gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout,gate_numbers,label
g28,xnor,n4[11],"n686, n9[11]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,10,0,67,52,0,1,2,0,['g28'],Not_Trojan
g29,xnor,n5[2],"n685, n8[2]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,12,0,29,10,0,0,2,0,['g29'],Not_Trojan
g30,xnor,n5[1],"n683, n8[1]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,8,0,18,5,0,0,2,0,['g30'],Not_Trojan
g31,xnor,n4[7],"n684, n9[7]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,12,0,59,40,0,0,2,0,['g31'],Not_Trojan
g32,xnor,n4[3],"n688, n9[3]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,12,0,35,16,0,0,2,0,['g32'],Not_Trojan
g33,xnor,n6[11],"n686, n10[11]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,10,0,67,52,0,1,2,0,['g33'],Not_Trojan
g34,xnor,n6[10],"n687, n10[10]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,12,0,77,58,0,0,2,0,['g34'],Not_Trojan
g35,xnor,n6[9],"n692, n10[9]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,12,0,71,52,0,0,2,0,['g35'],Not_Trojan
g36,xnor,n4[2],"n685, n9[2]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,12,0,29,10,0,0,2,0,['g36'],Not_Trojan
g37,xnor,n6[8],"n689, n10[8]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,12,0,65,46,0,0,2,0,['g37'],Not_Trojan
g38,xnor,n6[7],"n684, n10[7]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,12,0,59,40,0,0,2,0,['g38'],Not_Trojan
g39,xnor,n6[6],"n691, n10[6]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,12,0,53,34,0,0,2,0,['g39'],Not_Trojan
g40,xnor,n6[5],"n693, n10[5]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,12,0,47,28,0,0,2,0,['g40'],Not_Trojan
g41,xnor,n4[1],"n683, n9[1]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,8,0,18,5,0,0,2,0,['g41'],Not_Trojan
g42,xnor,n6[4],"n690, n10[4]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,12,0,41,22,0,0,2,0,['g42'],Not_Trojan
g43,xnor,n6[3],"n688, n10[3]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,12,0,35,16,0,0,2,0,['g43'],Not_Trojan
g44,xnor,n6[2],"n685, n10[2]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,12,0,29,10,0,0,2,0,['g44'],Not_Trojan
g45,xnor,n6[1],"n683, n10[1]",2,0,0,1,4,0,-1,2,0,0,0,0,0,0,0,0,0,0,8,0,18,5,0,0,2,0,['g45'],Not_Trojan
g46,xnor,n4[0],"n681, n9[0]",2,0,0,1,2,0,-1,2,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,2,0,['g46'],Not_Trojan
g47,xnor,n5[12],"n682, n8[12]",2,0,0,1,3,0,-1,2,0,0,0,0,0,0,0,0,0,0,6,0,41,34,0,1,2,0,['g47'],Not_Trojan
g48,xnor,n5[0],"n681, n8[0]",2,0,0,1,2,0,-1,2,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,2,0,['g48'],Not_Trojan
g49,xnor,n6[12],"n682, n10[12]",2,0,0,1,3,0,-1,2,0,0,0,0,0,0,0,0,0,0,6,0,41,34,0,1,2,0,['g49'],Not_Trojan
g50,xnor,n4[12],"n682, n9[12]",2,0,0,1,3,0,-1,2,0,0,0,0,0,0,0,0,0,0,6,0,41,34,0,1,2,0,['g50'],Not_Trojan
g51,xnor,n6[0],"n681, n10[0]",2,0,0,1,2,0,-1,2,0,0,0,0,0,0,0,0,0,0,4,0,8,3,0,0,2,0,['g51'],Not_Trojan
g52,xnor,n693,"n11[5], n679",2,0,0,1,3,1,-1,4,0,0,0,0,0,0,0,1,0,0,12,0,47,28,0,0,1,0,['g52'],Not_Trojan
g53,xnor,n692,"n11[9], n680",2,0,0,1,3,1,-1,4,0,0,0,0,0,0,0,1,0,0,12,0,71,52,0,0,1,0,['g53'],Not_Trojan
g54,xnor,n691,"n11[6], n670",2,0,0,1,3,1,-1,4,0,0,0,0,0,0,0,1,0,0,12,0,53,34,0,0,1,0,['g54'],Not_Trojan
g55,xnor,n690,"n11[4], n678",2,0,0,1,3,1,-1,4,0,0,0,0,0,0,0,1,0,0,12,0,41,22,0,0,1,0,['g55'],Not_Trojan
g56,xnor,n689,"n11[8], n677",2,0,0,1,3,1,-1,4,0,0,0,0,0,0,0,1,0,0,12,0,65,46,0,0,1,0,['g56'],Not_Trojan
g57,xnor,n688,"n11[3], n676",2,0,0,1,3,1,-1,4,0,0,0,0,0,0,0,1,0,0,12,0,35,16,0,0,1,0,['g57'],Not_Trojan
g58,xnor,n687,"n11[10], n675",2,0,0,1,3,1,-1,4,0,0,0,0,0,0,0,1,0,0,12,0,77,58,0,0,1,0,['g58'],Not_Trojan
g59,xnor,n686,"n11[11], n671",2,0,0,1,3,1,-1,4,0,0,0,0,0,0,0,1,0,0,10,0,67,52,0,1,1,0,['g59'],Not_Trojan
g60,xnor,n685,"n11[2], n674",2,0,0,1,3,1,-1,4,0,0,0,0,0,0,0,1,0,0,12,0,29,10,0,0,1,0,['g60'],Not_Trojan
g61,xnor,n684,"n11[7], n673",2,0,0,1,3,1,-1,4,0,0,0,0,0,0,0,1,0,0,12,0,59,40,0,0,1,0,['g61'],Not_Trojan
g62,xnor,n683,"n11[1], n672",2,0,0,1,3,1,-1,4,0,0,0,0,0,0,0,1,0,0,8,0,18,5,0,0,1,0,['g62'],Not_Trojan
g63,xnor,n682,"n11[12], n664",2,0,0,1,2,1,-1,4,0,0,0,0,0,0,0,1,0,0,6,0,41,34,0,1,1,0,['g63'],Not_Trojan
g64,xnor,n681,"n3[0], n665",2,0,0,1,1,1,-1,4,0,0,0,0,0,0,0,1,0,0,4,0,8,3,0,0,1,0,['g64'],Not_Trojan
g65,xor,n764,"n11[9], n3[9]",2,0,0,1,1,8,7,-1,0,14,0,19,10,0,5,4,0,0,4,0,23,17,0,1,0,0,['g65'],Not_Trojan
g66,xor,n763,"n11[8], n3[8]",2,0,0,1,1,8,7,-1,0,18,0,25,13,0,5,6,0,0,4,0,21,15,0,1,0,0,['g66'],Not_Trojan
g67,xor,n762,"n11[7], n3[7]",2,0,0,1,1,8,7,-1,0,22,0,31,15,0,5,8,0,0,4,0,19,13,0,1,0,0,['g67'],Not_Trojan
g68,xor,n761,"n11[6], n3[6]",2,0,0,1,1,8,7,-1,0,26,0,37,17,0,5,10,0,0,4,0,17,11,0,1,0,0,['g68'],Not_Trojan
g69,xor,n759,"n11[4], n3[4]",2,0,0,1,1,8,7,-1,0,34,0,49,21,0,5,14,0,0,4,0,13,7,0,1,0,0,['g69'],Not_Trojan
g70,xor,n758,"n11[3], n3[3]",2,0,0,1,1,8,7,-1,0,38,0,55,23,0,5,16,0,0,4,0,11,5,0,1,0,0,['g70'],Not_Trojan
g71,xor,n757,"n11[2], n3[2]",2,0,0,1,1,8,7,-1,0,42,0,61,25,0,5,18,0,0,4,0,9,3,0,1,0,0,['g71'],Not_Trojan
g72,xor,n756,"n11[1], n3[1]",2,0,0,1,1,7,6,-1,0,24,0,37,16,0,3,9,0,0,4,0,7,1,0,1,0,0,['g72'],Not_Trojan
g73,xor,n789,"n11[8], n2[8]",2,0,0,1,1,8,7,-1,0,18,0,25,10,0,8,3,0,0,4,0,21,15,0,1,0,0,['g73'],Not_Trojan
g74,xor,n788,"n11[7], n2[7]",2,0,0,1,1,8,7,-1,0,22,0,31,12,0,10,3,0,0,4,0,19,13,0,1,0,0,['g74'],Not_Trojan
g75,xor,n740,"n11[11], n741",2,0,0,1,3,8,7,-1,0,6,0,7,4,0,4,1,0,0,4,0,50,23,0,1,1,0,['g75'],Not_Trojan
g76,xor,n738,"n11[10], n739",2,0,0,1,3,8,7,-1,0,10,0,13,6,0,6,1,0,0,4,0,46,21,0,1,1,0,['g76'],Not_Trojan
g77,xor,n736,"n11[9], n737",2,0,0,1,3,8,7,-1,0,14,0,19,8,0,8,1,0,0,4,0,42,19,0,1,1,0,['g77'],Not_Trojan
g78,nor,n680,"n701, n666",2,0,0,0,4,2,-1,3,0,0,0,1,0,0,0,1,0,0,8,0,48,35,0,0,0,0,['g78'],Not_Trojan
g79,nor,n679,"n705, n657",2,0,0,0,4,2,-1,3,0,0,0,1,0,0,0,1,0,0,8,0,32,19,0,0,0,0,['g79'],Not_Trojan
g80,nor,n678,"n700, n662",2,0,0,0,4,2,-1,3,0,0,0,1,0,0,0,1,0,0,8,0,28,15,0,0,0,0,['g80'],Not_Trojan
g81,nor,n677,"n703, n661",2,0,0,0,4,2,-1,3,0,0,0,1,0,0,0,1,0,0,8,0,44,31,0,0,0,0,['g81'],Not_Trojan
g82,nor,n676,"n694, n660",2,0,0,0,4,2,-1,3,0,0,0,1,0,0,0,1,0,0,8,0,24,11,0,0,0,0,['g82'],Not_Trojan
g83,nor,n675,"n704, n658",2,0,0,0,4,2,-1,3,0,0,0,1,0,0,0,1,0,0,8,0,52,39,0,0,0,0,['g83'],Not_Trojan
g84,nor,n674,"n702, n659",2,0,0,0,4,2,-1,3,0,0,0,1,0,0,0,1,0,0,8,0,20,7,0,0,0,0,['g84'],Not_Trojan
g85,nor,n673,"n698, n663",2,0,0,0,4,2,-1,3,0,0,0,1,0,0,0,1,0,0,8,0,40,27,0,0,0,0,['g85'],Not_Trojan
g86,nor,n672,"n699, n669",2,0,0,0,2,2,-1,3,0,0,0,1,0,0,0,1,0,0,4,0,11,4,0,0,0,0,['g86'],Not_Trojan
g87,nor,n671,"n706, n668",2,0,0,0,3,2,-1,3,0,0,0,1,0,0,0,1,0,0,6,0,40,31,0,1,0,0,['g87'],Not_Trojan
g88,nor,n670,"n695, n667",2,0,0,0,4,2,-1,3,0,0,0,1,0,0,0,1,0,0,8,0,36,23,0,0,0,0,['g88'],Not_Trojan
g89,xor,n734,"n11[8], n735",2,0,0,1,3,8,7,-1,0,18,0,25,10,0,10,1,0,0,4,0,38,16,0,2,0,0,['g89'],Not_Trojan
g90,xor,n732,"n11[7], n733",2,0,0,1,3,8,7,-1,0,22,0,31,12,0,12,1,0,0,4,0,33,14,0,2,0,0,['g90'],Not_Trojan
g91,xor,n730,"n11[6], n731",2,0,0,1,3,8,7,-1,0,26,0,37,14,0,14,1,0,0,4,0,28,11,0,1,1,0,['g91'],Not_Trojan
g92,xor,n728,"n11[5], n729",2,0,0,1,3,8,7,-1,0,30,0,43,16,0,16,1,0,0,4,0,24,9,0,1,1,0,['g92'],Not_Trojan
g93,xor,n726,"n11[4], n727",2,0,0,1,3,8,7,-1,0,34,0,49,18,0,17,2,0,0,4,0,20,7,0,1,1,0,['g93'],Not_Trojan
g94,xor,n724,"n11[3], n725",2,0,0,1,3,8,7,-1,0,38,0,55,21,0,17,4,0,0,4,0,16,5,0,1,1,0,['g94'],Not_Trojan
g95,xor,n722,"n11[2], n723",2,0,0,1,3,8,7,-1,0,42,0,61,23,0,17,6,0,0,4,0,12,3,0,1,1,0,['g95'],Not_Trojan
g96,xor,n720,"n11[1], n721",2,0,0,1,3,7,6,-1,0,24,0,37,15,0,9,3,0,0,4,0,8,1,0,1,1,0,['g96'],Not_Trojan
g97,xor,n792,"n11[11], n2[11]",2,0,0,1,1,8,7,-1,0,6,0,7,4,0,2,3,0,0,4,0,27,21,0,1,0,0,['g97'],Not_Trojan
g98,xor,n791,"n11[10], n2[10]",2,0,0,1,1,8,7,-1,0,10,0,13,6,0,4,3,0,0,4,0,25,19,0,1,0,0,['g98'],Not_Trojan
g99,xor,n790,"n11[9], n2[9]",2,0,0,1,1,8,7,-1,0,14,0,19,8,0,6,3,0,0,4,0,23,17,0,1,0,0,['g99'],Not_Trojan
g100,xor,n783,"n11[2], n2[2]",2,0,0,1,1,8,7,-1,0,42,0,61,23,0,17,6,0,0,4,0,9,3,0,1,0,0,['g100'],Not_Trojan
g101,xor,n787,"n11[6], n2[6]",2,0,0,1,1,8,7,-1,0,26,0,37,14,0,12,3,0,0,4,0,17,11,0,1,0,0,['g101'],Not_Trojan
g102,xor,n785,"n11[4], n2[4]",2,0,0,1,1,8,7,-1,0,34,0,49,18,0,16,3,0,0,4,0,13,7,0,1,0,0,['g102'],Not_Trojan
g103,xor,n784,"n11[3], n2[3]",2,0,0,1,1,8,7,-1,0,38,0,55,20,0,17,4,0,0,4,0,11,5,0,1,0,0,['g103'],Not_Trojan
g104,xor,n782,"n11[1], n2[1]",2,0,0,1,1,7,6,-1,0,45,0,67,25,0,17,8,0,0,4,0,7,1,0,1,0,0,['g104'],Not_Trojan
g105,xor,n786,"n11[5], n2[5]",2,0,0,1,1,8,7,-1,0,30,0,43,16,0,14,3,0,0,4,0,15,9,0,1,0,0,['g105'],Not_Trojan
g106,xor,n760,"n11[5], n3[5]",2,0,0,1,1,8,7,-1,0,30,0,43,19,0,5,12,0,0,4,0,15,9,0,1,0,0,['g106'],Not_Trojan
g107,xor,n766,"n11[11], n3[11]",2,0,0,1,1,8,7,-1,0,6,0,7,3,0,3,2,0,0,4,0,27,21,0,1,0,0,['g107'],Not_Trojan
g108,xor,n765,"n11[10], n3[10]",2,0,0,1,1,8,7,-1,0,10,0,13,5,0,4,3,0,0,4,0,25,19,0,1,0,0,['g108'],Not_Trojan
g109,xor,n742,"n11[12], n743",2,0,0,1,2,8,7,-1,0,2,0,1,1,0,2,1,0,0,2,0,38,13,0,2,1,0,['g109'],Not_Trojan
g110,xor,n793,"n11[12], n2[12]",2,0,0,1,1,7,6,-1,0,2,0,1,1,0,1,1,0,0,2,0,13,11,0,2,0,0,['g110'],Not_Trojan
g111,xor,n767,"n11[12], n3[12]",2,0,0,1,1,7,6,-1,0,2,0,1,1,0,2,0,0,0,2,0,13,11,0,2,0,0,['g111'],Not_Trojan
g112,xor,n781,"n2[0], n3[0]",2,0,0,1,1,8,7,-1,0,27,0,40,16,0,9,4,0,0,0,0,0,0,0,0,0,0,['g112'],Not_Trojan
g113,not,n12[1],n669,1,0,0,1,2,6,5,-1,0,89,0,129,50,0,32,14,0,0,4,0,10,4,0,0,0,0,['g113'],Not_Trojan
g114,not,n12[11],n668,1,0,0,1,3,8,7,-1,0,18,0,21,11,0,5,7,0,0,6,0,39,31,0,1,0,0,['g114'],Not_Trojan
g115,not,n12[6],n667,1,0,0,1,4,8,7,-1,0,78,0,111,46,0,26,16,0,0,8,0,35,23,0,0,0,0,['g115'],Not_Trojan
g116,not,n12[9],n666,1,0,0,1,4,8,7,-1,0,42,0,57,28,0,14,10,0,0,8,0,47,35,0,0,0,0,['g116'],Not_Trojan
g117,nor,n665,"n656, n697",2,0,0,0,4,2,-1,3,0,0,0,1,0,0,0,1,0,0,4,0,8,3,0,0,0,0,['g117'],Not_Trojan
g118,nor,n664,"n655, n696",2,0,0,0,4,2,-1,3,0,0,0,1,0,0,0,1,0,0,4,0,28,23,0,0,0,0,['g118'],Not_Trojan
g119,nor,n669,"n3[0], n11[2]",2,0,0,1,1,3,6,-1,0,89,0,131,50,0,32,15,0,0,4,0,10,3,0,0,0,0,['g119'],Not_Trojan
g120,nor,n668,"n11[12], n11[10]",2,0,0,1,2,3,8,-1,0,18,0,23,11,0,5,8,0,0,6,0,39,30,0,1,0,0,['g120'],Not_Trojan
g121,nor,n667,"n11[7], n11[5]",2,0,0,1,3,3,8,-1,0,78,0,113,46,0,26,17,0,0,8,0,35,22,0,0,0,0,['g121'],Not_Trojan
g122,nor,n666,"n11[10], n11[8]",2,0,0,1,3,3,8,-1,0,42,0,59,28,0,14,11,0,0,8,0,47,34,0,0,0,0,['g122'],Not_Trojan
g123,not,n12[7],n663,1,0,0,1,4,8,7,-1,0,66,0,93,40,0,22,14,0,0,8,0,39,27,0,0,0,0,['g123'],Not_Trojan
g124,not,n12[4],n662,1,0,0,1,4,8,7,-1,0,102,0,147,58,0,34,20,0,0,8,0,27,15,0,0,0,0,['g124'],Not_Trojan
g125,not,n12[8],n661,1,0,0,1,4,8,7,-1,0,54,0,75,34,0,18,12,0,0,8,0,43,31,0,0,0,0,['g125'],Not_Trojan
g126,not,n12[3],n660,1,0,0,1,4,8,7,-1,0,114,0,165,64,0,36,24,0,0,8,0,23,11,0,0,0,0,['g126'],Not_Trojan
g127,not,n12[2],n659,1,0,0,1,4,7,6,-1,0,104,0,153,61,0,34,19,0,0,8,0,19,7,0,0,0,0,['g127'],Not_Trojan
g128,not,n12[10],n658,1,0,0,1,4,8,7,-1,0,30,0,39,21,0,10,8,0,0,8,0,51,39,0,0,0,0,['g128'],Not_Trojan
g129,not,n12[5],n657,1,0,0,1,4,8,7,-1,0,90,0,129,52,0,30,18,0,0,8,0,31,19,0,0,0,0,['g129'],Not_Trojan
g130,nor,n663,"n11[8], n11[6]",2,0,0,1,3,3,8,-1,0,66,0,95,40,0,22,15,0,0,8,0,39,26,0,0,0,0,['g130'],Not_Trojan
g131,nor,n662,"n11[5], n11[3]",2,0,0,1,3,3,8,-1,0,102,0,149,58,0,34,21,0,0,8,0,27,14,0,0,0,0,['g131'],Not_Trojan
g132,nor,n661,"n11[9], n11[7]",2,0,0,1,3,3,8,-1,0,54,0,77,34,0,18,13,0,0,8,0,43,30,0,0,0,0,['g132'],Not_Trojan
g133,nor,n660,"n11[4], n11[2]",2,0,0,1,3,3,8,-1,0,114,0,167,64,0,36,25,0,0,8,0,23,10,0,0,0,0,['g133'],Not_Trojan
g134,nor,n659,"n11[3], n11[1]",2,0,0,1,3,3,7,-1,0,104,0,155,61,0,34,20,0,0,8,0,19,6,0,0,0,0,['g134'],Not_Trojan
g135,nor,n658,"n11[11], n11[9]",2,0,0,1,3,3,8,-1,0,30,0,41,21,0,10,9,0,0,8,0,51,38,0,0,0,0,['g135'],Not_Trojan
g136,nor,n657,"n11[6], n11[4]",2,0,0,1,3,3,8,-1,0,90,0,131,52,0,30,19,0,0,8,0,31,18,0,0,0,0,['g136'],Not_Trojan
g137,not,n656,n11[1],1,0,0,1,3,3,-1,-1,0,0,0,1,1,0,0,1,0,0,4,0,7,2,0,0,0,0,['g137'],Not_Trojan
g138,not,n655,n11[11],1,0,0,1,3,3,-1,-1,0,0,0,1,1,0,0,1,0,0,4,0,27,22,0,0,0,0,['g138'],Not_Trojan
g139,dff,n9[0],"1'b1, 1'b1, n0, n594",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g139'],Not_Trojan
g140,dff,n9[1],"1'b1, 1'b1, n0, n570",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g140'],Not_Trojan
g141,dff,n9[2],"1'b1, 1'b1, n0, n603",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g141'],Not_Trojan
g142,dff,n9[3],"1'b1, 1'b1, n0, n597",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g142'],Not_Trojan
g143,dff,n9[4],"1'b1, 1'b1, n0, n596",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g143'],Not_Trojan
g144,dff,n9[5],"1'b1, 1'b1, n0, n587",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g144'],Not_Trojan
g145,dff,n9[6],"1'b1, 1'b1, n0, n586",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g145'],Not_Trojan
g146,dff,n9[7],"1'b1, 1'b1, n0, n581",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g146'],Not_Trojan
g147,dff,n9[8],"1'b1, 1'b1, n0, n580",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g147'],Not_Trojan
g148,dff,n9[9],"1'b1, 1'b1, n0, n579",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g148'],Not_Trojan
g149,dff,n9[10],"1'b1, 1'b1, n0, n575",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g149'],Not_Trojan
g150,dff,n9[11],"1'b1, 1'b1, n0, n578",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g150'],Not_Trojan
g151,dff,n9[12],"1'b1, 1'b1, n0, n577",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g151'],Not_Trojan
g152,dff,n8[0],"1'b1, 1'b1, n0, n576",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g152'],Not_Trojan
g153,dff,n8[1],"1'b1, 1'b1, n0, n601",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g153'],Not_Trojan
g154,dff,n8[2],"1'b1, 1'b1, n0, n574",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g154'],Not_Trojan
g155,dff,n8[3],"1'b1, 1'b1, n0, n573",4,1,1,1,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g155'],Not_Trojan
