gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,dff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,dff_gates_fanout,and_gates_prelevel,or_gates_prelevel,nand_gates_prelevel,nor_gates_prelevel,not_gates_prelevel,buf_gates_prelevel,xor_gates_prelevel,xnor_gates_prelevel,dff_gates_prelevel,and_gates_postlevel,or_gates_postlevel,nand_gates_postlevel,nor_gates_postlevel,not_gates_postlevel,buf_gates_postlevel,xor_gates_postlevel,xnor_gates_postlevel,dff_gates_postlevel,gate_numbers,label
g32,nor,n85,"n11[11], n59",2,0,0,1,2,13,13,2,0,0,0,1,1,0,0,1,0,0,7,0,100,23,0,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,['g32'],Not_Trojan
g33,xnor,n104,"n66, n17[6]",2,0,0,1,2,7,7,2,0,0,0,0,1,0,0,2,0,0,2,0,73,17,0,12,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,['g33'],Not_Trojan
g34,or,n222,"n213, n207",2,0,0,0,5,5,5,5,0,3,0,11,14,0,4,15,0,0,1,0,13,3,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g34'],Not_Trojan
g35,nor,n179,"n102, n145",2,0,0,0,3,5,5,3,0,1,0,2,5,0,1,4,0,0,1,0,46,11,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,['g35'],Not_Trojan
g36,nor,n202,"n134, n177",2,0,0,0,4,5,5,4,0,1,0,5,6,0,2,7,0,0,0,0,30,7,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g36'],Not_Trojan
g37,nor,n305,"n14[13], n14[12]",2,0,0,1,6,5,5,6,0,14,0,55,84,0,10,64,0,0,1,0,46,11,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g37'],Trojan
g38,dff,n17[2],"n1, 1'b1, n0, n4[2]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,7,0,196,48,0,29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g38'],Not_Trojan
g39,xnor,n73,"n19[2], n16[2]",2,0,0,1,2,7,7,2,0,0,0,0,0,0,0,1,0,0,26,0,661,163,0,39,3,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,0,['g39'],Not_Trojan
g40,xor,n13[1],"n15[1], n238",2,0,0,1,2,3,3,2,0,1,0,7,11,0,3,8,0,0,0,0,44,11,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,['g40'],Not_Trojan
g41,nor,n80,"n42, n64",2,0,0,0,3,8,8,3,0,0,0,1,1,0,0,1,0,0,7,0,193,46,0,22,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,['g41'],Not_Trojan
g42,buf,n10[11],1'b0,1,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g42'],Not_Trojan
g43,not,n194,n193,1,0,0,0,4,8,8,4,0,0,0,3,3,0,1,3,0,0,4,0,93,24,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g43'],Not_Trojan
g44,nor,n220,"n174, n217",2,0,0,0,4,8,8,4,0,1,0,7,9,0,2,6,0,0,1,0,48,11,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['g44'],Not_Trojan
g45,xor,n124,"n90, n58",2,0,0,0,3,7,7,3,0,0,0,1,3,0,1,2,0,0,3,0,96,23,0,13,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,['g45'],Not_Trojan
g46,or,n148,"n36, n112",2,0,0,0,3,7,7,3,0,1,0,1,4,0,1,2,0,0,2,0,29,7,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,['g46'],Not_Trojan
g47,nor,n242,"n196, n236",2,0,0,0,4,4,4,4,0,3,0,11,19,0,4,14,0,0,0,0,17,4,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['g47'],Not_Trojan
g48,buf,n10[7],1'b0,1,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g48'],Not_Trojan
g49,nor,n221,"n167, n219",2,0,0,0,3,8,8,3,0,1,0,7,9,0,2,6,0,0,1,0,48,11,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['g49'],Not_Trojan
g50,nor,n154,"n56, n125",2,0,0,0,3,6,6,3,0,2,0,3,3,0,0,3,0,0,2,0,97,23,0,10,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,['g50'],Not_Trojan
g51,xnor,n52,"n17[1], n17[11]",2,0,0,1,2,7,7,2,0,0,0,0,0,0,0,1,0,0,1,0,13,3,0,4,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,['g51'],Not_Trojan
g52,not,n128,n127,1,0,0,0,4,10,10,4,0,0,0,2,4,0,1,3,0,0,1,0,49,12,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g52'],Not_Trojan
g53,xnor,n78,"n16[3], n18[3]",2,0,0,1,2,7,7,2,0,0,0,0,0,0,0,1,0,0,12,0,335,82,0,20,2,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,['g53'],Not_Trojan
g54,dff,n15[2],"n1, 1'b1, n0, n7[2]",4,1,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['g54'],Not_Trojan
g55,nor,n297,"n13[10], n295",2,0,0,1,6,2,2,6,0,84,0,328,473,0,81,351,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,['g55'],Trojan
g56,xnor,n62,"n20[0], n22[0]",2,0,0,1,2,6,6,2,0,0,0,0,0,0,0,1,0,0,18,0,397,97,0,18,8,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,['g56'],Not_Trojan
g57,nor,n177,"n104, n149",2,0,0,0,3,6,6,3,0,1,0,2,3,0,1,4,0,0,2,0,73,17,0,12,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,['g57'],Not_Trojan
g58,not,n54,n53,1,0,0,0,3,9,9,3,0,0,0,0,2,0,0,1,0,0,10,0,340,80,0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,['g58'],Not_Trojan
g59,nor,n118,"n86, n109",2,0,0,0,3,10,10,3,0,1,0,3,5,0,0,2,0,0,1,0,49,11,0,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['g59'],Not_Trojan
g60,or,n119,"n61, n107",2,0,0,0,3,8,8,3,0,1,0,2,4,0,0,3,0,0,11,0,255,63,0,10,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,['g60'],Not_Trojan
g61,nor,n196,"n132, n191",2,0,0,0,4,5,5,4,0,1,0,5,8,0,2,7,0,0,0,0,18,4,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g61'],Not_Trojan
g62,nor,n89,"n40, n65",2,0,0,0,3,8,8,3,0,0,0,1,3,0,0,1,0,0,5,0,187,45,0,25,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,['g62'],Not_Trojan
g63,nor,n94,"n256, n69",2,0,0,0,3,9,9,3,0,0,0,1,3,0,0,1,0,0,21,0,513,127,0,20,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,['g63'],Not_Trojan
g64,nor,n208,"n12[7], n189",2,0,0,1,2,9,9,2,0,1,0,3,5,0,1,4,0,0,5,0,94,23,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,['g64'],Not_Trojan
g65,nor,n144,"n55, n122",2,0,0,0,4,11,11,4,0,1,0,4,6,0,0,3,0,0,3,0,49,11,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,['g65'],Not_Trojan
g66,nor,n134,"n77, n111",2,0,0,0,3,6,6,3,0,0,0,2,3,0,1,3,0,0,3,0,140,34,0,14,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,['g66'],Not_Trojan
g67,or,n14[12],"n252, n251",2,0,0,1,5,6,6,5,0,7,0,27,37,0,5,32,0,0,4,0,92,23,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g67'],Not_Trojan
g68,not,n188,n187,1,0,0,0,4,9,9,4,0,1,0,2,4,0,1,4,0,0,8,0,187,48,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g68'],Not_Trojan
g69,or,n151,"n47, n115",2,0,0,0,3,11,11,3,0,1,0,1,4,0,1,2,0,0,14,0,282,71,0,6,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,['g69'],Not_Trojan
g70,nor,n249,"n203, n227",2,0,0,0,5,4,4,5,0,8,0,19,26,0,4,20,0,0,0,0,9,2,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['g70'],Not_Trojan
g71,nor,n248,"n168, n233",2,0,0,0,4,8,8,4,0,2,0,7,10,0,3,10,0,0,1,0,48,11,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,['g71'],Not_Trojan
g72,not,n299,n298,1,0,0,0,8,3,3,8,0,84,0,328,476,0,81,351,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g72'],Trojan
g73,not,n123,n122,1,0,0,0,4,13,13,4,0,1,0,3,6,0,0,2,0,0,4,0,49,12,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g73'],Not_Trojan
g74,dff,n12[7],"n1, 1'b1, n0, n9[7]",4,1,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,15,0,302,76,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g74'],Not_Trojan
g75,dff,n10[12],"n1, 1'b1, n0, n25[12]",4,1,1,1,7,0,0,1,0,104,0,385,563,0,97,417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['g75'],Not_Trojan
g76,nor,n271,"n258, n266",2,0,0,0,4,2,2,4,0,40,0,157,236,0,35,174,0,0,0,0,42,10,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,['g76'],Trojan
g77,nor,n174,"n39, n141",2,0,0,0,3,9,9,3,0,0,0,3,4,0,1,3,0,0,1,0,49,11,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,['g77'],Not_Trojan
g78,or,n234,"n43, n215",2,0,0,0,3,4,4,3,0,2,0,5,11,0,2,7,0,0,1,0,21,5,0,4,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,['g78'],Not_Trojan
g79,not,n293,n292,1,0,0,0,7,3,3,7,0,66,0,270,404,0,65,291,0,0,0,0,10,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g79'],Trojan
g80,nor,n240,"n190, n197",2,0,0,0,5,8,8,5,0,2,0,8,16,0,1,11,0,0,8,0,187,47,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,['g80'],Not_Trojan
g81,xnor,n57,"n18[4], n22[0]",2,0,0,1,2,7,7,2,0,0,0,0,0,0,0,1,0,0,5,0,267,63,0,19,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,['g81'],Not_Trojan
g82,or,n14[13],"n253, n250",2,0,0,1,5,6,6,5,0,7,0,27,47,0,5,32,0,0,4,0,92,23,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g82'],Not_Trojan
g83,not,n130,n129,1,0,0,0,4,6,6,4,0,0,0,2,4,0,1,3,0,0,3,0,89,22,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g83'],Not_Trojan
g84,not,n41,n12[5],1,0,0,1,2,6,6,2,0,0,0,0,1,0,0,0,0,0,25,0,433,102,0,20,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,['g84'],Not_Trojan
g85,buf,n10[10],1'b0,1,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g85'],Not_Trojan
g86,not,n182,n181,1,0,0,0,4,7,7,4,0,1,0,2,5,0,1,3,0,0,1,0,10,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g86'],Not_Trojan
g87,or,n125,"n87, n108",2,0,0,0,3,7,7,3,0,2,0,2,3,0,0,2,0,0,5,0,110,26,0,14,2,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g87'],Not_Trojan
g88,not,n45,n12[6],1,0,0,1,2,6,6,2,0,0,0,0,1,0,0,0,0,0,10,0,216,55,0,8,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,['g88'],Not_Trojan
g89,nor,n167,"n16[4], n140",2,0,0,1,2,9,9,2,0,0,0,3,4,0,1,3,0,0,1,0,49,11,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,['g89'],Not_Trojan
g90,not,n303,n14[12],1,0,0,1,6,7,7,6,0,7,0,27,38,0,5,32,0,0,2,0,46,12,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g90'],Trojan
g91,nor,n84,"n44, n64",2,0,0,0,3,9,9,3,0,0,0,1,1,0,0,1,0,0,6,0,111,26,0,14,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,['g91'],Not_Trojan
g92,not,n156,n155,1,0,0,0,4,5,5,4,0,0,0,2,2,0,1,3,0,0,4,0,80,20,0,6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g92'],Not_Trojan
g93,buf,n10[4],1'b0,1,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g93'],Not_Trojan
g94,dff,n10[1],"n1, 1'b1, n0, n25[1]",4,1,1,1,5,0,0,1,0,80,0,315,470,0,70,348,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g94'],Not_Trojan
g95,not,n268,n13[3],1,0,0,1,3,3,3,3,0,2,0,10,17,0,2,10,0,0,0,0,34,9,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,['g95'],Trojan
g96,nor,n169,"n52, n152",2,0,0,0,3,6,6,3,0,3,0,3,4,0,0,3,0,0,1,0,13,3,0,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,['g96'],Not_Trojan
g97,buf,n10[12],1'b0,1,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g97'],Not_Trojan
g98,not,n264,n13[6],1,0,0,1,5,3,3,5,0,4,0,18,27,0,7,22,0,0,0,0,22,6,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,['g98'],Trojan
g99,xnor,n58,"n19[4], n21[0]",2,0,0,1,2,8,8,2,0,0,0,0,0,0,0,1,0,0,8,0,288,68,0,24,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,['g99'],Not_Trojan
g100,nor,n107,"n73, n95",2,0,0,0,3,9,9,3,0,0,0,2,4,0,0,2,0,0,11,0,256,63,0,10,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,['g100'],Not_Trojan
g101,nor,n270,"n13[1], n310",2,0,0,1,3,2,2,3,0,40,0,157,234,0,35,174,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,['g101'],Trojan
g102,nor,n239,"n29, n205",2,0,0,0,3,4,4,3,0,2,0,10,16,0,1,10,0,0,0,0,61,15,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,['g102'],Not_Trojan
g103,xnor,n101,"n68, n17[8]",2,0,0,1,2,7,7,2,0,0,0,0,1,0,0,2,0,0,1,0,37,9,0,4,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,['g103'],Not_Trojan
g104,nor,n286,"n264, n284",2,0,0,0,6,2,2,6,0,56,0,226,329,0,53,243,0,0,0,0,22,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,['g104'],Trojan
g105,not,n184,n183,1,0,0,0,4,7,7,4,0,1,0,2,6,0,1,4,0,0,1,0,14,4,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g105'],Not_Trojan
g106,not,n28,n12[0],1,0,0,1,2,3,3,2,0,0,0,0,1,0,0,0,0,0,1,0,28,8,0,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,['g106'],Not_Trojan
g107,nor,n90,"n36, n54",2,0,0,0,3,8,8,3,0,0,0,1,3,0,0,1,0,0,3,0,97,23,0,13,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,['g107'],Not_Trojan
g108,or,n226,"n193, n216",2,0,0,0,3,8,8,3,0,2,0,6,5,0,2,7,0,0,5,0,93,23,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g108'],Not_Trojan
g109,nor,n251,"n226, n230",2,0,0,0,4,7,7,4,0,4,0,15,19,0,3,18,0,0,4,0,93,23,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g109'],Not_Trojan
g110,nor,n294,"n13[9], n292",2,0,0,1,5,2,2,5,0,71,0,295,434,0,74,319,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,['g110'],Trojan
