gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout,gate_numbers,label
g62,dff,n11[12],"1'b1, 1'b1, n0, n1998",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g62'],Not_Trojan
g63,dff,n11[13],"1'b1, 1'b1, n0, n1997",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g63'],Not_Trojan
g64,dff,n11[14],"1'b1, 1'b1, n0, n1991",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g64'],Not_Trojan
g65,dff,n11[15],"1'b1, 1'b1, n0, n1983",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g65'],Not_Trojan
g66,dff,n12[0],"1'b1, 1'b1, n0, n1973",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g66'],Not_Trojan
g67,dff,n12[1],"1'b1, 1'b1, n0, n1965",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g67'],Not_Trojan
g68,dff,n12[2],"1'b1, 1'b1, n0, n1951",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g68'],Not_Trojan
g69,dff,n12[3],"1'b1, 1'b1, n0, n1949",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g69'],Not_Trojan
g70,dff,n12[4],"1'b1, 1'b1, n0, n1941",4,1,1,1,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g70'],Not_Trojan
g71,dff,n12[5],"1'b1, 1'b1, n0, n1933",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g71'],Not_Trojan
g72,dff,n12[6],"1'b1, 1'b1, n0, n1927",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g72'],Not_Trojan
g73,dff,n12[7],"1'b1, 1'b1, n0, n1918",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g73'],Not_Trojan
g74,dff,n12[8],"1'b1, 1'b1, n0, n2007",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g74'],Not_Trojan
g75,dff,n12[9],"1'b1, 1'b1, n0, n1907",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g75'],Not_Trojan
g76,dff,n12[10],"1'b1, 1'b1, n0, n1897",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g76'],Not_Trojan
g77,dff,n12[11],"1'b1, 1'b1, n0, n1889",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g77'],Not_Trojan
g78,dff,n12[12],"1'b1, 1'b1, n0, n1882",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g78'],Not_Trojan
g79,dff,n12[13],"1'b1, 1'b1, n0, n1629",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g79'],Not_Trojan
g80,dff,n12[14],"1'b1, 1'b1, n0, n1869",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g80'],Not_Trojan
g81,dff,n12[15],"1'b1, 1'b1, n0, n1866",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g81'],Not_Trojan
g82,dff,n13[0],"1'b1, 1'b1, n0, n1862",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g82'],Not_Trojan
g83,dff,n13[1],"1'b1, 1'b1, n0, n1858",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g83'],Not_Trojan
g84,dff,n13[2],"1'b1, 1'b1, n0, n1855",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g84'],Not_Trojan
g85,dff,n13[3],"1'b1, 1'b1, n0, n1852",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g85'],Not_Trojan
g86,dff,n13[4],"1'b1, 1'b1, n0, n1849",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g86'],Not_Trojan
g87,dff,n13[5],"1'b1, 1'b1, n0, n1843",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g87'],Not_Trojan
g88,dff,n13[6],"1'b1, 1'b1, n0, n1841",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g88'],Not_Trojan
g89,dff,n13[7],"1'b1, 1'b1, n0, n1837",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g89'],Not_Trojan
g90,dff,n13[8],"1'b1, 1'b1, n0, n1834",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g90'],Not_Trojan
g91,dff,n13[9],"1'b1, 1'b1, n0, n1831",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g91'],Not_Trojan
g92,dff,n13[10],"1'b1, 1'b1, n0, n1826",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g92'],Not_Trojan
g93,dff,n13[11],"1'b1, 1'b1, n0, n1823",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g93'],Not_Trojan
g94,dff,n13[12],"1'b1, 1'b1, n0, n1819",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g94'],Not_Trojan
g95,dff,n13[13],"1'b1, 1'b1, n0, n1911",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g95'],Not_Trojan
g96,dff,n13[14],"1'b1, 1'b1, n0, n1811",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g96'],Not_Trojan
g97,dff,n13[15],"1'b1, 1'b1, n0, n1807",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g97'],Not_Trojan
g98,dff,n14[0],"1'b1, 1'b1, n0, n1804",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g98'],Not_Trojan
g99,dff,n14[1],"1'b1, 1'b1, n0, n1799",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g99'],Not_Trojan
g100,dff,n14[2],"1'b1, 1'b1, n0, n1796",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g100'],Not_Trojan
g101,dff,n14[3],"1'b1, 1'b1, n0, n1792",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g101'],Not_Trojan
g102,dff,n14[4],"1'b1, 1'b1, n0, n1787",4,1,1,1,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g102'],Not_Trojan
g103,dff,n14[5],"1'b1, 1'b1, n0, n1783",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g103'],Not_Trojan
g104,dff,n14[6],"1'b1, 1'b1, n0, n1781",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g104'],Not_Trojan
g105,dff,n14[7],"1'b1, 1'b1, n0, n1777",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g105'],Not_Trojan
g106,dff,n14[8],"1'b1, 1'b1, n0, n1775",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g106'],Not_Trojan
g107,dff,n14[9],"1'b1, 1'b1, n0, n1771",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g107'],Not_Trojan
g108,dff,n14[10],"1'b1, 1'b1, n0, n1768",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g108'],Not_Trojan
g109,dff,n14[11],"1'b1, 1'b1, n0, n1764",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g109'],Not_Trojan
g110,dff,n14[12],"1'b1, 1'b1, n0, n1762",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g110'],Not_Trojan
g111,dff,n14[13],"1'b1, 1'b1, n0, n1759",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g111'],Not_Trojan
g112,dff,n14[14],"1'b1, 1'b1, n0, n1758",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g112'],Not_Trojan
g113,dff,n14[15],"1'b1, 1'b1, n0, n1757",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g113'],Not_Trojan
g114,dff,n15[0],"1'b1, 1'b1, n0, n1755",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g114'],Not_Trojan
g115,dff,n15[1],"1'b1, 1'b1, n0, n1753",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g115'],Not_Trojan
g116,dff,n15[2],"1'b1, 1'b1, n0, n1752",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g116'],Not_Trojan
g117,dff,n15[3],"1'b1, 1'b1, n0, n1750",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g117'],Not_Trojan
g118,dff,n15[4],"1'b1, 1'b1, n0, n1749",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g118'],Not_Trojan
g119,dff,n15[5],"1'b1, 1'b1, n0, n1747",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g119'],Not_Trojan
g120,dff,n15[6],"1'b1, 1'b1, n0, n1746",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g120'],Not_Trojan
g121,dff,n15[7],"1'b1, 1'b1, n0, n1743",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g121'],Not_Trojan
g122,dff,n15[8],"1'b1, 1'b1, n0, n1741",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g122'],Not_Trojan
g123,dff,n15[9],"1'b1, 1'b1, n0, n1739",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g123'],Not_Trojan
g124,dff,n15[10],"1'b1, 1'b1, n0, n1738",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g124'],Not_Trojan
g125,dff,n15[11],"1'b1, 1'b1, n0, n1737",4,1,1,1,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g125'],Not_Trojan
g126,dff,n15[12],"1'b1, 1'b1, n0, n1735",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g126'],Not_Trojan
g127,dff,n15[13],"1'b1, 1'b1, n0, n1732",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g127'],Not_Trojan
g128,dff,n15[14],"1'b1, 1'b1, n0, n1731",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g128'],Not_Trojan
g129,dff,n15[15],"1'b1, 1'b1, n0, n1729",4,1,1,1,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g129'],Not_Trojan
g130,dff,n16[0],"1'b1, 1'b1, n0, n1728",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g130'],Not_Trojan
g131,dff,n16[1],"1'b1, 1'b1, n0, n1726",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g131'],Not_Trojan
g132,dff,n16[2],"1'b1, 1'b1, n0, n1725",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g132'],Not_Trojan
g133,dff,n16[3],"1'b1, 1'b1, n0, n1723",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g133'],Not_Trojan
g134,dff,n16[4],"1'b1, 1'b1, n0, n1721",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g134'],Not_Trojan
g135,dff,n16[5],"1'b1, 1'b1, n0, n1720",4,1,1,1,4,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g135'],Not_Trojan
g136,dff,n16[6],"1'b1, 1'b1, n0, n1814",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g136'],Not_Trojan
g137,dff,n16[7],"1'b1, 1'b1, n0, n1714",4,1,1,1,4,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g137'],Not_Trojan
g138,dff,n16[8],"1'b1, 1'b1, n0, n1710",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g138'],Not_Trojan
g139,dff,n16[9],"1'b1, 1'b1, n0, n1708",4,1,1,1,4,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g139'],Not_Trojan
g140,dff,n16[10],"1'b1, 1'b1, n0, n1705",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g140'],Not_Trojan
g141,dff,n16[11],"1'b1, 1'b1, n0, n1702",4,1,1,1,4,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g141'],Not_Trojan
