gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,dff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,dff_gates_fanout,and_gates_prelevel,or_gates_prelevel,nand_gates_prelevel,nor_gates_prelevel,not_gates_prelevel,buf_gates_prelevel,xor_gates_prelevel,xnor_gates_prelevel,dff_gates_prelevel,and_gates_postlevel,or_gates_postlevel,nand_gates_postlevel,nor_gates_postlevel,not_gates_postlevel,buf_gates_postlevel,xor_gates_postlevel,xnor_gates_postlevel,dff_gates_postlevel,gate_numbers,label
g18,dff,n5[17],"1'b1, 1'b1, n0, n2444",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g18'],Not_Trojan
g19,dff,n5[18],"1'b1, 1'b1, n0, n2443",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g19'],Not_Trojan
g20,dff,n5[19],"1'b1, 1'b1, n0, n2442",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g20'],Not_Trojan
g21,dff,n5[20],"1'b1, 1'b1, n0, n2441",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g21'],Not_Trojan
g22,dff,n5[21],"1'b1, 1'b1, n0, n2440",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g22'],Not_Trojan
g23,dff,n5[22],"1'b1, 1'b1, n0, n2439",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g23'],Not_Trojan
g24,dff,n5[23],"1'b1, 1'b1, n0, n2438",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g24'],Not_Trojan
g25,dff,n5[24],"1'b1, 1'b1, n0, n2437",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g25'],Not_Trojan
g26,dff,n5[25],"1'b1, 1'b1, n0, n2436",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g26'],Not_Trojan
g27,dff,n5[26],"1'b1, 1'b1, n0, n2435",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g27'],Not_Trojan
g28,dff,n5[27],"1'b1, 1'b1, n0, n2434",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g28'],Not_Trojan
g29,dff,n5[28],"1'b1, 1'b1, n0, n2433",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g29'],Not_Trojan
g30,dff,n5[29],"1'b1, 1'b1, n0, n2432",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g30'],Not_Trojan
g31,dff,n5[30],"1'b1, 1'b1, n0, n2430",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g31'],Not_Trojan
g32,dff,n5[31],"1'b1, 1'b1, n0, n2431",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g32'],Not_Trojan
g33,dff,n5[32],"1'b1, 1'b1, n0, n2429",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g33'],Not_Trojan
g34,dff,n5[33],"1'b1, 1'b1, n0, n2428",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g34'],Not_Trojan
g35,dff,n5[34],"1'b1, 1'b1, n0, n2427",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g35'],Not_Trojan
g36,dff,n5[35],"1'b1, 1'b1, n0, n2426",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g36'],Not_Trojan
g37,dff,n5[36],"1'b1, 1'b1, n0, n2423",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g37'],Not_Trojan
g38,dff,n5[37],"1'b1, 1'b1, n0, n2418",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g38'],Not_Trojan
g39,dff,n5[38],"1'b1, 1'b1, n0, n2414",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g39'],Not_Trojan
g40,dff,n5[39],"1'b1, 1'b1, n0, n2413",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g40'],Not_Trojan
g41,dff,n5[40],"1'b1, 1'b1, n0, n2411",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g41'],Not_Trojan
g42,dff,n5[41],"1'b1, 1'b1, n0, n2407",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g42'],Not_Trojan
g43,dff,n5[42],"1'b1, 1'b1, n0, n2404",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g43'],Not_Trojan
g44,dff,n5[43],"1'b1, 1'b1, n0, n2401",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g44'],Not_Trojan
g45,dff,n5[44],"1'b1, 1'b1, n0, n2399",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g45'],Not_Trojan
g46,dff,n5[45],"1'b1, 1'b1, n0, n2395",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g46'],Not_Trojan
g47,dff,n5[46],"1'b1, 1'b1, n0, n2391",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g47'],Not_Trojan
g48,dff,n5[47],"1'b1, 1'b1, n0, n2387",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g48'],Not_Trojan
g49,dff,n5[48],"1'b1, 1'b1, n0, n2384",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g49'],Not_Trojan
g50,dff,n5[49],"1'b1, 1'b1, n0, n2381",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g50'],Not_Trojan
g51,dff,n5[50],"1'b1, 1'b1, n0, n2377",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g51'],Not_Trojan
g52,dff,n5[51],"1'b1, 1'b1, n0, n2501",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g52'],Not_Trojan
g53,dff,n5[52],"1'b1, 1'b1, n0, n2499",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g53'],Not_Trojan
g54,dff,n5[53],"1'b1, 1'b1, n0, n2497",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g54'],Not_Trojan
g55,dff,n5[54],"1'b1, 1'b1, n0, n2492",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g55'],Not_Trojan
g56,dff,n5[55],"1'b1, 1'b1, n0, n2490",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g56'],Not_Trojan
g57,dff,n5[56],"1'b1, 1'b1, n0, n2487",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g57'],Not_Trojan
g58,dff,n5[57],"1'b1, 1'b1, n0, n2485",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g58'],Not_Trojan
g59,dff,n5[58],"1'b1, 1'b1, n0, n2482",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g59'],Not_Trojan
g60,dff,n5[59],"1'b1, 1'b1, n0, n2477",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g60'],Not_Trojan
g61,dff,n5[60],"1'b1, 1'b1, n0, n2473",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g61'],Not_Trojan
g62,dff,n5[61],"1'b1, 1'b1, n0, n2469",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g62'],Not_Trojan
g63,dff,n5[62],"1'b1, 1'b1, n0, n2466",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g63'],Not_Trojan
g64,dff,n5[63],"1'b1, 1'b1, n0, n2462",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g64'],Not_Trojan
g65,dff,n6[0],"1'b1, 1'b1, n0, n760",4,1,1,1,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g65'],Not_Trojan
g66,dff,n6[1],"1'b1, 1'b1, n0, n960",4,1,1,1,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g66'],Not_Trojan
g67,dff,n6[2],"1'b1, 1'b1, n0, n961",4,1,1,1,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g67'],Not_Trojan
g68,dff,n6[3],"1'b1, 1'b1, n0, n965",4,1,1,1,4,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g68'],Not_Trojan
g69,dff,n3[0],"1'b1, 1'b1, n0, n2375",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g69'],Not_Trojan
g70,dff,n3[1],"1'b1, 1'b1, n0, n2328",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g70'],Not_Trojan
g71,dff,n3[2],"1'b1, 1'b1, n0, n2374",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g71'],Not_Trojan
g72,dff,n3[3],"1'b1, 1'b1, n0, n2373",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g72'],Not_Trojan
g73,dff,n3[4],"1'b1, 1'b1, n0, n2372",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g73'],Not_Trojan
g74,dff,n3[5],"1'b1, 1'b1, n0, n2371",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g74'],Not_Trojan
g75,dff,n3[6],"1'b1, 1'b1, n0, n2370",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g75'],Not_Trojan
g76,dff,n3[7],"1'b1, 1'b1, n0, n2369",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g76'],Not_Trojan
g77,dff,n3[8],"1'b1, 1'b1, n0, n2368",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g77'],Not_Trojan
g78,dff,n3[9],"1'b1, 1'b1, n0, n2367",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g78'],Not_Trojan
g79,dff,n3[10],"1'b1, 1'b1, n0, n2366",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g79'],Not_Trojan
g80,dff,n3[11],"1'b1, 1'b1, n0, n2365",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g80'],Not_Trojan
g81,dff,n3[12],"1'b1, 1'b1, n0, n2364",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g81'],Not_Trojan
g82,dff,n3[13],"1'b1, 1'b1, n0, n2363",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g82'],Not_Trojan
g83,dff,n3[14],"1'b1, 1'b1, n0, n2362",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g83'],Not_Trojan
g84,dff,n3[15],"1'b1, 1'b1, n0, n2361",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g84'],Not_Trojan
g85,dff,n3[16],"1'b1, 1'b1, n0, n2360",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g85'],Not_Trojan
g86,dff,n3[17],"1'b1, 1'b1, n0, n2359",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g86'],Not_Trojan
g87,dff,n3[18],"1'b1, 1'b1, n0, n2358",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g87'],Not_Trojan
g88,dff,n3[19],"1'b1, 1'b1, n0, n2357",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g88'],Not_Trojan
g89,dff,n3[20],"1'b1, 1'b1, n0, n2356",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g89'],Not_Trojan
g90,dff,n3[21],"1'b1, 1'b1, n0, n2355",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g90'],Not_Trojan
g91,dff,n3[22],"1'b1, 1'b1, n0, n2354",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g91'],Not_Trojan
g92,dff,n3[23],"1'b1, 1'b1, n0, n2353",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g92'],Not_Trojan
g93,dff,n3[24],"1'b1, 1'b1, n0, n2352",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g93'],Not_Trojan
g94,dff,n3[25],"1'b1, 1'b1, n0, n2351",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g94'],Not_Trojan
g95,dff,n3[26],"1'b1, 1'b1, n0, n2350",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g95'],Not_Trojan
g96,dff,n3[27],"1'b1, 1'b1, n0, n2349",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g96'],Not_Trojan
g97,dff,n3[28],"1'b1, 1'b1, n0, n2348",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g97'],Not_Trojan
g98,dff,n3[29],"1'b1, 1'b1, n0, n2347",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g98'],Not_Trojan
g99,dff,n3[30],"1'b1, 1'b1, n0, n2346",4,1,1,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g99'],Not_Trojan
