gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,gate_numbers,label
g21,buf,n4[10],1'b0,1,0,1,1,4,15,0,1,['g21'],Not_Trojan
g22,buf,n4[9],1'b0,1,0,1,1,4,17,0,1,['g22'],Not_Trojan
g23,buf,n4[8],1'b0,1,0,1,1,4,17,0,1,['g23'],Not_Trojan
g24,buf,n4[7],1'b0,1,0,1,1,4,15,0,1,['g24'],Not_Trojan
g25,buf,n4[6],1'b0,1,0,1,1,4,15,0,1,['g25'],Not_Trojan
g26,buf,n4[5],1'b0,1,0,1,1,4,17,0,1,['g26'],Not_Trojan
g27,buf,n4[4],1'b0,1,0,1,1,4,17,0,1,['g27'],Not_Trojan
g28,buf,n4[3],1'b0,1,0,1,1,4,16,0,1,['g28'],Not_Trojan
g29,buf,n4[2],1'b0,1,0,1,1,4,16,0,1,['g29'],Not_Trojan
g30,buf,n4[1],1'b0,1,0,1,1,4,19,0,1,['g30'],Not_Trojan
g31,buf,n4[0],1'b0,1,0,1,1,4,24,0,1,['g31'],Not_Trojan
g32,dff,n3[0],"1'b1, 1'b1, n0, n599",4,1,1,1,5,11,0,0,['g32'],Not_Trojan
g33,dff,n3[1],"1'b1, 1'b1, n0, n631",4,1,1,1,5,10,0,0,['g33'],Not_Trojan
g34,dff,n3[2],"1'b1, 1'b1, n0, n630",4,1,1,1,5,11,0,0,['g34'],Not_Trojan
g35,dff,n3[3],"1'b1, 1'b1, n0, n629",4,1,1,1,5,10,0,0,['g35'],Not_Trojan
g36,dff,n3[4],"1'b1, 1'b1, n0, n628",4,1,1,1,5,10,0,0,['g36'],Not_Trojan
g37,dff,n3[5],"1'b1, 1'b1, n0, n627",4,1,1,1,5,10,0,0,['g37'],Not_Trojan
g38,dff,n3[6],"1'b1, 1'b1, n0, n633",4,1,1,1,5,10,0,0,['g38'],Not_Trojan
g39,dff,n3[7],"1'b1, 1'b1, n0, n635",4,1,1,1,5,10,0,0,['g39'],Not_Trojan
g40,dff,n3[8],"1'b1, 1'b1, n0, n622",4,1,1,1,5,10,0,1,['g40'],Not_Trojan
g41,dff,n3[9],"1'b1, 1'b1, n0, n626",4,1,1,1,5,10,0,1,['g41'],Not_Trojan
g42,dff,n3[10],"1'b1, 1'b1, n0, n625",4,1,1,1,5,10,0,1,['g42'],Not_Trojan
g43,dff,n3[11],"1'b1, 1'b1, n0, n634",4,1,1,1,5,10,0,1,['g43'],Not_Trojan
g44,dff,n3[12],"1'b1, 1'b1, n0, n623",4,1,1,1,5,10,0,1,['g44'],Not_Trojan
g45,dff,n3[13],"1'b1, 1'b1, n0, n624",4,1,1,1,5,10,0,1,['g45'],Not_Trojan
g46,dff,n3[14],"1'b1, 1'b1, n0, n632",4,1,1,1,5,10,0,1,['g46'],Not_Trojan
g47,dff,n3[15],"1'b1, 1'b1, n0, n621",4,1,1,1,5,12,0,1,['g47'],Not_Trojan
g48,dff,n3[16],"1'b1, 1'b1, n0, n620",4,1,1,1,5,12,0,1,['g48'],Not_Trojan
g49,dff,n3[17],"1'b1, 1'b1, n0, n619",4,1,1,1,5,12,0,1,['g49'],Not_Trojan
g50,dff,n3[18],"1'b1, 1'b1, n0, n618",4,1,1,1,5,12,0,1,['g50'],Not_Trojan
g51,dff,n3[19],"1'b1, 1'b1, n0, n608",4,1,1,1,5,12,0,1,['g51'],Not_Trojan
g52,dff,n3[20],"1'b1, 1'b1, n0, n616",4,1,1,1,5,12,0,1,['g52'],Not_Trojan
g53,dff,n3[21],"1'b1, 1'b1, n0, n615",4,1,1,1,5,12,0,1,['g53'],Not_Trojan
g54,dff,n3[22],"1'b1, 1'b1, n0, n614",4,1,1,1,5,12,0,1,['g54'],Not_Trojan
g55,dff,n3[23],"1'b1, 1'b1, n0, n613",4,1,1,1,5,12,0,1,['g55'],Not_Trojan
g56,dff,n3[24],"1'b1, 1'b1, n0, n612",4,1,1,1,5,12,0,1,['g56'],Not_Trojan
g57,dff,n3[25],"1'b1, 1'b1, n0, n611",4,1,1,1,5,12,0,1,['g57'],Not_Trojan
g58,dff,n3[26],"1'b1, 1'b1, n0, n610",4,1,1,1,5,12,0,1,['g58'],Not_Trojan
g59,dff,n3[27],"1'b1, 1'b1, n0, n607",4,1,1,1,5,11,0,1,['g59'],Not_Trojan
g60,dff,n3[28],"1'b1, 1'b1, n0, n609",4,1,1,1,5,11,0,1,['g60'],Not_Trojan
g61,dff,n3[29],"1'b1, 1'b1, n0, n617",4,1,1,1,5,9,0,1,['g61'],Not_Trojan
g62,dff,n3[30],"1'b1, 1'b1, n0, n606",4,1,1,1,5,9,0,1,['g62'],Not_Trojan
g63,dff,n3[31],"1'b1, 1'b1, n0, n605",4,1,1,1,5,6,0,1,['g63'],Not_Trojan
g64,dff,n2,"1'b1, 1'b1, n0, n638",4,1,1,0,5,0,0,1,['g64'],Not_Trojan
g65,dff,n774,"1'b1, 1'b1, n0, n559",4,1,1,0,3,11,0,1,['g65'],Not_Trojan
g66,dff,n4[0],"1'b1, 1'b1, n0, n693",4,1,1,1,4,24,0,1,['g66'],Not_Trojan
g67,dff,n4[1],"1'b1, 1'b1, n0, n707",4,1,1,1,4,19,0,1,['g67'],Not_Trojan
g68,dff,n4[2],"1'b1, 1'b1, n0, n706",4,1,1,1,4,16,0,1,['g68'],Not_Trojan
g69,dff,n4[3],"1'b1, 1'b1, n0, n705",4,1,1,1,4,16,0,1,['g69'],Not_Trojan
g70,dff,n4[4],"1'b1, 1'b1, n0, n704",4,1,1,1,4,17,0,1,['g70'],Not_Trojan
g71,dff,n4[5],"1'b1, 1'b1, n0, n703",4,1,1,1,4,17,0,1,['g71'],Not_Trojan
g72,dff,n4[6],"1'b1, 1'b1, n0, n702",4,1,1,1,4,15,0,1,['g72'],Not_Trojan
g73,dff,n4[7],"1'b1, 1'b1, n0, n701",4,1,1,1,4,15,0,1,['g73'],Not_Trojan
g74,dff,n4[8],"1'b1, 1'b1, n0, n700",4,1,1,1,4,17,0,1,['g74'],Not_Trojan
g75,dff,n4[9],"1'b1, 1'b1, n0, n699",4,1,1,1,4,17,0,1,['g75'],Not_Trojan
g76,dff,n4[10],"1'b1, 1'b1, n0, n698",4,1,1,1,4,15,0,1,['g76'],Not_Trojan
g77,dff,n4[11],"1'b1, 1'b1, n0, n697",4,1,1,1,4,15,0,1,['g77'],Not_Trojan
g78,dff,n4[12],"1'b1, 1'b1, n0, n694",4,1,1,1,4,19,0,1,['g78'],Not_Trojan
g79,dff,n4[13],"1'b1, 1'b1, n0, n696",4,1,1,1,4,19,0,1,['g79'],Not_Trojan
g80,dff,n4[14],"1'b1, 1'b1, n0, n695",4,1,1,1,4,14,0,1,['g80'],Not_Trojan
g81,dff,n4[15],"1'b1, 1'b1, n0, n708",4,1,1,1,4,14,0,1,['g81'],Not_Trojan
g82,dff,n4[16],"1'b1, 1'b1, n0, n677",4,1,1,1,4,14,0,1,['g82'],Not_Trojan
g83,dff,n4[17],"1'b1, 1'b1, n0, n691",4,1,1,1,4,14,0,1,['g83'],Not_Trojan
g84,dff,n4[18],"1'b1, 1'b1, n0, n690",4,1,1,1,4,19,0,1,['g84'],Not_Trojan
g85,dff,n4[19],"1'b1, 1'b1, n0, n689",4,1,1,1,4,19,0,1,['g85'],Not_Trojan
g86,dff,n4[20],"1'b1, 1'b1, n0, n688",4,1,1,1,4,15,0,1,['g86'],Not_Trojan
g87,dff,n4[21],"1'b1, 1'b1, n0, n687",4,1,1,1,4,15,0,1,['g87'],Not_Trojan
g88,dff,n4[22],"1'b1, 1'b1, n0, n686",4,1,1,1,4,15,0,1,['g88'],Not_Trojan
g89,dff,n4[23],"1'b1, 1'b1, n0, n685",4,1,1,1,4,15,0,1,['g89'],Not_Trojan
g90,dff,n4[24],"1'b1, 1'b1, n0, n684",4,1,1,1,4,14,0,1,['g90'],Not_Trojan
g91,dff,n4[25],"1'b1, 1'b1, n0, n683",4,1,1,1,4,14,0,1,['g91'],Not_Trojan
g92,dff,n4[26],"1'b1, 1'b1, n0, n682",4,1,1,1,4,12,0,1,['g92'],Not_Trojan
g93,dff,n4[27],"1'b1, 1'b1, n0, n681",4,1,1,1,4,12,0,1,['g93'],Not_Trojan
g94,dff,n4[28],"1'b1, 1'b1, n0, n680",4,1,1,1,4,10,0,1,['g94'],Not_Trojan
g95,dff,n4[29],"1'b1, 1'b1, n0, n678",4,1,1,1,4,10,0,1,['g95'],Not_Trojan
g96,dff,n4[30],"1'b1, 1'b1, n0, n679",4,1,1,1,4,8,0,1,['g96'],Not_Trojan
g97,dff,n4[31],"1'b1, 1'b1, n0, n692",4,1,1,1,4,6,0,1,['g97'],Not_Trojan
g98,or,n708,"n557, n676",2,0,0,0,3,15,1,0,['g98'],Not_Trojan
g99,or,n707,"n596, n661",2,0,0,0,3,20,1,0,['g99'],Not_Trojan
g100,or,n706,"n595, n675",2,0,0,0,3,17,1,0,['g100'],Not_Trojan
g101,or,n705,"n593, n674",2,0,0,0,3,17,1,0,['g101'],Not_Trojan
g102,or,n704,"n592, n673",2,0,0,0,3,18,1,0,['g102'],Not_Trojan
g103,or,n703,"n591, n672",2,0,0,0,3,18,1,0,['g103'],Not_Trojan
g104,or,n702,"n590, n671",2,0,0,0,3,16,1,0,['g104'],Not_Trojan
g105,or,n701,"n589, n670",2,0,0,0,3,16,1,0,['g105'],Not_Trojan
g106,or,n700,"n588, n668",2,0,0,0,3,18,1,0,['g106'],Not_Trojan
g107,or,n699,"n586, n667",2,0,0,0,3,18,1,0,['g107'],Not_Trojan
g108,or,n698,"n585, n666",2,0,0,0,3,16,1,0,['g108'],Not_Trojan
g109,or,n697,"n583, n665",2,0,0,0,3,16,1,0,['g109'],Not_Trojan
g110,or,n696,"n580, n663",2,0,0,0,3,20,1,0,['g110'],Not_Trojan
g111,or,n695,"n579, n662",2,0,0,0,3,15,1,0,['g111'],Not_Trojan
g112,or,n694,"n582, n664",2,0,0,0,3,20,1,0,['g112'],Not_Trojan
g113,or,n693,"n564, n649",2,0,0,0,3,25,1,0,['g113'],Not_Trojan
g114,or,n692,"n565, n660",2,0,0,0,3,7,1,0,['g114'],Not_Trojan
g115,or,n691,"n573, n659",2,0,0,0,3,15,1,0,['g115'],Not_Trojan
g116,or,n690,"n572, n658",2,0,0,0,3,20,1,0,['g116'],Not_Trojan
g117,or,n689,"n570, n657",2,0,0,0,3,20,1,0,['g117'],Not_Trojan
g118,or,n688,"n571, n656",2,0,0,0,3,16,1,0,['g118'],Not_Trojan
g119,or,n687,"n597, n655",2,0,0,0,3,16,1,0,['g119'],Not_Trojan
g120,or,n686,"n584, n654",2,0,0,0,3,16,1,0,['g120'],Not_Trojan
g121,or,n685,"n568, n653",2,0,0,0,3,16,1,0,['g121'],Not_Trojan
g122,or,n684,"n566, n651",2,0,0,0,3,15,1,0,['g122'],Not_Trojan
g123,or,n683,"n594, n650",2,0,0,0,3,15,1,0,['g123'],Not_Trojan
g124,or,n682,"n569, n652",2,0,0,0,3,13,1,0,['g124'],Not_Trojan
g125,or,n681,"n598, n648",2,0,0,0,3,13,1,0,['g125'],Not_Trojan
g126,or,n680,"n567, n647",2,0,0,0,3,11,1,0,['g126'],Not_Trojan
g127,or,n679,"n587, n669",2,0,0,0,3,9,1,0,['g127'],Not_Trojan
g128,or,n678,"n581, n646",2,0,0,0,3,11,1,0,['g128'],Not_Trojan
g129,or,n677,"n574, n645",2,0,0,0,3,15,1,0,['g129'],Not_Trojan
g130,nor,n676,"n489, n644",2,0,0,0,5,16,2,4,['g130'],Not_Trojan
g131,nor,n675,"n515, n644",2,0,0,0,5,18,2,5,['g131'],Not_Trojan
g132,nor,n674,"n475, n644",2,0,0,0,5,18,2,4,['g132'],Not_Trojan
g133,nor,n673,"n495, n644",2,0,0,0,5,19,2,5,['g133'],Not_Trojan
g134,nor,n672,"n492, n644",2,0,0,0,5,19,2,4,['g134'],Not_Trojan
g135,nor,n671,"n487, n644",2,0,0,0,5,17,2,5,['g135'],Not_Trojan
g136,nor,n670,"n525, n644",2,0,0,0,5,17,2,4,['g136'],Not_Trojan
g137,nor,n669,"n535, n644",2,0,0,0,5,10,2,5,['g137'],Not_Trojan
g138,nor,n668,"n484, n644",2,0,0,0,5,19,2,5,['g138'],Not_Trojan
g139,nor,n667,"n473, n644",2,0,0,0,5,19,2,4,['g139'],Not_Trojan
g140,nor,n666,"n500, n644",2,0,0,0,5,17,2,5,['g140'],Not_Trojan
g141,nor,n665,"n503, n644",2,0,0,0,5,17,2,4,['g141'],Not_Trojan
g142,nor,n664,"n513, n644",2,0,0,0,5,21,2,5,['g142'],Not_Trojan
g143,nor,n663,"n504, n644",2,0,0,0,5,21,2,4,['g143'],Not_Trojan
g144,nor,n662,"n501, n644",2,0,0,0,5,16,2,5,['g144'],Not_Trojan
g145,nor,n661,"n528, n644",2,0,0,0,5,21,2,5,['g145'],Not_Trojan
g146,nor,n660,"n507, n644",2,0,0,0,5,8,2,4,['g146'],Not_Trojan
g147,nor,n659,"n482, n644",2,0,0,0,5,16,2,4,['g147'],Not_Trojan
g148,nor,n658,"n472, n644",2,0,0,0,5,21,2,5,['g148'],Not_Trojan
g149,nor,n657,"n511, n644",2,0,0,0,5,21,2,4,['g149'],Not_Trojan
g150,nor,n656,"n505, n644",2,0,0,0,5,17,2,5,['g150'],Not_Trojan
g151,nor,n655,"n467, n644",2,0,0,0,5,17,2,4,['g151'],Not_Trojan
g152,nor,n654,"n486, n644",2,0,0,0,5,17,2,5,['g152'],Not_Trojan
g153,nor,n653,"n485, n644",2,0,0,0,5,17,2,4,['g153'],Not_Trojan
g154,nor,n652,"n496, n644",2,0,0,0,5,14,2,5,['g154'],Not_Trojan
g155,nor,n651,"n517, n644",2,0,0,0,5,16,2,5,['g155'],Not_Trojan
g156,nor,n650,"n532, n644",2,0,0,0,5,16,2,4,['g156'],Not_Trojan
g157,nor,n649,"n514, n644",2,0,0,0,5,26,2,4,['g157'],Not_Trojan
g158,nor,n648,"n510, n644",2,0,0,0,5,14,2,4,['g158'],Not_Trojan
g159,nor,n647,"n529, n644",2,0,0,0,5,12,2,5,['g159'],Not_Trojan
g160,nor,n646,"n477, n644",2,0,0,0,5,12,2,4,['g160'],Not_Trojan
g161,nor,n645,"n478, n644",2,0,0,0,5,16,2,5,['g161'],Not_Trojan
g162,nor,n644,"n578, n643",2,0,0,0,4,9,3,4,['g162'],Not_Trojan
g163,nor,n643,"n636, n642",2,0,0,0,5,10,4,5,['g163'],Not_Trojan
g164,or,n642,"n602, n641",2,0,0,0,4,11,5,5,['g164'],Not_Trojan
g165,or,n641,"n554, n640",2,0,0,0,3,12,6,4,['g165'],Not_Trojan
g166,or,n640,"n547, n639",2,0,0,0,6,13,7,3,['g166'],Not_Trojan
g167,or,n639,"n561, n637",2,0,0,0,7,14,8,4,['g167'],Not_Trojan
g168,or,n638,"n603, n604",2,0,0,0,4,1,1,0,['g168'],Not_Trojan
g169,or,n637,"n556, n600",2,0,0,0,6,15,9,3,['g169'],Not_Trojan
g170,or,n636,"n558, n601",2,0,0,0,7,11,5,4,['g170'],Not_Trojan
g171,nor,n635,"n498, n577",2,0,0,0,4,11,1,0,['g171'],Not_Trojan
g172,nor,n634,"n530, n577",2,0,0,0,4,11,1,0,['g172'],Not_Trojan
g173,nor,n633,"n499, n577",2,0,0,0,4,11,1,0,['g173'],Not_Trojan
g174,nor,n632,"n506, n577",2,0,0,0,4,11,1,0,['g174'],Not_Trojan
g175,nor,n631,"n493, n577",2,0,0,0,4,11,1,0,['g175'],Not_Trojan
g176,nor,n630,"n508, n577",2,0,0,0,4,12,1,0,['g176'],Not_Trojan
g177,nor,n629,"n480, n577",2,0,0,0,4,11,1,0,['g177'],Not_Trojan
g178,nor,n628,"n476, n577",2,0,0,0,4,11,1,0,['g178'],Not_Trojan
g179,nor,n627,"n502, n577",2,0,0,0,4,11,1,0,['g179'],Not_Trojan
g180,nor,n626,"n491, n577",2,0,0,0,4,11,1,0,['g180'],Not_Trojan
g181,nor,n625,"n526, n577",2,0,0,0,4,11,1,0,['g181'],Not_Trojan
g182,nor,n624,"n470, n577",2,0,0,0,4,11,1,0,['g182'],Not_Trojan
g183,nor,n623,"n469, n577",2,0,0,0,4,11,1,0,['g183'],Not_Trojan
g184,nor,n622,"n488, n577",2,0,0,0,4,11,1,0,['g184'],Not_Trojan
g185,nor,n621,"n479, n577",2,0,0,0,4,13,1,0,['g185'],Not_Trojan
g186,nor,n620,"n536, n577",2,0,0,0,4,13,1,0,['g186'],Not_Trojan
g187,nor,n619,"n497, n577",2,0,0,0,4,13,1,0,['g187'],Not_Trojan
g188,nor,n618,"n531, n577",2,0,0,0,4,13,1,0,['g188'],Not_Trojan
g189,nor,n617,"n474, n577",2,0,0,0,4,10,1,0,['g189'],Not_Trojan
g190,nor,n616,"n524, n577",2,0,0,0,4,13,1,0,['g190'],Not_Trojan
g191,nor,n615,"n509, n577",2,0,0,0,4,13,1,0,['g191'],Not_Trojan
g192,nor,n614,"n518, n577",2,0,0,0,4,13,1,0,['g192'],Not_Trojan
g193,nor,n613,"n483, n577",2,0,0,0,4,13,1,0,['g193'],Not_Trojan
g194,nor,n612,"n490, n577",2,0,0,0,4,13,1,0,['g194'],Not_Trojan
g195,nor,n611,"n471, n577",2,0,0,0,4,13,1,0,['g195'],Not_Trojan
g196,nor,n610,"n481, n577",2,0,0,0,4,13,1,0,['g196'],Not_Trojan
g197,nor,n609,"n494, n577",2,0,0,0,4,12,1,0,['g197'],Not_Trojan
g198,nor,n608,"n527, n577",2,0,0,0,4,13,1,0,['g198'],Not_Trojan
g199,nor,n607,"n468, n577",2,0,0,0,4,12,1,0,['g199'],Not_Trojan
g200,nor,n606,"n512, n577",2,0,0,0,4,10,1,0,['g200'],Not_Trojan
g201,nor,n605,"n533, n577",2,0,0,0,4,7,1,0,['g201'],Not_Trojan
g202,nor,n604,"n451, n577",2,0,0,0,4,2,2,5,['g202'],Not_Trojan
g203,nor,n603,"n519, n576",2,0,0,0,3,2,2,3,['g203'],Not_Trojan
g204,or,n602,"n562, n563",2,0,0,0,7,12,6,4,['g204'],Not_Trojan
g205,or,n601,"n543, n575",2,0,0,0,6,12,6,3,['g205'],Not_Trojan
g206,or,n600,"n4[25], n560",2,0,0,1,5,16,10,2,['g206'],Not_Trojan
g207,nor,n599,"n3[0], n577",2,0,0,1,4,12,1,0,['g207'],Not_Trojan
g208,nor,n598,"n463, n555",2,0,0,0,2,14,2,3,['g208'],Not_Trojan
g209,nor,n597,"n465, n555",2,0,0,0,2,17,2,3,['g209'],Not_Trojan
g210,nor,n596,"n442, n555",2,0,0,0,2,21,2,3,['g210'],Not_Trojan
g211,nor,n595,"n520, n555",2,0,0,0,2,18,2,3,['g211'],Not_Trojan
g212,nor,n594,"n466, n555",2,0,0,0,2,16,2,3,['g212'],Not_Trojan
g213,nor,n593,"n439, n555",2,0,0,0,2,18,2,3,['g213'],Not_Trojan
g214,nor,n592,"n450, n555",2,0,0,0,2,19,2,3,['g214'],Not_Trojan
g215,nor,n591,"n456, n555",2,0,0,0,2,19,2,3,['g215'],Not_Trojan
g216,nor,n590,"n460, n555",2,0,0,0,2,17,2,3,['g216'],Not_Trojan
g217,nor,n589,"n457, n555",2,0,0,0,2,17,2,3,['g217'],Not_Trojan
g218,nor,n588,"n452, n555",2,0,0,0,2,19,2,3,['g218'],Not_Trojan
g219,nor,n587,"n455, n555",2,0,0,0,2,10,2,3,['g219'],Not_Trojan
g220,nor,n586,"n523, n555",2,0,0,0,2,19,2,3,['g220'],Not_Trojan
g221,nor,n585,"n454, n555",2,0,0,0,2,17,2,3,['g221'],Not_Trojan
g222,nor,n584,"n449, n555",2,0,0,0,2,17,2,3,['g222'],Not_Trojan
g223,nor,n583,"n440, n555",2,0,0,0,2,17,2,3,['g223'],Not_Trojan
g224,nor,n582,"n521, n555",2,0,0,0,2,21,2,3,['g224'],Not_Trojan
g225,nor,n581,"n441, n555",2,0,0,0,2,12,2,3,['g225'],Not_Trojan
g226,nor,n580,"n458, n555",2,0,0,0,2,21,2,3,['g226'],Not_Trojan
g227,nor,n579,"n444, n555",2,0,0,0,2,16,2,3,['g227'],Not_Trojan
g228,nor,n578,"n464, n554",2,0,0,0,3,10,4,3,['g228'],Not_Trojan
g229,not,n577,n576,1,0,0,0,3,3,2,4,['g229'],Not_Trojan
g230,or,n575,"n4[26], n552",2,0,0,1,5,13,7,2,['g230'],Not_Trojan
g231,nor,n574,"n445, n555",2,0,0,0,2,16,2,3,['g231'],Not_Trojan
g232,nor,n573,"n522, n555",2,0,0,0,2,16,2,3,['g232'],Not_Trojan
g233,nor,n572,"n448, n555",2,0,0,0,2,21,2,3,['g233'],Not_Trojan
g234,nor,n571,"n443, n555",2,0,0,0,2,17,2,3,['g234'],Not_Trojan
g235,nor,n570,"n462, n555",2,0,0,0,2,21,2,3,['g235'],Not_Trojan
g236,nor,n569,"n459, n555",2,0,0,0,2,14,2,3,['g236'],Not_Trojan
g237,nor,n568,"n447, n555",2,0,0,0,2,17,2,3,['g237'],Not_Trojan
g238,nor,n567,"n461, n555",2,0,0,0,2,12,2,3,['g238'],Not_Trojan
g239,nor,n566,"n453, n555",2,0,0,0,2,16,2,3,['g239'],Not_Trojan
g240,nor,n565,"n464, n555",2,0,0,0,2,8,2,3,['g240'],Not_Trojan
g241,nor,n564,"n516, n555",2,0,0,0,2,26,2,3,['g241'],Not_Trojan
g242,or,n563,"n548, n540",2,0,0,0,6,13,7,3,['g242'],Not_Trojan
g243,or,n562,"n550, n553",2,0,0,0,6,13,7,3,['g243'],Not_Trojan
g244,or,n561,"n551, n539",2,0,0,0,6,15,9,3,['g244'],Not_Trojan
g245,or,n560,"n541, n542",2,0,0,0,6,17,11,3,['g245'],Not_Trojan
g246,nor,n559,"n546, n544",2,0,0,0,2,12,1,0,['g246'],Not_Trojan
g247,or,n558,"n537, n538",2,0,0,0,6,12,6,3,['g247'],Not_Trojan
g248,nor,n557,"n446, n555",2,0,0,0,2,16,2,3,['g248'],Not_Trojan
g249,or,n556,"n4[24], n549",2,0,0,1,5,16,10,2,['g249'],Not_Trojan
g250,nor,n576,"n545, n544",2,0,0,0,2,3,3,3,['g250'],Not_Trojan
g251,not,n554,n555,1,0,0,0,2,11,5,4,['g251'],Not_Trojan
g252,or,n553,"n4[21], n4[20]",2,0,0,1,5,14,8,2,['g252'],Not_Trojan
g253,nor,n552,"n439, n520",2,0,0,0,6,14,8,3,['g253'],Not_Trojan
g254,or,n551,"n4[9], n4[8]",2,0,0,1,5,16,10,2,['g254'],Not_Trojan
g255,or,n550,"n4[29], n4[28]",2,0,0,1,5,14,8,2,['g255'],Not_Trojan
g256,nor,n549,"n439, n442",2,0,0,0,6,17,11,3,['g256'],Not_Trojan
g257,or,n548,"n4[23], n4[22]",2,0,0,1,5,14,8,2,['g257'],Not_Trojan
g258,or,n547,"n4[7], n4[6]",2,0,0,1,5,14,8,2,['g258'],Not_Trojan
g259,nor,n555,"n534, n1",2,0,0,0,1,9,3,3,['g259'],Not_Trojan
g260,not,n546,n545,1,0,0,0,8,13,2,4,['g260'],Not_Trojan
g261,or,n543,"n4[30], n4[27]",2,0,0,1,5,13,7,2,['g261'],Not_Trojan
g262,or,n542,"n4[13], n4[12]",2,0,0,1,5,18,12,2,['g262'],Not_Trojan
g263,or,n541,"n4[19], n4[18]",2,0,0,1,5,18,12,2,['g263'],Not_Trojan
g264,or,n540,"n4[11], n4[10]",2,0,0,1,5,14,8,2,['g264'],Not_Trojan
g265,or,n539,"n4[5], n4[4]",2,0,0,1,5,16,10,2,['g265'],Not_Trojan
g266,or,n538,"n4[15], n4[14]",2,0,0,1,5,13,7,2,['g266'],Not_Trojan
g267,or,n537,"n4[17], n4[16]",2,0,0,1,5,13,7,2,['g267'],Not_Trojan
g268,nor,n545,"n773, n739",2,0,0,0,7,4,3,3,['g268'],Not_Trojan
g269,or,n544,"n1, n6",2,0,0,0,1,4,2,2,['g269'],Not_Trojan
g270,not,n536,n723,1,0,0,0,8,14,2,4,['g270'],Not_Trojan
g271,not,n535,n771,1,0,0,0,7,11,3,4,['g271'],Not_Trojan
g272,not,n534,n774,1,0,0,0,4,10,4,2,['g272'],Not_Trojan
g273,not,n533,n738,1,0,0,0,7,8,2,3,['g273'],Not_Trojan
g274,not,n532,n766,1,0,0,0,6,17,3,3,['g274'],Not_Trojan
g275,not,n531,n725,1,0,0,0,8,14,2,4,['g275'],Not_Trojan
g276,not,n530,n718,1,0,0,0,7,12,2,3,['g276'],Not_Trojan
g277,not,n529,n769,1,0,0,0,7,13,3,4,['g277'],Not_Trojan
g278,not,n528,n742,1,0,0,0,7,22,3,4,['g278'],Not_Trojan
g279,not,n527,n726,1,0,0,0,7,14,2,3,['g279'],Not_Trojan
g280,not,n526,n717,1,0,0,0,8,12,2,4,['g280'],Not_Trojan
g281,not,n525,n748,1,0,0,0,6,18,3,3,['g281'],Not_Trojan
g282,not,n524,n727,1,0,0,0,8,14,2,4,['g282'],Not_Trojan
g283,not,n523,n4[9],1,0,0,1,5,20,3,2,['g283'],Not_Trojan
g284,not,n522,n4[17],1,0,0,1,5,17,3,2,['g284'],Not_Trojan
g285,not,n521,n4[12],1,0,0,1,5,22,3,2,['g285'],Not_Trojan
g286,not,n520,n4[2],1,0,0,1,5,15,3,2,['g286'],Not_Trojan
g287,not,n519,n2,1,0,0,0,6,3,3,2,['g287'],Not_Trojan
g288,not,n518,n729,1,0,0,0,8,14,2,4,['g288'],Not_Trojan
g289,not,n517,n765,1,0,0,0,7,17,3,4,['g289'],Not_Trojan
