gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,dff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,dff_gates_fanout,and_gates_prelevel,or_gates_prelevel,nand_gates_prelevel,nor_gates_prelevel,not_gates_prelevel,buf_gates_prelevel,xor_gates_prelevel,xnor_gates_prelevel,dff_gates_prelevel,and_gates_postlevel,or_gates_postlevel,nand_gates_postlevel,nor_gates_postlevel,not_gates_postlevel,buf_gates_postlevel,xor_gates_postlevel,xnor_gates_postlevel,dff_gates_postlevel,gate_numbers,label
g10,nor,n440,"n236, n435",2,0,0,0,5,11,2,3,0,110,0,53,77,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,['g10'],Not_Trojan
g11,not,n17,n15[6],1,0,0,1,4,20,15,2,0,0,0,0,1,0,0,0,0,0,11,0,12,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,['g11'],Not_Trojan
g12,or,n65,"n58, n60",2,0,0,0,5,7,8,3,0,3,0,0,0,0,0,0,0,0,12,0,19,4,0,4,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g12'],Not_Trojan
g13,nor,n422,"n192, n413",2,0,0,0,2,17,1,0,0,0,0,10,15,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,['g13'],Not_Trojan
g14,nor,n187,"n12[1], n12[0]",2,0,0,1,4,22,6,2,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,['g14'],Not_Trojan
g15,not,n235,n14[0],1,0,0,1,4,6,2,2,0,0,0,0,1,0,0,0,0,0,4,0,17,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,['g15'],Not_Trojan
g16,not,n353,n354,1,0,0,0,9,10,2,4,0,0,0,2,5,0,0,0,0,0,0,0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,['g16'],Not_Trojan
g17,nor,n179,"n8[13], n177",2,0,0,1,5,22,4,2,0,0,0,13,24,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g17'],Not_Trojan
g18,not,n247,n15[9],1,0,0,1,4,13,4,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g18'],Not_Trojan
g19,buf,n3[32],n3[63],1,0,0,1,7,0,-1,5,0,20,0,3,9,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['g19'],Not_Trojan
g20,dff,n5[1],"1'b1, 1'b1, n0, n301",4,1,1,1,3,9,0,1,0,0,0,1,1,0,0,0,1,0,19,0,121,9,0,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,['g20'],Not_Trojan
g21,nor,n387,"n192, n339",2,0,0,0,2,13,1,0,0,14,0,7,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,['g21'],Not_Trojan
g22,nor,n365,"n228, n324",2,0,0,0,3,21,1,0,0,1,0,20,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,['g22'],Not_Trojan
g23,nor,n331,"n318, n271",2,0,0,0,5,10,7,3,0,20,0,6,11,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g23'],Not_Trojan
g24,nor,n182,"n8[14], n180",2,0,0,1,5,20,4,2,0,0,0,14,26,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g24'],Not_Trojan
g25,not,n262,n15[6],1,0,0,1,4,13,4,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g25'],Not_Trojan
g26,not,n263,n15[15],1,0,0,1,4,10,4,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g26'],Not_Trojan
g27,nor,n438,"n192, n434",2,0,0,0,2,4,1,0,0,24,0,17,19,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,['g27'],Not_Trojan
g28,not,n145,n144,1,0,0,0,7,28,5,4,0,0,0,1,3,0,0,0,0,0,0,0,76,39,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g28'],Not_Trojan
g29,nor,n290,"n233, n234",2,0,0,0,6,9,3,3,0,0,0,1,2,0,0,0,0,0,10,0,39,7,0,2,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,['g29'],Not_Trojan
g30,not,n256,n15[2],1,0,0,1,4,13,4,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g30'],Not_Trojan
g31,dff,n15[6],"1'b1, 1'b1, n0, n381",4,1,1,1,3,9,0,1,0,14,0,17,33,0,0,0,1,0,24,0,127,38,0,6,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,3,0,0,0,0,['g31'],Not_Trojan
g32,nor,n69,"n63, n67",2,0,0,0,5,7,8,3,0,2,0,3,4,0,0,0,0,0,11,0,20,4,0,4,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g32'],Not_Trojan
g33,nor,n188,"n184, n185",2,0,0,0,5,22,6,3,0,0,0,1,2,0,0,0,0,0,0,0,18,5,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,['g33'],Not_Trojan
g34,not,n186,n12[2],1,0,0,1,4,23,7,2,0,0,0,0,1,0,0,0,0,0,0,0,8,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g34'],Not_Trojan
g35,dff,n15[13],"1'b1, 1'b1, n0, n391",4,1,1,1,3,8,0,1,0,14,0,31,61,0,0,0,1,0,24,0,56,16,0,6,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,0,0,0,0,['g35'],Not_Trojan
g36,nor,n416,"n340, n388",2,0,0,0,3,11,1,0,0,1,0,5,6,0,0,0,0,0,1,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,['g36'],Not_Trojan
g37,or,n25,"n15[11], n15[10]",2,0,0,1,4,20,15,2,0,1,0,0,0,0,0,0,0,0,13,0,11,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,['g37'],Not_Trojan
g38,nor,n350,"n234, n319",2,0,0,0,3,12,7,3,0,0,0,2,2,0,0,0,0,0,5,0,6,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,['g38'],Not_Trojan
g39,nor,n519,"n513, n516",2,0,0,0,2,12,3,3,0,0,0,1,1,0,0,0,0,0,0,0,9,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,['g39'],Trojan
g40,not,n198,n488,1,0,0,0,6,12,4,4,0,0,0,27,51,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g40'],Not_Trojan
g41,not,n116,n115,1,0,0,0,6,15,7,4,0,0,0,10,21,0,0,0,0,0,0,0,38,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g41'],Not_Trojan
g42,not,n37,n8[3],1,0,0,1,5,21,16,2,0,0,0,0,1,0,0,0,0,0,10,0,14,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g42'],Not_Trojan
g43,not,n260,n15[13],1,0,0,1,4,12,4,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g43'],Not_Trojan
g44,buf,n3[0],n3[63],1,0,0,1,7,0,-1,5,0,20,0,3,9,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['g44'],Not_Trojan
g45,nor,n302,"n255, n192",2,0,0,0,2,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,['g45'],Not_Trojan
g46,nor,n418,"n192, n412",2,0,0,0,2,17,1,0,0,0,0,13,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,['g46'],Not_Trojan
g47,or,n42,"n8[15], n8[14]",2,0,0,1,5,15,10,2,0,1,0,0,0,0,0,0,0,0,8,0,11,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,['g47'],Not_Trojan
g48,nor,n285,"n205, n462",2,0,0,0,6,9,3,4,0,7,0,30,59,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,['g48'],Not_Trojan
g49,nor,n339,"n312, n281",2,0,0,0,6,14,2,4,0,14,0,6,13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g49'],Not_Trojan
g50,nor,n520,"n513, n515",2,0,0,0,2,10,3,3,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,['g50'],Trojan
g51,nor,n390,"n192, n344",2,0,0,0,2,7,1,0,0,14,0,33,65,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,['g51'],Not_Trojan
g52,not,n254,n15[8],1,0,0,1,4,13,4,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g52'],Not_Trojan
g53,or,n388,"n192, n354",2,0,0,0,2,12,2,4,0,1,0,2,4,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,['g53'],Not_Trojan
g54,nor,n121,"n86, n119",2,0,0,0,5,14,6,3,0,0,0,12,24,0,0,0,0,0,0,0,28,8,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,['g54'],Not_Trojan
g55,dff,n8[15],"1'b1, 1'b1, n0, n370",4,1,1,1,4,16,0,1,0,1,0,15,29,0,1,0,1,0,8,0,12,5,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,['g55'],Not_Trojan
g56,not,n219,n2[2],1,0,0,1,1,11,6,-1,0,0,0,0,0,0,0,0,0,0,4,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g56'],Not_Trojan
g57,nor,n278,"n215, n462",2,0,0,0,6,13,3,4,0,7,0,8,15,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,['g57'],Not_Trojan
g58,nor,n310,"n257, n193",2,0,0,0,5,13,3,3,0,7,0,1,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,['g58'],Not_Trojan
g59,not,n129,n8[13],1,0,0,1,5,22,5,2,0,0,0,0,1,0,0,0,0,0,0,0,10,6,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g59'],Not_Trojan
g60,nor,n171,"n140, n169",2,0,0,0,6,22,4,3,0,0,0,10,20,0,0,0,0,0,0,0,28,14,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,['g60'],Not_Trojan
g61,not,n85,n15[0],1,0,0,1,4,17,7,2,0,0,0,0,1,0,0,0,0,0,0,0,138,42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g61'],Not_Trojan
g62,buf,n3[26],n3[63],1,0,0,1,7,0,-1,5,0,20,0,3,9,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['g62'],Not_Trojan
g63,not,n196,n15[14],1,0,0,1,4,10,4,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g63'],Not_Trojan
g64,nor,n512,"n502, n510",2,0,0,0,4,8,2,5,0,0,0,6,8,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,['g64'],Trojan
g65,or,n267,"n234, n11[0]",2,0,0,1,6,12,7,2,0,1,0,0,1,0,0,0,0,0,6,0,11,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,['g65'],Not_Trojan
g66,nor,n307,"n262, n193",2,0,0,0,5,12,3,3,0,7,0,1,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,['g66'],Not_Trojan
g67,nor,n88,"n80, n85",2,0,0,0,5,16,6,3,0,0,0,1,2,0,0,0,0,0,0,0,138,41,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,['g67'],Not_Trojan
g68,or,n30,"n17, n28",2,0,0,0,5,19,14,3,0,2,0,3,2,0,0,0,0,0,11,0,12,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,['g68'],Not_Trojan
g69,dff,n8[14],"1'b1, 1'b1, n0, n369",4,1,1,1,4,16,0,1,0,1,0,30,55,0,0,0,1,0,8,0,18,8,0,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,['g69'],Not_Trojan
g70,buf,n3[44],n3[63],1,0,0,1,7,0,-1,5,0,20,0,3,9,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['g70'],Not_Trojan
g71,not,n251,n15[10],1,0,0,1,4,12,4,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g71'],Not_Trojan
g72,nor,n312,"n252, n193",2,0,0,0,5,15,3,3,0,7,0,1,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,['g72'],Not_Trojan
g73,nor,n420,"n395, n409",2,0,0,0,6,8,5,3,0,21,0,12,16,0,0,0,0,0,1,0,3,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g73'],Not_Trojan
g74,not,n101,n100,1,0,0,0,6,16,7,4,0,0,0,5,11,0,0,0,0,0,0,0,88,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g74'],Not_Trojan
g75,nor,n340,"n11[2], n290",2,0,0,1,7,12,2,2,0,0,0,2,2,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g75'],Not_Trojan
g76,nor,n391,"n192, n345",2,0,0,0,2,9,1,0,0,14,0,31,61,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,['g76'],Not_Trojan
g77,not,n201,n495,1,0,0,0,6,13,4,4,0,0,0,13,23,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g77'],Not_Trojan
g78,or,n47,"n40, n41",2,0,0,0,6,16,11,3,0,3,0,0,0,0,0,0,0,0,9,0,11,4,0,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,['g78'],Not_Trojan
g79,or,n443,"n459, n4[4]",2,0,0,1,4,4,5,2,0,1,0,0,1,0,0,0,0,0,9,0,109,4,0,4,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,['g79'],Not_Trojan
g80,not,n236,n11[2],1,0,0,1,8,8,3,2,0,0,0,0,1,0,0,0,0,0,19,0,47,8,0,3,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,0,0,['g80'],Not_Trojan
g81,nor,n467,"n149, n150",2,0,0,0,6,25,3,3,0,0,0,7,10,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g81'],Not_Trojan
g82,not,n253,n15[5],1,0,0,1,4,14,4,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g82'],Not_Trojan
g83,not,n77,n15[5],1,0,0,1,4,17,7,2,0,0,0,0,1,0,0,0,0,0,0,0,98,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g83'],Not_Trojan
g84,xor,n437,"n397, n433",2,0,0,0,3,12,1,0,0,58,0,30,41,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,['g84'],Not_Trojan
g85,buf,n3[33],n3[63],1,0,0,1,7,0,-1,5,0,20,0,3,9,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['g85'],Not_Trojan
g86,not,n192,n1,1,0,0,0,1,5,2,-1,0,0,0,0,0,0,0,0,0,0,8,0,62,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,36,0,0,0,0,0,['g86'],Not_Trojan
g87,not,n514,n526,1,0,0,0,5,9,3,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g87'],Trojan
g88,buf,n3[11],n3[63],1,0,0,1,7,0,-1,5,0,20,0,3,9,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['g88'],Not_Trojan
g89,nor,n432,"n295, n429",2,0,0,0,4,7,3,2,0,53,0,24,37,0,0,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,['g89'],Not_Trojan
g90,not,n140,n8[10],1,0,0,1,5,23,5,2,0,0,0,0,1,0,0,0,0,0,0,0,28,15,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g90'],Not_Trojan
g91,nor,n311,"n256, n193",2,0,0,0,5,12,3,3,0,7,0,1,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,['g91'],Not_Trojan
g92,nor,n165,"n134, n163",2,0,0,0,6,24,4,3,0,0,0,8,16,0,0,0,0,0,0,0,40,20,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,['g92'],Not_Trojan
g93,not,n215,n498,1,0,0,0,6,14,4,4,0,0,0,7,11,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g93'],Not_Trojan
g94,not,n460,n485,1,0,0,0,6,14,9,4,0,11,0,4,4,0,0,0,0,0,7,0,11,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g94'],Not_Trojan
g95,nor,n105,"n15[7], n103",2,0,0,1,4,15,6,2,0,0,0,7,12,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g95'],Not_Trojan
g96,nor,n96,"n15[4], n94",2,0,0,1,4,16,6,2,0,0,0,4,6,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g96'],Not_Trojan
g97,or,n348,"n464, n309",2,0,0,0,6,12,7,4,0,3,0,0,4,0,0,0,0,0,6,0,11,3,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g97'],Not_Trojan
g98,or,n68,"n15[15], n66",2,0,0,1,4,5,6,2,0,4,0,0,0,0,0,0,0,0,10,0,19,4,0,4,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,['g98'],Not_Trojan
g99,nor,n103,"n72, n101",2,0,0,0,5,15,6,3,0,0,0,6,12,0,0,0,0,0,0,0,88,26,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,['g99'],Not_Trojan
g100,nor,n378,"n192, n330",2,0,0,0,2,10,1,0,0,14,0,23,45,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,['g100'],Not_Trojan
g101,or,n453,"n4[6], n452",2,0,0,1,4,4,5,2,0,5,0,0,3,0,0,0,0,0,9,0,109,4,0,4,2,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,['g101'],Not_Trojan
g102,not,n137,n8[9],1,0,0,1,5,24,5,2,0,0,0,0,1,0,0,0,0,0,0,0,34,18,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g102'],Not_Trojan
g103,xnor,n450,"n447, n6[0]",2,0,0,1,4,2,-1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,['g103'],Not_Trojan
g104,xor,n481,"n12[3], n191",2,0,0,1,4,21,5,2,0,0,0,2,4,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,['g104'],Not_Trojan
g105,dff,n8[4],"1'b1, 1'b1, n0, n358",4,1,1,1,4,20,0,1,0,1,0,10,15,0,0,0,1,0,10,0,80,38,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,['g105'],Not_Trojan
g106,nor,n363,"n460, n293",2,0,0,0,7,13,8,4,0,11,0,6,5,0,0,0,0,0,7,0,11,3,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g106'],Not_Trojan
g107,nor,n346,"n317, n286",2,0,0,0,6,10,2,4,0,14,0,28,57,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g107'],Not_Trojan
g108,or,n63,"n56, n55",2,0,0,0,5,8,9,3,0,1,0,0,2,0,0,0,0,0,12,0,20,4,0,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,['g108'],Not_Trojan
g109,not,n515,n16[2],1,0,0,1,6,11,4,2,0,0,0,0,1,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,['g109'],Trojan
g110,buf,n3[62],n3[63],1,0,0,1,7,0,-1,5,0,20,0,3,9,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['g110'],Not_Trojan
g111,or,n43,"n8[2], n8[0]",2,0,0,1,5,22,17,2,0,1,0,0,0,0,0,0,0,0,11,0,15,4,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,['g111'],Not_Trojan
