gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,dff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,dff_gates_fanout,and_gates_prelevel,or_gates_prelevel,nand_gates_prelevel,nor_gates_prelevel,not_gates_prelevel,buf_gates_prelevel,xor_gates_prelevel,xnor_gates_prelevel,dff_gates_prelevel,and_gates_postlevel,or_gates_postlevel,nand_gates_postlevel,nor_gates_postlevel,not_gates_postlevel,buf_gates_postlevel,xor_gates_postlevel,xnor_gates_postlevel,dff_gates_postlevel,gate_numbers,label
g10,buf,n5[26],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g10'],Not_Trojan
g11,buf,n5[27],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g11'],Not_Trojan
g12,buf,n5[28],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g12'],Not_Trojan
g13,buf,n5[29],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g13'],Not_Trojan
g14,buf,n5[30],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g14'],Not_Trojan
g15,buf,n5[31],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g15'],Not_Trojan
g16,buf,n5[32],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g16'],Not_Trojan
g17,buf,n5[33],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g17'],Not_Trojan
g18,buf,n5[34],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g18'],Not_Trojan
g19,buf,n5[35],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g19'],Not_Trojan
g20,buf,n5[36],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g20'],Not_Trojan
g21,buf,n5[37],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g21'],Not_Trojan
g22,buf,n5[38],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g22'],Not_Trojan
g23,buf,n5[39],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g23'],Not_Trojan
g24,buf,n5[40],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g24'],Not_Trojan
g25,buf,n5[41],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g25'],Not_Trojan
g26,buf,n5[42],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g26'],Not_Trojan
g27,buf,n5[43],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g27'],Not_Trojan
g28,buf,n5[44],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g28'],Not_Trojan
g29,buf,n5[45],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g29'],Not_Trojan
g30,buf,n5[46],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g30'],Not_Trojan
g31,buf,n5[47],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g31'],Not_Trojan
g32,buf,n5[48],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g32'],Not_Trojan
g33,buf,n5[49],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g33'],Not_Trojan
g34,buf,n5[50],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g34'],Not_Trojan
g35,buf,n5[51],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g35'],Not_Trojan
g36,buf,n5[52],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g36'],Not_Trojan
g37,buf,n5[53],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g37'],Not_Trojan
g38,buf,n5[54],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g38'],Not_Trojan
g39,buf,n5[55],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g39'],Not_Trojan
g40,buf,n5[56],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g40'],Not_Trojan
g41,buf,n5[57],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g41'],Not_Trojan
g42,buf,n5[58],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g42'],Not_Trojan
g43,buf,n5[59],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g43'],Not_Trojan
g44,buf,n5[60],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g44'],Not_Trojan
g45,buf,n5[61],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g45'],Not_Trojan
g46,buf,n5[62],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g46'],Not_Trojan
g47,buf,n5[63],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g47'],Not_Trojan
g48,dff,n5[0],"1'b1, 1'b1, n0, n1303",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g48'],Not_Trojan
g49,dff,n5[1],"1'b1, 1'b1, n0, n1302",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g49'],Not_Trojan
g50,dff,n5[2],"1'b1, 1'b1, n0, n1301",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g50'],Not_Trojan
g51,dff,n5[3],"1'b1, 1'b1, n0, n1300",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g51'],Not_Trojan
g52,dff,n5[4],"1'b1, 1'b1, n0, n1299",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g52'],Not_Trojan
g53,dff,n5[5],"1'b1, 1'b1, n0, n1298",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g53'],Not_Trojan
g54,dff,n5[6],"1'b1, 1'b1, n0, n1297",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g54'],Not_Trojan
g55,dff,n5[7],"1'b1, 1'b1, n0, n1296",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g55'],Not_Trojan
g56,dff,n5[8],"1'b1, 1'b1, n0, n1294",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g56'],Not_Trojan
g57,dff,n5[9],"1'b1, 1'b1, n0, n1295",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g57'],Not_Trojan
g58,dff,n5[10],"1'b1, 1'b1, n0, n1293",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g58'],Not_Trojan
g59,dff,n5[11],"1'b1, 1'b1, n0, n1292",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g59'],Not_Trojan
g60,dff,n5[12],"1'b1, 1'b1, n0, n1291",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g60'],Not_Trojan
g61,dff,n5[13],"1'b1, 1'b1, n0, n1290",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g61'],Not_Trojan
g62,dff,n5[14],"1'b1, 1'b1, n0, n1289",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g62'],Not_Trojan
g63,dff,n5[15],"1'b1, 1'b1, n0, n1288",4,1,1,1,4,0,0,1,0,4,0,7,8,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,['g63'],Not_Trojan
g64,dff,n3[0],"1'b1, 1'b1, n0, n1410",4,1,1,1,4,0,0,1,0,9,0,21,19,0,0,0,1,0,124,0,334,160,0,15,2,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,['g64'],Not_Trojan
g65,dff,n3[1],"1'b1, 1'b1, n0, n1409",4,1,1,1,6,0,0,1,0,9,0,19,21,0,0,2,1,0,239,0,652,311,0,30,4,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g65'],Not_Trojan
g66,dff,n3[2],"1'b1, 1'b1, n0, n1408",4,1,1,1,6,0,0,1,0,9,0,23,24,0,1,1,1,0,235,0,646,309,0,29,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g66'],Not_Trojan
g67,dff,n3[3],"1'b1, 1'b1, n0, n1407",4,1,1,1,5,0,0,1,0,9,0,27,24,0,1,1,1,0,231,0,640,307,0,27,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g67'],Not_Trojan
g68,dff,n3[4],"1'b1, 1'b1, n0, n1406",4,1,1,1,6,0,0,1,0,9,0,31,28,0,1,1,1,0,227,0,634,305,0,25,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g68'],Not_Trojan
g69,dff,n3[5],"1'b1, 1'b1, n0, n1405",4,1,1,1,6,0,0,1,0,9,0,35,30,0,1,1,1,0,223,0,628,303,0,23,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g69'],Not_Trojan
g70,dff,n3[6],"1'b1, 1'b1, n0, n1403",4,1,1,1,6,0,0,1,0,9,0,39,32,0,1,1,1,0,221,0,622,301,0,21,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g70'],Not_Trojan
g71,dff,n3[7],"1'b1, 1'b1, n0, n1404",4,1,1,1,5,0,0,1,0,9,0,43,32,0,1,1,1,0,217,0,616,299,0,19,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g71'],Not_Trojan
g72,dff,n3[8],"1'b1, 1'b1, n0, n1402",4,1,1,1,6,0,0,1,0,9,0,47,36,0,1,1,1,0,213,0,610,297,0,17,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g72'],Not_Trojan
g73,dff,n3[9],"1'b1, 1'b1, n0, n1401",4,1,1,1,6,0,0,1,0,9,0,51,38,0,1,1,1,0,209,0,604,295,0,15,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g73'],Not_Trojan
g74,dff,n3[10],"1'b1, 1'b1, n0, n1400",4,1,1,1,4,0,0,1,0,9,0,55,38,0,1,1,1,0,207,0,598,293,0,13,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g74'],Not_Trojan
g75,dff,n3[11],"1'b1, 1'b1, n0, n1413",4,1,1,1,6,0,0,1,0,9,0,59,42,0,1,1,1,0,203,0,592,291,0,11,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g75'],Not_Trojan
g76,dff,n3[12],"1'b1, 1'b1, n0, n1399",4,1,1,1,6,0,0,1,0,9,0,63,44,0,1,1,1,0,201,0,586,289,0,9,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g76'],Not_Trojan
g77,dff,n3[13],"1'b1, 1'b1, n0, n1414",4,1,1,1,6,0,0,1,0,9,0,67,46,0,1,1,1,0,197,0,580,287,0,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g77'],Not_Trojan
g78,dff,n3[14],"1'b1, 1'b1, n0, n1412",4,1,1,1,6,0,0,1,0,9,0,71,48,0,1,1,1,0,195,0,574,285,0,5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g78'],Not_Trojan
g79,dff,n3[15],"1'b1, 1'b1, n0, n1411",4,1,1,1,6,0,0,1,0,9,0,75,50,0,1,1,1,0,193,0,568,283,0,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,['g79'],Not_Trojan
g80,dff,n3[16],"1'b1, 1'b1, n0, n1149",4,1,1,1,4,0,0,1,0,4,0,65,39,0,0,1,1,0,95,0,280,142,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,['g80'],Not_Trojan
g81,dff,n3[17],"1'b1, 1'b1, n0, n1148",4,1,1,1,4,0,0,1,0,4,0,131,76,0,0,0,1,0,94,0,278,140,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g81'],Not_Trojan
g82,dff,n3[18],"1'b1, 1'b1, n0, n1147",4,1,1,1,4,0,0,1,0,4,0,133,80,0,0,0,1,0,92,0,272,137,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g82'],Not_Trojan
g83,dff,n3[19],"1'b1, 1'b1, n0, n1146",4,1,1,1,4,0,0,1,0,4,0,135,84,0,0,0,1,0,90,0,266,134,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g83'],Not_Trojan
g84,dff,n3[20],"1'b1, 1'b1, n0, n1145",4,1,1,1,4,0,0,1,0,4,0,137,88,0,0,0,1,0,88,0,260,131,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g84'],Not_Trojan
g85,dff,n3[21],"1'b1, 1'b1, n0, n1144",4,1,1,1,4,0,0,1,0,4,0,139,92,0,0,0,1,0,86,0,254,128,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g85'],Not_Trojan
g86,dff,n3[22],"1'b1, 1'b1, n0, n1143",4,1,1,1,4,0,0,1,0,4,0,141,96,0,0,0,1,0,84,0,248,125,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g86'],Not_Trojan
g87,dff,n3[23],"1'b1, 1'b1, n0, n1142",4,1,1,1,4,0,0,1,0,4,0,143,100,0,0,0,1,0,82,0,242,122,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g87'],Not_Trojan
g88,dff,n3[24],"1'b1, 1'b1, n0, n1141",4,1,1,1,4,0,0,1,0,4,0,145,104,0,0,0,1,0,80,0,236,119,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g88'],Not_Trojan
g89,dff,n3[25],"1'b1, 1'b1, n0, n1140",4,1,1,1,4,0,0,1,0,4,0,147,108,0,0,0,1,0,78,0,230,116,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g89'],Not_Trojan
g90,dff,n3[26],"1'b1, 1'b1, n0, n1139",4,1,1,1,4,0,0,1,0,4,0,149,112,0,0,0,1,0,76,0,224,113,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g90'],Not_Trojan
g91,dff,n3[27],"1'b1, 1'b1, n0, n1138",4,1,1,1,4,0,0,1,0,4,0,151,116,0,0,0,1,0,74,0,218,110,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g91'],Not_Trojan
g92,dff,n3[28],"1'b1, 1'b1, n0, n1137",4,1,1,1,4,0,0,1,0,4,0,153,120,0,0,0,1,0,72,0,212,107,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g92'],Not_Trojan
g93,dff,n3[29],"1'b1, 1'b1, n0, n1136",4,1,1,1,4,0,0,1,0,4,0,155,124,0,0,0,1,0,70,0,206,104,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g93'],Not_Trojan
g94,dff,n3[30],"1'b1, 1'b1, n0, n1135",4,1,1,1,4,0,0,1,0,4,0,157,128,0,0,0,1,0,68,0,200,101,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g94'],Not_Trojan
g95,dff,n3[31],"1'b1, 1'b1, n0, n1158",4,1,1,1,4,0,0,1,0,4,0,159,132,0,0,0,1,0,66,0,194,98,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g95'],Not_Trojan
g96,dff,n3[32],"1'b1, 1'b1, n0, n1159",4,1,1,1,4,0,0,1,0,4,0,161,136,0,0,0,1,0,64,0,188,95,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g96'],Not_Trojan
g97,dff,n3[33],"1'b1, 1'b1, n0, n1160",4,1,1,1,4,0,0,1,0,4,0,163,138,0,0,0,1,0,62,0,182,92,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g97'],Not_Trojan
g98,dff,n3[34],"1'b1, 1'b1, n0, n1161",4,1,1,1,4,0,0,1,0,4,0,165,142,0,0,0,1,0,60,0,176,89,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g98'],Not_Trojan
g99,dff,n3[35],"1'b1, 1'b1, n0, n1162",4,1,1,1,4,0,0,1,0,4,0,167,146,0,0,0,1,0,58,0,170,86,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g99'],Not_Trojan
g100,dff,n3[36],"1'b1, 1'b1, n0, n1163",4,1,1,1,4,0,0,1,0,4,0,169,150,0,0,0,1,0,56,0,164,83,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g100'],Not_Trojan
g101,dff,n3[37],"1'b1, 1'b1, n0, n1164",4,1,1,1,4,0,0,1,0,4,0,171,156,0,0,0,1,0,54,0,158,80,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g101'],Not_Trojan
g102,dff,n3[38],"1'b1, 1'b1, n0, n1165",4,1,1,1,4,0,0,1,0,4,0,173,160,0,0,0,1,0,52,0,152,77,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g102'],Not_Trojan
g103,dff,n3[39],"1'b1, 1'b1, n0, n1166",4,1,1,1,4,0,0,1,0,4,0,175,164,0,0,0,1,0,50,0,146,74,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g103'],Not_Trojan
