gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout,gate_numbers,label
g12,buf,n9[6],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g12'],Not_Trojan
g13,buf,n8[0],n8[6],1,0,0,1,11,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g13'],Not_Trojan
g14,buf,n8[1],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g14'],Not_Trojan
g15,buf,n8[2],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g15'],Not_Trojan
g16,buf,n8[3],n8[6],1,0,0,1,11,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g16'],Not_Trojan
g17,buf,n8[4],n8[6],1,0,0,1,11,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g17'],Not_Trojan
g18,buf,n8[5],n8[6],1,0,0,1,11,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g18'],Not_Trojan
g19,buf,n7,1'b0,1,0,1,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g19'],Not_Trojan
g20,not,n28,n29,1,0,0,0,5,5,4,5,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g20'],Not_Trojan
g21,dff,n13[0],"1'b1, 1'b1, n0, n27",4,1,1,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g21'],Not_Trojan
g22,nor,n27,"n1, n26",2,0,0,0,8,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g22'],Not_Trojan
g23,dff,n6,"1'b1, 1'b1, n0, n24",4,1,1,0,12,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g23'],Not_Trojan
g24,nor,n26,"n13[0], n25",2,0,0,1,7,3,2,1,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,['g24'],Not_Trojan
g25,dff,n8[6],"1'b1, 1'b1, n0, n13[0]",4,1,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g25'],Not_Trojan
g26,nor,n25,"n22, n28",2,0,0,0,6,4,3,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,['g26'],Not_Trojan
g27,nor,n24,"n23, n6",2,0,0,0,11,-1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g27'],Not_Trojan
g28,not,n23,n13[0],1,0,0,1,10,-1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,['g28'],Not_Trojan
g29,not,n22,n2,1,0,0,0,-1,5,4,-1,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,['g29'],Not_Trojan
g30,nor,n11[1],"n17, n21",2,0,0,1,5,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g30'],Not_Trojan
g31,nor,n11[0],"n18, n21",2,0,0,1,5,0,-1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g31'],Not_Trojan
g32,nor,n21,"n20, n19",2,0,0,0,4,1,-1,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g32'],Not_Trojan
g33,or,n20,"n10[3], n10[2]",2,0,0,1,6,2,-1,6,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g33'],Not_Trojan
g34,or,n19,"n10[1], n10[0]",2,0,0,1,3,2,-1,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,['g34'],Not_Trojan
g35,not,n18,n14[4],1,0,0,1,6,1,-1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,['g35'],Not_Trojan
g36,not,n17,n14[5],1,0,0,1,6,1,-1,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,['g36'],Not_Trojan
g37,or,n29,"n16, n15",2,0,0,0,4,6,5,4,0,1,0,3,1,0,0,0,0,0,1,0,3,1,0,0,0,0,['g37'],Not_Trojan
g38,or,n16,"n10[3], n10[2]",2,0,0,1,6,7,6,6,0,2,0,3,1,0,0,0,0,0,2,0,3,1,0,0,0,0,['g38'],Not_Trojan
g39,or,n15,"n10[1], n10[0]",2,0,0,1,3,7,6,3,0,2,0,3,1,0,0,0,0,0,2,0,3,1,0,0,0,0,['g39'],Not_Trojan
g40,or,n14[5],"n53, n77",2,0,0,1,5,2,-1,6,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,['g40'],Trojan
g41,xnor,n14[4],"n59, n76",2,0,0,1,5,2,-1,6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,['g41'],Trojan
g42,nor,n77,"n52, n76",2,0,0,0,4,3,-1,5,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0,['g42'],Trojan
g43,nor,n76,"n64, n75",2,0,0,0,5,3,-1,5,0,1,0,2,2,0,0,1,0,0,1,0,2,2,0,0,1,0,['g43'],Trojan
g44,xnor,n10[3],"n72, n74",2,0,0,1,5,0,7,6,0,3,0,4,1,0,0,1,0,0,3,0,4,1,0,0,1,0,['g44'],Trojan
g45,nor,n75,"n67, n74",2,0,0,0,4,4,-1,6,0,1,0,3,2,0,0,1,0,0,1,0,3,2,0,0,1,0,['g45'],Trojan
g46,xor,n10[2],"n71, n69",2,0,0,1,5,0,7,5,0,3,0,4,1,0,1,0,0,0,3,0,4,1,0,1,0,0,['g46'],Trojan
g47,nor,n74,"n66, n73",2,0,0,0,5,1,8,5,0,4,0,8,3,0,0,2,0,0,4,0,8,3,0,0,2,0,['g47'],Trojan
g48,nor,n73,"n68, n70",2,0,0,0,4,2,9,6,0,4,0,9,3,0,0,2,0,0,4,0,9,3,0,0,2,0,['g48'],Trojan
g49,nor,n72,"n64, n67",2,0,0,0,4,1,8,5,0,3,0,5,1,0,0,1,0,0,3,0,5,1,0,0,1,0,['g49'],Trojan
g50,nor,n71,"n66, n68",2,0,0,0,4,1,8,5,0,3,0,5,1,0,1,0,0,0,3,0,5,1,0,1,0,0,['g50'],Trojan
g51,nor,n10[1],"n69, n65",2,0,0,1,4,0,7,5,0,3,0,5,1,0,0,0,0,0,3,0,5,1,0,0,0,0,['g51'],Trojan
g52,not,n70,n69,1,0,0,0,5,3,10,5,0,4,0,9,4,0,0,2,0,0,4,0,9,4,0,0,2,0,['g52'],Trojan
g53,nor,n69,"n40, n60",2,0,0,0,4,1,8,4,0,10,0,19,6,0,1,2,0,0,10,0,19,6,0,1,2,0,['g53'],Trojan
g54,nor,n68,"n44, n58",2,0,0,0,3,2,9,5,0,7,0,15,4,0,1,2,0,0,7,0,15,4,0,1,2,0,['g54'],Trojan
g55,nor,n67,"n37, n63",2,0,0,0,3,2,9,5,0,4,0,9,3,0,0,2,0,0,4,0,9,3,0,0,2,0,['g55'],Trojan
g56,nor,n66,"n45, n57",2,0,0,0,4,2,9,4,0,7,0,14,4,0,1,2,0,0,7,0,14,4,0,1,2,0,['g56'],Trojan
g57,nor,n65,"n39, n61",2,0,0,0,3,1,8,5,0,3,0,6,1,0,0,0,0,0,3,0,6,1,0,0,0,0,['g57'],Trojan
g58,nor,n64,"n38, n62",2,0,0,0,4,2,9,4,0,4,0,8,3,0,0,2,0,0,4,0,8,3,0,0,2,0,['g58'],Trojan
g59,not,n63,n62,1,0,0,0,4,3,10,4,0,4,0,9,4,0,0,2,0,0,4,0,9,4,0,0,2,0,['g59'],Trojan
g60,nor,n62,"n49, n56",2,0,0,0,3,3,10,3,0,8,0,18,7,0,0,4,0,0,8,0,18,7,0,0,4,0,['g60'],Trojan
g61,not,n61,n60,1,0,0,0,4,2,9,4,0,3,0,6,2,0,0,0,0,0,3,0,6,2,0,0,0,0,['g61'],Trojan
g62,nor,n60,"n51, n55",2,0,0,0,3,2,9,3,0,13,0,26,8,0,1,2,0,0,13,0,26,8,0,1,2,0,['g62'],Trojan
g63,nor,n59,"n52, n53",2,0,0,0,4,3,-1,5,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,['g63'],Trojan
g64,not,n58,n57,1,0,0,0,4,3,10,4,0,7,0,15,5,0,1,2,0,0,7,0,15,5,0,1,2,0,['g64'],Trojan
g65,nor,n57,"n50, n54",2,0,0,0,3,3,10,3,0,14,0,30,9,0,2,4,0,0,14,0,30,9,0,2,4,0,['g65'],Trojan
g66,nor,n56,"n31, n46",2,0,0,0,2,4,11,2,0,8,0,19,7,0,0,4,0,0,8,0,19,7,0,0,4,0,['g66'],Trojan
g67,nor,n55,"n30, n46",2,0,0,0,2,3,10,2,0,13,0,27,8,0,1,2,0,0,13,0,27,8,0,1,2,0,['g67'],Trojan
g68,nor,n10[0],"n35, n46",2,0,0,1,2,0,7,2,0,3,0,5,1,0,0,0,0,0,3,0,5,1,0,0,0,0,['g68'],Trojan
g69,nor,n54,"n36, n46",2,0,0,0,2,4,11,2,0,14,0,31,9,0,2,4,0,0,14,0,31,9,0,2,4,0,['g69'],Trojan
g70,nor,n53,"n42, n48",2,0,0,0,4,3,-1,5,0,1,0,2,2,0,0,1,0,0,1,0,2,2,0,0,1,0,['g70'],Trojan
g71,nor,n52,"n41, n47",2,0,0,0,3,4,-1,4,0,1,0,3,2,0,0,1,0,0,1,0,3,2,0,0,1,0,['g71'],Trojan
g72,nor,n51,"n35, n43",2,0,0,0,2,3,10,3,0,13,0,27,8,0,1,2,0,0,13,0,27,8,0,1,2,0,['g72'],Trojan
g73,nor,n50,"n30, n43",2,0,0,0,2,4,11,3,0,14,0,31,9,0,2,4,0,0,14,0,31,9,0,2,4,0,['g73'],Trojan
g74,nor,n49,"n36, n43",2,0,0,0,2,4,11,3,0,8,0,19,7,0,0,4,0,0,8,0,19,7,0,0,4,0,['g74'],Trojan
g75,not,n48,n47,1,0,0,0,3,4,-1,4,0,1,0,2,3,0,0,1,0,0,1,0,2,3,0,0,1,0,['g75'],Trojan
g76,nor,n47,"n31, n43",2,0,0,0,2,5,-1,3,0,2,0,6,5,0,0,2,0,0,2,0,6,5,0,0,2,0,['g76'],Trojan
g77,xnor,n46,"n13[0], n3",2,0,0,1,1,1,8,1,0,38,0,82,25,0,3,11,0,0,38,0,82,25,0,3,11,0,['g77'],Trojan
g78,not,n45,n44,1,0,0,0,3,3,10,-1,0,7,0,14,5,0,1,2,0,0,7,0,14,5,0,1,2,0,['g78'],Trojan
g79,nor,n44,"n30, n32",2,0,0,0,2,3,10,-1,0,14,0,30,9,0,2,4,0,0,14,0,30,9,0,2,4,0,['g79'],Trojan
g80,or,n43,"n34, n33",2,0,0,0,2,4,11,2,0,38,0,83,29,0,3,12,0,0,38,0,83,29,0,3,12,0,['g80'],Trojan
g81,not,n42,n41,1,0,0,0,3,4,-1,-1,0,1,0,2,3,0,0,1,0,0,1,0,2,3,0,0,1,0,['g81'],Trojan
g82,nor,n41,"n31, n32",2,0,0,0,2,5,-1,-1,0,2,0,6,5,0,0,2,0,0,2,0,6,5,0,0,2,0,['g82'],Trojan
g83,not,n40,n39,1,0,0,0,3,2,9,-1,0,10,0,19,7,0,1,2,0,0,10,0,19,7,0,1,2,0,['g83'],Trojan
g84,nor,n39,"n35, n32",2,0,0,0,2,2,9,-1,0,13,0,26,8,0,1,2,0,0,13,0,26,8,0,1,2,0,['g84'],Trojan
g85,not,n38,n37,1,0,0,0,3,3,10,-1,0,4,0,8,4,0,0,2,0,0,4,0,8,4,0,0,2,0,['g85'],Trojan
g86,nor,n37,"n36, n32",2,0,0,0,2,3,10,-1,0,8,0,18,7,0,0,4,0,0,8,0,18,7,0,0,4,0,['g86'],Trojan
g87,not,n36,n4[0],1,0,0,1,1,4,11,-1,0,30,0,68,24,0,2,12,0,0,30,0,68,24,0,2,12,0,['g87'],Trojan
g88,not,n35,n5[0],1,0,0,1,1,1,8,-1,0,29,0,58,18,0,2,4,0,0,29,0,58,18,0,2,4,0,['g88'],Trojan
g89,not,n34,n3,1,0,0,0,1,5,12,-1,0,38,0,83,30,0,3,12,0,0,38,0,83,30,0,3,12,0,['g89'],Trojan
g90,not,n33,n13[0],1,0,0,1,10,5,12,1,0,38,0,83,30,0,3,12,0,0,38,0,83,30,0,3,12,0,['g90'],Trojan
g91,not,n32,n2,1,0,0,0,-1,3,10,-1,0,37,0,80,30,0,3,12,0,0,37,0,80,30,0,3,12,0,['g91'],Trojan
g92,not,n31,n4[1],1,0,0,1,1,5,12,-1,0,12,0,31,18,0,0,8,0,0,12,0,31,18,0,0,8,0,['g92'],Trojan
g93,not,n30,n5[1],1,0,0,1,1,4,11,-1,0,41,0,88,27,0,5,10,0,0,41,0,88,27,0,5,10,0,['g93'],Trojan
