gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,dff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,dff_gates_fanout,and_gates_prelevel,or_gates_prelevel,nand_gates_prelevel,nor_gates_prelevel,not_gates_prelevel,buf_gates_prelevel,xor_gates_prelevel,xnor_gates_prelevel,dff_gates_prelevel,and_gates_postlevel,or_gates_postlevel,nand_gates_postlevel,nor_gates_postlevel,not_gates_postlevel,buf_gates_postlevel,xor_gates_postlevel,xnor_gates_postlevel,dff_gates_postlevel,gate_numbers,label
g21,buf,n11[4],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g21'],Not_Trojan
g22,buf,n11[5],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g22'],Not_Trojan
g23,buf,n11[6],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g23'],Not_Trojan
g24,buf,n11[7],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g24'],Not_Trojan
g25,buf,n10[6],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g25'],Not_Trojan
g26,buf,n17,1'b0,1,0,1,0,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g26'],Not_Trojan
g27,not,n698,n1,1,0,0,0,-1,2,2,-1,0,0,0,0,0,0,0,0,0,0,155,0,151,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,38,0,0,0,0,0,['g27'],Not_Trojan
g28,not,n697,n5,1,0,0,0,-1,9,5,-1,0,0,0,0,0,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,['g28'],Not_Trojan
g29,dff,n18[0],"1'b1, 1'b1, n0, n686",4,1,1,1,-1,14,0,1,0,37,0,11,21,0,0,0,1,0,31,0,44,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,2,2,0,0,0,0,['g29'],Not_Trojan
g30,dff,n18[1],"1'b1, 1'b1, n0, n687",4,1,1,1,-1,14,0,1,0,40,0,15,27,0,0,0,1,0,21,0,31,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,['g30'],Not_Trojan
g31,dff,n18[2],"1'b1, 1'b1, n0, n684",4,1,1,1,-1,14,0,1,0,40,0,17,31,0,0,0,1,0,31,0,55,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,['g31'],Not_Trojan
g32,dff,n18[3],"1'b1, 1'b1, n0, n685",4,1,1,1,-1,13,0,1,0,40,0,14,29,0,1,0,1,0,13,0,13,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,['g32'],Not_Trojan
g33,dff,n16,"1'b1, 1'b1, n0, n437",4,1,1,0,-1,3,0,1,0,0,0,6,3,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g33'],Not_Trojan
g34,dff,n19[0],"1'b1, 1'b1, n0, n480",4,1,1,1,-1,13,0,1,0,5,0,7,10,0,0,0,1,0,147,0,266,58,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,['g34'],Not_Trojan
g35,dff,n19[1],"1'b1, 1'b1, n0, n514",4,1,1,1,-1,12,0,1,0,20,0,11,18,0,0,0,1,0,146,0,265,58,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,['g35'],Not_Trojan
g36,dff,n19[2],"1'b1, 1'b1, n0, n513",4,1,1,1,-1,13,0,1,0,20,0,13,22,0,0,0,1,0,144,0,259,55,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g36'],Not_Trojan
g37,dff,n19[3],"1'b1, 1'b1, n0, n512",4,1,1,1,-1,13,0,1,0,20,0,15,26,0,0,0,1,0,142,0,253,52,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g37'],Not_Trojan
g38,dff,n19[4],"1'b1, 1'b1, n0, n511",4,1,1,1,-1,13,0,1,0,20,0,17,30,0,0,0,1,0,140,0,247,49,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g38'],Not_Trojan
g39,dff,n19[5],"1'b1, 1'b1, n0, n510",4,1,1,1,-1,13,0,1,0,20,0,19,34,0,0,0,1,0,138,0,241,46,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,['g39'],Not_Trojan
g40,dff,n19[6],"1'b1, 1'b1, n0, n509",4,1,1,1,-1,12,0,1,0,20,0,21,38,0,0,0,1,0,136,0,235,43,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,['g40'],Not_Trojan
g41,dff,n19[7],"1'b1, 1'b1, n0, n508",4,1,1,1,-1,12,0,1,0,20,0,23,42,0,0,0,1,0,134,0,229,40,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,['g41'],Not_Trojan
g42,dff,n19[8],"1'b1, 1'b1, n0, n507",4,1,1,1,-1,12,0,1,0,20,0,25,46,0,0,0,1,0,132,0,223,37,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,['g42'],Not_Trojan
g43,dff,n19[9],"1'b1, 1'b1, n0, n506",4,1,1,1,-1,12,0,1,0,20,0,27,50,0,0,0,1,0,130,0,217,34,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,['g43'],Not_Trojan
g44,dff,n19[10],"1'b1, 1'b1, n0, n505",4,1,1,1,-1,12,0,1,0,20,0,29,54,0,0,0,1,0,128,0,211,31,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,['g44'],Not_Trojan
g45,dff,n19[11],"1'b1, 1'b1, n0, n504",4,1,1,1,-1,12,0,1,0,20,0,31,58,0,0,0,1,0,126,0,205,28,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,['g45'],Not_Trojan
g46,dff,n19[12],"1'b1, 1'b1, n0, n503",4,1,1,1,-1,12,0,1,0,20,0,33,62,0,0,0,1,0,124,0,199,25,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,['g46'],Not_Trojan
g47,dff,n19[13],"1'b1, 1'b1, n0, n515",4,1,1,1,-1,12,0,1,0,20,0,35,66,0,0,0,1,0,122,0,193,22,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,['g47'],Not_Trojan
g48,dff,n19[14],"1'b1, 1'b1, n0, n523",4,1,1,1,-1,12,0,1,0,20,0,37,70,0,0,0,1,0,120,0,187,19,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,['g48'],Not_Trojan
g49,dff,n19[15],"1'b1, 1'b1, n0, n502",4,1,1,1,-1,12,0,1,0,20,0,22,44,0,1,0,1,0,118,0,181,16,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,['g49'],Not_Trojan
g50,dff,n10[0],"1'b1, 1'b1, n0, n300",4,1,1,1,9,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,['g50'],Not_Trojan
g51,dff,n10[1],"1'b1, 1'b1, n0, n301",4,1,1,1,10,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,['g51'],Not_Trojan
g52,dff,n10[7],"1'b1, 1'b1, n0, n302",4,1,1,1,-1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,['g52'],Not_Trojan
g53,dff,n13[6],"1'b1, 1'b1, n0, n269",4,1,1,1,-1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g53'],Not_Trojan
g54,dff,n13[7],"1'b1, 1'b1, n0, n277",4,1,1,1,-1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['g54'],Not_Trojan
g55,dff,n11[0],"1'b1, 1'b1, n0, n604",4,1,1,1,6,0,0,1,0,18,0,4,9,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,['g55'],Not_Trojan
g56,dff,n11[1],"1'b1, 1'b1, n0, n658",4,1,1,1,7,0,0,1,0,18,0,5,10,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,['g56'],Not_Trojan
g57,dff,n11[2],"1'b1, 1'b1, n0, n448",4,1,1,1,-1,0,0,1,0,0,0,4,4,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,['g57'],Not_Trojan
g58,dff,n9[0],"1'b1, 1'b1, n0, n468",4,1,1,1,13,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g58'],Not_Trojan
g59,dff,n9[1],"1'b1, 1'b1, n0, n469",4,1,1,1,18,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g59'],Not_Trojan
g60,dff,n9[2],"1'b1, 1'b1, n0, n470",4,1,1,1,23,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g60'],Not_Trojan
g61,dff,n9[3],"1'b1, 1'b1, n0, n457",4,1,1,1,28,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g61'],Not_Trojan
g62,dff,n9[4],"1'b1, 1'b1, n0, n455",4,1,1,1,33,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g62'],Not_Trojan
g63,dff,n9[5],"1'b1, 1'b1, n0, n460",4,1,1,1,38,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g63'],Not_Trojan
g64,dff,n9[6],"1'b1, 1'b1, n0, n459",4,1,1,1,43,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g64'],Not_Trojan
g65,dff,n9[7],"1'b1, 1'b1, n0, n458",4,1,1,1,48,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g65'],Not_Trojan
g66,dff,n20[0],"1'b1, 1'b1, n0, n695",4,1,1,1,9,4,0,1,0,45,0,8,23,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g66'],Not_Trojan
g67,dff,n20[1],"1'b1, 1'b1, n0, n696",4,1,1,1,14,4,0,1,0,45,0,8,23,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g67'],Not_Trojan
g68,dff,n20[2],"1'b1, 1'b1, n0, n694",4,1,1,1,19,4,0,1,0,45,0,8,23,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g68'],Not_Trojan
g69,dff,n20[3],"1'b1, 1'b1, n0, n693",4,1,1,1,24,5,0,1,0,45,0,8,23,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g69'],Not_Trojan
g70,dff,n20[4],"1'b1, 1'b1, n0, n692",4,1,1,1,29,5,0,1,0,45,0,8,23,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g70'],Not_Trojan
g71,dff,n20[5],"1'b1, 1'b1, n0, n691",4,1,1,1,34,4,0,1,0,45,0,8,23,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g71'],Not_Trojan
g72,dff,n20[6],"1'b1, 1'b1, n0, n690",4,1,1,1,39,4,0,1,0,45,0,8,23,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g72'],Not_Trojan
g73,dff,n20[7],"1'b1, 1'b1, n0, n689",4,1,1,1,44,4,0,1,0,45,0,8,23,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g73'],Not_Trojan
g74,dff,n21[0],"1'b1, 1'b1, n0, n641",4,1,1,1,9,5,0,1,0,45,0,8,31,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g74'],Not_Trojan
g75,dff,n21[1],"1'b1, 1'b1, n0, n640",4,1,1,1,14,5,0,1,0,45,0,8,31,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g75'],Not_Trojan
g76,dff,n21[2],"1'b1, 1'b1, n0, n639",4,1,1,1,19,5,0,1,0,45,0,8,31,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g76'],Not_Trojan
g77,dff,n21[3],"1'b1, 1'b1, n0, n638",4,1,1,1,24,4,0,1,0,45,0,8,31,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g77'],Not_Trojan
g78,dff,n21[4],"1'b1, 1'b1, n0, n637",4,1,1,1,29,4,0,1,0,45,0,8,31,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g78'],Not_Trojan
g79,dff,n21[5],"1'b1, 1'b1, n0, n636",4,1,1,1,34,5,0,1,0,45,0,8,31,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g79'],Not_Trojan
g80,dff,n21[6],"1'b1, 1'b1, n0, n635",4,1,1,1,39,5,0,1,0,45,0,8,31,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g80'],Not_Trojan
g81,dff,n21[7],"1'b1, 1'b1, n0, n634",4,1,1,1,44,5,0,1,0,45,0,8,31,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g81'],Not_Trojan
g82,dff,n22[0],"1'b1, 1'b1, n0, n665",4,1,1,1,-1,5,0,1,0,36,0,8,22,0,0,0,1,0,52,0,118,22,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,4,0,0,1,0,['g82'],Not_Trojan
g83,dff,n22[0],"1'b1, 1'b1, n0, n379",4,1,1,1,-1,5,0,1,0,8,0,4,4,0,0,0,1,0,52,0,118,22,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,4,0,0,1,0,['g83'],Not_Trojan
g84,dff,n22[1],"1'b1, 1'b1, n0, n642",4,1,1,1,-1,5,0,1,0,36,0,11,23,0,0,0,1,0,53,0,112,19,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,3,0,0,1,0,['g84'],Not_Trojan
g85,dff,n22[1],"1'b1, 1'b1, n0, n378",4,1,1,1,-1,5,0,1,0,8,0,4,3,0,0,1,1,0,53,0,112,19,1,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,3,0,0,1,0,['g85'],Not_Trojan
g86,dff,n22[2],"1'b1, 1'b1, n0, n650",4,1,1,1,-1,5,0,1,0,36,0,13,27,0,0,0,1,0,52,0,98,14,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,3,0,1,0,0,['g86'],Not_Trojan
g87,dff,n22[2],"1'b1, 1'b1, n0, n377",4,1,1,1,-1,5,0,1,0,8,0,5,3,0,1,0,1,0,52,0,98,14,1,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,3,0,1,0,0,['g87'],Not_Trojan
g88,dff,n22[3],"1'b1, 1'b1, n0, n649",4,1,1,1,-1,5,0,1,0,36,0,15,31,0,0,0,1,0,52,0,84,9,1,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,3,0,1,0,0,['g88'],Not_Trojan
g89,dff,n22[3],"1'b1, 1'b1, n0, n376",4,1,1,1,-1,5,0,1,0,8,0,6,4,0,1,0,1,0,52,0,84,9,1,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,3,0,1,0,0,['g89'],Not_Trojan
g90,dff,n22[4],"1'b1, 1'b1, n0, n648",4,1,1,1,-1,3,0,1,0,36,0,11,27,0,1,0,1,0,51,0,70,6,1,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,2,0,0,['g90'],Not_Trojan
g91,dff,n22[4],"1'b1, 1'b1, n0, n375",4,1,1,1,-1,3,0,1,0,8,0,7,5,0,1,0,1,0,51,0,70,6,1,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,2,0,0,['g91'],Not_Trojan
g92,dff,n23[3],"1'b1, 1'b1, n0, n452",4,1,1,1,-1,4,0,1,0,11,0,2,3,2,0,0,1,0,28,0,18,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,['g92'],Not_Trojan
g93,dff,n24[0],"1'b1, 1'b1, n0, n647",4,1,1,1,-1,11,0,1,0,40,0,5,19,0,0,0,1,0,41,0,50,12,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,['g93'],Not_Trojan
g94,dff,n24[1],"1'b1, 1'b1, n0, n646",4,1,1,1,-1,9,0,1,0,40,0,8,22,1,0,0,1,0,40,0,49,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,['g94'],Not_Trojan
g95,dff,n24[2],"1'b1, 1'b1, n0, n645",4,1,1,1,-1,9,0,1,0,40,0,10,26,1,0,0,1,0,38,0,43,8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,['g95'],Not_Trojan
g96,dff,n24[3],"1'b1, 1'b1, n0, n644",4,1,1,1,-1,9,0,1,0,40,0,7,24,1,1,0,1,0,36,0,37,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,['g96'],Not_Trojan
g97,dff,n25[0],"1'b1, 1'b1, n0, n666",4,1,1,1,5,8,0,1,0,36,0,8,18,0,0,0,1,0,2,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g97'],Not_Trojan
g98,dff,n25[1],"1'b1, 1'b1, n0, n656",4,1,1,1,10,8,0,1,0,36,0,8,19,0,0,0,1,0,2,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g98'],Not_Trojan
g99,dff,n25[2],"1'b1, 1'b1, n0, n653",4,1,1,1,15,8,0,1,0,36,0,8,19,0,0,0,1,0,2,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g99'],Not_Trojan
g100,dff,n25[3],"1'b1, 1'b1, n0, n655",4,1,1,1,20,8,0,1,0,36,0,8,19,0,0,0,1,0,2,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g100'],Not_Trojan
g101,dff,n25[4],"1'b1, 1'b1, n0, n654",4,1,1,1,25,8,0,1,0,36,0,8,19,0,0,0,1,0,2,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g101'],Not_Trojan
g102,dff,n25[5],"1'b1, 1'b1, n0, n652",4,1,1,1,30,8,0,1,0,36,0,8,19,0,0,0,1,0,2,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,['g102'],Not_Trojan
