gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,dff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,dff_gates_fanout,and_gates_prelevel,or_gates_prelevel,nand_gates_prelevel,nor_gates_prelevel,not_gates_prelevel,buf_gates_prelevel,xor_gates_prelevel,xnor_gates_prelevel,dff_gates_prelevel,and_gates_postlevel,or_gates_postlevel,nand_gates_postlevel,nor_gates_postlevel,not_gates_postlevel,buf_gates_postlevel,xor_gates_postlevel,xnor_gates_postlevel,dff_gates_postlevel,gate_numbers,label
g11,or,n2491,"n2275, n2335",2,0,0,0,5,6,6,4,0,1,0,26,6,2,0,1,0,0,195,0,375,141,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g11'],Not_Trojan
g12,or,n2490,"n2274, n2332",2,0,0,0,5,6,6,4,0,1,0,24,6,2,0,1,0,0,199,0,383,144,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g12'],Not_Trojan
g13,or,n2516,"n2245, n2329",2,0,0,0,5,6,6,4,0,1,0,76,6,2,0,1,0,0,95,0,175,66,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g13'],Not_Trojan
g14,or,n2489,"n2272, n2331",2,0,0,0,5,6,6,4,0,1,0,22,6,2,0,1,0,0,203,0,391,147,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g14'],Not_Trojan
g15,or,n2529,"n2269, n2326",2,0,0,0,5,5,5,4,0,1,0,102,6,2,0,1,0,0,50,0,81,30,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,['g15'],Not_Trojan
g16,or,n2515,"n2225, n2327",2,0,0,0,5,6,6,4,0,1,0,74,6,2,0,1,0,0,99,0,183,69,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g16'],Not_Trojan
g17,or,n2488,"n2270, n2330",2,0,0,0,5,6,6,4,0,1,0,20,6,2,0,1,0,0,207,0,399,150,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g17'],Not_Trojan
g18,or,n2487,"n2217, n2328",2,0,0,0,5,6,6,4,0,1,0,18,6,2,0,1,0,0,211,0,407,153,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g18'],Not_Trojan
g19,or,n2514,"n2266, n2322",2,0,0,0,5,6,6,4,0,1,0,72,6,2,0,1,0,0,103,0,191,72,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g19'],Not_Trojan
g20,or,n2486,"n2267, n2325",2,0,0,0,5,6,6,4,0,1,0,16,6,2,0,1,0,0,215,0,415,156,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g20'],Not_Trojan
g21,or,n2535,"n2257, n2313",2,0,0,0,5,5,5,4,0,1,0,114,6,2,0,1,0,0,30,0,48,18,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,['g21'],Not_Trojan
g22,or,n2485,"n2265, n2323",2,0,0,0,5,6,6,4,0,1,0,14,6,2,0,1,0,0,219,0,423,159,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g22'],Not_Trojan
g23,or,n2484,"n2263, n2321",2,0,0,0,5,6,6,4,0,1,0,12,6,2,0,1,0,0,223,0,431,162,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g23'],Not_Trojan
g24,or,n2528,"n2262, n2318",2,0,0,0,5,5,5,4,0,1,0,100,6,2,0,1,0,0,52,0,84,32,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,['g24'],Not_Trojan
g25,or,n2536,"n2271, n2324",2,0,0,0,5,6,6,4,0,1,0,116,6,2,0,1,0,0,29,0,45,17,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g25'],Not_Trojan
g26,or,n2513,"n2261, n2319",2,0,0,0,5,6,6,4,0,1,0,70,6,2,0,1,0,0,107,0,199,75,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g26'],Not_Trojan
g27,or,n2542,"n2241, n2316",2,0,0,0,5,5,5,4,0,1,0,128,6,2,0,1,0,0,3,0,2,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,['g27'],Not_Trojan
g28,or,n2527,"n2255, n2314",2,0,0,0,5,6,6,4,0,1,0,98,6,2,0,1,0,0,56,0,92,34,0,7,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g28'],Not_Trojan
g29,or,n2512,"n2258, n2317",2,0,0,0,5,6,6,4,0,1,0,68,6,2,0,1,0,0,111,0,207,78,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g29'],Not_Trojan
g30,or,n2541,"n2264, n2308",2,0,0,0,5,6,6,4,0,1,0,126,6,2,0,1,0,0,7,0,10,4,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g30'],Not_Trojan
g31,or,n2539,"n2259, n2311",2,0,0,0,5,6,6,4,0,1,0,122,6,2,0,1,0,0,15,0,26,10,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g31'],Not_Trojan
g32,or,n2511,"n2254, n2315",2,0,0,0,5,6,6,4,0,1,0,66,6,2,0,1,0,0,115,0,215,81,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g32'],Not_Trojan
g33,or,n2534,"n2273, n2304",2,0,0,0,5,5,5,4,0,1,0,112,6,2,0,1,0,0,35,0,51,20,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,['g33'],Not_Trojan
g34,or,n2510,"n2251, n2312",2,0,0,0,5,6,6,4,0,1,0,64,6,2,0,1,0,0,119,0,223,84,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g34'],Not_Trojan
g35,or,n2526,"n2249, n2309",2,0,0,0,5,5,5,4,0,1,0,96,6,2,0,1,0,0,55,0,95,36,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,['g35'],Not_Trojan
g36,or,n2538,"n2230, n2301",2,0,0,0,5,5,5,4,0,1,0,120,6,2,0,1,0,0,18,0,29,12,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,['g36'],Not_Trojan
g37,or,n2509,"n2248, n2310",2,0,0,0,5,6,6,4,0,1,0,62,6,2,0,1,0,0,123,0,231,87,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g37'],Not_Trojan
g38,or,n2508,"n2247, n2307",2,0,0,0,5,6,6,4,0,1,0,60,6,2,0,1,0,0,127,0,239,90,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g38'],Not_Trojan
g39,or,n2525,"n2244, n2337",2,0,0,0,5,6,6,4,0,1,0,94,6,2,0,1,0,0,59,0,103,39,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g39'],Not_Trojan
g40,or,n2507,"n2243, n2306",2,0,0,0,5,6,6,4,0,1,0,58,6,2,0,1,0,0,131,0,247,93,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g40'],Not_Trojan
g41,or,n2537,"n2220, n2280",2,0,0,0,5,6,6,4,0,1,0,118,6,2,0,1,0,0,22,0,37,14,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g41'],Not_Trojan
g42,or,n2524,"n2240, n2299",2,0,0,0,5,6,6,4,0,1,0,92,6,2,0,1,0,0,63,0,111,42,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g42'],Not_Trojan
g43,or,n2505,"n2239, n2302",2,0,0,0,5,6,6,4,0,1,0,54,6,2,0,1,0,0,139,0,263,99,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g43'],Not_Trojan
g44,or,n2540,"n2223, n2305",2,0,0,0,5,6,6,4,0,1,0,124,6,2,0,1,0,0,11,0,18,7,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g44'],Not_Trojan
g45,or,n2533,"n2238, n2296",2,0,0,0,5,6,6,4,0,1,0,110,6,2,0,1,0,0,38,0,59,22,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g45'],Not_Trojan
g46,or,n2523,"n2236, n2297",2,0,0,0,5,6,6,4,0,1,0,90,6,2,0,1,0,0,67,0,119,45,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g46'],Not_Trojan
g47,or,n2504,"n2237, n2300",2,0,0,0,5,6,6,4,0,1,0,52,6,2,0,1,0,0,143,0,271,102,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g47'],Not_Trojan
g48,or,n2503,"n2235, n2298",2,0,0,0,5,6,6,4,0,1,0,50,6,2,0,1,0,0,147,0,279,105,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g48'],Not_Trojan
g49,or,n2522,"n2232, n2294",2,0,0,0,5,6,6,4,0,1,0,88,6,2,0,1,0,0,71,0,127,48,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g49'],Not_Trojan
g50,or,n2502,"n2233, n2295",2,0,0,0,5,6,6,4,0,1,0,48,6,2,0,1,0,0,151,0,287,108,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g50'],Not_Trojan
g51,or,n2532,"n2228, n2285",2,0,0,0,5,5,5,4,0,1,0,108,6,2,0,1,0,0,42,0,62,24,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,['g51'],Not_Trojan
g52,or,n2501,"n2231, n2293",2,0,0,0,5,6,6,4,0,1,0,46,6,2,0,1,0,0,155,0,295,111,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g52'],Not_Trojan
g53,or,n2500,"n2229, n2292",2,0,0,0,5,6,6,4,0,1,0,44,6,2,0,1,0,0,159,0,303,114,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g53'],Not_Trojan
g54,or,n2521,"n2227, n2290",2,0,0,0,5,6,6,4,0,1,0,86,6,2,0,1,0,0,75,0,135,51,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g54'],Not_Trojan
g55,or,n2499,"n2226, n2291",2,0,0,0,5,6,6,4,0,1,0,42,6,2,0,1,0,0,163,0,311,117,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g55'],Not_Trojan
g56,or,n2498,"n2224, n2289",2,0,0,0,5,6,6,4,0,1,0,40,6,2,0,1,0,0,167,0,319,120,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g56'],Not_Trojan
g57,or,n2506,"n2242, n2303",2,0,0,0,5,6,6,4,0,1,0,56,6,2,0,1,0,0,135,0,255,96,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g57'],Not_Trojan
g58,or,n2531,"n2218, n2282",2,0,0,0,5,6,6,4,0,1,0,106,6,2,0,1,0,0,46,0,70,26,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g58'],Not_Trojan
g59,or,n2520,"n2222, n2287",2,0,0,0,5,6,6,4,0,1,0,84,6,2,0,1,0,0,79,0,143,54,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g59'],Not_Trojan
g60,or,n2497,"n2221, n2288",2,0,0,0,5,6,6,4,0,1,0,38,6,2,0,1,0,0,171,0,327,123,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g60'],Not_Trojan
g61,or,n2519,"n2253, n2283",2,0,0,0,5,6,6,4,0,1,0,82,6,2,0,1,0,0,83,0,151,57,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g61'],Not_Trojan
g62,or,n2496,"n2219, n2286",2,0,0,0,5,6,6,4,0,1,0,36,6,2,0,1,0,0,175,0,335,126,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g62'],Not_Trojan
g63,or,n2495,"n2246, n2284",2,0,0,0,5,6,6,4,0,1,0,34,6,2,0,1,0,0,179,0,343,129,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g63'],Not_Trojan
g64,or,n2530,"n2277, n2333",2,0,0,0,5,6,6,4,0,1,0,104,6,2,0,1,0,0,48,0,78,29,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g64'],Not_Trojan
g65,or,n2518,"n2215, n2278",2,0,0,0,5,6,6,4,0,1,0,80,6,2,0,1,0,0,87,0,159,60,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g65'],Not_Trojan
g66,or,n2494,"n2216, n2281",2,0,0,0,5,6,6,4,0,1,0,32,6,2,0,1,0,0,183,0,351,132,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g66'],Not_Trojan
g67,or,n2493,"n2250, n2279",2,0,0,0,5,6,6,4,0,1,0,30,6,2,0,1,0,0,187,0,359,135,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g67'],Not_Trojan
g68,or,n2492,"n2214, n2336",2,0,0,0,5,6,6,4,0,1,0,28,6,2,0,1,0,0,191,0,367,138,0,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,['g68'],Not_Trojan
g69,xnor,n2341,"n6[3], n2603",2,0,0,1,3,8,8,3,0,63,0,6,33,0,1,2,0,0,456,0,885,331,0,16,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,['g69'],Not_Trojan
g70,xnor,n2340,"n6[2], n2604",2,0,0,1,3,9,9,3,0,63,0,3,32,0,0,3,0,0,463,0,893,333,0,16,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,['g70'],Not_Trojan
g71,xnor,n2339,"n6[1], n2605",2,0,0,1,3,8,8,3,0,63,0,1,32,0,0,3,0,0,470,0,901,335,0,16,7,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,['g71'],Not_Trojan
g72,xnor,n2338,"n6[0], n2606",2,0,0,1,3,8,8,3,0,63,0,2,32,0,0,2,0,0,243,0,460,171,0,8,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,['g72'],Not_Trojan
g73,nor,n2337,"n2163, n2146",2,0,0,0,4,7,7,4,0,0,0,93,4,1,0,1,0,0,59,0,104,39,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g73'],Not_Trojan
g74,nor,n2336,"n2185, n2150",2,0,0,0,4,7,7,4,0,0,0,27,4,1,0,1,0,0,191,0,368,138,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g74'],Not_Trojan
g75,nor,n2335,"n2138, n2145",2,0,0,0,4,7,7,4,0,0,0,25,4,1,0,1,0,0,195,0,376,141,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g75'],Not_Trojan
g76,nor,n2334,"n2192, n2146",2,0,0,0,4,7,7,4,0,0,0,77,4,1,0,1,0,0,91,0,168,63,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g76'],Not_Trojan
g77,nor,n2333,"n2137, n2144",2,0,0,0,4,7,7,4,0,0,0,103,4,1,0,1,0,0,48,0,79,29,0,5,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g77'],Not_Trojan
g78,nor,n2332,"n2209, n2147",2,0,0,0,4,7,7,4,0,0,0,23,4,1,0,1,0,0,199,0,384,144,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g78'],Not_Trojan
g79,nor,n2331,"n2210, n2149",2,0,0,0,4,7,7,4,0,0,0,21,4,1,0,1,0,0,203,0,392,147,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g79'],Not_Trojan
g80,nor,n2330,"n2175, n2148",2,0,0,0,4,7,7,4,0,0,0,19,4,1,0,1,0,0,207,0,400,150,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g80'],Not_Trojan
g81,nor,n2329,"n2124, n2144",2,0,0,0,4,7,7,4,0,0,0,75,4,1,0,1,0,0,95,0,176,66,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g81'],Not_Trojan
g82,nor,n2328,"n2199, n2145",2,0,0,0,4,7,7,4,0,0,0,17,4,1,0,1,0,0,211,0,408,153,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g82'],Not_Trojan
g83,nor,n2327,"n2129, n2147",2,0,0,0,4,7,7,4,0,0,0,73,4,1,0,1,0,0,99,0,184,69,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g83'],Not_Trojan
g84,nor,n2326,"n2190, n2144",2,0,0,0,4,6,6,4,0,0,0,101,4,1,0,1,0,0,50,0,82,30,0,6,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g84'],Not_Trojan
g85,nor,n2325,"n2179, n2148",2,0,0,0,4,7,7,4,0,0,0,15,4,1,0,1,0,0,215,0,416,156,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g85'],Not_Trojan
g86,nor,n2324,"n2184, n2143",2,0,0,0,4,7,7,4,0,0,0,115,4,1,0,1,0,0,29,0,46,17,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g86'],Not_Trojan
g87,nor,n2323,"n2186, n2143",2,0,0,0,4,7,7,4,0,0,0,13,4,1,0,1,0,0,219,0,424,159,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g87'],Not_Trojan
g88,nor,n2322,"n2202, n2146",2,0,0,0,4,7,7,4,0,0,0,71,4,1,0,1,0,0,103,0,192,72,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g88'],Not_Trojan
g89,nor,n2321,"n2092, n2143",2,0,0,0,4,7,7,4,0,0,0,11,4,1,0,1,0,0,223,0,432,162,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g89'],Not_Trojan
g90,nor,n2320,"n2188, n2143",2,0,0,0,4,7,7,4,0,0,0,9,4,1,0,1,0,0,227,0,440,165,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g90'],Not_Trojan
g91,nor,n2319,"n2166, n2146",2,0,0,0,4,7,7,4,0,0,0,69,4,1,0,1,0,0,107,0,200,75,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g91'],Not_Trojan
g92,nor,n2318,"n2168, n2143",2,0,0,0,4,6,6,4,0,0,0,99,4,1,0,1,0,0,52,0,85,32,0,7,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g92'],Not_Trojan
g93,nor,n2317,"n2099, n2148",2,0,0,0,4,7,7,4,0,0,0,67,4,1,0,1,0,0,111,0,208,78,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g93'],Not_Trojan
g94,nor,n2316,"n2123, n2144",2,0,0,0,4,6,6,4,0,0,0,127,4,1,0,1,0,0,3,0,3,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g94'],Not_Trojan
g95,nor,n2315,"n2104, n2148",2,0,0,0,4,7,7,4,0,0,0,65,4,1,0,1,0,0,115,0,216,81,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g95'],Not_Trojan
g96,nor,n2314,"n2094, n2147",2,0,0,0,4,7,7,4,0,0,0,97,4,1,0,1,0,0,56,0,93,34,0,7,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g96'],Not_Trojan
g97,nor,n2313,"n2125, n2144",2,0,0,0,4,6,6,4,0,0,0,113,4,1,0,1,0,0,30,0,49,18,0,3,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g97'],Not_Trojan
g98,nor,n2312,"n2206, n2150",2,0,0,0,4,7,7,4,0,0,0,63,4,1,0,1,0,0,119,0,224,84,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g98'],Not_Trojan
g99,nor,n2311,"n2120, n2146",2,0,0,0,4,7,7,4,0,0,0,121,4,1,0,1,0,0,15,0,27,10,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g99'],Not_Trojan
g100,nor,n2310,"n2085, n2147",2,0,0,0,4,7,7,4,0,0,0,61,4,1,0,1,0,0,123,0,232,87,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g100'],Not_Trojan
g101,nor,n2309,"n2121, n2149",2,0,0,0,4,6,6,4,0,0,0,95,4,1,0,1,0,0,55,0,96,36,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g101'],Not_Trojan
g102,nor,n2308,"n2157, n2147",2,0,0,0,4,7,7,4,0,0,0,125,4,1,0,1,0,0,7,0,11,4,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g102'],Not_Trojan
g103,nor,n2307,"n2096, n2147",2,0,0,0,4,7,7,4,0,0,0,59,4,1,0,1,0,0,127,0,240,90,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g103'],Not_Trojan
g104,nor,n2306,"n2117, n2146",2,0,0,0,4,7,7,4,0,0,0,57,4,1,0,1,0,0,131,0,248,93,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g104'],Not_Trojan
g105,nor,n2305,"n2153, n2145",2,0,0,0,4,7,7,4,0,0,0,123,4,1,0,1,0,0,11,0,19,7,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g105'],Not_Trojan
g106,nor,n2304,"n2160, n2150",2,0,0,0,4,6,6,4,0,0,0,111,4,1,0,1,0,0,35,0,52,20,0,4,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g106'],Not_Trojan
g107,nor,n2303,"n2159, n2144",2,0,0,0,4,7,7,4,0,0,0,55,4,1,0,1,0,0,135,0,256,96,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g107'],Not_Trojan
g108,nor,n2302,"n2113, n2148",2,0,0,0,4,7,7,4,0,0,0,53,4,1,0,1,0,0,139,0,264,99,0,8,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,['g108'],Not_Trojan
