gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff
g32,or,n4496,"n4442, n4382",2,0,0,0,3,37,35,4
g33,or,n4495,"n4441, n4380",2,0,0,0,3,37,35,4
g34,or,n4540,"n4438, n4375",2,0,0,0,4,24,22,4
g35,or,n4525,"n4448, n4378",2,0,0,0,3,39,37,4
g36,or,n4494,"n4439, n4377",2,0,0,0,4,39,37,4
g37,or,n4524,"n4437, n4374",2,0,0,0,3,39,37,4
g38,or,n4493,"n4455, n4376",2,0,0,0,4,39,37,4
g39,or,n4492,"n4436, n4393",2,0,0,0,3,40,38,4
g40,or,n4551,"n4427, n4359",2,0,0,0,4,14,12,4
g41,or,n4547,"n4432, n4366",2,0,0,0,3,18,16,4
g42,or,n4539,"n4434, n4370",2,0,0,0,4,26,24,4
g43,or,n4523,"n4435, n4372",2,0,0,0,4,8,6,4
g44,or,n4522,"n4433, n4369",2,0,0,0,3,11,9,4
g45,or,n4538,"n4430, n4364",2,0,0,0,4,26,24,4
g46,or,n4534,"n4414, n4350",2,0,0,0,3,30,28,4
g47,or,n4546,"n4424, n4354",2,0,0,0,4,18,16,4
g48,or,n4520,"n4429, n4365",2,0,0,0,4,13,11,4
g49,or,n4519,"n4428, n4363",2,0,0,0,3,13,11,4
g50,or,n4537,"n4426, n4361",2,0,0,0,3,28,26,4
g51,or,n4518,"n4425, n4394",2,0,0,0,4,15,13,4
g52,or,n4554,"n4459, n4399",2,0,0,0,4,10,8,4
g53,or,n4553,"n4415, n4347",2,0,0,0,3,12,10,4
g54,or,n4536,"n4422, n4356",2,0,0,0,4,28,26,4
g55,or,n4517,"n4423, n4358",2,0,0,0,4,15,13,4
g56,or,n4516,"n4421, n4357",2,0,0,0,3,17,15,4
g57,or,n4535,"n4419, n4353",2,0,0,0,4,30,28,4
g58,or,n4515,"n4420, n4355",2,0,0,0,3,17,15,4
g59,or,n4514,"n4418, n4352",2,0,0,0,3,19,17,4
g60,or,n4550,"n4411, n4336",2,0,0,0,4,14,12,4
g61,or,n4545,"n4416, n4349",2,0,0,0,3,20,18,4
g62,or,n4521,"n4463, n4379",2,0,0,0,4,11,9,4
g63,or,n4513,"n4417, n4351",2,0,0,0,3,19,17,4
g64,or,n4512,"n4413, n4360",2,0,0,0,3,21,19,4
g65,or,n4511,"n4412, n4348",2,0,0,0,4,21,19,4
g66,or,n4544,"n4408, n4339",2,0,0,0,4,20,18,4
g67,or,n4533,"n4410, n4346",2,0,0,0,3,32,30,4
g68,or,n4510,"n4409, n4345",2,0,0,0,4,23,21,4
g69,or,n4532,"n4406, n4341",2,0,0,0,4,32,30,4
g70,or,n4509,"n4407, n4344",2,0,0,0,4,23,21,4
g71,or,n4508,"n4405, n4342",2,0,0,0,4,25,23,4
g72,or,n4543,"n4401, n4398",2,0,0,0,3,22,20,4
g73,or,n4531,"n4403, n4338",2,0,0,0,4,34,32,4
g74,or,n4507,"n4404, n4340",2,0,0,0,4,25,23,4
g75,or,n4506,"n4402, n4337",2,0,0,0,3,27,25,4
g76,or,n4530,"n4431, n4396",2,0,0,0,3,34,32,4
g77,or,n4505,"n4400, n4367",2,0,0,0,3,27,25,4
g78,nor,n4463,"n4206, n4215",2,0,0,0,4,12,10,3
g79,nor,n4462,"n4206, n4209",2,0,0,0,4,30,28,3
g80,nor,n4461,"n4206, n4267",2,0,0,0,4,30,28,3
g81,nor,n4460,"n4206, n4301",2,0,0,0,4,10,8,3
g82,nor,n4459,"n4206, n4212",2,0,0,0,4,11,9,3
g83,nor,n4458,"n4207, n4317",2,0,0,0,2,37,35,3
g84,nor,n4457,"n4206, n4313",2,0,0,0,4,17,15,3
g85,nor,n4456,"n4206, n4321",2,0,0,0,4,32,30,3
g86,nor,n4455,"n4206, n4328",2,0,0,0,4,40,38,3
g87,nor,n4454,"n4207, n4309",2,0,0,0,2,23,21,3
g88,nor,n4453,"n4207, n4310",2,0,0,0,2,32,30,3
g89,nor,n4452,"n4207, n4311",2,0,0,0,2,37,35,3
g90,nor,n4451,"n4207, n4260",2,0,0,0,2,34,32,3
g91,nor,n4450,"n4207, n4239",2,0,0,0,2,34,32,3
g92,nor,n4449,"n4207, n4293",2,0,0,0,2,39,37,3
g93,nor,n4448,"n4207, n4261",2,0,0,0,2,40,38,3
g94,nor,n4447,"n4206, n4298",2,0,0,0,4,36,34,3
g95,nor,n4446,"n4207, n4234",2,0,0,0,2,13,11,3
g96,nor,n4445,"n4206, n4289",2,0,0,0,4,36,34,3
g97,nor,n4444,"n4206, n4249",2,0,0,0,4,25,23,3
g98,nor,n4443,"n4207, n4228",2,0,0,0,2,39,37,3
g99,nor,n4442,"n4207, n4270",2,0,0,0,2,38,36,3
g100,nor,n4441,"n4207, n4256",2,0,0,0,2,38,36,3
g101,nor,n4440,"n4207, n4285",2,0,0,0,2,17,15,3
g102,nor,n4439,"n4206, n4211",2,0,0,0,4,40,38,3
g103,nor,n4438,"n4206, n4304",2,0,0,0,4,25,23,3
g104,nor,n4437,"n4207, n4236",2,0,0,0,2,40,38,3
g105,nor,n4436,"n4207, n4332",2,0,0,0,2,41,39,3
g106,nor,n4435,"n4206, n4251",2,0,0,0,4,9,7,3
g107,nor,n4434,"n4206, n4292",2,0,0,0,4,27,25,3
g108,nor,n4433,"n4207, n4248",2,0,0,0,2,12,10,3
g109,nor,n4432,"n4207, n4245",2,0,0,0,2,19,17,3
g110,nor,n4431,"n4207, n4221",2,0,0,0,2,35,33,3
g111,nor,n4430,"n4206, n4244",2,0,0,0,4,27,25,3
g112,nor,n4429,"n4206, n4282",2,0,0,0,4,14,12,3
g113,nor,n4428,"n4207, n4214",2,0,0,0,2,14,12,3
g114,nor,n4427,"n4206, n4208",2,0,0,0,4,15,13,3
g115,nor,n4426,"n4207, n4265",2,0,0,0,2,29,27,3
g116,nor,n4425,"n4206, n4275",2,0,0,0,4,16,14,3
g117,nor,n4424,"n4206, n4320",2,0,0,0,4,19,17,3
g118,nor,n4423,"n4206, n4277",2,0,0,0,4,16,14,3
g119,nor,n4422,"n4206, n4266",2,0,0,0,4,29,27,3
g120,nor,n4421,"n4207, n4329",2,0,0,0,2,18,16,3
g121,nor,n4420,"n4207, n4264",2,0,0,0,2,18,16,3
g122,nor,n4419,"n4206, n4318",2,0,0,0,4,31,29,3
g123,nor,n4418,"n4207, n4254",2,0,0,0,2,20,18,3
g124,nor,n4417,"n4207, n4314",2,0,0,0,2,20,18,3
g125,nor,n4416,"n4207, n4302",2,0,0,0,2,21,19,3
g126,nor,n4415,"n4207, n4290",2,0,0,0,2,13,11,3
g127,nor,n4414,"n4207, n4306",2,0,0,0,2,31,29,3
g128,nor,n4413,"n4207, n4307",2,0,0,0,2,22,20,3
g129,nor,n4412,"n4206, n4252",2,0,0,0,4,22,20,3
g130,nor,n4411,"n4206, n4308",2,0,0,0,4,15,13,3
g131,nor,n4410,"n4207, n4295",2,0,0,0,2,33,31,3
g132,nor,n4409,"n4206, n4286",2,0,0,0,4,24,22,3
g133,nor,n4408,"n4206, n4284",2,0,0,0,4,21,19,3
g134,nor,n4407,"n4206, n4242",2,0,0,0,4,24,22,3
g135,nor,n4406,"n4206, n4217",2,0,0,0,4,33,31,3
g136,nor,n4405,"n4206, n4281",2,0,0,0,4,26,24,3
g137,nor,n4404,"n4206, n4263",2,0,0,0,4,26,24,3
g138,nor,n4403,"n4206, n4273",2,0,0,0,4,35,33,3
g139,nor,n4402,"n4207, n4220",2,0,0,0,2,28,26,3
g140,nor,n4401,"n4207, n4237",2,0,0,0,2,23,21,3
g141,nor,n4400,"n4207, n4269",2,0,0,0,2,28,26,3
g142,nor,n4399,"n4224, n4204",2,0,0,0,3,11,9,3
g143,nor,n4398,"n4325, n4204",2,0,0,0,3,23,21,3
g144,nor,n4397,"n4319, n4204",2,0,0,0,3,30,28,3
g145,nor,n4396,"n4327, n4204",2,0,0,0,3,35,33,3
g146,nor,n4395,"n4303, n4205",2,0,0,0,3,30,28,3
g147,nor,n4394,"n4240, n4205",2,0,0,0,3,16,14,3
g148,nor,n4393,"n4333, n4204",2,0,0,0,3,41,39,3
g149,nor,n4392,"n4250, n4205",2,0,0,0,3,37,35,3
g150,nor,n4391,"n4276, n4205",2,0,0,0,3,17,15,3
g151,nor,n4390,"n4296, n4205",2,0,0,0,3,32,30,3
g152,nor,n4389,"n4305, n4205",2,0,0,0,3,34,32,3
g153,nor,n4388,"n4322, n4204",2,0,0,0,3,37,35,3
g154,nor,n4387,"n4233, n4204",2,0,0,0,3,34,32,3
g155,nor,n4386,"n4335, n4204",2,0,0,0,3,23,21,3
g156,nor,n4385,"n4259, n4204",2,0,0,0,3,39,37,3
g157,nor,n4384,"n4294, n4204",2,0,0,0,3,36,34,3
g158,nor,n4383,"n4218, n4204",2,0,0,0,3,25,23,3
g159,nor,n4382,"n4257, n4205",2,0,0,0,3,38,36,3
g160,nor,n4381,"n4272, n4204",2,0,0,0,3,39,37,3
g161,nor,n4380,"n4231, n4204",2,0,0,0,3,38,36,3
g162,nor,n4379,"n4225, n4204",2,0,0,0,3,12,10,3
g163,nor,n4378,"n4334, n4204",2,0,0,0,3,40,38,3
g164,nor,n4377,"n4287, n4204",2,0,0,0,3,40,38,3
g165,nor,n4376,"n4262, n4204",2,0,0,0,3,40,38,3
g166,nor,n4375,"n4300, n4204",2,0,0,0,3,25,23,3
g167,nor,n4374,"n4253, n4204",2,0,0,0,3,40,38,3
g168,nor,n4373,"n4216, n4204",2,0,0,0,3,17,15,3
g169,nor,n4372,"n4227, n4204",2,0,0,0,3,9,7,3
g170,nor,n4371,"n4226, n4205",2,0,0,0,3,13,11,3
g171,nor,n4370,"n4288, n4204",2,0,0,0,3,27,25,3
g172,nor,n4369,"n4247, n4204",2,0,0,0,3,12,10,3
g173,nor,n4368,"n4229, n4204",2,0,0,0,3,36,34,3
g174,nor,n4367,"n4213, n4204",2,0,0,0,3,28,26,3
g175,nor,n4366,"n4223, n4204",2,0,0,0,3,19,17,3
g176,nor,n4365,"n4243, n4205",2,0,0,0,3,14,12,3
g177,nor,n4364,"n4280, n4204",2,0,0,0,3,27,25,3
g178,nor,n4363,"n4241, n4204",2,0,0,0,3,14,12,3
g179,nor,n4362,"n4331, n4205",2,0,0,0,3,10,8,3
g180,nor,n4361,"n4222, n4205",2,0,0,0,3,29,27,3
g181,nor,n4360,"n4238, n4204",2,0,0,0,3,22,20,3
g182,nor,n4359,"n4258, n4204",2,0,0,0,3,15,13,3
g183,nor,n4358,"n4230, n4204",2,0,0,0,3,16,14,3
g184,nor,n4357,"n4330, n4204",2,0,0,0,3,18,16,3
g185,nor,n4356,"n4326, n4204",2,0,0,0,3,29,27,3
g186,nor,n4355,"n4324, n4204",2,0,0,0,3,18,16,3
g187,nor,n4354,"n4323, n4204",2,0,0,0,3,19,17,3
g188,nor,n4353,"n4315, n4205",2,0,0,0,3,31,29,3
g189,nor,n4352,"n4316, n4204",2,0,0,0,3,20,18,3
g190,nor,n4351,"n4312, n4204",2,0,0,0,3,20,18,3
g191,nor,n4350,"n4246, n4205",2,0,0,0,3,31,29,3
g192,nor,n4349,"n4299, n4204",2,0,0,0,3,21,19,3
g193,nor,n4348,"n4297, n4205",2,0,0,0,3,22,20,3
g194,nor,n4347,"n4255, n4204",2,0,0,0,3,13,11,3
g195,nor,n4346,"n4210, n4204",2,0,0,0,3,33,31,3
g196,nor,n4345,"n4291, n4204",2,0,0,0,3,24,22,3
g197,nor,n4344,"n4283, n4204",2,0,0,0,3,24,22,3
g198,nor,n4343,"n4271, n4204",2,0,0,0,3,32,30,3
g199,nor,n4342,"n4279, n4205",2,0,0,0,3,26,24,3
g200,nor,n4341,"n4232, n4204",2,0,0,0,3,33,31,3
g201,nor,n4340,"n4219, n4204",2,0,0,0,3,26,24,3
g202,nor,n4339,"n4278, n4204",2,0,0,0,3,21,19,3
g203,nor,n4338,"n4274, n4205",2,0,0,0,3,35,33,3
g204,nor,n4337,"n4268, n4204",2,0,0,0,3,28,26,3
g205,nor,n4336,"n4235, n4204",2,0,0,0,3,15,13,3
g206,not,n4335,n21[18],1,0,0,1,8,24,22,2
g207,not,n4334,n21[1],1,0,0,1,7,41,39,2
g208,not,n4333,n22[0],1,0,0,1,6,42,40,2
g209,not,n4332,n23[0],1,0,0,1,7,42,40,2
g210,not,n4331,n21[31],1,0,0,1,7,11,9,2
g211,not,n4330,n22[24],1,0,0,1,7,19,17,2
g212,not,n4329,n23[24],1,0,0,1,8,19,17,2
g213,not,n4328,n23[1],1,0,0,1,9,41,39,2
g214,not,n4327,n21[6],1,0,0,1,8,36,34,2
g215,not,n4326,n21[12],1,0,0,1,7,30,28,2
g216,not,n4325,n21[19],1,0,0,1,7,24,22,2
g217,not,n4324,n22[23],1,0,0,1,8,19,17,2
g218,not,n4323,n21[22],1,0,0,1,8,20,18,2
g219,not,n4322,n21[4],1,0,0,1,8,38,36,2
g220,not,n4321,n23[10],1,0,0,1,8,33,31,2
g221,not,n4320,n24[22],1,0,0,1,8,20,18,2
g222,not,n4319,n22[12],1,0,0,1,8,31,29,2
g223,not,n4318,n24[11],1,0,0,1,9,32,30,2
g224,not,n4317,n24[5],1,0,0,1,9,38,36,2
g225,not,n4316,n22[22],1,0,0,1,8,21,19,2
g226,not,n4315,n21[11],1,0,0,1,8,32,30,2
g227,not,n4314,n23[21],1,0,0,1,9,21,19,2
g228,not,n4313,n24[25],1,0,0,1,9,18,16,2
g229,not,n4312,n22[21],1,0,0,1,8,21,19,2
g230,not,n4311,n24[4],1,0,0,1,9,38,36,2
g231,not,n4310,n23[9],1,0,0,1,9,33,31,2
g232,not,n4309,n24[18],1,0,0,1,9,24,22,2
g233,not,n4308,n24[26],1,0,0,1,9,16,14,2
g234,not,n4307,n23[20],1,0,0,1,9,23,21,2
g235,not,n4306,n24[10],1,0,0,1,8,32,30,2
g236,not,n4305,n22[8],1,0,0,1,8,35,33,2
g237,not,n4304,n24[16],1,0,0,1,9,26,24,2
g238,not,n4303,n22[11],1,0,0,1,7,31,29,2
g239,not,n4302,n24[21],1,0,0,1,9,22,20,2
g240,not,n4301,n24[31],1,0,0,1,8,11,9,2
g241,not,n4300,n21[16],1,0,0,1,8,26,24,2
g242,not,n4299,n21[21],1,0,0,1,7,22,20,2
g243,not,n4298,n23[6],1,0,0,1,8,37,35,2
g244,not,n4297,n22[19],1,0,0,1,8,23,21,2
g245,not,n4296,n22[9],1,0,0,1,7,33,31,2
g246,not,n4295,n24[9],1,0,0,1,8,34,32,2
g247,not,n4294,n22[6],1,0,0,1,8,37,35,2
g248,not,n4293,n24[3],1,0,0,1,8,40,38,2
g249,not,n4292,n24[15],1,0,0,1,8,28,26,2
g250,not,n4291,n22[18],1,0,0,1,7,25,23,2
g251,not,n4290,n24[29],1,0,0,1,8,14,12,2
g252,not,n4289,n23[5],1,0,0,1,9,37,35,2
g253,not,n4288,n21[15],1,0,0,1,7,28,26,2
g254,not,n4287,n22[2],1,0,0,1,8,41,39,2
g255,not,n4286,n23[18],1,0,0,1,9,25,23,2
g256,not,n4285,n24[24],1,0,0,1,8,18,16,2
g257,not,n4284,n24[20],1,0,0,1,8,22,20,2
g258,not,n4283,n22[17],1,0,0,1,8,25,23,2
g259,not,n4282,n23[28],1,0,0,1,9,15,13,2
g260,not,n4281,n23[16],1,0,0,1,8,27,25,2
g261,not,n4280,n21[14],1,0,0,1,8,28,26,2
g262,not,n4279,n22[16],1,0,0,1,7,27,25,2
g263,not,n4278,n21[20],1,0,0,1,8,22,20,2
g264,not,n4277,n23[25],1,0,0,1,8,17,15,2
g265,not,n4276,n21[25],1,0,0,1,8,18,16,2
g266,not,n4275,n23[26],1,0,0,1,8,17,15,2
g267,not,n4274,n21[7],1,0,0,1,7,36,34,2
g268,not,n4273,n24[7],1,0,0,1,9,36,34,2
g269,not,n4206,n4205,1,0,0,0,3,10,8,-1
g270,not,n4205,n4207,1,0,0,0,2,11,9,-1
g271,not,n4204,n4207,1,0,0,0,2,10,8,-1
g272,not,n4207,n6[5],1,0,0,1,1,11,9,-1
g273,not,n4272,n21[2],1,0,0,1,8,40,38,2
g274,not,n4271,n22[10],1,0,0,1,7,33,31,2
g275,not,n4270,n23[4],1,0,0,1,9,39,37,2
g276,not,n4269,n23[13],1,0,0,1,9,29,27,2
g277,not,n4268,n22[14],1,0,0,1,8,29,27,2
g278,not,n4267,n23[11],1,0,0,1,9,31,29,2
g279,not,n4266,n24[12],1,0,0,1,9,30,28,2
g280,not,n4265,n24[13],1,0,0,1,9,30,28,2
g281,not,n4264,n23[23],1,0,0,1,8,19,17,2
g282,not,n4263,n23[15],1,0,0,1,8,27,25,2
g283,not,n4262,n22[1],1,0,0,1,8,41,39,2
g284,not,n4261,n24[1],1,0,0,1,9,41,39,2
g285,not,n4260,n23[8],1,0,0,1,8,35,33,2
g286,not,n4259,n21[3],1,0,0,1,7,40,38,2
g287,not,n4258,n21[27],1,0,0,1,7,16,14,2
g288,not,n4257,n22[4],1,0,0,1,7,39,37,2
g289,not,n4256,n23[3],1,0,0,1,8,39,37,2
g290,not,n4255,n21[29],1,0,0,1,8,14,12,2
g291,not,n4254,n23[22],1,0,0,1,9,21,19,2
g292,not,n4253,n21[0],1,0,0,1,6,41,39,2
g293,not,n4252,n23[19],1,0,0,1,8,23,21,2
g294,not,n4251,n23[31],1,0,0,1,9,10,8,2
g295,not,n4250,n21[5],1,0,0,1,7,38,36,2
g296,not,n4249,n24[17],1,0,0,1,8,26,24,2
g297,not,n4248,n23[30],1,0,0,1,9,13,11,2
g298,not,n4247,n22[30],1,0,0,1,8,13,11,2
g299,not,n4246,n21[10],1,0,0,1,7,32,30,2
g300,not,n4245,n24[23],1,0,0,1,9,20,18,2
g301,not,n4244,n24[14],1,0,0,1,9,28,26,2
g302,not,n4243,n22[28],1,0,0,1,7,15,13,2
g303,not,n4242,n23[17],1,0,0,1,8,25,23,2
g304,not,n4241,n22[27],1,0,0,1,8,15,13,2
g305,not,n4240,n22[26],1,0,0,1,8,17,15,2
g306,not,n4239,n23[7],1,0,0,1,9,35,33,2
g307,not,n4238,n22[20],1,0,0,1,7,23,21,2
g308,not,n4237,n24[19],1,0,0,1,8,24,22,2
g309,not,n4236,n24[0],1,0,0,1,7,41,39,2
g310,not,n4235,n21[26],1,0,0,1,8,16,14,2
g311,not,n4234,n24[28],1,0,0,1,8,14,12,2
g312,not,n4233,n22[7],1,0,0,1,7,35,33,2
g313,not,n4232,n21[8],1,0,0,1,8,34,32,2
g314,not,n4231,n22[3],1,0,0,1,7,39,37,2
g315,not,n4230,n22[25],1,0,0,1,7,17,15,2
g316,not,n4229,n22[5],1,0,0,1,8,37,35,2
g317,not,n4228,n24[2],1,0,0,1,9,40,38,2
g318,not,n4227,n22[31],1,0,0,1,7,10,8,2
g319,not,n4226,n21[28],1,0,0,1,7,14,12,2
g320,not,n4225,n22[29],1,0,0,1,8,13,11,2
g321,not,n4224,n21[30],1,0,0,1,8,12,10,2
g322,not,n4223,n21[23],1,0,0,1,8,20,18,2
g323,not,n4222,n21[13],1,0,0,1,8,30,28,2
g324,not,n4221,n24[6],1,0,0,1,9,36,34,2
g325,not,n4220,n23[14],1,0,0,1,9,29,27,2
g326,not,n4219,n22[15],1,0,0,1,8,27,25,2
g327,not,n4218,n21[17],1,0,0,1,7,26,24,2
g328,not,n4217,n24[8],1,0,0,1,8,34,32,2
g329,not,n4216,n21[24],1,0,0,1,7,18,16,2
g330,not,n4215,n23[29],1,0,0,1,8,13,11,2
g331,not,n4214,n23[27],1,0,0,1,9,15,13,2
g332,not,n4213,n22[13],1,0,0,1,7,29,27,2
g333,not,n4212,n24[30],1,0,0,1,9,12,10,2
g334,not,n4211,n23[2],1,0,0,1,9,41,39,2
g335,not,n4210,n21[9],1,0,0,1,8,34,32,2
g336,not,n4209,n23[12],1,0,0,1,8,31,29,2
g337,not,n4208,n24[27],1,0,0,1,8,16,14,2
g338,dff,n25[0],"1'b1, 1'b1, n0, n3266",4,1,1,1,4,6,0,1
g339,dff,n25[1],"1'b1, 1'b1, n0, n3264",4,1,1,1,4,6,0,1
g340,dff,n25[2],"1'b1, 1'b1, n0, n3280",4,1,1,1,4,6,0,1
g341,dff,n25[3],"1'b1, 1'b1, n0, n3278",4,1,1,1,4,6,0,1
g342,dff,n25[4],"1'b1, 1'b1, n0, n3273",4,1,1,1,4,6,0,1
g343,dff,n25[5],"1'b1, 1'b1, n0, n3268",4,1,1,1,4,6,0,1
g344,dff,n25[6],"1'b1, 1'b1, n0, n3263",4,1,1,1,4,6,0,1
g345,dff,n25[7],"1'b1, 1'b1, n0, n3256",4,1,1,1,4,6,0,1
g346,dff,n25[8],"1'b1, 1'b1, n0, n3253",4,1,1,1,4,6,0,1
g347,dff,n25[9],"1'b1, 1'b1, n0, n3252",4,1,1,1,4,6,0,1
g348,dff,n25[10],"1'b1, 1'b1, n0, n3247",4,1,1,1,4,6,0,1
g349,dff,n25[11],"1'b1, 1'b1, n0, n3245",4,1,1,1,4,6,0,1
g350,dff,n25[12],"1'b1, 1'b1, n0, n3242",4,1,1,1,4,6,0,1
g351,dff,n25[13],"1'b1, 1'b1, n0, n3241",4,1,1,1,4,6,0,1
g352,dff,n25[14],"1'b1, 1'b1, n0, n3240",4,1,1,1,4,6,0,1
g353,dff,n25[15],"1'b1, 1'b1, n0, n3239",4,1,1,1,4,6,0,1
g354,dff,n25[16],"1'b1, 1'b1, n0, n3238",4,1,1,1,4,6,0,1
g355,dff,n25[17],"1'b1, 1'b1, n0, n3237",4,1,1,1,4,6,0,1
g356,dff,n25[18],"1'b1, 1'b1, n0, n3236",4,1,1,1,4,6,0,1
g357,dff,n25[19],"1'b1, 1'b1, n0, n3235",4,1,1,1,4,6,0,1
g358,dff,n25[20],"1'b1, 1'b1, n0, n3234",4,1,1,1,4,6,0,1
g359,dff,n25[21],"1'b1, 1'b1, n0, n3233",4,1,1,1,4,6,0,1
g360,dff,n25[22],"1'b1, 1'b1, n0, n3232",4,1,1,1,4,6,0,1
g361,dff,n25[23],"1'b1, 1'b1, n0, n3231",4,1,1,1,4,6,0,1
g362,dff,n25[24],"1'b1, 1'b1, n0, n3229",4,1,1,1,4,6,0,1
g363,dff,n25[25],"1'b1, 1'b1, n0, n3230",4,1,1,1,4,6,0,1
g364,dff,n25[26],"1'b1, 1'b1, n0, n3228",4,1,1,1,4,6,0,1
g365,dff,n25[27],"1'b1, 1'b1, n0, n3227",4,1,1,1,4,6,0,1
g366,dff,n25[28],"1'b1, 1'b1, n0, n3226",4,1,1,1,4,6,0,1
g367,dff,n25[29],"1'b1, 1'b1, n0, n3225",4,1,1,1,4,6,0,1
g368,dff,n25[30],"1'b1, 1'b1, n0, n3224",4,1,1,1,4,6,0,1
g369,dff,n25[31],"1'b1, 1'b1, n0, n3223",4,1,1,1,4,6,0,1
g370,dff,n26[0],"1'b1, 1'b1, n0, n3222",4,1,1,1,4,6,0,1
g371,dff,n26[1],"1'b1, 1'b1, n0, n3221",4,1,1,1,4,6,0,1
g372,dff,n26[2],"1'b1, 1'b1, n0, n3220",4,1,1,1,4,6,0,1
g373,dff,n26[3],"1'b1, 1'b1, n0, n3219",4,1,1,1,4,6,0,1
g374,dff,n26[4],"1'b1, 1'b1, n0, n3218",4,1,1,1,4,6,0,1
g375,dff,n26[5],"1'b1, 1'b1, n0, n3217",4,1,1,1,4,6,0,1
g376,dff,n26[6],"1'b1, 1'b1, n0, n3216",4,1,1,1,4,6,0,1
g377,dff,n26[7],"1'b1, 1'b1, n0, n3215",4,1,1,1,4,6,0,1
g378,dff,n26[8],"1'b1, 1'b1, n0, n3214",4,1,1,1,4,6,0,1
g379,dff,n26[9],"1'b1, 1'b1, n0, n3213",4,1,1,1,4,6,0,1
g380,dff,n26[10],"1'b1, 1'b1, n0, n3212",4,1,1,1,4,6,0,1
g381,dff,n26[11],"1'b1, 1'b1, n0, n3211",4,1,1,1,4,6,0,1
g382,dff,n26[12],"1'b1, 1'b1, n0, n3210",4,1,1,1,4,6,0,1
g383,dff,n26[13],"1'b1, 1'b1, n0, n3207",4,1,1,1,4,6,0,1
g384,dff,n26[14],"1'b1, 1'b1, n0, n3209",4,1,1,1,4,6,0,1
g385,dff,n26[15],"1'b1, 1'b1, n0, n3208",4,1,1,1,4,6,0,1
g386,dff,n26[16],"1'b1, 1'b1, n0, n3206",4,1,1,1,4,6,0,1
g387,dff,n26[17],"1'b1, 1'b1, n0, n3204",4,1,1,1,4,6,0,1
g388,dff,n26[18],"1'b1, 1'b1, n0, n3205",4,1,1,1,4,6,0,1
g389,dff,n26[19],"1'b1, 1'b1, n0, n3203",4,1,1,1,4,6,0,1
g390,dff,n26[20],"1'b1, 1'b1, n0, n3202",4,1,1,1,4,6,0,1
g391,dff,n26[21],"1'b1, 1'b1, n0, n3200",4,1,1,1,4,6,0,1
g392,dff,n26[22],"1'b1, 1'b1, n0, n3199",4,1,1,1,4,6,0,1
g393,dff,n26[23],"1'b1, 1'b1, n0, n3197",4,1,1,1,4,6,0,1
g394,dff,n26[24],"1'b1, 1'b1, n0, n3195",4,1,1,1,4,6,0,1
g395,dff,n26[25],"1'b1, 1'b1, n0, n3192",4,1,1,1,4,6,0,1
g396,dff,n26[26],"1'b1, 1'b1, n0, n3190",4,1,1,1,4,6,0,1
g397,dff,n26[27],"1'b1, 1'b1, n0, n3191",4,1,1,1,4,6,0,1
