gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff
g112,nor,n2298,"n2177, n2143",2,0,0,0,4,7,7,4
g113,nor,n2297,"n2082, n2144",2,0,0,0,4,7,7,4
g114,nor,n2296,"n2212, n2149",2,0,0,0,4,7,7,4
g115,nor,n2295,"n2108, n2146",2,0,0,0,4,7,7,4
g116,nor,n2294,"n2130, n2147",2,0,0,0,4,7,7,4
g117,nor,n2293,"n2141, n2149",2,0,0,0,4,7,7,4
g118,nor,n2292,"n2205, n2146",2,0,0,0,4,7,7,4
g119,nor,n2291,"n2191, n2145",2,0,0,0,4,7,7,4
g120,nor,n2290,"n2196, n2144",2,0,0,0,4,7,7,4
g121,nor,n2289,"n2126, n2145",2,0,0,0,4,7,7,4
g122,nor,n2288,"n2122, n2143",2,0,0,0,4,7,7,4
g123,nor,n2287,"n2213, n2147",2,0,0,0,4,7,7,4
g124,nor,n2286,"n2211, n2145",2,0,0,0,4,7,7,4
g125,nor,n2285,"n2134, n2149",2,0,0,0,4,6,6,4
g126,nor,n2284,"n2170, n2150",2,0,0,0,4,7,7,4
g127,nor,n2283,"n2119, n2145",2,0,0,0,4,7,7,4
g128,nor,n2282,"n2165, n2145",2,0,0,0,4,7,7,4
g129,nor,n2281,"n2098, n2149",2,0,0,0,4,7,7,4
g130,nor,n2280,"n2086, n2148",2,0,0,0,4,7,7,4
g131,nor,n2279,"n2106, n2149",2,0,0,0,4,7,7,4
g132,nor,n2278,"n2103, n2149",2,0,0,0,4,7,7,4
g133,nor,n2277,"n2109, n2075",2,0,0,0,7,7,7,3
g134,nor,n2276,"n2083, n2077",2,0,0,0,7,7,7,3
g135,nor,n2275,"n2088, n2071",2,0,0,0,7,7,7,3
g136,nor,n2274,"n2115, n2074",2,0,0,0,7,7,7,3
g137,nor,n2273,"n2116, n2077",2,0,0,0,7,6,6,3
g138,nor,n2272,"n2140, n2074",2,0,0,0,7,7,7,3
g139,nor,n2271,"n2178, n2075",2,0,0,0,7,7,7,3
g140,nor,n2270,"n2101, n2077",2,0,0,0,7,7,7,3
g141,nor,n2269,"n2198, n2071",2,0,0,0,7,6,6,3
g142,nor,n2268,"n2139, n2074",2,0,0,0,7,7,7,3
g143,nor,n2267,"n2194, n2072",2,0,0,0,7,7,7,3
g144,nor,n2266,"n2128, n2077",2,0,0,0,7,7,7,3
g145,nor,n2265,"n2111, n2076",2,0,0,0,7,7,7,3
g146,nor,n2476,"n2079, n2072",2,0,0,0,6,6,6,4
g147,nor,n2264,"n2097, n2075",2,0,0,0,7,7,7,3
g148,nor,n2263,"n2183, n2076",2,0,0,0,7,7,7,3
g149,nor,n2262,"n2187, n2073",2,0,0,0,7,6,6,3
g150,nor,n2261,"n2176, n2070",2,0,0,0,7,7,7,3
g151,nor,n2260,"n2162, n2071",2,0,0,0,7,7,7,3
g152,nor,n2259,"n2180, n2070",2,0,0,0,7,7,7,3
g153,nor,n2258,"n2164, n2070",2,0,0,0,7,7,7,3
g154,nor,n2257,"n2093, n2073",2,0,0,0,7,6,6,3
g155,nor,n2256,"n2133, n2077",2,0,0,0,7,8,8,3
g156,nor,n2255,"n2193, n2070",2,0,0,0,7,7,7,3
g157,nor,n2254,"n2173, n2073",2,0,0,0,7,7,7,3
g158,nor,n2253,"n2112, n2073",2,0,0,0,7,7,7,3
g159,nor,n2252,"n2105, n2070",2,0,0,0,7,7,7,3
g160,nor,n2478,"n2078, n2073",2,0,0,0,6,6,6,4
g161,nor,n2251,"n2084, n2070",2,0,0,0,7,7,7,3
g162,nor,n2250,"n2100, n2073",2,0,0,0,7,7,7,3
g163,nor,n2249,"n2118, n2076",2,0,0,0,7,6,6,3
g164,nor,n2248,"n2208, n2072",2,0,0,0,7,7,7,3
g165,nor,n2477,"n2151, n2076",2,0,0,0,6,7,7,4
g166,nor,n2475,"n2080, n2074",2,0,0,0,6,6,6,4
g167,nor,n2247,"n2172, n2071",2,0,0,0,7,7,7,3
g168,nor,n2246,"n2171, n2075",2,0,0,0,7,7,7,3
g169,nor,n2245,"n2207, n2077",2,0,0,0,7,7,7,3
g170,nor,n2244,"n2095, n2076",2,0,0,0,7,7,7,3
g171,nor,n2243,"n2114, n2076",2,0,0,0,7,7,7,3
g172,nor,n2242,"n2161, n2077",2,0,0,0,7,7,7,3
g173,nor,n2241,"n2154, n2071",2,0,0,0,7,6,6,3
g174,nor,n2240,"n2102, n2075",2,0,0,0,7,7,7,3
g175,nor,n2239,"n2155, n2074",2,0,0,0,7,7,7,3
g176,nor,n2238,"n2089, n2072",2,0,0,0,7,7,7,3
g177,nor,n2237,"n2156, n2072",2,0,0,0,7,7,7,3
g178,nor,n2236,"n2110, n2072",2,0,0,0,7,7,7,3
g179,nor,n2235,"n2152, n2073",2,0,0,0,7,7,7,3
g180,nor,n2234,"n2174, n2077",2,0,0,0,7,7,7,3
g181,nor,n2233,"n2091, n2070",2,0,0,0,7,7,7,3
g182,nor,n2232,"n2107, n2075",2,0,0,0,7,7,7,3
g183,nor,n2231,"n2090, n2077",2,0,0,0,7,7,7,3
g184,nor,n2230,"n2142, n2077",2,0,0,0,7,6,6,3
g185,nor,n2229,"n2135, n2076",2,0,0,0,7,7,7,3
g186,nor,n2228,"n2195, n2077",2,0,0,0,7,6,6,3
g187,nor,n2227,"n2201, n2071",2,0,0,0,7,7,7,3
g188,nor,n2226,"n2200, n2074",2,0,0,0,7,7,7,3
g189,nor,n2225,"n2204, n2074",2,0,0,0,7,7,7,3
g190,nor,n2224,"n2197, n2073",2,0,0,0,7,7,7,3
g191,nor,n2223,"n2081, n2071",2,0,0,0,7,7,7,3
g192,nor,n2222,"n2182, n2072",2,0,0,0,7,7,7,3
g193,nor,n2221,"n2189, n2076",2,0,0,0,7,7,7,3
g194,nor,n2220,"n2158, n2075",2,0,0,0,7,7,7,3
g195,nor,n2219,"n2181, n2074",2,0,0,0,7,7,7,3
g196,nor,n2218,"n2167, n2070",2,0,0,0,7,7,7,3
g197,nor,n2217,"n2203, n2071",2,0,0,0,7,7,7,3
g198,nor,n2216,"n2169, n2072",2,0,0,0,7,7,7,3
g199,nor,n2215,"n2127, n2075",2,0,0,0,7,7,7,3
g200,nor,n2214,"n2131, n2077",2,0,0,0,7,7,7,3
g201,not,n2213,n2580,1,0,0,0,3,8,8,-1
g202,not,n2212,n2593,1,0,0,0,3,8,8,-1
g203,not,n2211,n2556,1,0,0,0,3,8,8,-1
g204,not,n2210,n2549,1,0,0,0,3,8,8,-1
g205,not,n2209,n2550,1,0,0,0,3,8,8,-1
g206,not,n2208,n3[30],1,0,0,1,6,8,8,2
g207,not,n2207,n3[37],1,0,0,1,6,8,8,2
g208,not,n2206,n2570,1,0,0,0,3,8,8,-1
g209,not,n2205,n2560,1,0,0,0,3,8,8,-1
g210,not,n2204,n3[36],1,0,0,1,6,8,8,2
g211,not,n2203,n3[8],1,0,0,1,6,8,8,2
g212,not,n2202,n2574,1,0,0,0,3,8,8,-1
g213,not,n2201,n3[42],1,0,0,1,6,8,8,2
g214,not,n2200,n3[20],1,0,0,1,6,8,8,2
g215,not,n2199,n2547,1,0,0,0,3,8,8,-1
g216,not,n2198,n3[50],1,0,0,1,6,7,7,2
g217,not,n2197,n3[19],1,0,0,1,6,8,8,2
g218,not,n2196,n2581,1,0,0,0,3,8,8,-1
g219,not,n2195,n3[53],1,0,0,1,6,7,7,2
g220,not,n2194,n3[7],1,0,0,1,6,8,8,2
g221,not,n2193,n3[48],1,0,0,1,6,8,8,2
g222,not,n2192,n2577,1,0,0,0,3,8,8,-1
g223,not,n2191,n2559,1,0,0,0,3,8,8,-1
g224,not,n2190,n2589,1,0,0,0,3,7,7,-1
g225,not,n2189,n3[18],1,0,0,1,6,8,8,2
g226,not,n2188,n2543,1,0,0,0,3,8,8,-1
g227,not,n2187,n3[49],1,0,0,1,6,7,7,2
g228,not,n2186,n2545,1,0,0,0,3,8,8,-1
g229,not,n2185,n2552,1,0,0,0,3,8,8,-1
g230,not,n2184,n2596,1,0,0,0,3,8,8,-1
g231,not,n2183,n3[5],1,0,0,1,6,8,8,2
g232,not,n2182,n3[41],1,0,0,1,6,8,8,2
g233,not,n2181,n3[17],1,0,0,1,6,8,8,2
g234,not,n2180,n3[60],1,0,0,1,6,8,8,2
g235,not,n2179,n2546,1,0,0,0,3,8,8,-1
g236,not,n2178,n3[57],1,0,0,1,6,8,8,2
g237,not,n2177,n2563,1,0,0,0,3,8,8,-1
g238,not,n2176,n3[34],1,0,0,1,6,8,8,2
g239,not,n2175,n2548,1,0,0,0,3,8,8,-1
g240,not,n2174,n3[4],1,0,0,1,6,8,8,2
g241,not,n2173,n3[32],1,0,0,1,6,8,8,2
g242,not,n2172,n3[29],1,0,0,1,6,8,8,2
g243,not,n2171,n3[16],1,0,0,1,6,8,8,2
g244,not,n2170,n2555,1,0,0,0,3,8,8,-1
g245,not,n2169,n3[15],1,0,0,1,6,8,8,2
g246,not,n2168,n2588,1,0,0,0,3,7,7,-1
g247,not,n2167,n3[52],1,0,0,1,6,8,8,2
g248,not,n2166,n2573,1,0,0,0,3,8,8,-1
g249,not,n2165,n2591,1,0,0,0,3,8,8,-1
g250,not,n2164,n3[33],1,0,0,1,6,8,8,2
g251,not,n2163,n2585,1,0,0,0,3,8,8,-1
g252,not,n2162,n3[3],1,0,0,1,7,8,8,2
g253,not,n2161,n3[27],1,0,0,1,6,8,8,2
g254,not,n2160,n2594,1,0,0,0,3,7,7,-1
g255,not,n2159,n2566,1,0,0,0,3,8,8,-1
g256,not,n2158,n3[58],1,0,0,1,6,8,8,2
g257,not,n2157,n2601,1,0,0,0,3,8,8,-1
g258,not,n2156,n3[25],1,0,0,1,6,8,8,2
g259,not,n2155,n3[26],1,0,0,1,6,8,8,2
g260,not,n2154,n3[63],1,0,0,1,6,7,7,2
g261,not,n2153,n2600,1,0,0,0,3,8,8,-1
g262,not,n2152,n3[24],1,0,0,1,6,8,8,2
g263,not,n2151,n6[2],1,0,0,1,5,8,8,3
g264,not,n2150,n7[1],1,0,0,1,6,7,7,3
g265,not,n2149,n7[1],1,0,0,1,6,7,7,3
g266,not,n2148,n7[1],1,0,0,1,6,7,7,3
g267,not,n2147,n7[1],1,0,0,1,6,8,8,3
g268,not,n2146,n7[1],1,0,0,1,6,8,8,3
g269,not,n2145,n7[1],1,0,0,1,6,8,8,3
g270,not,n2144,n7[1],1,0,0,1,6,7,7,3
g271,not,n2143,n7[1],1,0,0,1,6,7,7,3
g272,not,n2142,n3[59],1,0,0,1,6,7,7,2
g273,not,n2141,n2561,1,0,0,0,3,8,8,-1
g274,not,n2140,n3[10],1,0,0,1,6,8,8,2
g275,not,n2139,n3[0],1,0,0,1,7,8,8,2
g276,not,n2138,n2551,1,0,0,0,3,8,8,-1
g277,not,n2137,n2590,1,0,0,0,3,8,8,-1
g278,not,n2136,n2598,1,0,0,0,3,7,7,-1
g279,not,n2135,n3[21],1,0,0,1,6,8,8,2
g280,not,n2134,n2592,1,0,0,0,3,7,7,-1
g281,not,n2133,n3[2],1,0,0,1,7,9,9,2
g282,not,n2132,n2564,1,0,0,0,3,8,8,-1
g283,not,n2131,n3[13],1,0,0,1,6,8,8,2
g284,not,n2130,n2582,1,0,0,0,3,8,8,-1
g285,not,n2129,n2575,1,0,0,0,3,8,8,-1
g286,not,n2128,n3[35],1,0,0,1,6,8,8,2
g287,not,n2127,n3[39],1,0,0,1,6,8,8,2
g288,not,n2126,n2558,1,0,0,0,3,8,8,-1
g289,not,n2125,n2595,1,0,0,0,3,7,7,-1
g290,not,n2124,n2576,1,0,0,0,3,8,8,-1
g291,not,n2123,n2602,1,0,0,0,3,7,7,-1
g292,not,n2122,n2557,1,0,0,0,3,8,8,-1
g293,not,n2121,n2586,1,0,0,0,3,7,7,-1
g294,not,n2120,n2599,1,0,0,0,3,8,8,-1
g295,not,n2119,n2579,1,0,0,0,3,8,8,-1
g296,not,n2118,n3[47],1,0,0,1,6,7,7,2
g297,not,n2117,n2567,1,0,0,0,3,8,8,-1
g298,not,n2116,n3[55],1,0,0,1,6,7,7,2
g299,not,n2115,n3[11],1,0,0,1,6,8,8,2
g300,not,n2114,n3[28],1,0,0,1,6,8,8,2
g301,not,n2113,n2565,1,0,0,0,3,8,8,-1
g302,not,n2112,n3[40],1,0,0,1,6,8,8,2
g303,not,n2111,n3[6],1,0,0,1,6,8,8,2
g304,not,n2110,n3[44],1,0,0,1,6,8,8,2
g305,not,n2109,n3[51],1,0,0,1,6,8,8,2
g306,not,n2108,n2562,1,0,0,0,3,8,8,-1
g307,not,n2107,n3[43],1,0,0,1,6,8,8,2
g308,not,n2106,n2553,1,0,0,0,3,8,8,-1
g309,not,n2105,n3[1],1,0,0,1,7,8,8,2
g310,not,n2104,n2571,1,0,0,0,3,8,8,-1
g311,not,n2103,n2578,1,0,0,0,3,8,8,-1
g312,not,n2102,n3[45],1,0,0,1,6,8,8,2
g313,not,n2101,n3[9],1,0,0,1,6,8,8,2
g314,not,n2100,n3[14],1,0,0,1,6,8,8,2
g315,not,n2099,n2572,1,0,0,0,3,8,8,-1
g316,not,n2098,n2554,1,0,0,0,3,8,8,-1
g317,not,n2097,n3[62],1,0,0,1,6,8,8,2
g318,not,n2096,n2568,1,0,0,0,3,8,8,-1
g319,not,n2095,n3[46],1,0,0,1,6,8,8,2
g320,not,n2094,n2587,1,0,0,0,3,8,8,-1
g321,not,n2093,n3[56],1,0,0,1,6,7,7,2
g322,not,n2092,n2544,1,0,0,0,3,8,8,-1
g323,not,n2091,n3[23],1,0,0,1,6,8,8,2
g324,not,n2090,n3[22],1,0,0,1,6,8,8,2
g325,not,n2089,n3[54],1,0,0,1,6,8,8,2
g326,not,n2088,n3[12],1,0,0,1,6,8,8,2
g327,not,n2087,n2584,1,0,0,0,3,8,8,-1
g328,not,n2086,n2597,1,0,0,0,3,8,8,-1
g329,not,n2085,n2569,1,0,0,0,3,8,8,-1
g330,not,n2084,n3[31],1,0,0,1,6,8,8,2
g331,not,n2083,n3[38],1,0,0,1,6,8,8,2
g332,not,n2082,n2583,1,0,0,0,3,8,8,-1
g333,not,n2081,n3[61],1,0,0,1,6,8,8,2
g334,not,n2080,n6[0],1,0,0,1,5,7,7,3
g335,not,n2079,n6[1],1,0,0,1,5,7,7,3
g336,not,n2078,n6[3],1,0,0,1,5,7,7,3
g337,not,n2077,n7[2],1,0,0,1,6,7,7,3
g338,not,n2076,n7[2],1,0,0,1,6,7,7,3
g339,not,n2075,n7[2],1,0,0,1,6,8,8,3
g340,not,n2074,n7[2],1,0,0,1,6,7,7,3
g341,not,n2073,n7[2],1,0,0,1,6,7,7,3
g342,not,n2072,n7[2],1,0,0,1,6,7,7,3
g343,not,n2071,n7[2],1,0,0,1,6,7,7,3
g344,not,n2070,n7[2],1,0,0,1,6,8,8,3
g345,dff,n5[0],"1'b1, 1'b1, n0, n2065",4,1,1,1,7,0,0,1
g346,dff,n5[1],"1'b1, 1'b1, n0, n2067",4,1,1,1,7,0,0,1
g347,dff,n5[2],"1'b1, 1'b1, n0, n2064",4,1,1,1,7,0,0,1
g348,dff,n5[3],"1'b1, 1'b1, n0, n2066",4,1,1,1,7,0,0,1
g349,dff,n5[4],"1'b1, 1'b1, n0, n1891",4,1,1,1,7,0,0,1
g350,dff,n5[5],"1'b1, 1'b1, n0, n1889",4,1,1,1,7,0,0,1
g351,dff,n5[6],"1'b1, 1'b1, n0, n1890",4,1,1,1,7,0,0,1
g352,dff,n5[7],"1'b1, 1'b1, n0, n1888",4,1,1,1,7,0,0,1
g353,dff,n5[8],"1'b1, 1'b1, n0, n1887",4,1,1,1,7,0,0,1
g354,dff,n5[9],"1'b1, 1'b1, n0, n1886",4,1,1,1,7,0,0,1
g355,dff,n5[10],"1'b1, 1'b1, n0, n1885",4,1,1,1,7,0,0,1
g356,dff,n5[11],"1'b1, 1'b1, n0, n1884",4,1,1,1,7,0,0,1
g357,dff,n5[12],"1'b1, 1'b1, n0, n1883",4,1,1,1,7,0,0,1
g358,dff,n5[13],"1'b1, 1'b1, n0, n1882",4,1,1,1,7,0,0,1
g359,dff,n5[14],"1'b1, 1'b1, n0, n1881",4,1,1,1,7,0,0,1
g360,dff,n5[15],"1'b1, 1'b1, n0, n1880",4,1,1,1,7,0,0,1
g361,dff,n5[16],"1'b1, 1'b1, n0, n1879",4,1,1,1,7,0,0,1
g362,dff,n5[17],"1'b1, 1'b1, n0, n1878",4,1,1,1,7,0,0,1
g363,dff,n5[18],"1'b1, 1'b1, n0, n1876",4,1,1,1,7,0,0,1
g364,dff,n5[19],"1'b1, 1'b1, n0, n1877",4,1,1,1,7,0,0,1
g365,dff,n5[20],"1'b1, 1'b1, n0, n1875",4,1,1,1,7,0,0,1
g366,dff,n5[21],"1'b1, 1'b1, n0, n1873",4,1,1,1,7,0,0,1
g367,dff,n5[22],"1'b1, 1'b1, n0, n1874",4,1,1,1,7,0,0,1
g368,dff,n5[23],"1'b1, 1'b1, n0, n1872",4,1,1,1,7,0,0,1
g369,dff,n5[24],"1'b1, 1'b1, n0, n1871",4,1,1,1,7,0,0,1
g370,dff,n5[25],"1'b1, 1'b1, n0, n1869",4,1,1,1,7,0,0,1
g371,dff,n5[26],"1'b1, 1'b1, n0, n1868",4,1,1,1,7,0,0,1
g372,dff,n5[27],"1'b1, 1'b1, n0, n1866",4,1,1,1,7,0,0,1
g373,dff,n5[28],"1'b1, 1'b1, n0, n1865",4,1,1,1,7,0,0,1
g374,dff,n5[29],"1'b1, 1'b1, n0, n1863",4,1,1,1,7,0,0,1
g375,dff,n5[30],"1'b1, 1'b1, n0, n1862",4,1,1,1,7,0,0,1
g376,dff,n5[31],"1'b1, 1'b1, n0, n1860",4,1,1,1,7,0,0,1
g377,dff,n5[32],"1'b1, 1'b1, n0, n1858",4,1,1,1,7,0,0,1
g378,dff,n5[33],"1'b1, 1'b1, n0, n1854",4,1,1,1,7,0,0,1
g379,dff,n5[34],"1'b1, 1'b1, n0, n1857",4,1,1,1,7,0,0,1
g380,dff,n5[35],"1'b1, 1'b1, n0, n1856",4,1,1,1,7,0,0,1
g381,dff,n5[36],"1'b1, 1'b1, n0, n1855",4,1,1,1,7,0,0,1
g382,dff,n5[37],"1'b1, 1'b1, n0, n1853",4,1,1,1,7,0,0,1
g383,dff,n5[38],"1'b1, 1'b1, n0, n1852",4,1,1,1,7,0,0,1
g384,dff,n5[39],"1'b1, 1'b1, n0, n1851",4,1,1,1,7,0,0,1
g385,dff,n5[40],"1'b1, 1'b1, n0, n1850",4,1,1,1,7,0,0,1
g386,dff,n5[41],"1'b1, 1'b1, n0, n1849",4,1,1,1,7,0,0,1
g387,dff,n5[42],"1'b1, 1'b1, n0, n1848",4,1,1,1,7,0,0,1
g388,dff,n5[43],"1'b1, 1'b1, n0, n1847",4,1,1,1,7,0,0,1
g389,dff,n5[44],"1'b1, 1'b1, n0, n1846",4,1,1,1,7,0,0,1
g390,dff,n5[45],"1'b1, 1'b1, n0, n1845",4,1,1,1,7,0,0,1
g391,dff,n5[46],"1'b1, 1'b1, n0, n1844",4,1,1,1,7,0,0,1
g392,dff,n5[47],"1'b1, 1'b1, n0, n1843",4,1,1,1,7,0,0,1
g393,dff,n5[48],"1'b1, 1'b1, n0, n1842",4,1,1,1,7,0,0,1
g394,dff,n5[49],"1'b1, 1'b1, n0, n1841",4,1,1,1,7,0,0,1
g395,dff,n5[50],"1'b1, 1'b1, n0, n1840",4,1,1,1,7,0,0,1
g396,dff,n5[51],"1'b1, 1'b1, n0, n1839",4,1,1,1,7,0,0,1
g397,dff,n5[52],"1'b1, 1'b1, n0, n1838",4,1,1,1,7,0,0,1
g398,dff,n5[53],"1'b1, 1'b1, n0, n1836",4,1,1,1,7,0,0,1
g399,dff,n5[54],"1'b1, 1'b1, n0, n1837",4,1,1,1,7,0,0,1
