gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,dff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,dff_gates_fanout,and_gates_prelevel,or_gates_prelevel,nand_gates_prelevel,nor_gates_prelevel,not_gates_prelevel,buf_gates_prelevel,xor_gates_prelevel,xnor_gates_prelevel,dff_gates_prelevel,and_gates_postlevel,or_gates_postlevel,nand_gates_postlevel,nor_gates_postlevel,not_gates_postlevel,buf_gates_postlevel,xor_gates_postlevel,xnor_gates_postlevel,dff_gates_postlevel
g10,or,n535,"n4[3], n4[2]",2,0,0,1,1,9,8,-1,0,199,0,97,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g11,not,n214,n5[2],1,0,0,1,1,9,4,-1,0,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g12,or,n1275,"n798, n721",2,0,0,0,11,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g13,nor,n1667,"n1107, n1445",2,0,0,0,3,7,2,5,0,1,0,1,0,0,0,0,0,0,17,0,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g14,nor,n1733,"n452, n1440",2,0,0,0,7,7,2,3,0,1,0,1,0,0,0,0,0,0,16,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g15,not,n332,n20[23],1,0,0,1,10,3,3,2,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g16,not,n304,n24[7],1,0,0,1,9,3,3,2,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g17,or,n1301,"n1099, n995",2,0,0,0,10,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g18,or,n1963,"n567, n1516",2,0,0,0,2,2,2,4,0,2,0,0,0,0,0,0,0,0,35,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g19,nor,n957,"n409, n102",2,0,0,0,10,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g20,dff,n22[15],"n2058, 1'b1, n0, n1882",4,1,1,1,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g21,nor,n1769,"n468, n1444",2,0,0,0,7,7,2,3,0,1,0,1,0,0,0,0,0,0,16,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g22,nor,n709,"n559, n642",2,0,0,0,8,2,2,3,0,1,0,1,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
g23,not,n218,n28[3],1,0,0,1,6,4,3,2,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g24,or,n876,"n171, n640",2,0,0,0,2,8,3,4,0,4,0,3,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
g25,or,n1176,"n736, n1085",2,0,0,0,7,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g26,not,n431,n9[17],1,0,0,1,5,4,4,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g27,nor,n680,"n2061, n106",2,0,0,0,10,8,4,4,0,3,0,1,0,0,0,0,0,0,5,0,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
g28,nor,n803,"n519, n99",2,0,0,0,10,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g29,not,n105,n104,1,0,0,0,9,7,3,4,0,33,0,32,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g30,or,n1854,"n1675, n1594",2,0,0,0,4,7,1,0,0,1,0,0,0,0,0,0,0,0,34,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g31,dff,n24[11],"n2058, 1'b1, n0, n1134",4,1,1,1,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g32,nor,n986,"n355, n101",2,0,0,0,8,3,3,3,0,2,0,1,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
g33,nor,n1337,"n860, n1315",2,0,0,0,8,9,3,5,0,2,0,1,0,0,0,0,0,0,1,0,5,9,0,0,4,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g34,not,n196,n5[25],1,0,0,1,1,9,4,-1,0,6,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g35,nor,n963,"n330, n103",2,0,0,0,6,6,2,3,0,1,0,1,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g36,nor,n1616,"n1117, n1443",2,0,0,0,3,8,2,5,0,1,0,1,0,0,0,0,0,0,17,0,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g37,or,n1252,"n940, n778",2,0,0,0,11,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g38,dff,n13[20],"n2058, 1'b1, n0, n1222",4,1,1,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g39,or,n1920,"n1728, n1641",2,0,0,0,4,6,1,0,0,1,0,0,0,0,0,0,0,0,34,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g40,not,n258,n28[11],1,0,0,1,6,4,3,2,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g41,or,n1271,"n949, n1004",2,0,0,0,11,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g42,nor,n2065,"n61, n62",2,0,0,0,11,20,4,3,0,1,0,2,1,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
g43,or,n2115,"n2110, n2112",2,0,0,0,11,9,9,4,0,10,0,5,2,0,0,2,0,0,7,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
g44,or,n1892,"n1699, n1621",2,0,0,0,4,7,1,0,0,1,0,0,0,0,0,0,0,0,34,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g45,or,n1554,"n1464, n1463",2,0,0,0,4,3,3,4,0,3,0,0,0,0,0,0,0,0,34,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g46,nor,n2072,"n85, n86",2,0,0,0,-1,14,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g47,not,n369,n25[30],1,0,0,1,5,5,3,2,0,6,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g48,nor,n938,"n219, n99",2,0,0,0,10,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g49,or,n879,"n239, n640",2,0,0,0,2,8,3,4,0,4,0,3,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
g50,not,n251,n28[24],1,0,0,1,6,4,3,2,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g51,nor,n1067,"n159, n106",2,0,0,0,7,6,2,3,0,1,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g52,dff,n30[28],"n2058, 1'b1, n0, n1901",4,1,1,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g53,or,n1996,"n1775, n1836",2,0,0,0,3,7,1,0,0,1,0,0,0,0,0,0,0,0,34,0,9,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
g54,not,n490,n30[7],1,0,0,1,6,4,3,2,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g55,or,n1322,"n533, n712",2,0,0,0,11,8,4,3,0,4,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
g56,nor,n1604,"n878, n1443",2,0,0,0,3,8,2,5,0,1,0,1,0,0,0,0,0,0,17,0,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g57,dff,n22[13],"n2058, 1'b1, n0, n1884",4,1,1,1,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g58,nor,n1061,"n163, n105",2,0,0,0,7,6,2,3,0,1,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g59,or,n1869,"n1338, n1828",2,0,0,0,3,8,2,5,0,2,0,0,0,0,0,0,0,0,18,0,8,9,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g60,nor,n1603,"n879, n1443",2,0,0,0,3,8,2,5,0,1,0,1,0,0,0,0,0,0,17,0,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g61,nor,n1477,"n498, n1370",2,0,0,0,3,3,3,3,0,2,0,1,0,0,0,0,0,0,17,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
g62,nor,n1032,"n363, n105",2,0,0,0,7,6,2,3,0,1,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g63,not,n176,n9[9],1,0,0,1,5,4,4,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g64,dff,n30[24],"n2058, 1'b1, n0, n1905",4,1,1,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g65,nor,n1612,"n1108, n1443",2,0,0,0,3,8,2,5,0,1,0,1,0,0,0,0,0,0,17,0,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g66,or,n1960,"n1768, n1669",2,0,0,0,4,6,1,0,0,1,0,0,0,0,0,0,0,0,34,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g67,or,n1857,"n701, n1811",2,0,0,0,3,8,2,4,0,2,0,0,0,0,0,0,0,0,17,0,6,5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g68,buf,n11[21],n10[21],1,0,0,1,12,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g69,nor,n1397,"n347, n1369",2,0,0,0,3,4,4,3,0,3,0,1,0,0,0,0,0,0,17,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
g70,buf,n12[5],n10[5],1,0,0,1,12,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g71,or,n1446,"n554, n1373",2,0,0,0,7,9,3,3,0,52,0,32,0,0,0,0,0,0,16,0,2,2,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,1,0,0,0,0
g72,or,n1331,"n1269, n1267",2,0,0,0,8,1,1,0,0,1,0,0,0,0,0,0,0,0,5,0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0
g73,not,n141,n25[18],1,0,0,1,6,5,3,2,0,5,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g74,not,n166,n25[11],1,0,0,1,6,5,3,2,0,5,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g75,dff,n18[2],"n2058, 1'b1, n0, n1261",4,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g76,or,n1279,"n958, n1012",2,0,0,0,11,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g77,nor,n822,"n473, n102",2,0,0,0,10,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g78,nor,n701,"n638, n619",2,0,0,0,8,9,3,3,0,2,0,1,0,0,0,0,0,0,0,0,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
g79,or,n2010,"n1803, n1850",2,0,0,0,4,7,1,0,0,1,0,0,0,0,0,0,0,0,34,0,9,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
g80,nor,n760,"n300, n100",2,0,0,0,6,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g81,nor,n907,"n381, n643",2,0,0,0,8,3,3,3,0,2,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
g82,dff,n24[6],"n2058, 1'b1, n0, n1176",4,1,1,1,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g83,or,n1178,"n809, n1087",2,0,0,0,8,5,1,0,0,1,0,0,0,0,0,0,0,0,1,0,6,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g84,buf,n12[13],n10[13],1,0,0,1,12,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g85,not,n98,n97,1,0,0,0,11,3,3,5,0,18,0,18,1,0,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g86,or,n2109,"n2090, n2093",2,0,0,0,10,7,7,3,0,8,0,5,2,0,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
g87,dff,n28[22],"n2058, 1'b1, n0, n1939",4,1,1,1,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g88,not,n519,n10[3],1,0,0,1,12,3,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g89,nor,n582,"n204, n3",2,0,0,0,1,3,3,3,0,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g90,not,n360,n25[8],1,0,0,1,5,5,3,2,0,6,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g91,or,n2006,"n1795, n1846",2,0,0,0,4,7,1,0,0,1,0,0,0,0,0,0,0,0,34,0,9,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
g92,or,n2118,"n2111, n2117",2,0,0,0,11,6,6,4,0,7,0,5,2,0,0,2,0,0,23,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
g93,nor,n1784,"n272, n1446",2,0,0,0,2,9,3,4,0,2,0,1,0,0,0,0,0,0,16,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
g94,not,n1444,n1445,1,0,0,0,7,8,3,5,0,32,0,32,1,0,0,0,0,0,16,0,4,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g95,dff,n15[5],"n2058, 1'b1, n0, n1203",4,1,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g96,or,n1190,"n832, n984",2,0,0,0,10,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g97,not,n478,n9[12],1,0,0,1,5,4,4,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g98,nor,n1480,"n360, n1368",2,0,0,0,3,4,4,3,0,3,0,1,0,0,0,0,0,0,16,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
g99,nor,n1613,"n1118, n1443",2,0,0,0,3,8,2,5,0,1,0,1,0,0,0,0,0,0,17,0,7,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g100,not,n456,n11[12],1,0,0,1,13,3,3,2,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g101,or,n1316,"n638, n717",2,0,0,0,7,10,4,4,0,3,0,1,0,0,0,0,0,0,1,0,3,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
g102,nor,n92,"n69, n90",2,0,0,0,-1,13,2,3,0,0,0,2,0,0,1,0,0,0,0,0,6,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0
g103,dff,n25[0],"n2058, 1'b1, n0, n2057",4,1,1,1,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g104,or,n885,"n194, n640",2,0,0,0,2,8,3,4,0,4,0,3,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
g105,not,n423,n9[23],1,0,0,1,5,4,4,2,0,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g106,buf,n11[28],n10[28],1,0,0,1,13,0,-1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g107,dff,n10[25],"n2058, 1'b1, n0, n1290",4,1,1,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g108,nor,n933,"n501, n102",2,0,0,0,10,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g109,not,n392,n28[30],1,0,0,1,6,4,3,2,0,3,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g110,nor,n43,"n38, n42",2,0,0,0,11,12,8,3,0,5,0,2,1,0,0,0,0,0,3,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
g111,nor,n1441,"n640, n1374",2,0,0,0,6,8,3,4,0,64,0,65,1,0,0,0,0,0,16,0,4,3,0,0,0,0,0,0,0,32,1,0,0,0,0,0,0,0,2,0,0,0,0,0
g112,nor,n1692,"n161, n1442",2,0,0,0,7,8,2,3,0,1,0,1,0,0,0,0,0,0,16,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g113,dff,n24[1],"n2058, 1'b1, n0, n1182",4,1,1,1,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g114,nor,n1724,"n463, n1440",2,0,0,0,7,7,2,3,0,1,0,1,0,0,0,0,0,0,16,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g115,or,n875,"n242, n640",2,0,0,0,2,8,3,4,0,4,0,3,0,0,0,0,0,0,1,0,2,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0
g116,not,n316,n24[17],1,0,0,1,9,3,3,2,0,2,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g117,or,n1954,"n1762, n1663",2,0,0,0,4,6,1,0,0,1,0,0,0,0,0,0,0,0,34,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g118,dff,n25[12],"n2058, 1'b1, n0, n2013",4,1,1,1,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g119,nor,n1685,"n353, n1442",2,0,0,0,7,8,2,3,0,1,0,1,0,0,0,0,0,0,16,0,5,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
g120,dff,n22[30],"n2058, 1'b1, n0, n1854",4,1,1,1,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g121,not,n135,n8[1],1,0,0,1,1,3,3,-1,0,3,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g122,or,n1198,"n924, n771",2,0,0,0,11,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0
g123,nor,n1424,"n146, n1368",2,0,0,0,3,4,4,3,0,3,0,1,0,0,0,0,0,0,16,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
