gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff
g64,xor,n2322,"n0[6], n1[6]",2,0,0,1,1,11,-1,-1
g65,not,n2321,n2425,1,0,0,0,2,8,-1,-1
g66,xor,n2320,"n0[10], n1[10]",2,0,0,1,1,9,-1,-1
g67,xor,n2319,"n0[16], n1[16]",2,0,0,1,1,9,-1,-1
g68,xor,n2318,"n0[29], n1[29]",2,0,0,1,1,9,-1,-1
g69,xor,n2317,"n0[28], n1[28]",2,0,0,1,1,9,-1,-1
g70,xor,n2316,"n0[14], n1[14]",2,0,0,1,1,6,-1,-1
g71,xor,n2315,"n0[23], n1[23]",2,0,0,1,1,6,-1,-1
g72,xor,n2314,"n0[13], n1[13]",2,0,0,1,1,6,-1,-1
g73,xor,n2313,"n0[4], n1[4]",2,0,0,1,1,11,-1,-1
g74,xor,n2312,"n0[15], n1[15]",2,0,0,1,1,6,-1,-1
g75,xor,n2311,"n0[7], n1[7]",2,0,0,1,1,11,-1,-1
g76,xor,n2310,"n0[21], n1[21]",2,0,0,1,1,6,-1,-1
g77,xor,n2309,"n0[12], n1[12]",2,0,0,1,1,7,-1,-1
g78,xor,n2308,"n0[1], n1[1]",2,0,0,1,1,8,-1,-1
g79,xor,n2307,"n0[11], n1[11]",2,0,0,1,1,9,-1,-1
g80,xor,n2306,"n0[20], n1[20]",2,0,0,1,1,6,-1,-1
g81,xnor,n2425,"n0[0], n1[0]",2,0,0,1,1,9,-1,-1
g82,nor,n2424,"n2305, n2304",2,0,0,0,2,6,-1,-1
g83,or,n2423,"n2304, n4[1]",2,0,0,1,1,5,-1,-1
g84,not,n2305,n4[1],1,0,0,1,1,7,-1,-1
g85,not,n2304,n4[0],1,0,0,1,1,6,-1,-1
g86,not,n2444,n0[48],1,0,0,1,1,14,-1,-1
g87,not,n2429,n0[63],1,0,0,1,1,13,-1,-1
g88,not,n2430,n0[62],1,0,0,1,1,13,-1,-1
g89,not,n2431,n0[61],1,0,0,1,1,12,-1,-1
g90,not,n2432,n0[60],1,0,0,1,1,14,-1,-1
g91,not,n2433,n0[59],1,0,0,1,1,13,-1,-1
g92,not,n2434,n0[58],1,0,0,1,1,14,-1,-1
g93,not,n2435,n0[57],1,0,0,1,1,13,-1,-1
g94,not,n2436,n0[56],1,0,0,1,1,13,-1,-1
g95,not,n2437,n0[55],1,0,0,1,1,13,-1,-1
g96,not,n2438,n0[54],1,0,0,1,1,13,-1,-1
g97,not,n2439,n0[53],1,0,0,1,1,12,-1,-1
g98,not,n2440,n0[52],1,0,0,1,1,14,-1,-1
g99,not,n2441,n0[51],1,0,0,1,1,13,-1,-1
g100,not,n2442,n0[50],1,0,0,1,1,11,-1,-1
g101,not,n2443,n0[49],1,0,0,1,1,10,-1,-1
g102,not,n2492,n0[0],1,0,0,1,1,13,-1,-1
g103,not,n2445,n0[47],1,0,0,1,1,13,-1,-1
g104,not,n2446,n0[46],1,0,0,1,1,12,-1,-1
g105,not,n2447,n0[45],1,0,0,1,1,11,-1,-1
g106,not,n2448,n0[44],1,0,0,1,1,12,-1,-1
g107,not,n2449,n0[43],1,0,0,1,1,11,-1,-1
g108,not,n2450,n0[42],1,0,0,1,1,10,-1,-1
g109,not,n2451,n0[41],1,0,0,1,1,13,-1,-1
g110,not,n2452,n0[40],1,0,0,1,1,12,-1,-1
g111,not,n2453,n0[39],1,0,0,1,1,13,-1,-1
g112,not,n2454,n0[38],1,0,0,1,1,12,-1,-1
g113,not,n2455,n0[37],1,0,0,1,1,13,-1,-1
g114,not,n2456,n0[36],1,0,0,1,1,12,-1,-1
g115,not,n2457,n0[35],1,0,0,1,1,14,-1,-1
g116,not,n2458,n0[34],1,0,0,1,1,14,-1,-1
g117,not,n2459,n0[33],1,0,0,1,1,13,-1,-1
g118,not,n2476,n0[16],1,0,0,1,1,14,-1,-1
g119,not,n2461,n0[31],1,0,0,1,1,13,-1,-1
g120,not,n2462,n0[30],1,0,0,1,1,14,-1,-1
g121,not,n2463,n0[29],1,0,0,1,1,14,-1,-1
g122,not,n2464,n0[28],1,0,0,1,1,13,-1,-1
g123,not,n2465,n0[27],1,0,0,1,1,13,-1,-1
g124,not,n2466,n0[26],1,0,0,1,1,13,-1,-1
g125,not,n2467,n0[25],1,0,0,1,1,12,-1,-1
g126,not,n2468,n0[24],1,0,0,1,1,11,-1,-1
g127,not,n2469,n0[23],1,0,0,1,1,13,-1,-1
g128,not,n2470,n0[22],1,0,0,1,1,12,-1,-1
g129,not,n2471,n0[21],1,0,0,1,1,13,-1,-1
g130,not,n2472,n0[20],1,0,0,1,1,10,-1,-1
g131,not,n2473,n0[19],1,0,0,1,1,12,-1,-1
g132,not,n2474,n0[18],1,0,0,1,1,13,-1,-1
g133,not,n2475,n0[17],1,0,0,1,1,14,-1,-1
g134,not,n2460,n0[32],1,0,0,1,1,14,-1,-1
g135,not,n2477,n0[15],1,0,0,1,1,14,-1,-1
g136,not,n2478,n0[14],1,0,0,1,1,14,-1,-1
g137,not,n2479,n0[13],1,0,0,1,1,14,-1,-1
g138,not,n2480,n0[12],1,0,0,1,1,11,-1,-1
g139,not,n2481,n0[11],1,0,0,1,1,14,-1,-1
g140,not,n2482,n0[10],1,0,0,1,1,13,-1,-1
g141,not,n2483,n0[9],1,0,0,1,1,13,-1,-1
g142,not,n2484,n0[8],1,0,0,1,1,10,-1,-1
g143,not,n2485,n0[7],1,0,0,1,1,13,-1,-1
g144,not,n2486,n0[6],1,0,0,1,1,13,-1,-1
g145,not,n2487,n0[5],1,0,0,1,1,13,-1,-1
g146,not,n2488,n0[4],1,0,0,1,1,11,-1,-1
g147,not,n2489,n0[3],1,0,0,1,1,9,-1,-1
g148,not,n2490,n0[2],1,0,0,1,1,12,-1,-1
g149,not,n2491,n0[1],1,0,0,1,1,14,-1,-1
g150,or,n9,"n2498, n2303",2,0,0,0,2,-1,-1,-1
g151,nor,n2303,"n3, n2302",2,0,0,0,1,-1,-1,-1
g152,or,n2302,"n2375, n2426",2,0,0,0,3,-1,-1,-1
g153,or,n13[2],"n2496, n2300",2,0,0,1,3,0,-1,-1
g154,or,n2426,"n2301, n2297",2,0,0,0,5,-1,-1,-1
g155,or,n13[1],"n2497, n2299",2,0,0,1,3,0,-1,-1
g156,or,n13[0],"n2495, n2298",2,0,0,1,3,0,-1,-1
g157,or,n2301,"n2295, n2414",2,0,0,0,4,-1,-1,-1
g158,nor,n2300,"n2293, n2376",2,0,0,0,2,1,-1,-1
g159,nor,n2299,"n2295, n2376",2,0,0,0,2,1,-1,-1
g160,nor,n2298,"n2296, n2376",2,0,0,0,2,1,-1,-1
g161,nor,n13[3],"n2294, n2376",2,0,0,1,2,0,-1,-1
g162,not,n2296,n2414,1,0,0,0,4,2,-1,-1
g163,not,n2295,n2413,1,0,0,0,6,2,-1,-1
g164,not,n2294,n2412,1,0,0,0,8,1,-1,-1
g165,not,n2293,n2398,1,0,0,0,7,2,-1,-1
g166,nor,n2377,"n3, n2292",2,0,0,0,1,-1,-1,-1
g167,or,n2292,"n2290, n2291",2,0,0,0,4,-1,-1,-1
g168,nor,n2291,"n2274, n2289",2,0,0,0,3,-1,-1,-1
g169,nor,n2290,"n2022, n2287",2,0,0,0,3,-1,-1,-1
g170,or,n12[3],"n1824, n2288",2,0,0,1,3,0,-1,-1
g171,or,n2289,"n2285, n2286",2,0,0,0,3,-1,-1,-1
g172,nor,n2288,"n2376, n2280",2,0,0,0,2,1,-1,-1
g173,or,n2287,"n2242, n2281",2,0,0,0,4,-1,-1,-1
g174,nor,n2286,"n1355, n2283",2,0,0,0,2,-1,-1,-1
g175,nor,n2285,"n1351, n2284",2,0,0,0,4,-1,-1,-1
g176,or,n12[4],"n1825, n2282",2,0,0,1,3,0,-1,-1
g177,nor,n2284,"n2205, n2278",2,0,0,0,3,-1,-1,-1
g178,nor,n2283,"n2258, n2275",2,0,0,0,3,-1,-1,-1
g179,nor,n2493,"n2206, n2279",2,0,0,0,3,-1,-1,-1
g180,nor,n2282,"n2376, n2276",2,0,0,0,2,1,-1,-1
g181,nor,n2281,"n1351, n2277",2,0,0,0,4,-1,-1,-1
g182,nor,n2280,"n2399, n2273",2,0,0,0,2,2,-1,-1
g183,or,n2279,"n2223, n2272",2,0,0,0,4,-1,-1,-1
g184,or,n2278,"n2249, n2270",2,0,0,0,4,-1,-1,-1
g185,nor,n2277,"n2132, n2269",2,0,0,0,4,-1,-1,-1
g186,nor,n2276,"n2221, n2265",2,0,0,0,3,2,-1,-1
g187,or,n2275,"n2154, n2268",2,0,0,0,2,-1,-1,-1
g188,or,n2274,"n2264, n2266",2,0,0,0,2,-1,-1,-1
g189,nor,n12[5],"n2376, n2271",2,0,0,1,2,0,-1,-1
g190,nor,n2273,"n2401, n2267",2,0,0,0,2,3,-1,-1
g191,not,n2272,n2271,1,0,0,0,4,-1,-1,-1
g192,or,n2270,"n2224, n2257",2,0,0,0,3,-1,-1,-1
g193,or,n2269,"n2131, n2263",2,0,0,0,4,-1,-1,-1
g194,or,n2268,"n2162, n2256",2,0,0,0,3,-1,-1,-1
g195,nor,n2271,"n2221, n2261",2,0,0,0,3,1,-1,-1
g196,nor,n2267,"n2402, n2260",2,0,0,0,2,4,-1,-1
g197,nor,n2266,"n1352, n2262",2,0,0,0,2,-1,-1,-1
g198,nor,n2265,"n2222, n2261",2,0,0,0,3,3,-1,-1
g199,or,n2264,"n2[0], n2259",2,0,0,1,1,-1,-1,-1
g200,or,n2263,"n2199, n2252",2,0,0,0,5,-1,-1,-1
g201,nor,n2262,"n2117, n2250",2,0,0,0,5,-1,-1,-1
g202,or,n7[3],"n2000, n2255",2,0,0,1,3,0,-1,-1
g203,or,n7[2],"n1999, n2254",2,0,0,1,3,0,-1,-1
g204,or,n7[1],"n1998, n2253",2,0,0,1,3,0,-1,-1
g205,or,n7[6],"n1997, n2248",2,0,0,1,3,0,-1,-1
g206,nor,n2260,"n2403, n2243",2,0,0,0,2,5,-1,-1
g207,nor,n2259,"n1356, n2251",2,0,0,0,3,-1,-1,-1
g208,or,n2258,"n2246, n2155",2,0,0,0,2,-1,-1,-1
g209,or,n2257,"n2153, n2247",2,0,0,0,2,-1,-1,-1
g210,or,n2256,"n2146, n2245",2,0,0,0,3,-1,-1,-1
g211,or,n7[4],"n2207, n2244",2,0,0,1,4,0,-1,-1
g212,or,n2261,"n2402, n2403",2,0,0,0,2,2,-1,-1
g213,or,n7[11],"n2063, n2241",2,0,0,1,4,0,-1,-1
g214,or,n2255,"n2238, n2180",2,0,0,0,4,1,-1,-1
g215,or,n2254,"n2237, n2179",2,0,0,0,4,1,-1,-1
g216,or,n2253,"n2236, n2176",2,0,0,0,4,1,-1,-1
g217,or,n2252,"n2233, n2231",2,0,0,0,6,-1,-1,-1
g218,or,n7[12],"n2064, n2234",2,0,0,1,4,0,-1,-1
g219,nor,n2251,"n1793, n2230",2,0,0,0,3,-1,-1,-1
g220,or,n2250,"n2018, n2228",2,0,0,0,5,-1,-1,-1
g221,or,n2249,"n2226, n2225",2,0,0,0,4,-1,-1,-1
g222,or,n2248,"n2214, n2156",2,0,0,0,4,1,-1,-1
g223,or,n2247,"n2211, n2219",2,0,0,0,4,-1,-1,-1
g224,or,n2246,"n1424, n2217",2,0,0,0,3,-1,-1,-1
g225,or,n2245,"n2216, n2215",2,0,0,0,4,-1,-1,-1
g226,or,n7[5],"n2098, n2232",2,0,0,1,4,0,-1,-1
g227,or,n2244,"n2091, n2239",2,0,0,0,3,1,-1,-1
g228,or,n7[0],"n2094, n2235",2,0,0,1,4,0,-1,-1
g229,or,n7[15],"n2012, n2240",2,0,0,1,3,0,-1,-1
g230,or,n7[14],"n2087, n2213",2,0,0,1,3,0,-1,-1
g231,or,n7[13],"n2083, n2212",2,0,0,1,4,0,-1,-1
g232,or,n7[9],"n2005, n2229",2,0,0,1,3,0,-1,-1
g233,or,n7[8],"n2075, n2208",2,0,0,1,4,0,-1,-1
g234,or,n7[10],"n2006, n2227",2,0,0,1,3,0,-1,-1
g235,or,n7[7],"n2003, n2218",2,0,0,1,3,0,-1,-1
g236,nor,n2243,"n2404, n2220",2,0,0,0,2,6,-1,-1
g237,or,n2242,"n2210, n2209",2,0,0,0,3,-1,-1,-1
g238,xnor,n2403,"n1[4], n2177",2,0,0,1,1,3,-1,-1
g239,or,n2241,"n1987, n2174",2,0,0,0,4,1,-1,-1
g240,or,n2240,"n2108, n2181",2,0,0,0,4,1,-1,-1
g241,or,n2239,"n2069, n2203",2,0,0,0,4,2,-1,-1
g242,or,n2238,"n1809, n2188",2,0,0,0,5,2,-1,-1
g243,or,n2237,"n1806, n2187",2,0,0,0,5,2,-1,-1
g244,or,n2236,"n1804, n2186",2,0,0,0,4,2,-1,-1
g245,or,n2235,"n2202, n2103",2,0,0,0,4,1,-1,-1
g246,or,n2234,"n1989, n2175",2,0,0,0,4,1,-1,-1
g247,or,n2233,"n2198, n2197",2,0,0,0,5,-1,-1,-1
g248,or,n2232,"n2204, n2136",2,0,0,0,5,1,-1,-1
g249,or,n2231,"n2196, n2195",2,0,0,0,5,-1,-1,-1
g250,or,n2230,"n2194, n2193",2,0,0,0,4,-1,-1,-1
g251,or,n2229,"n2116, n2172",2,0,0,0,4,1,-1,-1
g252,or,n2228,"n2017, n2192",2,0,0,0,4,-1,-1,-1
g253,or,n2227,"n2118, n2173",2,0,0,0,4,1,-1,-1
g254,or,n2226,"n2171, n2170",2,0,0,0,3,-1,-1,-1
g255,or,n2225,"n2169, n2168",2,0,0,0,3,-1,-1,-1
g256,or,n2224,"n2167, n2191",2,0,0,0,3,-1,-1,-1
g257,not,n2223,n2222,1,0,0,0,3,-1,-1,-1
g258,nor,n2220,"n2178, n2405",2,0,0,0,2,7,-1,-1
g259,or,n2219,"n2164, n2163",2,0,0,0,3,-1,-1,-1
g260,or,n2218,"n2189, n2157",2,0,0,0,4,1,-1,-1
g261,or,n2217,"n1422, n2183",2,0,0,0,4,-1,-1,-1
g262,or,n2216,"n2161, n2160",2,0,0,0,3,-1,-1,-1
g263,or,n2215,"n2159, n2158",2,0,0,0,3,-1,-1,-1
g264,or,n2214,"n1771, n2182",2,0,0,0,4,2,-1,-1
g265,or,n2213,"n2084, n2185",2,0,0,0,4,1,-1,-1
g266,or,n2212,"n2010, n2184",2,0,0,0,3,1,-1,-1
g267,or,n2211,"n2166, n2165",2,0,0,0,4,-1,-1,-1
g268,nor,n2210,"n1356, n2201",2,0,0,0,3,-1,-1,-1
g269,nor,n2209,"n1355, n2200",2,0,0,0,2,-1,-1,-1
g270,or,n2208,"n2007, n2190",2,0,0,0,3,1,-1,-1
g271,nor,n2207,"n1914, n2177",2,0,0,0,3,1,-1,-1
g272,or,n2206,"n2406, n2400",2,0,0,0,2,-1,-1,-1
g273,or,n2205,"n2151, n2152",2,0,0,0,2,-1,-1,-1
g274,nor,n2222,"n2404, n2405",2,0,0,0,2,4,-1,-1
g275,or,n2221,"n2399, n2401",2,0,0,0,2,2,-1,-1
g276,or,n7[17],"n1813, n2070",2,0,0,1,4,0,-1,-1
g277,or,n2204,"n1816, n2111",2,0,0,0,4,2,-1,-1
g278,or,n7[16],"n1812, n2068",2,0,0,1,4,0,-1,-1
g279,or,n2203,"n1811, n2110",2,0,0,0,4,3,-1,-1
g280,or,n7[23],"n1781, n2061",2,0,0,1,4,0,-1,-1
g281,or,n7[18],"n1817, n2071",2,0,0,1,4,0,-1,-1
g282,or,n2202,"n1802, n2104",2,0,0,0,4,2,-1,-1
g283,nor,n2201,"n1423, n2134",2,0,0,0,4,-1,-1,-1
g284,nor,n2200,"n1897, n2133",2,0,0,0,3,-1,-1,-1
g285,or,n2199,"n2130, n2129",2,0,0,0,4,-1,-1,-1
g286,or,n2198,"n2128, n2127",2,0,0,0,4,-1,-1,-1
g287,or,n2197,"n2126, n2125",2,0,0,0,4,-1,-1,-1
g288,or,n2196,"n2124, n2123",2,0,0,0,4,-1,-1,-1
g289,or,n2195,"n2121, n2122",2,0,0,0,4,-1,-1,-1
g290,or,n7[22],"n1778, n2049",2,0,0,1,4,0,-1,-1
g291,or,n2194,"n1425, n2120",2,0,0,0,4,-1,-1,-1
g292,or,n2193,"n1518, n2119",2,0,0,0,3,-1,-1,-1
g293,or,n2192,"n2115, n2114",2,0,0,0,6,-1,-1,-1
g294,or,n2191,"n2054, n2113",2,0,0,0,3,-1,-1,-1
g295,or,n2190,"n1779, n2112",2,0,0,0,4,2,-1,-1
g296,or,n7[21],"n1774, n2047",2,0,0,1,4,0,-1,-1
g297,or,n2189,"n1775, n2100",2,0,0,0,5,2,-1,-1
g298,or,n7[20],"n1772, n2046",2,0,0,1,4,0,-1,-1
g299,or,n7[19],"n1769, n2072",2,0,0,1,4,0,-1,-1
g300,or,n2188,"n1864, n2109",2,0,0,0,4,3,-1,-1
g301,or,n2187,"n1863, n2107",2,0,0,0,4,3,-1,-1
g302,or,n2186,"n1862, n2106",2,0,0,0,4,3,-1,-1
g303,or,n2185,"n2011, n2105",2,0,0,0,3,2,-1,-1
g304,or,n2184,"n1710, n2135",2,0,0,0,3,2,-1,-1
g305,or,n2183,"n1698, n2147",2,0,0,0,3,-1,-1,-1
g306,or,n2182,"n1849, n2099",2,0,0,0,4,3,-1,-1
g307,or,n2181,"n2089, n2085",2,0,0,0,3,2,-1,-1
g308,or,n2180,"n2090, n2097",2,0,0,0,3,2,-1,-1
g309,or,n2179,"n2088, n2096",2,0,0,0,3,2,-1,-1
g310,not,n2178,n2406,1,0,0,0,2,8,-1,-1
g311,or,n2176,"n2086, n2095",2,0,0,0,3,2,-1,-1
g312,or,n2175,"n2082, n2081",2,0,0,0,3,2,-1,-1
g313,or,n2174,"n2080, n2079",2,0,0,0,3,2,-1,-1
g314,or,n2173,"n2078, n2077",2,0,0,0,3,2,-1,-1
g315,or,n2172,"n2076, n2074",2,0,0,0,3,2,-1,-1
g316,or,n2171,"n2139, n2060",2,0,0,0,2,-1,-1,-1
g317,or,n2170,"n2140, n2059",2,0,0,0,2,-1,-1,-1
g318,or,n2169,"n2058, n2057",2,0,0,0,2,-1,-1,-1
g319,or,n2168,"n2056, n2067",2,0,0,0,2,-1,-1,-1
g320,or,n2167,"n2102, n2055",2,0,0,0,2,-1,-1,-1
g321,or,n2166,"n2138, n2150",2,0,0,0,3,-1,-1,-1
g322,or,n2165,"n2149, n2142",2,0,0,0,3,-1,-1,-1
g323,or,n2164,"n2137, n2053",2,0,0,0,2,-1,-1,-1
g324,or,n2163,"n2148, n2052",2,0,0,0,2,-1,-1,-1
g325,or,n2162,"n2066, n2051",2,0,0,0,2,-1,-1,-1
g326,or,n2161,"n2141, n2050",2,0,0,0,2,-1,-1,-1
g327,or,n2160,"n2145, n2062",2,0,0,0,2,-1,-1,-1
g328,or,n2159,"n2144, n2143",2,0,0,0,3,-1,-1,-1
g329,or,n2158,"n2048, n2065",2,0,0,0,2,-1,-1,-1
g330,or,n2157,"n2101, n2093",2,0,0,0,3,2,-1,-1
g331,or,n2156,"n2073, n2092",2,0,0,0,3,2,-1,-1
g332,xnor,n2155,"n1[12], n1924",2,0,0,1,1,-1,-1,-1
g333,xnor,n2154,"n1[9], n1929",2,0,0,1,1,-1,-1,-1
g334,xnor,n2153,"n1[9], n1948",2,0,0,1,1,-1,-1,-1
g335,xnor,n2152,"n1[1], n1937",2,0,0,1,1,-1,-1,-1
g336,xnor,n2151,"n1[3], n1934",2,0,0,1,1,-1,-1,-1
g337,xnor,n2400,"n1[0], n2039",2,0,0,1,1,5,-1,-1
g338,xnor,n2405,"n1[2], n2040",2,0,0,1,1,5,-1,-1
g339,xnor,n2399,"n1[7], n1932",2,0,0,1,1,3,-1,-1
g340,xnor,n2404,"n1[3], n2043",2,0,0,1,1,5,-1,-1
g341,xnor,n2406,"n1[1], n2044",2,0,0,1,1,6,-1,-1
g342,xnor,n2402,"n1[5], n2045",2,0,0,1,1,3,-1,-1
g343,xnor,n2401,"n1[6], n1933",2,0,0,1,1,3,-1,-1
g344,xnor,n2177,"n1467, n1955",2,0,0,0,2,2,-1,-1
g345,or,n7[25],"n2032, n1785",2,0,0,1,3,0,-1,-1
g346,nor,n2150,"n1092, n1945",2,0,0,0,2,-1,-1,-1
g347,nor,n2149,"n1091, n1921",2,0,0,0,2,-1,-1,-1
g348,nor,n2148,"n1094, n1950",2,0,0,0,2,-1,-1,-1
g349,nor,n2147,"n1093, n1954",2,0,0,0,2,-1,-1,-1
g350,nor,n2146,"n1092, n1926",2,0,0,0,2,-1,-1,-1
g351,nor,n2145,"n1091, n1923",2,0,0,0,2,-1,-1,-1
g352,nor,n2144,"n1095, n2042",2,0,0,0,2,-1,-1,-1
g353,nor,n2143,"n1036, n1928",2,0,0,0,2,-1,-1,-1
g354,nor,n2142,"n1036, n1947",2,0,0,0,2,-1,-1,-1
g355,nor,n2141,"n1090, n1931",2,0,0,0,2,-1,-1,-1
g356,nor,n2140,"n1085, n1939",2,0,0,0,2,-1,-1,-1
g357,nor,n2139,"n1029, n1943",2,0,0,0,2,-1,-1,-1
g358,nor,n2138,"n1082, n1936",2,0,0,0,2,-1,-1,-1
g359,nor,n2137,"n1027, n1941",2,0,0,0,2,-1,-1,-1
g360,or,n2136,"n1814, n1981",2,0,0,0,4,2,-1,-1
g361,or,n2135,"n1798, n1979",2,0,0,0,5,3,-1,-1
g362,or,n2134,"n1745, n1990",2,0,0,0,3,-1,-1,-1
g363,or,n2133,"n1696, n1988",2,0,0,0,3,-1,-1,-1
g364,or,n2132,"n1978, n1977",2,0,0,0,3,-1,-1,-1
g365,or,n2131,"n1976, n1975",2,0,0,0,3,-1,-1,-1
g366,or,n2130,"n1026, n1974",2,0,0,0,3,-1,-1,-1
g367,or,n2129,"n1973, n1972",2,0,0,0,3,-1,-1,-1
g368,or,n2128,"n1971, n1919",2,0,0,0,3,-1,-1,-1
g369,or,n2127,"n1970, n1969",2,0,0,0,3,-1,-1,-1
g370,or,n2126,"n1918, n1968",2,0,0,0,3,-1,-1,-1
g371,or,n2125,"n1966, n1967",2,0,0,0,3,-1,-1,-1
g372,or,n2124,"n1965, n1917",2,0,0,0,3,-1,-1,-1
g373,or,n2123,"n1964, n1963",2,0,0,0,3,-1,-1,-1
g374,or,n2122,"n1960, n1959",2,0,0,0,3,-1,-1,-1
g375,or,n2121,"n1961, n1962",2,0,0,0,3,-1,-1,-1
g376,or,n2120,"n1427, n1986",2,0,0,0,3,-1,-1,-1
g377,or,n2119,"n1517, n2021",2,0,0,0,4,-1,-1,-1
g378,or,n2118,"n1791, n1985",2,0,0,0,4,2,-1,-1
g379,or,n2117,"n2020, n2019",2,0,0,0,4,-1,-1,-1
g380,or,n2116,"n1784, n1984",2,0,0,0,5,2,-1,-1
g381,or,n2115,"n2016, n2015",2,0,0,0,5,-1,-1,-1
g382,or,n2114,"n2014, n2013",2,0,0,0,5,-1,-1,-1
