gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,dff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,dff_gates_fanout,and_gates_prelevel,or_gates_prelevel,nand_gates_prelevel,nor_gates_prelevel,not_gates_prelevel,buf_gates_prelevel,xor_gates_prelevel,xnor_gates_prelevel,dff_gates_prelevel,and_gates_postlevel,or_gates_postlevel,nand_gates_postlevel,nor_gates_postlevel,not_gates_postlevel,buf_gates_postlevel,xor_gates_postlevel,xnor_gates_postlevel,dff_gates_postlevel
g10,buf,n8[20],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g11,buf,n8[21],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g12,buf,n8[22],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g13,buf,n8[23],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g14,buf,n8[24],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g15,buf,n8[25],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g16,buf,n8[26],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g17,buf,n8[27],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g18,buf,n8[28],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g19,buf,n8[29],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g20,buf,n8[30],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g21,buf,n8[31],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g22,not,n563,n591,1,0,0,0,13,16,7,3,0,2,0,0,1,0,0,0,0,0,9,0,8,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g23,dff,n15[2],"1'b1, 1'b1, n0, n562",4,1,1,1,11,10,0,1,0,11,0,17,14,0,1,0,1,0,25,0,15,6,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0
g24,dff,n15[0],"1'b1, 1'b1, n0, n561",4,1,1,1,11,10,0,1,0,7,0,12,10,0,0,0,1,0,26,0,18,7,0,1,1,1,0,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,1,0
g25,or,n562,"n546, n559",2,0,0,0,10,11,1,0,0,11,0,17,14,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g26,dff,n15[1],"1'b1, 1'b1, n0, n560",4,1,1,1,11,9,0,1,0,7,0,12,11,0,0,1,1,0,25,0,17,7,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,0
g27,or,n561,"n548, n556",2,0,0,0,10,11,1,0,0,7,0,12,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g28,dff,n16[1],"1'b1, 1'b1, n0, n555",4,1,1,1,6,3,0,1,0,16,0,15,16,0,0,0,1,0,152,0,369,12,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
g29,or,n560,"n547, n557",2,0,0,0,10,10,1,0,0,7,0,12,11,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g30,or,n559,"n425, n558",2,0,0,0,9,12,2,5,0,7,0,11,9,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g31,dff,n11[3],"1'b1, 1'b1, n0, n552",4,1,1,1,9,0,0,1,0,8,0,4,7,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g32,dff,n11[2],"1'b1, 1'b1, n0, n551",4,1,1,1,9,0,0,1,0,8,0,4,6,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g33,dff,n11[0],"1'b1, 1'b1, n0, n553",4,1,1,1,9,0,0,1,0,8,0,4,5,0,0,0,1,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g34,dff,n11[1],"1'b1, 1'b1, n0, n550",4,1,1,1,9,0,0,1,0,8,0,4,6,0,0,0,1,0,1,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g35,dff,n16[0],"1'b1, 1'b1, n0, n544",4,1,1,1,5,3,0,1,0,10,0,9,6,0,0,0,1,0,172,0,395,12,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0
g36,nor,n558,"n173, n554",2,0,0,0,10,13,3,4,0,3,0,7,6,0,1,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g37,nor,n557,"n158, n554",2,0,0,0,10,11,2,4,0,3,0,6,6,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g38,nor,n556,"n15[0], n554",2,0,0,1,10,12,2,2,0,3,0,6,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
g39,or,n555,"n511, n545",2,0,0,0,5,4,1,0,0,16,0,15,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g40,dff,n16[2],"1'b1, 1'b1, n0, n549",4,1,1,1,5,4,0,1,0,16,0,13,14,0,0,0,1,0,109,0,319,9,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0
g41,dff,n8[14],"1'b1, 1'b1, n0, n517",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g42,dff,n8[0],"1'b1, 1'b1, n0, n531",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g43,dff,n8[1],"1'b1, 1'b1, n0, n530",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g44,dff,n8[2],"1'b1, 1'b1, n0, n529",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g45,dff,n8[3],"1'b1, 1'b1, n0, n542",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g46,dff,n8[4],"1'b1, 1'b1, n0, n527",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g47,dff,n8[5],"1'b1, 1'b1, n0, n526",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g48,dff,n8[6],"1'b1, 1'b1, n0, n525",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g49,dff,n8[7],"1'b1, 1'b1, n0, n524",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g50,dff,n8[8],"1'b1, 1'b1, n0, n523",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g51,dff,n8[9],"1'b1, 1'b1, n0, n522",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g52,dff,n8[10],"1'b1, 1'b1, n0, n521",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g53,dff,n8[11],"1'b1, 1'b1, n0, n520",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g54,dff,n8[12],"1'b1, 1'b1, n0, n519",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g55,dff,n8[13],"1'b1, 1'b1, n0, n518",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g56,dff,n8[19],"1'b1, 1'b1, n0, n535",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g57,or,n553,"n421, n541",2,0,0,0,8,1,1,0,0,8,0,4,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g58,or,n552,"n418, n539",2,0,0,0,8,1,1,0,0,8,0,4,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g59,or,n551,"n419, n540",2,0,0,0,8,1,1,0,0,8,0,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g60,or,n550,"n420, n528",2,0,0,0,8,1,1,0,0,8,0,4,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g61,or,n549,"n465, n532",2,0,0,0,4,5,1,0,0,16,0,13,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g62,nor,n548,"n193, n543",2,0,0,0,9,12,2,3,0,3,0,6,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g63,nor,n547,"n201, n543",2,0,0,0,9,11,2,3,0,3,0,6,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g64,nor,n546,"n199, n543",2,0,0,0,9,12,2,3,0,3,0,6,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g65,or,n545,"n415, n533",2,0,0,0,4,5,2,5,0,11,0,10,13,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g66,or,n544,"n411, n534",2,0,0,0,4,4,1,0,0,10,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g67,dff,n8[17],"1'b1, 1'b1, n0, n514",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g68,dff,n8[18],"1'b1, 1'b1, n0, n536",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g69,dff,n9,"1'b1, 1'b1, n0, n537",4,1,1,0,10,-1,0,1,0,0,0,13,8,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g70,dff,n8[15],"1'b1, 1'b1, n0, n516",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g71,dff,n8[16],"1'b1, 1'b1, n0, n515",4,1,1,1,9,0,0,1,0,1,0,14,15,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g72,or,n554,"n121, n538",2,0,0,0,9,12,3,5,0,3,0,5,5,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
g73,dff,n17[9],"1'b1, 1'b1, n0, n458",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g74,dff,n17[10],"1'b1, 1'b1, n0, n464",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g75,dff,n17[11],"1'b1, 1'b1, n0, n463",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g76,dff,n17[12],"1'b1, 1'b1, n0, n462",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g77,dff,n17[13],"1'b1, 1'b1, n0, n461",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g78,dff,n17[14],"1'b1, 1'b1, n0, n460",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g79,dff,n17[15],"1'b1, 1'b1, n0, n457",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g80,dff,n17[3],"1'b1, 1'b1, n0, n431",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g81,dff,n17[4],"1'b1, 1'b1, n0, n430",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g82,dff,n17[1],"1'b1, 1'b1, n0, n437",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g83,dff,n14[15],"1'b1, 1'b1, n0, n432",4,1,1,1,10,0,0,1,0,2,0,20,33,0,1,0,1,0,0,0,6,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
g84,dff,n17[2],"1'b1, 1'b1, n0, n435",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g85,dff,n14[1],"1'b1, 1'b1, n0, n451",4,1,1,1,10,0,0,1,0,2,0,9,7,0,0,0,1,0,0,0,146,44,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g86,dff,n14[2],"1'b1, 1'b1, n0, n450",4,1,1,1,10,0,0,1,0,2,0,11,11,0,0,0,1,0,0,0,136,41,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g87,dff,n14[3],"1'b1, 1'b1, n0, n449",4,1,1,1,10,0,0,1,0,2,0,13,15,0,0,0,1,0,0,0,126,38,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g88,dff,n14[4],"1'b1, 1'b1, n0, n448",4,1,1,1,10,0,0,1,0,2,0,15,19,0,0,0,1,0,0,0,116,35,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g89,dff,n17[0],"1'b1, 1'b1, n0, n439",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,1,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g90,dff,n14[5],"1'b1, 1'b1, n0, n446",4,1,1,1,10,0,0,1,0,2,0,17,23,0,0,0,1,0,0,0,106,32,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g91,dff,n14[6],"1'b1, 1'b1, n0, n445",4,1,1,1,10,0,0,1,0,2,0,19,27,0,0,0,1,0,0,0,96,29,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g92,dff,n14[7],"1'b1, 1'b1, n0, n444",4,1,1,1,10,0,0,1,0,2,0,21,31,0,0,0,1,0,0,0,86,26,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g93,dff,n14[8],"1'b1, 1'b1, n0, n443",4,1,1,1,10,0,0,1,0,2,0,23,35,0,0,0,1,0,0,0,76,23,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g94,dff,n14[9],"1'b1, 1'b1, n0, n441",4,1,1,1,10,0,0,1,0,2,0,25,39,0,0,0,1,0,0,0,66,20,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g95,dff,n14[10],"1'b1, 1'b1, n0, n440",4,1,1,1,10,0,0,1,0,2,0,27,43,0,0,0,1,0,0,0,56,17,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g96,dff,n14[11],"1'b1, 1'b1, n0, n438",4,1,1,1,10,0,0,1,0,2,0,29,47,0,0,0,1,0,0,0,46,14,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g97,dff,n14[12],"1'b1, 1'b1, n0, n436",4,1,1,1,10,0,0,1,0,2,0,31,51,0,0,0,1,0,0,0,36,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g98,dff,n14[13],"1'b1, 1'b1, n0, n434",4,1,1,1,10,0,0,1,0,2,0,33,55,0,0,0,1,0,0,0,26,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g99,dff,n14[14],"1'b1, 1'b1, n0, n433",4,1,1,1,10,0,0,1,0,2,0,35,59,0,0,0,1,0,0,0,16,5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g100,dff,n14[0],"1'b1, 1'b1, n0, n452",4,1,1,1,9,0,0,1,0,1,0,2,1,0,0,1,1,0,0,0,144,43,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0
g101,dff,n18[2],"1'b1, 1'b1, n0, n454",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,8,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
g102,dff,n19[1],"1'b1, 1'b1, n0, n442",4,1,1,1,5,3,0,1,0,0,0,8,6,0,0,0,1,0,5,0,9,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
g103,dff,n18[3],"1'b1, 1'b1, n0, n453",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,7,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0
g104,dff,n18[0],"1'b1, 1'b1, n0, n456",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,7,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
g105,dff,n18[1],"1'b1, 1'b1, n0, n455",4,1,1,1,5,4,0,1,0,0,0,8,6,0,0,0,1,0,7,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
g106,dff,n19[0],"1'b1, 1'b1, n0, n447",4,1,1,1,5,3,0,1,0,0,0,8,6,0,0,0,1,0,6,0,10,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0
g107,or,n542,"n483, n504",2,0,0,0,8,1,1,0,0,1,0,14,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g108,nor,n541,"n256, n469",2,0,0,0,7,2,2,3,0,5,0,2,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g109,nor,n540,"n256, n512",2,0,0,0,7,2,2,3,0,5,0,2,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g110,nor,n539,"n265, n512",2,0,0,0,7,2,2,3,0,5,0,2,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g111,nor,n537,"n126, n468",2,0,0,0,9,-1,1,0,0,0,0,13,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
g112,or,n536,"n510, n500",2,0,0,0,8,1,1,0,0,1,0,14,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g113,or,n535,"n488, n508",2,0,0,0,8,1,1,0,0,1,0,14,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g114,or,n534,"n417, n467",2,0,0,0,3,5,2,4,0,7,0,7,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g115,or,n533,"n287, n513",2,0,0,0,3,6,3,5,0,8,0,7,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g116,or,n532,"n513, n466",2,0,0,0,3,6,2,4,0,12,0,9,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
