gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,dff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,dff_gates_fanout,and_gates_prelevel,or_gates_prelevel,nand_gates_prelevel,nor_gates_prelevel,not_gates_prelevel,buf_gates_prelevel,xor_gates_prelevel,xnor_gates_prelevel,dff_gates_prelevel,and_gates_postlevel,or_gates_postlevel,nand_gates_postlevel,nor_gates_postlevel,not_gates_postlevel,buf_gates_postlevel,xor_gates_postlevel,xnor_gates_postlevel,dff_gates_postlevel
g68,nor,n10[0],"n35, n46",2,0,0,1,2,0,7,2,0,0,0,1,0,0,0,1,0,0,3,0,5,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0
g69,nor,n54,"n36, n46",2,0,0,0,2,4,11,2,0,0,0,1,0,0,0,1,0,0,14,0,31,9,0,2,4,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
g70,nor,n53,"n42, n48",2,0,0,0,4,3,-1,5,0,1,0,3,3,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
g71,nor,n52,"n41, n47",2,0,0,0,3,4,-1,4,0,1,0,3,1,0,0,0,0,0,1,0,3,2,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g72,nor,n51,"n35, n43",2,0,0,0,2,3,10,3,0,1,0,1,1,0,0,0,0,0,13,0,27,8,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
g73,nor,n50,"n30, n43",2,0,0,0,2,4,11,3,0,1,0,1,1,0,0,0,0,0,14,0,31,9,0,2,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
g74,nor,n49,"n36, n43",2,0,0,0,2,4,11,3,0,1,0,1,1,0,0,0,0,0,8,0,19,7,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
g75,not,n48,n47,1,0,0,0,3,4,-1,4,0,1,0,1,2,0,0,0,0,0,1,0,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g76,nor,n47,"n31, n43",2,0,0,0,2,5,-1,3,0,1,0,1,1,0,0,0,0,0,2,0,6,5,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g77,xnor,n46,"n13[0], n3",2,0,0,1,1,1,8,1,0,0,0,0,0,0,0,1,0,0,38,0,82,25,0,3,11,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0
g78,not,n45,n44,1,0,0,0,3,3,10,-1,0,0,0,1,1,0,0,0,0,0,7,0,14,5,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g79,nor,n44,"n30, n32",2,0,0,0,2,3,10,-1,0,0,0,1,0,0,0,0,0,0,14,0,30,9,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
g80,or,n43,"n34, n33",2,0,0,0,2,4,11,2,0,1,0,0,1,0,0,0,0,0,38,0,83,29,0,3,12,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0
g81,not,n42,n41,1,0,0,0,3,4,-1,-1,0,0,0,1,1,0,0,0,0,0,1,0,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g82,nor,n41,"n31, n32",2,0,0,0,2,5,-1,-1,0,0,0,1,0,0,0,0,0,0,2,0,6,5,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
g83,not,n40,n39,1,0,0,0,3,2,9,-1,0,0,0,1,1,0,0,0,0,0,10,0,19,7,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g84,nor,n39,"n35, n32",2,0,0,0,2,2,9,-1,0,0,0,1,0,0,0,0,0,0,13,0,26,8,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
g85,not,n38,n37,1,0,0,0,3,3,10,-1,0,0,0,1,1,0,0,0,0,0,4,0,8,4,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g86,nor,n37,"n36, n32",2,0,0,0,2,3,10,-1,0,0,0,1,0,0,0,0,0,0,8,0,18,7,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
g87,not,n36,n4[0],1,0,0,1,1,4,11,-1,0,0,0,0,0,0,0,0,0,0,30,0,68,24,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g88,not,n35,n5[0],1,0,0,1,1,1,8,-1,0,0,0,0,0,0,0,0,0,0,29,0,58,18,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g89,not,n34,n3,1,0,0,0,1,5,12,-1,0,0,0,0,0,0,0,0,0,0,38,0,83,30,0,3,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g90,not,n33,n13[0],1,0,0,1,10,5,12,1,0,0,0,0,1,0,0,0,0,0,38,0,83,30,0,3,12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
g91,not,n32,n2,1,0,0,0,-1,3,10,-1,0,0,0,0,0,0,0,0,0,0,37,0,80,30,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
g92,not,n31,n4[1],1,0,0,1,1,5,12,-1,0,0,0,0,0,0,0,0,0,0,12,0,31,18,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g93,not,n30,n5[1],1,0,0,1,1,4,11,-1,0,0,0,0,0,0,0,0,0,0,41,0,88,27,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
