gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,dff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,dff_gates_fanout,and_gates_prelevel,or_gates_prelevel,nand_gates_prelevel,nor_gates_prelevel,not_gates_prelevel,buf_gates_prelevel,xor_gates_prelevel,xnor_gates_prelevel,dff_gates_prelevel,and_gates_postlevel,or_gates_postlevel,nand_gates_postlevel,nor_gates_postlevel,not_gates_postlevel,buf_gates_postlevel,xor_gates_postlevel,xnor_gates_postlevel,dff_gates_postlevel
g10,or,n1696,"n1681, n1664",2,0,0,0,4,4,4,4,0,1,0,3,3,2,0,1,0,0,156,0,72,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g11,or,n1720,"n1682, n1660",2,0,0,0,3,8,8,3,0,1,0,5,5,0,0,1,0,0,160,0,68,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g12,or,n1719,"n1680, n1658",2,0,0,0,3,8,8,3,0,1,0,4,4,0,0,1,0,0,160,0,70,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g13,or,n1702,"n1691, n1667",2,0,0,0,4,4,4,4,0,1,0,9,9,2,0,1,0,0,156,0,60,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g14,or,n1700,"n1677, n1654",2,0,0,0,4,4,4,4,0,1,0,7,7,2,0,1,0,0,156,0,64,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g15,or,n1695,"n1678, n1656",2,0,0,0,4,4,4,4,0,1,0,2,3,2,1,0,0,0,155,0,74,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g16,or,n1718,"n1679, n1657",2,0,0,0,3,8,8,3,0,1,0,3,3,0,0,1,0,0,160,0,72,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g17,or,n1717,"n1676, n1655",2,0,0,0,3,8,8,3,0,1,0,2,3,0,1,0,0,0,159,0,74,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g18,or,n1699,"n1653, n1672",2,0,0,0,4,4,4,4,0,1,0,6,6,2,0,1,0,0,156,0,66,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g19,or,n1726,"n1675, n1673",2,0,0,0,3,8,8,3,0,1,0,11,11,0,0,1,0,0,160,0,56,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g20,or,n1725,"n1674, n1671",2,0,0,0,3,8,8,3,0,1,0,10,10,0,0,1,0,0,160,0,58,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g21,nor,n1692,"n1611, n1610",2,0,0,0,4,5,5,4,0,0,0,10,10,1,0,1,0,0,156,0,57,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g22,nor,n1691,"n1638, n1610",2,0,0,0,4,5,5,4,0,0,0,8,8,1,0,1,0,0,156,0,61,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g23,nor,n1690,"n1637, n1609",2,0,0,0,3,9,9,3,0,0,0,8,8,0,0,1,0,0,160,0,61,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g24,nor,n1689,"n1634, n1610",2,0,0,0,4,5,5,4,0,0,0,4,4,1,0,1,0,0,156,0,69,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g25,nor,n1688,"n1620, n1609",2,0,0,0,3,9,9,3,0,0,0,7,7,0,0,1,0,0,160,0,63,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g26,nor,n1687,"n1642, n1609",2,0,0,0,3,9,9,3,0,0,0,6,6,0,0,1,0,0,160,0,65,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g27,nor,n1705,"n1643, n1610",2,0,0,0,4,7,7,4,0,0,0,11,11,2,0,0,0,0,157,0,55,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0
g28,nor,n1686,"n1648, n1610",2,0,0,0,4,5,5,4,0,0,0,3,3,1,0,1,0,0,156,0,71,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g29,nor,n1685,"n1636, n1610",2,0,0,0,4,5,5,4,0,0,0,7,7,1,0,1,0,0,156,0,63,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g30,nor,n1684,"n1623, n1609",2,0,0,0,3,9,9,3,0,0,0,5,5,0,0,1,0,0,160,0,67,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g31,nor,n1683,"n1628, n1610",2,0,0,0,4,5,5,4,0,0,0,9,9,1,0,1,0,0,156,0,59,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g32,nor,n1682,"n1630, n1609",2,0,0,0,3,9,9,3,0,0,0,4,4,0,0,1,0,0,160,0,69,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g33,nor,n1681,"n1622, n1610",2,0,0,0,4,5,5,4,0,0,0,2,2,1,0,1,0,0,156,0,73,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g34,nor,n1680,"n1615, n1609",2,0,0,0,3,9,9,3,0,0,0,3,3,0,0,1,0,0,160,0,71,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g35,nor,n1679,"n1650, n1609",2,0,0,0,3,9,9,3,0,0,0,2,2,0,0,1,0,0,160,0,73,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g36,nor,n1678,"n1649, n1610",2,0,0,0,4,5,5,4,0,0,0,1,2,1,1,0,0,0,155,0,75,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g37,nor,n1677,"n1612, n1610",2,0,0,0,4,5,5,4,0,0,0,6,6,1,0,1,0,0,156,0,65,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g38,nor,n1676,"n1621, n1609",2,0,0,0,3,9,9,3,0,0,0,1,2,0,1,0,0,0,159,0,75,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g39,nor,n1727,"n1618, n1609",2,0,0,0,3,6,6,3,0,0,0,11,11,1,0,0,0,0,157,0,55,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0
g40,nor,n1675,"n1627, n1609",2,0,0,0,3,9,9,3,0,0,0,10,10,0,0,1,0,0,160,0,57,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g41,nor,n1674,"n1625, n1609",2,0,0,0,3,9,9,3,0,0,0,9,9,0,0,1,0,0,160,0,59,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g42,nor,n1673,"n1616, n9[11]",2,0,0,1,2,9,9,2,0,0,0,1,1,0,0,0,0,0,160,0,57,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
g43,nor,n1672,"n1619, n10[11]",2,0,0,1,3,5,5,3,0,0,0,1,1,1,0,0,0,0,156,0,67,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
g44,nor,n1671,"n1624, n9[11]",2,0,0,1,2,9,9,2,0,0,0,1,1,0,0,0,0,0,160,0,59,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
g45,nor,n1670,"n1633, n10[11]",2,0,0,1,3,5,5,3,0,0,0,1,1,1,0,0,0,0,156,0,57,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
g46,nor,n1669,"n1632, n9[11]",2,0,0,1,2,9,9,2,0,0,0,1,1,0,0,0,0,0,160,0,61,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
g47,nor,n1668,"n1644, n9[11]",2,0,0,1,2,9,9,2,0,0,0,1,1,0,0,0,0,0,160,0,67,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
g48,nor,n1667,"n1641, n10[11]",2,0,0,1,3,5,5,3,0,0,0,1,1,1,0,0,0,0,156,0,61,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
g49,nor,n1666,"n1647, n9[11]",2,0,0,1,2,9,9,2,0,0,0,1,1,0,0,0,0,0,160,0,63,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
g50,nor,n1665,"n1629, n10[11]",2,0,0,1,3,5,5,3,0,0,0,1,1,1,0,0,0,0,156,0,69,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
g51,nor,n1664,"n1640, n10[11]",2,0,0,1,3,5,5,3,0,0,0,1,1,1,0,0,0,0,156,0,73,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
g52,nor,n1663,"n1646, n9[11]",2,0,0,1,2,9,9,2,0,0,0,1,1,0,0,0,0,0,160,0,65,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
g53,nor,n1662,"n1635, n10[11]",2,0,0,1,3,5,5,3,0,0,0,1,1,1,0,0,0,0,156,0,59,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
g54,nor,n1661,"n1652, n10[11]",2,0,0,1,3,5,5,3,0,0,0,1,1,1,0,0,0,0,156,0,71,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
g55,nor,n1660,"n1626, n9[11]",2,0,0,1,2,9,9,2,0,0,0,1,1,0,0,0,0,0,160,0,69,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
g56,nor,n1659,"n1613, n10[11]",2,0,0,1,3,5,5,3,0,0,0,1,1,1,0,0,0,0,156,0,63,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
g57,nor,n1658,"n1614, n9[11]",2,0,0,1,2,9,9,2,0,0,0,1,1,0,0,0,0,0,160,0,71,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
g58,nor,n1657,"n1639, n9[11]",2,0,0,1,2,9,9,2,0,0,0,1,1,0,0,0,0,0,160,0,73,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
g59,nor,n1656,"n1631, n10[11]",2,0,0,1,3,5,5,3,0,0,0,1,1,1,0,0,0,0,155,0,75,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
g60,nor,n1655,"n1651, n9[11]",2,0,0,1,2,9,9,2,0,0,0,1,1,0,0,0,0,0,159,0,75,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
g61,nor,n1654,"n1617, n10[11]",2,0,0,1,3,5,5,3,0,0,0,1,1,1,0,0,0,0,156,0,65,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
g62,nor,n1653,"n1645, n1610",2,0,0,0,4,5,5,4,0,0,0,5,5,1,0,1,0,0,156,0,67,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g63,not,n1652,n10[3],1,0,0,1,2,6,6,2,0,0,0,0,1,0,0,0,0,0,156,0,71,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g64,not,n1651,n9[1],1,0,0,1,2,10,10,2,0,0,0,0,1,0,0,0,0,0,159,0,75,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g65,not,n1783,n1,1,0,0,0,-1,11,4,-1,0,0,0,0,0,0,0,0,0,0,0,0,28,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g66,not,n1650,n1729,1,0,0,0,3,10,10,3,0,0,0,1,1,0,0,1,0,0,160,0,73,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g67,not,n1649,n1706,1,0,0,0,3,6,6,3,0,0,0,0,1,0,1,0,0,0,155,0,75,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
g68,not,n1648,n1708,1,0,0,0,3,6,6,3,0,0,0,2,2,0,0,1,0,0,156,0,71,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g69,not,n1647,n9[7],1,0,0,1,2,10,10,2,0,0,0,0,1,0,0,0,0,0,160,0,63,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g70,not,n1646,n9[6],1,0,0,1,2,10,10,2,0,0,0,0,1,0,0,0,0,0,160,0,65,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g71,not,n1645,n1710,1,0,0,0,3,6,6,3,0,0,0,4,4,0,0,1,0,0,156,0,67,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g72,not,n1644,n9[5],1,0,0,1,2,10,10,2,0,0,0,0,1,0,0,0,0,0,160,0,67,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g73,not,n1643,n1716,1,0,0,0,4,8,8,4,0,0,0,10,10,1,0,0,0,0,157,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
g74,not,n1642,n1733,1,0,0,0,3,10,10,3,0,0,0,5,5,0,0,1,0,0,160,0,65,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g75,not,n1641,n10[8],1,0,0,1,2,6,6,2,0,0,0,0,1,0,0,0,0,0,156,0,61,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g76,not,n1640,n10[2],1,0,0,1,2,6,6,2,0,0,0,0,1,0,0,0,0,0,156,0,73,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g77,not,n1639,n9[2],1,0,0,1,2,10,10,2,0,0,0,0,1,0,0,0,0,0,160,0,73,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g78,not,n1638,n1713,1,0,0,0,3,6,6,3,0,0,0,7,7,0,0,1,0,0,156,0,61,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g79,not,n1637,n1735,1,0,0,0,3,10,10,3,0,0,0,7,7,0,0,1,0,0,160,0,61,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g80,not,n1636,n1712,1,0,0,0,3,6,6,3,0,0,0,6,6,0,0,1,0,0,156,0,63,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g81,not,n1635,n10[9],1,0,0,1,2,6,6,2,0,0,0,0,1,0,0,0,0,0,156,0,59,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g82,not,n1634,n1709,1,0,0,0,3,6,6,3,0,0,0,3,3,0,0,1,0,0,156,0,69,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g83,not,n1633,n10[10],1,0,0,1,2,6,6,2,0,0,0,0,1,0,0,0,0,0,156,0,57,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g84,not,n1632,n9[8],1,0,0,1,2,10,10,2,0,0,0,0,1,0,0,0,0,0,160,0,61,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g85,not,n1631,n10[1],1,0,0,1,2,6,6,2,0,0,0,0,1,0,0,0,0,0,155,0,75,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g86,not,n1630,n1731,1,0,0,0,3,10,10,3,0,0,0,3,3,0,0,1,0,0,160,0,69,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g87,not,n1629,n10[4],1,0,0,1,2,6,6,2,0,0,0,0,1,0,0,0,0,0,156,0,69,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g88,not,n1628,n1714,1,0,0,0,3,6,6,3,0,0,0,8,8,0,0,1,0,0,156,0,59,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g89,not,n1627,n1737,1,0,0,0,3,10,10,3,0,0,0,9,9,0,0,1,0,0,160,0,57,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g90,not,n1626,n9[4],1,0,0,1,2,10,10,2,0,0,0,0,1,0,0,0,0,0,160,0,69,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g91,not,n1625,n1736,1,0,0,0,3,10,10,3,0,0,0,8,8,0,0,1,0,0,160,0,59,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g92,not,n1624,n9[9],1,0,0,1,2,10,10,2,0,0,0,0,1,0,0,0,0,0,160,0,59,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g93,not,n1623,n1732,1,0,0,0,3,10,10,3,0,0,0,4,4,0,0,1,0,0,160,0,67,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g94,not,n1622,n1707,1,0,0,0,3,6,6,3,0,0,0,1,1,0,0,1,0,0,156,0,73,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g95,not,n1621,n1728,1,0,0,0,3,10,10,3,0,0,0,0,1,0,1,0,0,0,159,0,75,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
g96,not,n1620,n1734,1,0,0,0,3,10,10,3,0,0,0,6,6,0,0,1,0,0,160,0,63,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g97,not,n1619,n10[5],1,0,0,1,2,6,6,2,0,0,0,0,1,0,0,0,0,0,156,0,67,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g98,not,n1618,n1738,1,0,0,0,4,7,7,4,0,0,0,10,10,1,0,0,0,0,157,0,55,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
g99,not,n1617,n10[6],1,0,0,1,2,6,6,2,0,0,0,0,1,0,0,0,0,0,156,0,65,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g100,not,n1616,n9[10],1,0,0,1,2,10,10,2,0,0,0,0,1,0,0,0,0,0,160,0,57,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g101,not,n1615,n1730,1,0,0,0,3,10,10,3,0,0,0,2,2,0,0,1,0,0,160,0,71,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g102,not,n1614,n9[3],1,0,0,1,2,10,10,2,0,0,0,0,1,0,0,0,0,0,160,0,71,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g103,not,n1613,n10[7],1,0,0,1,2,6,6,2,0,0,0,0,1,0,0,0,0,0,156,0,63,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g104,not,n1612,n1711,1,0,0,0,3,6,6,3,0,0,0,5,5,0,0,1,0,0,156,0,65,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g105,not,n1611,n1715,1,0,0,0,3,6,6,3,0,0,0,9,9,0,0,1,0,0,156,0,57,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
g106,not,n1610,n10[11],1,0,0,1,3,6,6,3,0,0,0,0,1,1,0,0,0,0,1716,0,715,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0
g107,not,n1609,n9[11],1,0,0,1,2,7,7,2,0,0,0,0,1,0,0,0,0,0,1756,0,715,45,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0
g108,dff,n8[0],"n1, 1'b1, n0, n1597",4,1,1,1,5,0,0,1,0,208,0,1015,989,122,12,299,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g109,dff,n8[1],"n1, 1'b1, n0, n1599",4,1,1,1,6,0,0,1,0,244,0,1191,1158,124,13,476,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g110,dff,n8[2],"n1, 1'b1, n0, n1596",4,1,1,1,6,0,0,1,0,376,0,1843,1751,144,14,1027,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g111,dff,n8[3],"n1, 1'b1, n0, n1605",4,1,1,1,6,0,0,1,0,576,0,2833,2641,164,18,1897,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g112,dff,n8[4],"n1, 1'b1, n0, n1604",4,1,1,1,6,0,0,1,0,874,0,4273,3926,184,21,3242,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g113,dff,n8[5],"n1, 1'b1, n0, n1603",4,1,1,1,6,0,0,1,0,1306,0,6341,5762,204,27,5228,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g114,dff,n8[6],"n1, 1'b1, n0, n1602",4,1,1,1,6,0,0,1,0,1922,0,9285,8372,232,37,8116,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g115,dff,n8[7],"n1, 1'b1, n0, n1601",4,1,1,1,6,0,0,1,0,2796,0,13383,12023,306,56,12281,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g116,dff,n8[8],"n1, 1'b1, n0, n1606",4,1,1,1,6,0,0,1,0,4020,0,18919,16969,504,78,18151,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g117,dff,n8[9],"n1, 1'b1, n0, n1594",4,1,1,1,6,0,0,1,0,5642,0,26023,23321,888,100,25981,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g118,dff,n8[10],"n1, 1'b1, n0, n1598",4,1,1,1,6,0,0,1,0,7640,0,34545,30967,1481,122,35761,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g119,dff,n8[11],"n1, 1'b1, n0, n1583",4,1,1,1,5,0,0,1,0,9944,0,44193,39647,2275,144,47214,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g120,dff,n9[0],"n1, 1'b1, n0, n3[0]",4,1,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,758631,0,777120,110496,83830,7724,72078,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,1,2,5,0
g121,dff,n9[1],"n1, 1'b1, n0, n3[1]",4,1,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,340676,0,347766,49498,37393,3434,32312,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,7,0
