gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout
g22,or,n238,"n167, n235",2,0,0,0,3,3,3,4,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0
g23,dff,n16[4],"1'b1, 1'b1, n0, n224",4,1,1,1,14,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g24,dff,n16[1],"1'b1, 1'b1, n0, n229",4,1,1,1,14,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g25,dff,n16[2],"1'b1, 1'b1, n0, n230",4,1,1,1,14,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g26,dff,n16[3],"1'b1, 1'b1, n0, n226",4,1,1,1,14,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g27,dff,n16[7],"1'b1, 1'b1, n0, n219",4,1,1,1,14,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g28,dff,n16[5],"1'b1, 1'b1, n0, n223",4,1,1,1,14,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g29,dff,n16[6],"1'b1, 1'b1, n0, n222",4,1,1,1,14,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g30,dff,n16[0],"1'b1, 1'b1, n0, n227",4,1,1,1,14,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g31,nor,n237,"n92, n232",2,0,0,0,4,3,3,3,0,1,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0
g32,nor,n236,"n90, n232",2,0,0,0,4,3,3,3,0,1,0,3,0,0,0,0,0,0,1,0,3,0,0,0,0,0
g33,nor,n235,"n91, n232",2,0,0,0,4,4,4,3,0,2,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0
g34,nor,n234,"n65, n228",2,0,0,0,3,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g35,nor,n233,"n65, n225",2,0,0,0,12,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g36,dff,n16[8],"1'b1, 1'b1, n0, n221",4,1,1,1,14,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g37,dff,n16[9],"1'b1, 1'b1, n0, n220",4,1,1,1,14,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g38,not,n231,n232,1,0,0,0,4,5,5,8,0,3,0,6,1,0,0,0,0,0,3,0,6,1,0,0,0,0
g39,or,n230,"n211, n210",2,0,0,0,13,20,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g40,or,n229,"n213, n212",2,0,0,0,13,22,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g41,nor,n228,"n192, n217",2,0,0,0,2,2,2,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g42,or,n227,"n215, n193",2,0,0,0,13,22,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g43,or,n226,"n209, n208",2,0,0,0,13,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g44,nor,n232,"n195, n197",2,0,0,0,3,4,4,7,0,7,0,16,1,0,0,0,0,0,7,0,16,1,0,0,0,0
g45,nor,n225,"n205, n204",2,0,0,0,11,5,2,4,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0
g46,or,n224,"n207, n198",2,0,0,0,13,12,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g47,or,n223,"n218, n191",2,0,0,0,13,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g48,or,n222,"n203, n214",2,0,0,0,13,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g49,or,n221,"n201, n206",2,0,0,0,13,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g50,or,n220,"n199, n216",2,0,0,0,13,13,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g51,or,n219,"n202, n200",2,0,0,0,13,11,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g52,nor,n218,"n78, n189",2,0,0,0,12,12,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g53,nor,n217,"n94, n185",2,0,0,0,3,3,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g54,nor,n216,"n84, n190",2,0,0,0,12,14,2,4,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g55,nor,n215,"n93, n189",2,0,0,0,12,23,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g56,nor,n214,"n88, n190",2,0,0,0,12,12,2,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g57,nor,n213,"n101, n189",2,0,0,0,12,23,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g58,nor,n212,"n87, n190",2,0,0,0,12,23,2,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g59,nor,n211,"n111, n189",2,0,0,0,12,21,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g60,nor,n210,"n83, n190",2,0,0,0,12,21,2,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g61,nor,n209,"n110, n189",2,0,0,0,12,13,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g62,nor,n208,"n89, n190",2,0,0,0,12,13,2,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g63,nor,n207,"n102, n189",2,0,0,0,12,13,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g64,nor,n206,"n86, n190",2,0,0,0,12,14,2,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g65,nor,n205,"n95, n183",2,0,0,0,12,6,3,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g66,nor,n204,"n154, n182",2,0,0,0,10,6,3,4,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g67,nor,n203,"n109, n189",2,0,0,0,12,12,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g68,nor,n202,"n70, n189",2,0,0,0,12,12,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g69,nor,n201,"n99, n189",2,0,0,0,12,14,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g70,nor,n200,"n85, n190",2,0,0,0,12,12,2,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g71,nor,n199,"n79, n189",2,0,0,0,12,14,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g72,nor,n198,"n81, n190",2,0,0,0,12,13,2,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g73,or,n197,"n181, n180",2,0,0,0,3,5,5,6,0,8,0,16,1,0,0,0,0,0,8,0,16,1,0,0,0,0
g74,or,n196,"n139, n187",2,0,0,0,5,4,4,4,0,2,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0
g75,or,n195,"n176, n179",2,0,0,0,2,5,5,6,0,8,0,16,1,0,0,0,0,0,8,0,16,1,0,0,0,0
g76,or,n194,"n139, n188",2,0,0,0,4,4,4,4,0,2,0,3,0,0,0,0,0,0,2,0,3,0,0,0,0,0
g77,nor,n193,"n16[0], n190",2,0,0,1,12,23,2,2,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g78,nor,n192,"n3, n184",2,0,0,0,1,3,3,6,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g79,nor,n191,"n82, n190",2,0,0,0,12,12,2,5,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g80,or,n188,"n169, n170",2,0,0,0,3,5,5,5,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0
g81,or,n187,"n171, n60",2,0,0,0,4,5,5,4,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0
g82,or,n186,"n60, n168",2,0,0,0,4,3,3,5,0,2,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0
g83,or,n190,"n259, n175",2,0,0,0,11,13,3,5,0,11,0,10,0,0,0,0,0,0,11,0,10,0,0,0,0,0
g84,or,n189,"n66, n175",2,0,0,0,11,13,3,5,0,11,0,10,0,0,0,0,0,0,11,0,10,0,0,0,0,0
g85,not,n185,n184,1,0,0,0,2,4,4,6,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g86,not,n183,n182,1,0,0,0,11,7,4,5,0,0,0,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0
g87,or,n181,"n147, n174",2,0,0,0,2,6,6,5,0,9,0,16,1,0,0,0,0,0,9,0,16,1,0,0,0,0
g88,or,n180,"n173, n172",2,0,0,0,2,6,6,5,0,9,0,16,1,0,0,0,0,0,9,0,16,1,0,0,0,0
g89,or,n179,"n149, n177",2,0,0,0,2,6,6,6,0,9,0,16,1,0,0,0,0,0,9,0,16,1,0,0,0,0
g90,nor,n184,"n3, n178",2,0,0,0,1,4,4,5,0,0,0,7,1,0,0,0,0,0,0,0,7,1,0,0,0,0
g91,nor,n182,"n154, n178",2,0,0,0,10,7,4,4,0,0,0,7,1,0,0,0,0,0,0,0,7,1,0,0,0,0
g92,dff,n12[1],"1'b1, 1'b1, n0, n159",4,1,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g93,dff,n12[2],"1'b1, 1'b1, n0, n161",4,1,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g94,dff,n12[3],"1'b1, 1'b1, n0, n151",4,1,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g95,dff,n12[5],"1'b1, 1'b1, n0, n157",4,1,1,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g96,dff,n12[0],"1'b1, 1'b1, n0, n158",4,1,1,1,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g97,dff,n12[4],"1'b1, 1'b1, n0, n148",4,1,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g98,dff,n12[6],"1'b1, 1'b1, n0, n152",4,1,1,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g99,nor,n177,"n5[3], n153",2,0,0,1,1,7,7,6,0,9,0,17,1,0,0,0,0,0,9,0,17,1,0,0,0,0
g100,nor,n176,"n4[4], n150",2,0,0,1,1,6,6,5,0,8,0,17,1,0,0,0,0,0,8,0,17,1,0,0,0,0
g101,nor,n178,"n66, n154",2,0,0,0,10,5,5,4,0,0,0,15,2,0,0,0,0,0,0,0,15,2,0,0,0,0
g102,nor,n174,"n5[0], n146",2,0,0,1,1,7,7,5,0,9,0,17,1,0,0,0,0,0,9,0,17,1,0,0,0,0
g103,nor,n173,"n5[2], n145",2,0,0,1,1,7,7,4,0,9,0,17,1,0,0,0,0,0,9,0,17,1,0,0,0,0
g104,nor,n172,"n4[2], n156",2,0,0,1,1,7,7,5,0,9,0,17,1,0,0,0,0,0,9,0,17,1,0,0,0,0
g105,or,n171,"n143, n164",2,0,0,0,3,6,6,3,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0
g106,or,n170,"n162, n155",2,0,0,0,2,6,6,4,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0
g107,or,n169,"n167, n163",2,0,0,0,3,6,6,5,0,4,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0
g108,or,n168,"n160, n164",2,0,0,0,3,4,4,5,0,3,0,2,0,0,0,0,0,0,3,0,2,0,0,0,0,0
g109,or,n175,"n65, n154",2,0,0,0,10,14,4,4,0,23,0,20,0,0,0,0,0,0,23,0,20,0,0,0,0,0
g110,nor,n162,"n68, n140",2,0,0,0,2,7,7,3,0,4,0,4,0,0,0,0,0,0,4,0,4,0,0,0,0,0
g111,nor,n161,"n65, n140",2,0,0,0,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g112,nor,n160,"n76, n133",2,0,0,0,2,5,5,4,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0
g113,nor,n159,"n65, n141",2,0,0,0,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g114,nor,n158,"n65, n137",2,0,0,0,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g115,nor,n157,"n65, n135",2,0,0,0,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g116,nor,n167,"n67, n142",2,0,0,0,2,4,4,4,0,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0
g117,nor,n166,"n75, n135",2,0,0,0,2,5,5,5,0,3,0,7,0,0,0,0,0,0,3,0,7,0,0,0,0,0
g118,nor,n165,"n69, n141",2,0,0,0,2,5,5,3,0,6,0,6,0,0,0,0,0,0,6,0,6,0,0,0,0,0
g119,nor,n164,"n72, n133",2,0,0,0,2,5,5,4,0,7,0,6,0,0,0,0,0,0,7,0,6,0,0,0,0,0
g120,nor,n163,"n80, n137",2,0,0,0,2,5,5,4,0,10,0,9,0,0,0,0,0,0,10,0,9,0,0,0,0,0
g121,not,n156,n155,1,0,0,0,2,8,8,4,0,9,0,17,2,0,0,0,0,0,9,0,17,2,0,0,0,0
g122,or,n153,"n5[4], n135",2,0,0,1,1,8,8,5,0,10,0,17,1,0,0,0,0,0,10,0,17,1,0,0,0,0
g123,nor,n152,"n65, n138",2,0,0,0,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g124,nor,n151,"n65, n133",2,0,0,0,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g125,or,n150,"n4[5], n133",2,0,0,1,1,7,7,4,0,9,0,17,1,0,0,0,0,0,9,0,17,1,0,0,0,0
g126,nor,n149,"n5[5], n138",2,0,0,1,1,7,7,5,0,9,0,17,1,0,0,0,0,0,9,0,17,1,0,0,0,0
g127,nor,n148,"n65, n142",2,0,0,0,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g128,nor,n147,"n4[0], n144",2,0,0,1,1,7,7,4,0,9,0,17,1,0,0,0,0,0,9,0,17,1,0,0,0,0
g129,or,n146,"n5[1], n137",2,0,0,1,1,8,8,4,0,10,0,17,1,0,0,0,0,0,10,0,17,1,0,0,0,0
g130,or,n145,"n4[3], n140",2,0,0,1,1,8,8,3,0,10,0,17,1,0,0,0,0,0,10,0,17,1,0,0,0,0
g131,nor,n155,"n4[1], n141",2,0,0,1,1,7,7,3,0,13,0,21,2,0,0,0,0,0,13,0,21,2,0,0,0,0
g132,nor,n154,"n134, n136",2,0,0,0,9,6,4,3,0,23,0,46,3,0,0,0,0,0,23,0,46,3,0,0,0,0
g133,dff,n13[0],"1'b1, 1'b1, n0, n131",4,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g134,dff,n13[1],"1'b1, 1'b1, n0, n130",4,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g135,dff,n13[2],"1'b1, 1'b1, n0, n129",4,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g136,dff,n13[3],"1'b1, 1'b1, n0, n128",4,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g137,dff,n13[4],"1'b1, 1'b1, n0, n127",4,1,1,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g138,dff,n13[5],"1'b1, 1'b1, n0, n126",4,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g139,dff,n8[0],"1'b1, 1'b1, n0, n114",4,1,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g140,dff,n8[2],"1'b1, 1'b1, n0, n112",4,1,1,1,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g141,dff,n9[0],"1'b1, 1'b1, n0, n123",4,1,1,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g142,dff,n9[1],"1'b1, 1'b1, n0, n124",4,1,1,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g143,dff,n9[2],"1'b1, 1'b1, n0, n125",4,1,1,1,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g144,dff,n10[0],"1'b1, 1'b1, n0, n122",4,1,1,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g145,dff,n8[1],"1'b1, 1'b1, n0, n118",4,1,1,1,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g146,not,n144,n143,1,0,0,0,9,8,8,3,0,9,0,17,2,0,0,0,0,0,9,0,17,2,0,0,0,0
g147,not,n138,n139,1,0,0,0,10,2,2,4,0,9,0,18,2,0,0,0,0,0,9,0,18,2,0,0,0,0
g148,not,n137,n136,1,0,0,0,9,2,2,3,0,20,0,27,2,0,0,0,0,0,20,0,27,2,0,0,0,0
g149,not,n135,n134,1,0,0,0,10,2,2,4,0,13,0,25,2,0,0,0,0,0,13,0,25,2,0,0,0,0
g150,dff,n11[0],"1'b1, 1'b1, n0, n113",4,1,1,1,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g151,dff,n11[1],"1'b1, 1'b1, n0, n132",4,1,1,1,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g152,dff,n11[2],"1'b1, 1'b1, n0, n120",4,1,1,1,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g153,dff,n10[2],"1'b1, 1'b1, n0, n121",4,1,1,1,16,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g154,dff,n10[1],"1'b1, 1'b1, n0, n119",4,1,1,1,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g155,nor,n143,"n6[2], n64",2,0,0,1,8,7,7,2,0,13,0,21,2,0,0,0,0,0,13,0,21,2,0,0,0,0
g156,or,n142,"n90, n61",2,0,0,0,8,2,2,3,0,7,0,7,0,0,0,0,0,0,7,0,7,0,0,0,0,0
g157,or,n141,"n6[2], n62",2,0,0,1,8,2,2,2,0,20,0,28,2,0,0,0,0,0,20,0,28,2,0,0,0,0
g158,or,n140,"n6[2], n63",2,0,0,1,8,2,2,2,0,15,0,22,1,0,0,0,0,0,15,0,22,1,0,0,0,0
g159,nor,n139,"n90, n63",2,0,0,0,9,3,3,3,0,13,0,25,2,0,0,0,0,0,13,0,25,2,0,0,0,0
g160,nor,n136,"n6[2], n61",2,0,0,1,8,3,3,2,0,43,0,74,5,0,0,0,0,0,43,0,74,5,0,0,0,0
g161,nor,n134,"n90, n62",2,0,0,0,9,3,3,3,0,36,0,72,5,0,0,0,0,0,36,0,72,5,0,0,0,0
g162,or,n133,"n90, n64",2,0,0,0,8,2,2,3,0,20,0,27,1,0,0,0,0,0,20,0,27,1,0,0,0,0
g163,nor,n132,"n100, n65",2,0,0,0,17,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g164,nor,n131,"n65, n77",2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g165,nor,n130,"n65, n69",2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g166,nor,n129,"n65, n73",2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g167,nor,n128,"n65, n68",2,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g168,nor,n127,"n95, n65",2,0,0,0,15,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g169,nor,n126,"n94, n65",2,0,0,0,6,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g170,nor,n125,"n96, n65",2,0,0,0,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g171,nor,n124,"n74, n65",2,0,0,0,11,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g172,nor,n123,"n103, n65",2,0,0,0,12,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g173,nor,n122,"n107, n65",2,0,0,0,15,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g174,nor,n121,"n104, n65",2,0,0,0,15,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g175,nor,n120,"n71, n65",2,0,0,0,18,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g176,nor,n119,"n98, n65",2,0,0,0,14,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g177,nor,n118,"n91, n65",2,0,0,0,8,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g178,nor,n117,"n105, n1",2,0,0,0,10,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g179,nor,n116,"n108, n1",2,0,0,0,10,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g180,nor,n115,"n97, n1",2,0,0,0,9,2,2,3,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
g181,nor,n114,"n92, n65",2,0,0,0,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g182,nor,n113,"n106, n65",2,0,0,0,18,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g183,nor,n112,"n90, n65",2,0,0,0,9,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g184,not,n111,n16[2],1,0,0,1,15,22,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
g185,not,n110,n16[3],1,0,0,1,15,14,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
g186,not,n109,n16[6],1,0,0,1,15,13,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
g187,not,n108,n7[2],1,0,0,1,9,3,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
g188,not,n107,n9[0],1,0,0,1,14,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g189,not,n106,n10[0],1,0,0,1,17,2,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0
g190,not,n105,n7[0],1,0,0,1,9,3,3,2,0,1,0,1,1,0,0,0,0,0,1,0,1,1,0,0,0,0
