gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout
g23,nor,n230,"n188, n199",2,0,0,0,5,8,8,5,0,8,0,187,47,0,4,0,0,0,2,0,8,14,0,1,11,0
g24,nor,n25[6],"n285, n286",2,0,0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,112,0,453,656,0,106,486,0
g25,xnor,n70,"n16[2], n29",2,0,0,1,2,7,7,2,0,39,0,1030,254,0,65,5,0,0,0,0,0,1,0,0,1,0
g26,not,n60,n59,1,0,0,0,3,13,13,3,0,15,0,248,58,0,11,0,0,0,0,0,0,2,0,0,1,0
g27,nor,n276,"n13[3], n274",2,0,0,1,3,2,2,3,0,0,0,2,0,0,0,0,0,0,44,0,179,270,0,39,194,0
g28,not,n258,n13[1],1,0,0,1,3,3,3,3,0,0,0,42,11,0,1,0,0,0,1,0,7,12,0,3,8,0
g29,not,n272,n271,1,0,0,0,5,3,3,5,0,0,0,38,10,0,1,0,0,0,40,0,157,237,0,35,174,0
g30,not,n33,n12[3],1,0,0,1,2,5,5,2,0,34,0,998,247,0,59,5,0,0,0,0,0,1,0,0,0,0
g31,xnor,n99,"n66, n11[7]",2,0,0,1,2,11,11,2,0,13,0,282,71,0,6,1,0,0,0,0,0,1,0,0,2,0
g32,nor,n85,"n11[11], n59",2,0,0,1,2,13,13,2,0,7,0,100,23,0,4,0,0,0,0,0,1,1,0,0,1,0
g33,xnor,n104,"n66, n17[6]",2,0,0,1,2,7,7,2,0,2,0,73,17,0,12,1,0,0,0,0,0,1,0,0,2,0
g34,or,n222,"n213, n207",2,0,0,0,5,5,5,5,0,1,0,13,3,0,2,0,0,0,3,0,11,14,0,4,15,0
g35,nor,n179,"n102, n145",2,0,0,0,3,5,5,3,0,1,0,46,11,0,10,0,0,0,1,0,2,5,0,1,4,0
g36,nor,n202,"n134, n177",2,0,0,0,4,5,5,4,0,0,0,30,7,0,4,0,0,0,1,0,5,6,0,2,7,0
g37,nor,n305,"n14[13], n14[12]",2,0,0,1,6,5,5,6,0,1,0,46,11,0,1,0,0,0,14,0,55,84,0,10,64,0
g38,dff,n17[2],"n1, 1'b1, n0, n4[2]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g39,xnor,n73,"n19[2], n16[2]",2,0,0,1,2,7,7,2,0,26,0,661,163,0,39,3,0,0,0,0,0,0,0,0,1,0
g40,xor,n13[1],"n15[1], n238",2,0,0,1,2,3,3,2,0,0,0,44,11,0,2,0,0,0,1,0,7,11,0,3,8,0
g41,nor,n80,"n42, n64",2,0,0,0,3,8,8,3,0,7,0,193,46,0,22,4,0,0,0,0,1,1,0,0,1,0
g42,buf,n10[11],1'b0,1,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g43,not,n194,n193,1,0,0,0,4,8,8,4,0,4,0,93,24,0,2,0,0,0,0,0,3,3,0,1,3,0
g44,nor,n220,"n174, n217",2,0,0,0,4,8,8,4,0,1,0,48,11,0,2,0,0,0,1,0,7,9,0,2,6,0
g45,xor,n124,"n90, n58",2,0,0,0,3,7,7,3,0,3,0,96,23,0,13,0,0,0,0,0,1,3,0,1,2,0
g46,or,n148,"n36, n112",2,0,0,0,3,7,7,3,0,2,0,29,7,0,4,0,0,0,1,0,1,4,0,1,2,0
g47,nor,n242,"n196, n236",2,0,0,0,4,4,4,4,0,0,0,17,4,0,2,0,0,0,3,0,11,19,0,4,14,0
g48,buf,n10[7],1'b0,1,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g49,nor,n221,"n167, n219",2,0,0,0,3,8,8,3,0,1,0,48,11,0,2,0,0,0,1,0,7,9,0,2,6,0
g50,nor,n154,"n56, n125",2,0,0,0,3,6,6,3,0,2,0,97,23,0,10,2,0,0,2,0,3,3,0,0,3,0
g51,xnor,n52,"n17[1], n17[11]",2,0,0,1,2,7,7,2,0,1,0,13,3,0,4,1,0,0,0,0,0,0,0,0,1,0
g52,not,n128,n127,1,0,0,0,4,10,10,4,0,1,0,49,12,0,2,0,0,0,0,0,2,4,0,1,3,0
g53,xnor,n78,"n16[3], n18[3]",2,0,0,1,2,7,7,2,0,12,0,335,82,0,20,2,0,0,0,0,0,0,0,0,1,0
g54,dff,n15[2],"n1, 1'b1, n0, n7[2]",4,1,1,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g55,nor,n297,"n13[10], n295",2,0,0,1,6,2,2,6,0,0,0,2,0,0,0,0,0,0,84,0,328,473,0,81,351,0
g56,xnor,n62,"n20[0], n22[0]",2,0,0,1,2,6,6,2,0,18,0,397,97,0,18,8,0,0,0,0,0,0,0,0,1,0
g57,nor,n177,"n104, n149",2,0,0,0,3,6,6,3,0,2,0,73,17,0,12,0,0,0,1,0,2,3,0,1,4,0
g58,not,n54,n53,1,0,0,0,3,9,9,3,0,10,0,340,80,0,27,0,0,0,0,0,0,2,0,0,1,0
g59,nor,n118,"n86, n109",2,0,0,0,3,10,10,3,0,1,0,49,11,0,3,0,0,0,1,0,3,5,0,0,2,0
g60,or,n119,"n61, n107",2,0,0,0,3,8,8,3,0,11,0,255,63,0,10,1,0,0,1,0,2,4,0,0,3,0
g61,nor,n196,"n132, n191",2,0,0,0,4,5,5,4,0,0,0,18,4,0,2,0,0,0,1,0,5,8,0,2,7,0
g62,nor,n89,"n40, n65",2,0,0,0,3,8,8,3,0,5,0,187,45,0,25,0,0,0,0,0,1,3,0,0,1,0
g63,nor,n94,"n256, n69",2,0,0,0,3,9,9,3,0,21,0,513,127,0,20,2,0,0,0,0,1,3,0,0,1,0
g64,nor,n208,"n12[7], n189",2,0,0,1,2,9,9,2,0,5,0,94,23,0,2,0,0,0,1,0,3,5,0,1,4,0
g65,nor,n144,"n55, n122",2,0,0,0,4,11,11,4,0,3,0,49,11,0,2,0,0,0,1,0,4,6,0,0,3,0
g66,nor,n134,"n77, n111",2,0,0,0,3,6,6,3,0,3,0,140,34,0,14,0,0,0,0,0,2,3,0,1,3,0
g67,or,n14[12],"n252, n251",2,0,0,1,5,6,6,5,0,4,0,92,23,0,2,0,0,0,7,0,27,37,0,5,32,0
g68,not,n188,n187,1,0,0,0,4,9,9,4,0,8,0,187,48,0,4,0,0,0,1,0,2,4,0,1,4,0
g69,or,n151,"n47, n115",2,0,0,0,3,11,11,3,0,14,0,282,71,0,6,0,0,0,1,0,1,4,0,1,2,0
g70,nor,n249,"n203, n227",2,0,0,0,5,4,4,5,0,0,0,9,2,0,2,0,0,0,8,0,19,26,0,4,20,0
g71,nor,n248,"n168, n233",2,0,0,0,4,8,8,4,0,1,0,48,11,0,2,0,0,0,2,0,7,10,0,3,10,0
g72,not,n299,n298,1,0,0,0,8,3,3,8,0,0,0,2,1,0,1,0,0,0,84,0,328,476,0,81,351,0
g73,not,n123,n122,1,0,0,0,4,13,13,4,0,4,0,49,12,0,2,0,0,0,1,0,3,6,0,0,2,0
g74,dff,n12[7],"n1, 1'b1, n0, n9[7]",4,1,1,1,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g75,dff,n10[12],"n1, 1'b1, n0, n25[12]",4,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g76,nor,n271,"n258, n266",2,0,0,0,4,2,2,4,0,0,0,42,10,0,1,0,0,0,40,0,157,236,0,35,174,0
g77,nor,n174,"n39, n141",2,0,0,0,3,9,9,3,0,1,0,49,11,0,2,0,0,0,0,0,3,4,0,1,3,0
g78,or,n234,"n43, n215",2,0,0,0,3,4,4,3,0,1,0,21,5,0,4,0,0,0,2,0,5,11,0,2,7,0
g79,not,n293,n292,1,0,0,0,7,3,3,7,0,0,0,10,3,0,1,0,0,0,66,0,270,404,0,65,291,0
g80,nor,n240,"n190, n197",2,0,0,0,5,8,8,5,0,8,0,187,47,0,4,0,0,0,2,0,8,16,0,1,11,0
g81,xnor,n57,"n18[4], n22[0]",2,0,0,1,2,7,7,2,0,5,0,267,63,0,19,1,0,0,0,0,0,0,0,0,1,0
g82,or,n14[13],"n253, n250",2,0,0,1,5,6,6,5,0,4,0,92,23,0,2,0,0,0,7,0,27,47,0,5,32,0
g83,not,n130,n129,1,0,0,0,4,6,6,4,0,3,0,89,22,0,10,0,0,0,0,0,2,4,0,1,3,0
g84,not,n41,n12[5],1,0,0,1,2,6,6,2,0,25,0,433,102,0,20,2,0,0,0,0,0,1,0,0,0,0
g85,buf,n10[10],1'b0,1,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g86,not,n182,n181,1,0,0,0,4,7,7,4,0,1,0,10,3,0,2,0,0,0,1,0,2,5,0,1,3,0
g87,or,n125,"n87, n108",2,0,0,0,3,7,7,3,0,5,0,110,26,0,14,2,0,0,2,0,2,3,0,0,2,0
g88,not,n45,n12[6],1,0,0,1,2,6,6,2,0,10,0,216,55,0,8,0,0,0,0,0,0,1,0,0,0,0
g89,nor,n167,"n16[4], n140",2,0,0,1,2,9,9,2,0,1,0,49,11,0,2,0,0,0,0,0,3,4,0,1,3,0
g90,not,n303,n14[12],1,0,0,1,6,7,7,6,0,2,0,46,12,0,1,0,0,0,7,0,27,38,0,5,32,0
g91,nor,n84,"n44, n64",2,0,0,0,3,9,9,3,0,6,0,111,26,0,14,2,0,0,0,0,1,1,0,0,1,0
g92,not,n156,n155,1,0,0,0,4,5,5,4,0,4,0,80,20,0,6,3,0,0,0,0,2,2,0,1,3,0
g93,buf,n10[4],1'b0,1,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g94,dff,n10[1],"n1, 1'b1, n0, n25[1]",4,1,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g95,not,n268,n13[3],1,0,0,1,3,3,3,3,0,0,0,34,9,0,1,0,0,0,2,0,10,17,0,2,10,0
g96,nor,n169,"n52, n152",2,0,0,0,3,6,6,3,0,1,0,13,3,0,4,0,0,0,3,0,3,4,0,0,3,0
g97,buf,n10[12],1'b0,1,0,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g98,not,n264,n13[6],1,0,0,1,5,3,3,5,0,0,0,22,6,0,1,0,0,0,4,0,18,27,0,7,22,0
g99,xnor,n58,"n19[4], n21[0]",2,0,0,1,2,8,8,2,0,8,0,288,68,0,24,1,0,0,0,0,0,0,0,0,1,0
g100,nor,n107,"n73, n95",2,0,0,0,3,9,9,3,0,11,0,256,63,0,10,1,0,0,0,0,2,4,0,0,2,0
g101,nor,n270,"n13[1], n310",2,0,0,1,3,2,2,3,0,0,0,2,0,0,0,0,0,0,40,0,157,234,0,35,174,0
g102,nor,n239,"n29, n205",2,0,0,0,3,4,4,3,0,0,0,61,15,0,4,0,0,0,2,0,10,16,0,1,10,0
g103,xnor,n101,"n68, n17[8]",2,0,0,1,2,7,7,2,0,1,0,37,9,0,4,1,0,0,0,0,0,1,0,0,2,0
g104,nor,n286,"n264, n284",2,0,0,0,6,2,2,6,0,0,0,22,5,0,1,0,0,0,56,0,226,329,0,53,243,0
g105,not,n184,n183,1,0,0,0,4,7,7,4,0,1,0,14,4,0,2,0,0,0,1,0,2,6,0,1,4,0
g106,not,n28,n12[0],1,0,0,1,2,3,3,2,0,1,0,28,8,0,1,2,0,0,0,0,0,1,0,0,0,0
g107,nor,n90,"n36, n54",2,0,0,0,3,8,8,3,0,3,0,97,23,0,13,0,0,0,0,0,1,3,0,0,1,0
g108,or,n226,"n193, n216",2,0,0,0,3,8,8,3,0,5,0,93,23,0,2,0,0,0,2,0,6,5,0,2,7,0
g109,nor,n251,"n226, n230",2,0,0,0,4,7,7,4,0,4,0,93,23,0,2,0,0,0,4,0,15,19,0,3,18,0
g110,nor,n294,"n13[9], n292",2,0,0,1,5,2,2,5,0,0,0,2,0,0,0,0,0,0,71,0,295,434,0,74,319,0
g111,not,n27,n16[4],1,0,0,1,2,7,7,2,0,14,0,513,121,0,40,2,0,0,0,0,0,1,0,0,0,0
g112,not,n284,n283,1,0,0,0,7,3,3,7,0,0,0,22,6,0,1,0,0,0,52,0,207,302,0,46,221,0
g113,dff,n18[2],"n1, 1'b1, n0, n8[2]",4,1,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g114,nor,n283,"n262, n281",2,0,0,0,6,2,2,6,0,0,0,26,6,0,1,0,0,0,52,0,207,301,0,46,221,0
g115,or,n236,"n255, n211",2,0,0,0,3,5,5,3,0,1,0,17,4,0,2,0,0,0,2,0,5,11,0,2,7,0
g116,nor,n277,"n268, n275",2,0,0,0,4,2,2,4,0,0,0,34,8,0,1,0,0,0,44,0,179,272,0,39,194,0
g117,dff,n10[0],"n1, 1'b1, n0, n26",4,1,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g118,not,n275,n274,1,0,0,0,5,3,3,5,0,0,0,34,9,0,1,0,0,0,42,0,168,255,0,37,184,0
g119,nor,n160,"n154, n155",2,0,0,0,4,5,5,4,0,0,0,38,9,0,3,1,0,0,2,0,6,4,0,1,6,0
g120,dff,n10[4],"n1, 1'b1, n0, n25[4]",4,1,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g121,or,n110,"n46, n93",2,0,0,0,3,13,13,3,0,8,0,99,23,0,4,0,0,0,1,0,1,4,0,0,1,0
g122,or,n149,"n40, n114",2,0,0,0,3,7,7,3,0,3,0,73,17,0,12,0,0,0,1,0,1,2,0,1,2,0
g123,nor,n159,"n70, n138",2,0,0,0,3,6,6,3,0,2,0,67,16,0,6,0,0,0,1,0,6,9,0,0,6,0
g124,nor,n175,"n69, n130",2,0,0,0,4,6,6,4,0,2,0,67,16,0,6,0,0,0,0,0,3,6,0,1,4,0
g125,dff,n10[11],"n1, 1'b1, n0, n25[11]",4,1,1,1,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g126,nor,n191,"n101, n146",2,0,0,0,3,6,6,3,0,1,0,37,9,0,4,0,0,0,1,0,2,5,0,1,4,0
g127,not,n140,n139,1,0,0,0,4,10,10,4,0,1,0,49,12,0,2,0,0,0,0,0,2,4,0,1,3,0
g128,dff,n11[4],"n1, 1'b1, n0, n3[4]",4,1,1,1,1,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g129,nor,n247,"n202, n235",2,0,0,0,4,4,4,4,0,0,0,29,7,0,4,0,0,0,3,0,11,15,0,4,14,0
g130,nor,n126,"n56, n123",2,0,0,0,3,12,12,3,0,4,0,49,11,0,2,0,0,0,1,0,4,6,0,0,3,0
g131,dff,n12[8],"n1, 1'b1, n0, n9[8]",4,1,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g132,xor,n112,"n82, n71",2,0,0,0,3,7,7,3,0,4,0,121,29,0,15,0,0,0,0,0,1,3,0,1,2,0
g133,nor,n141,"n56, n116",2,0,0,0,3,10,10,3,0,3,0,99,23,0,4,0,0,0,0,0,2,3,0,1,3,0
g134,or,n145,"n48, n111",2,0,0,0,3,6,6,3,0,2,0,46,11,0,10,0,0,0,1,0,1,4,0,1,2,0
g135,not,n192,n191,1,0,0,0,4,7,7,4,0,1,0,18,5,0,2,0,0,0,1,0,2,6,0,1,4,0
g136,nor,n93,"n34, n60",2,0,0,0,3,14,14,3,0,8,0,100,23,0,4,0,0,0,0,0,1,3,0,0,1,0
g137,nor,n244,"n200, n222",2,0,0,0,5,4,4,5,0,0,0,13,3,0,2,0,0,0,4,0,17,22,0,6,22,0
g138,not,n37,n11[10],1,0,0,1,2,13,13,2,0,2,0,50,12,0,3,0,0,0,0,0,0,1,0,0,0,0
g139,xnor,n102,"n70, n17[7]",2,0,0,1,2,6,6,2,0,1,0,46,11,0,10,1,0,0,0,0,0,1,0,0,2,0
g140,nor,n25[1],"n271, n270",2,0,0,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,80,0,315,470,0,70,348,0
g141,xnor,n64,"n20[0], n12[0]",2,0,0,1,2,5,5,2,0,67,0,1390,340,0,80,18,0,0,0,0,0,0,0,0,1,0
g142,dff,n12[5],"n1, 1'b1, n0, n9[5]",4,1,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g143,dff,n22[0],"n1, 1'b1, n0, n8[0]",4,1,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g144,nor,n25[5],"n282, n283",2,0,0,1,6,1,1,0,0,0,0,1,0,0,0,0,0,0,104,0,415,600,0,92,442,0
g145,nor,n250,"n225, n240",2,0,0,0,4,7,7,4,0,4,0,93,23,0,2,0,0,0,4,0,15,25,0,3,18,0
g146,nor,n198,"n169, n177",2,0,0,0,4,5,5,4,0,0,0,6,1,0,2,0,0,0,4,0,6,7,0,1,7,0
g147,xnor,n51,"n17[0], n17[10]",2,0,0,1,2,7,7,2,0,1,0,21,5,0,4,1,0,0,0,0,0,0,0,0,1,0
g148,not,n190,n189,1,0,0,0,4,9,9,4,0,8,0,187,48,0,4,0,0,0,1,0,2,6,0,1,4,0
g149,nor,n253,"n186, n241",2,0,0,0,5,7,7,5,0,4,0,93,23,0,2,0,0,0,2,0,12,22,0,2,14,0
g150,dff,n18[3],"n1, 1'b1, n0, n8[3]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g151,xor,n25[12],"n13[12], n301",2,0,0,1,6,1,1,0,0,0,0,0,0,0,1,0,0,0,104,0,385,563,0,97,417,0
g152,xor,n13[6],"n247, n238",2,0,0,1,4,3,3,4,0,0,0,24,6,0,2,0,0,0,4,0,18,26,0,7,22,0
g153,dff,n10[6],"n1, 1'b1, n0, n25[6]",4,1,1,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g154,xor,n113,"n79, n58",2,0,0,0,3,8,8,3,0,5,0,192,45,0,11,0,0,0,0,0,1,3,0,1,2,0
g155,xor,n121,"n81, n73",2,0,0,0,3,6,6,3,0,5,0,149,36,0,19,0,0,0,0,0,1,3,0,1,2,0
g156,nor,n200,"n136, n183",2,0,0,0,4,5,5,4,0,0,0,14,3,0,2,0,0,0,1,0,5,8,0,2,7,0
g157,not,n69,n70,1,0,0,0,3,7,7,3,0,36,0,917,227,0,49,3,0,0,0,0,0,2,0,0,1,0
g158,nor,n187,"n100, n150",2,0,0,0,3,10,10,3,0,13,0,282,71,0,6,0,0,0,1,0,2,3,0,1,4,0
g159,not,n309,n2,1,0,0,0,1,4,4,-1,0,0,0,45,12,0,1,0,0,0,0,0,0,0,0,0,0,0
g160,xnor,n66,"n16[1], n30",2,0,0,1,2,7,7,2,0,55,0,1444,354,0,80,3,0,0,0,0,0,1,0,0,1,0
g161,dff,n17[1],"n1, 1'b1, n0, n4[1]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g162,dff,n11[6],"n1, 1'b1, n0, n3[6]",4,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g163,buf,n10[2],1'b0,1,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g164,or,n235,"n45, n218",2,0,0,0,3,5,5,3,0,1,0,29,7,0,4,0,0,0,2,0,5,9,0,2,7,0
g165,not,n42,n17[0],1,0,0,1,2,9,9,2,0,13,0,303,73,0,36,6,0,0,0,0,0,1,0,0,0,0
g166,or,n205,"n159, n175",2,0,0,0,4,5,5,4,0,2,0,66,16,0,6,0,0,0,2,0,9,15,0,1,10,0
g167,nor,n158,"n63, n131",2,0,0,0,4,4,4,4,0,3,0,42,10,0,3,2,0,0,0,0,3,2,0,1,4,0
g168,xor,n115,"n88, n76",2,0,0,0,3,8,8,3,0,28,0,646,160,0,21,0,0,0,0,0,1,3,0,1,2,0
g169,nor,n171,"n66, n127",2,0,0,0,3,6,6,3,0,4,0,127,30,0,8,0,0,0,0,0,3,4,0,1,4,0
g170,or,n146,"n49, n121",2,0,0,0,3,7,7,3,0,2,0,37,9,0,4,0,0,0,1,0,1,4,0,1,2,0
g171,dff,n16[1],"n1, 1'b1, n0, n5[1]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g172,nor,n301,"n267, n299",2,0,0,0,7,2,2,7,0,0,0,2,0,0,1,0,0,0,98,0,362,523,0,89,389,0
g173,nor,n228,"n160, n212",2,0,0,0,4,4,4,4,0,0,0,37,9,0,3,1,0,0,5,0,13,11,0,2,12,0
g174,dff,n18[5],"n1, 1'b1, n0, n8[5]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g175,nor,n214,"n153, n182",2,0,0,0,5,6,6,5,0,1,0,10,2,0,2,0,0,0,3,0,6,9,0,1,6,0
g176,not,n265,n13[8],1,0,0,1,5,3,3,5,0,0,0,14,4,0,1,0,0,0,5,0,21,36,0,6,24,0
g177,dff,n18[4],"n1, 1'b1, n0, n8[4]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g178,dff,n19[1],"n1, 1'b1, n0, n6[1]",4,1,1,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g179,dff,n17[3],"n1, 1'b1, n0, n4[3]",4,1,1,1,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g180,not,n142,n141,1,0,0,0,4,11,11,4,0,2,0,49,12,0,2,0,0,0,0,0,2,4,0,1,3,0
g181,xor,n13[11],"n245, n247",2,0,0,1,5,3,3,5,0,0,0,4,1,0,2,0,0,0,14,0,33,46,0,8,38,0
g182,or,n108,"n42, n84",2,0,0,0,3,8,8,3,0,6,0,110,26,0,14,2,0,0,1,0,1,2,0,0,1,0
g183,dff,n16[3],"n1, 1'b1, n0, n5[3]",4,1,1,1,1,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g184,dff,n17[10],"n1, 1'b1, n0, n4[10]",4,1,1,1,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g185,or,n223,"n210, n205",2,0,0,0,5,5,5,5,0,1,0,5,1,0,2,0,0,0,7,0,15,24,0,2,17,0
g186,nor,n210,"n170, n178",2,0,0,0,5,6,6,5,0,1,0,6,1,0,2,0,0,0,4,0,6,9,0,1,7,0
g187,not,n30,n12[1],1,0,0,1,2,5,5,2,0,55,0,1513,372,0,84,3,0,0,0,0,0,1,0,0,0,0
g188,xor,n116,"n50, n91",2,0,0,0,3,11,11,3,0,7,0,147,34,0,7,0,0,0,0,0,1,3,0,1,2,0
g189,nor,n298,"n260, n296",2,0,0,0,7,2,2,7,0,0,0,6,1,0,1,0,0,0,84,0,328,475,0,81,351,0
g190,not,n231,n230,1,0,0,0,6,8,8,6,0,4,0,93,24,0,2,0,0,0,2,0,8,15,0,1,11,0
g191,nor,n274,"n269, n272",2,0,0,0,4,2,2,4,0,0,0,38,9,0,1,0,0,0,42,0,168,254,0,37,184,0
g192,nor,n138,"n98, n119",2,0,0,0,4,7,7,4,0,10,0,255,63,0,10,1,0,0,1,0,5,8,0,0,5,0
