gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,dff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,dff_gates_fanout,and_gates_prelevel,or_gates_prelevel,nand_gates_prelevel,nor_gates_prelevel,not_gates_prelevel,buf_gates_prelevel,xor_gates_prelevel,xnor_gates_prelevel,dff_gates_prelevel,and_gates_postlevel,or_gates_postlevel,nand_gates_postlevel,nor_gates_postlevel,not_gates_postlevel,buf_gates_postlevel,xor_gates_postlevel,xnor_gates_postlevel,dff_gates_postlevel
g14,dff,n9[3],"1'b1, 1'b1, n0, n200",4,1,1,1,3,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g15,nor,n355,"n103, n104",2,0,0,0,6,28,3,3,0,0,0,21,38,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g16,not,n166,n12[3],1,0,0,1,4,17,4,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g17,nor,n92,"n61, n90",2,0,0,0,6,26,4,3,0,0,0,6,12,0,0,0,0,0,0,0,52,26,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
g18,xor,n8[40],"n2[8], n3[0]",2,0,0,1,1,6,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
g19,xnor,n281,"n278, n13[1]",2,0,0,1,3,3,2,2,0,15,0,14,14,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g20,not,n171,n9[1],1,0,0,1,4,13,2,2,0,0,0,0,1,0,0,0,0,0,3,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
g21,nor,n356,"n106, n107",2,0,0,0,6,22,3,3,0,0,0,23,42,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g22,nor,n207,"n177, n175",2,0,0,0,3,8,7,3,0,13,0,5,7,0,0,0,0,0,1,0,20,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g23,nor,n248,"n146, n228",2,0,0,0,7,13,3,5,0,1,0,11,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
g24,not,n155,n5[5],1,0,0,1,4,8,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g25,nor,n324,"n117, n320",2,0,0,0,2,7,1,0,0,88,0,32,54,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
g26,xnor,n4[12],"n338, n6[12]",2,0,0,1,4,0,-1,2,0,13,0,2,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
g27,nor,n316,"n174, n297",2,0,0,0,5,7,3,3,0,44,0,15,25,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g28,nor,n224,"n139, n186",2,0,0,0,3,23,1,0,0,1,0,14,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
g29,dff,n14[11],"1'b1, n390, n0, n14[10]",4,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g30,nor,n363,"n59, n60",2,0,0,0,5,15,5,3,0,0,0,13,22,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g31,not,n135,n356,1,0,0,0,7,21,2,4,0,0,0,23,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g32,nor,n180,"n152, n117",2,0,0,0,2,15,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
g33,nor,n238,"n157, n229",2,0,0,0,5,13,3,3,0,1,0,2,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
g34,dff,n5[6],"1'b1, 1'b1, n0, n195",4,1,1,1,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g35,nor,n179,"n171, n117",2,0,0,0,2,15,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
g36,nor,n225,"n140, n186",2,0,0,0,3,26,1,0,0,1,0,20,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
g37,dff,n13[10],"n390, 1'b1, n0, n387",4,1,1,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g38,nor,n368,"n45, n44",2,0,0,0,5,19,5,3,0,0,0,3,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g39,not,n96,n95,1,0,0,0,7,28,5,4,0,0,0,7,15,0,0,0,0,0,0,0,40,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g40,nor,n277,"n201, n276",2,0,0,0,6,10,6,4,0,7,0,2,6,0,0,0,0,0,1,0,20,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g41,nor,n351,"n91, n92",2,0,0,0,6,25,3,3,0,0,0,13,22,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g42,dff,n12[7],"1'b1, 1'b1, n0, n267",4,1,1,1,3,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g43,not,n108,n107,1,0,0,0,7,21,5,4,0,0,0,11,23,0,0,0,0,0,0,0,16,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g44,nor,n182,"n123, n117",2,0,0,0,2,15,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
g45,xor,n338,"n337, n370",2,0,0,0,6,1,-1,4,0,13,0,2,6,0,1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0
g46,nor,n269,"n117, n256",2,0,0,0,2,11,1,0,0,2,0,17,23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
g47,not,n170,n12[6],1,0,0,1,4,14,4,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g48,xor,n383,"n8[38], n14[6]",2,0,0,1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
g49,not,n87,n86,1,0,0,0,7,27,5,4,0,0,0,4,9,0,0,0,0,0,0,0,58,30,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g50,xor,n8[34],"n2[2], n3[2]",2,0,0,1,1,6,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
g51,xnor,n295,"n278, n13[6]",2,0,0,1,3,3,2,2,0,15,0,14,14,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g52,nor,n266,"n244, n262",2,0,0,0,5,9,5,3,0,30,0,10,13,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g53,dff,n11[11],"1'b1, 1'b1, n0, n216",4,1,1,1,4,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g54,xor,n8[42],"n2[10], n3[2]",2,0,0,1,1,6,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
g55,not,n81,n80,1,0,0,0,7,27,5,4,0,0,0,2,5,0,0,0,0,0,0,0,70,36,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g56,dff,n14[3],"1'b1, n390, n0, n14[2]",4,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g57,nor,n259,"n236, n240",2,0,0,0,6,15,2,4,0,2,0,12,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g58,nor,n215,"n138, n186",2,0,0,0,3,17,1,0,0,1,0,26,47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
g59,not,n55,n54,1,0,0,0,6,17,7,4,0,0,0,4,9,0,0,0,0,0,0,0,18,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g60,dff,n11[4],"1'b1, 1'b1, n0, n226",4,1,1,1,4,23,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g61,nor,n274,"n117, n253",2,0,0,0,2,6,1,0,0,1,0,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
g62,not,n157,n12[4],1,0,0,1,4,14,4,2,0,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g63,or,n24,"n20, n23",2,0,0,0,6,20,16,3,0,7,0,0,0,0,0,0,0,0,6,0,24,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g64,not,n163,n5[1],1,0,0,1,4,6,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g65,dff,n5[2],"1'b1, 1'b1, n0, n198",4,1,1,1,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g66,dff,n14[8],"n390, 1'b1, n0, n14[7]",4,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g67,xnor,n4[9],"n338, n6[9]",2,0,0,1,4,0,-1,2,0,13,0,2,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
g68,xnor,n380,"n14[13], n14[15]",2,0,0,1,3,8,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0
g69,nor,n204,"n151, n147",2,0,0,0,5,9,8,3,0,0,0,1,2,0,0,0,0,0,6,0,41,2,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0
g70,nor,n256,"n249, n247",2,0,0,0,6,12,2,4,0,2,0,16,23,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g71,or,n232,"n230, n231",2,0,0,0,3,11,7,4,0,16,0,4,4,0,0,0,0,0,1,0,21,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g72,not,n344,n369,1,0,0,0,7,13,9,4,0,13,0,2,2,0,0,0,0,0,1,0,22,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g73,dff,n14[12],"1'b1, n390, n0, n14[11]",4,1,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g74,nor,n45,"n41, n38",2,0,0,0,5,20,6,3,0,0,0,1,2,0,0,0,0,0,0,0,58,17,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
g75,not,n296,n297,1,0,0,0,7,8,4,5,0,43,0,14,26,0,0,1,0,0,0,0,9,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0
g76,or,n361,"n32, n36",2,0,0,0,5,8,14,3,0,5,0,2,1,0,0,0,0,0,7,0,42,3,0,1,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g77,xor,n8[38],"n2[6], n3[2]",2,0,0,1,1,6,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
g78,nor,n115,"n11[14], n113",2,0,0,1,5,20,4,2,0,0,0,14,26,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g79,dff,n5[7],"1'b1, 1'b1, n0, n193",4,1,1,1,3,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g80,dff,n13[0],"n390, 1'b1, n0, n371",4,1,1,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g81,not,n156,n7[5],1,0,0,1,4,15,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g82,dff,n13[4],"n390, 1'b1, n0, n372",4,1,1,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g83,not,n153,n5[4],1,0,0,1,4,10,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g84,xnor,n4[15],"n338, n6[15]",2,0,0,1,4,0,-1,2,0,13,0,2,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
g85,nor,n311,"n117, n294",2,0,0,0,2,2,1,0,0,15,0,15,14,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
g86,not,n339,n5[3],1,0,0,1,4,4,10,2,0,0,0,0,1,0,0,0,0,0,3,0,42,3,0,1,16,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
g87,dff,n11[3],"1'b1, 1'b1, n0, n220",4,1,1,1,4,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g88,nor,n195,"n155, n117",2,0,0,0,2,7,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
g89,nor,n317,"n147, n296",2,0,0,0,5,7,3,3,0,43,0,15,27,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
g90,nor,n217,"n125, n186",2,0,0,0,3,26,1,0,0,1,0,18,31,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
g91,nor,n91,"n11[6], n89",2,0,0,1,5,26,4,2,0,0,0,6,10,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g92,nor,n353,"n97, n98",2,0,0,0,6,28,3,3,0,0,0,17,30,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g93,nor,n193,"n164, n117",2,0,0,0,2,8,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
g94,xnor,n4[13],"n338, n6[13]",2,0,0,1,4,0,-1,2,0,13,0,2,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
g95,nor,n359,"n115, n116",2,0,0,0,6,19,3,3,0,0,0,29,54,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g96,nor,n255,"n235, n233",2,0,0,0,5,6,5,3,0,13,0,11,11,0,0,0,0,0,1,0,18,0,0,0,16,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g97,not,n52,n51,1,0,0,0,6,17,7,4,0,0,0,3,7,0,0,0,0,0,0,0,28,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g98,not,n69,n11[1],1,0,0,1,5,25,5,2,0,0,0,0,1,0,0,0,0,0,0,0,82,42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g99,xnor,n337,"n335, n332",2,0,0,0,5,2,-1,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
g100,not,n72,n11[14],1,0,0,1,5,21,5,2,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g101,nor,n265,"n10[2], n255",2,0,0,1,4,5,4,2,0,13,0,12,11,0,0,0,0,0,1,0,17,0,0,0,16,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0
g102,xor,n385,"n8[45], n14[13]",2,0,0,1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
g103,not,n133,n349,1,0,0,0,7,25,2,4,0,0,0,9,15,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g104,nor,n112,"n11[13], n110",2,0,0,1,5,20,4,2,0,0,0,13,24,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g105,xor,n376,"n8[34], n14[2]",2,0,0,1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
g106,xnor,n332,"n9[0], n10[0]",2,0,0,1,4,3,-1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
g107,not,n90,n89,1,0,0,0,7,27,5,4,0,0,0,5,11,0,0,0,0,0,0,0,52,27,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g108,nor,n219,"n137, n186",2,0,0,0,3,23,1,0,0,1,0,12,19,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
g109,nor,n262,"n10[2], n232",2,0,0,1,4,10,6,2,0,16,0,5,4,0,0,0,0,0,0,0,21,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g110,nor,n315,"n250, n297",2,0,0,0,5,11,3,3,0,44,0,15,27,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g111,nor,n185,"n156, n117",2,0,0,0,2,14,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
g112,nor,n94,"n11[7], n92",2,0,0,1,5,29,4,2,0,0,0,7,12,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
g113,nor,n51,"n40, n49",2,0,0,0,5,17,6,3,0,0,0,3,6,0,0,0,0,0,0,0,38,11,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0
g114,dff,n6[15],"1'b1, 1'b1, n0, n301",4,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g115,nor,n243,"n152, n228",2,0,0,0,5,5,4,3,0,1,0,2,3,0,0,0,0,0,1,0,17,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g116,dff,n11[2],"1'b1, 1'b1, n0, n221",4,1,1,1,4,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g117,xnor,n4[1],"n338, n6[1]",2,0,0,1,4,0,-1,2,0,13,0,2,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
g118,nor,n214,"n142, n186",2,0,0,0,3,17,1,0,0,1,0,28,51,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
g119,xor,n371,"n8[32], n14[0]",2,0,0,1,2,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
g120,or,n173,"n7[5], n7[7]",2,0,0,1,4,13,9,2,0,1,0,0,0,0,0,0,0,0,4,0,20,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
g121,nor,n213,"n127, n186",2,0,0,0,3,18,1,0,0,1,0,15,29,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
g122,nor,n247,"n131, n228",2,0,0,0,7,13,3,5,0,1,0,13,21,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0
