gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,diff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,diff_gates_fanout
g89,or,n3130,"n2894, n2779",2,0,0,0,3,6,6,4,0,269,0,213,43,0,0,44,0,0,1,0,2,5,2,0,0,0
g90,or,n3108,"n2892, n2781",2,0,0,0,3,6,6,4,0,543,0,433,87,0,0,88,0,0,1,0,2,5,2,0,0,0
g91,or,n3182,"n2955, n2784",2,0,0,0,3,6,6,4,0,414,0,333,67,0,0,68,0,0,1,0,2,5,2,0,0,0
g92,or,n3181,"n2955, n2775",2,0,0,0,3,6,6,4,0,427,0,343,69,0,0,70,0,0,1,0,2,5,2,0,0,0
g93,or,n3180,"n2955, n2782",2,0,0,0,3,6,6,4,0,440,0,353,71,0,0,72,0,0,1,0,2,5,2,0,0,0
g94,or,n3107,"n2891, n2776",2,0,0,0,3,6,6,4,0,556,0,443,89,0,0,90,0,0,1,0,2,5,2,0,0,0
g95,or,n3179,"n2955, n2780",2,0,0,0,3,6,6,4,0,454,0,363,73,0,0,74,0,0,1,0,2,5,2,0,0,0
g96,or,n3178,"n2955, n2783",2,0,0,0,3,6,6,4,0,467,0,373,75,0,0,76,0,0,1,0,2,5,2,0,0,0
g97,or,n3149,"n2885, n2875",2,0,0,0,3,6,6,4,0,33,0,23,5,0,0,6,0,0,1,0,2,5,2,0,0,0
g98,or,n3146,"n2888, n2850",2,0,0,0,3,6,6,4,0,72,0,53,11,0,0,12,0,0,1,0,2,5,2,0,0,0
g99,or,n3140,"n2886, n2799",2,0,0,0,3,6,6,4,0,145,0,113,23,0,0,24,0,0,1,0,2,5,2,0,0,0
g100,or,n3129,"n2889, n2813",2,0,0,0,3,6,6,4,0,281,0,223,45,0,0,46,0,0,1,0,2,5,2,0,0,0
g101,or,n3176,"n2955, n2788",2,0,0,0,3,6,6,4,0,491,0,393,79,0,0,80,0,0,1,0,2,5,2,0,0,0
g102,or,n3175,"n2956, n2774",2,0,0,0,3,6,6,4,0,503,0,403,81,0,0,82,0,0,1,0,2,5,2,0,0,0
g103,or,n3106,"n2899, n2773",2,0,0,0,3,6,6,4,0,570,0,453,91,0,0,92,0,0,1,0,2,5,2,0,0,0
g104,or,n3174,"n2956, n2805",2,0,0,0,3,6,6,4,0,516,0,413,83,0,0,84,0,0,1,0,2,5,2,0,0,0
g105,or,n3173,"n2956, n2785",2,0,0,0,3,6,6,4,0,530,0,423,85,0,0,86,0,0,1,0,2,5,2,0,0,0
g106,or,n3128,"n2911, n2767",2,0,0,0,3,6,6,4,0,293,0,233,47,0,0,48,0,0,1,0,2,5,2,0,0,0
g107,or,n3105,"n2887, n2817",2,0,0,0,3,6,6,4,0,583,0,463,93,0,0,94,0,0,1,0,2,5,2,0,0,0
g108,or,n3172,"n2956, n2809",2,0,0,0,3,6,6,4,0,543,0,433,87,0,0,88,0,0,1,0,2,5,2,0,0,0
g109,or,n3171,"n2956, n2772",2,0,0,0,3,6,6,4,0,556,0,443,89,0,0,90,0,0,1,0,2,5,2,0,0,0
g110,or,n3170,"n2956, n2826",2,0,0,0,3,6,6,4,0,570,0,453,91,0,0,92,0,0,1,0,2,5,2,0,0,0
g111,or,n3104,"n2915, n2769",2,0,0,0,3,6,6,4,0,596,0,473,95,0,0,96,0,0,1,0,2,5,2,0,0,0
g112,or,n3169,"n2956, n2771",2,0,0,0,3,6,6,4,0,583,0,463,93,0,0,94,0,0,1,0,2,5,2,0,0,0
g113,or,n3168,"n2956, n2819",2,0,0,0,3,6,6,4,0,596,0,473,95,0,0,96,0,0,1,0,2,5,2,0,0,0
g114,or,n3167,"n2957, n2768",2,0,0,0,3,6,6,4,0,609,0,483,97,0,0,98,0,0,1,0,2,5,2,0,0,0
g115,or,n3139,"n2921, n2868",2,0,0,0,3,6,6,4,0,157,0,123,25,0,0,26,0,0,1,0,2,5,2,0,0,0
g116,or,n3127,"n2881, n2760",2,0,0,0,3,6,6,4,0,305,0,243,49,0,0,50,0,0,1,0,2,5,2,0,0,0
g117,or,n3103,"n2883, n2764",2,0,0,0,3,6,6,4,0,609,0,483,97,0,0,98,0,0,1,0,2,5,2,0,0,0
g118,or,n3166,"n2957, n2828",2,0,0,0,3,6,6,4,0,621,0,493,99,0,0,100,0,0,1,0,2,5,2,0,0,0
g119,or,n3165,"n2957, n2765",2,0,0,0,3,6,6,4,0,634,0,503,101,0,0,102,0,0,1,0,2,5,2,0,0,0
g120,or,n3164,"n2957, n2839",2,0,0,0,3,6,6,4,0,647,0,513,103,0,0,104,0,0,1,0,2,5,2,0,0,0
g121,or,n3163,"n2957, n2801",2,0,0,0,3,6,6,4,0,659,0,523,105,0,0,106,0,0,1,0,2,5,2,0,0,0
g122,or,n3102,"n2882, n2761",2,0,0,0,3,6,6,4,0,621,0,493,99,0,0,100,0,0,1,0,2,5,2,0,0,0
g123,or,n3162,"n2957, n2843",2,0,0,0,3,6,6,4,0,671,0,533,107,0,0,108,0,0,1,0,2,5,2,0,0,0
g124,or,n3161,"n2957, n2762",2,0,0,0,3,6,6,4,0,683,0,543,109,0,0,110,0,0,1,0,2,5,2,0,0,0
g125,or,n3160,"n2957, n2853",2,0,0,0,3,6,6,4,0,695,0,553,111,0,0,112,0,0,1,0,2,5,2,0,0,0
g126,or,n3101,"n2879, n2877",2,0,0,0,3,6,6,4,0,634,0,503,101,0,0,102,0,0,1,0,2,5,2,0,0,0
g127,or,n3159,"n2954, n2858",2,0,0,0,3,6,6,4,0,707,0,563,113,0,0,114,0,0,1,0,2,5,2,0,0,0
g128,or,n3158,"n2954, n2908",2,0,0,0,3,6,6,4,0,719,0,573,115,0,0,116,0,0,1,0,2,5,2,0,0,0
g129,nor,n2950,"n2621, n2648",2,0,0,0,2,7,7,6,0,365,0,294,59,0,0,60,0,0,0,0,1,3,1,0,0,0
g130,nor,n2949,"n2656, n2686",2,0,0,0,5,7,7,3,0,317,0,254,51,0,0,52,0,0,0,0,1,2,1,0,0,0
g131,nor,n2948,"n2657, n2691",2,0,0,0,5,7,7,3,0,647,0,514,103,0,0,104,0,0,0,0,1,2,1,0,0,0
g132,nor,n2947,"n2656, n2638",2,0,0,0,5,7,7,3,0,659,0,524,105,0,0,106,0,0,0,0,1,2,1,0,0,0
g133,nor,n2946,"n2651, n2566",2,0,0,0,5,7,7,3,0,329,0,264,53,0,0,54,0,0,0,0,1,2,1,0,0,0
g134,nor,n2945,"n2655, n2740",2,0,0,0,5,7,7,3,0,671,0,534,107,0,0,108,0,0,0,0,1,2,1,0,0,0
g135,nor,n2944,"n2659, n2633",2,0,0,0,5,7,7,3,0,683,0,544,109,0,0,110,0,0,0,0,1,2,1,0,0,0
g136,nor,n2943,"n2653, n2629",2,0,0,0,5,7,7,3,0,170,0,134,27,0,0,28,0,0,0,0,1,2,1,0,0,0
g137,nor,n2942,"n2651, n2628",2,0,0,0,5,7,7,3,0,85,0,64,13,0,0,14,0,0,0,0,1,2,1,0,0,0
g138,nor,n2941,"n2651, n2565",2,0,0,0,5,7,7,3,0,341,0,274,55,0,0,56,0,0,0,0,1,2,1,0,0,0
g139,nor,n2940,"n2659, n2554",2,0,0,0,5,7,7,3,0,695,0,554,111,0,0,112,0,0,0,0,1,2,1,0,0,0
g140,nor,n2939,"n2653, n2586",2,0,0,0,5,7,7,3,0,707,0,564,113,0,0,114,0,0,0,0,1,2,1,0,0,0
g141,nor,n2938,"n2651, n2666",2,0,0,0,5,7,7,3,0,21,0,14,3,0,0,4,0,0,0,0,1,2,1,0,0,0
g142,nor,n2937,"n2656, n2585",2,0,0,0,5,7,7,3,0,353,0,284,57,0,0,58,0,0,0,0,1,2,1,0,0,0
g143,nor,n2936,"n2655, n2564",2,0,0,0,5,7,7,3,0,719,0,574,115,0,0,116,0,0,0,0,1,2,1,0,0,0
g144,nor,n2935,"n2656, n2719",2,0,0,0,5,7,7,3,0,731,0,584,117,0,0,118,0,0,0,0,1,2,1,0,0,0
g145,nor,n2934,"n2657, n2622",2,0,0,0,5,7,7,3,0,184,0,144,29,0,0,30,0,0,0,0,1,2,1,0,0,0
g146,nor,n2933,"n2659, n2563",2,0,0,0,5,7,7,3,0,365,0,294,59,0,0,60,0,0,0,0,1,2,1,0,0,0
g147,nor,n2932,"n2655, n2553",2,0,0,0,5,7,7,3,0,743,0,594,119,0,0,120,0,0,0,0,1,2,1,0,0,0
g148,nor,n2931,"n2655, n2549",2,0,0,0,5,7,7,3,0,46,0,34,7,0,0,8,0,0,0,0,1,2,1,0,0,0
g149,nor,n2930,"n2656, n2582",2,0,0,0,5,7,7,3,0,755,0,604,121,0,1,121,0,0,0,0,1,2,1,0,0,0
g150,nor,n2929,"n2656, n2705",2,0,0,0,5,7,7,3,0,377,0,304,61,0,0,62,0,0,0,0,1,2,1,0,0,0
g151,nor,n2928,"n2658, n2618",2,0,0,0,5,7,7,3,0,767,0,614,126,0,2,122,0,0,0,0,1,2,1,0,0,0
g152,nor,n2927,"n2652, n2609",2,0,0,0,5,7,7,3,0,97,0,74,15,0,0,16,0,0,0,0,1,2,1,0,0,0
g153,nor,n2926,"n2657, n2700",2,0,0,0,5,7,7,3,0,779,0,624,129,0,2,124,0,0,0,0,1,2,1,0,0,0
g154,nor,n2925,"n2658, n2560",2,0,0,0,5,7,7,3,0,197,0,154,31,0,0,32,0,0,0,0,1,2,1,0,0,0
g155,nor,n2924,"n2653, n2744",2,0,0,0,5,7,7,3,0,8,0,4,1,0,0,2,0,0,0,0,1,2,1,0,0,0
g156,nor,n2923,"n2658, n2613",2,0,0,0,5,7,7,3,0,389,0,314,63,0,0,64,0,0,0,0,1,2,1,0,0,0
g157,nor,n2922,"n2659, n2697",2,0,0,0,5,7,7,3,0,407,0,324,68,0,1,62,0,0,0,0,1,2,1,0,0,0
g158,nor,n2921,"n2657, n2636",2,0,0,0,5,7,7,3,0,157,0,124,25,0,0,26,0,0,0,0,1,2,1,0,0,0
g159,nor,n2920,"n2658, n2684",2,0,0,0,5,7,7,3,0,401,0,324,65,0,0,66,0,0,0,0,1,2,1,0,0,0
g160,nor,n2919,"n2658, n2672",2,0,0,0,5,7,7,3,0,209,0,164,33,0,0,34,0,0,0,0,1,2,1,0,0,0
g161,nor,n2918,"n2659, n2674",2,0,0,0,5,7,7,3,0,414,0,334,67,0,0,68,0,0,0,0,1,2,1,0,0,0
g162,nor,n2917,"n2658, n2676",2,0,0,0,5,7,7,3,0,427,0,344,69,0,0,70,0,0,0,0,1,2,1,0,0,0
g163,nor,n2916,"n2583, n2545",2,0,0,0,2,7,7,6,0,743,0,594,119,0,0,120,0,0,0,0,1,3,1,0,0,0
g164,nor,n2915,"n2652, n2734",2,0,0,0,5,7,7,3,0,596,0,474,95,0,0,96,0,0,0,0,1,2,1,0,0,0
g165,nor,n2914,"n2658, n2742",2,0,0,0,5,7,7,3,0,109,0,84,17,0,0,18,0,0,0,0,1,2,1,0,0,0
g166,nor,n2913,"n2656, n2631",2,0,0,0,5,7,7,3,0,221,0,174,35,0,0,36,0,0,0,0,1,2,1,0,0,0
g167,nor,n2912,"n2655, n2750",2,0,0,0,5,7,7,3,0,440,0,354,71,0,0,72,0,0,0,0,1,2,1,0,0,0
g168,nor,n2911,"n2657, n2607",2,0,0,0,5,7,7,3,0,293,0,234,47,0,0,48,0,0,0,0,1,2,1,0,0,0
g169,nor,n2910,"n2652, n2639",2,0,0,0,5,7,7,3,0,454,0,364,73,0,0,74,0,0,0,0,1,2,1,0,0,0
g170,nor,n2909,"n2653, n2614",2,0,0,0,5,7,7,3,0,233,0,184,37,0,0,38,0,0,0,0,1,2,1,0,0,0
g171,nor,n2908,"n2723, n2650",2,0,0,0,2,7,7,6,0,719,0,574,115,0,0,116,0,0,0,0,1,3,1,0,0,0
g172,nor,n2907,"n2653, n2711",2,0,0,0,5,7,7,3,0,467,0,374,75,0,0,76,0,0,0,0,1,2,1,0,0,0
g173,nor,n2906,"n2652, n2646",2,0,0,0,5,7,7,3,0,59,0,44,9,0,0,10,0,0,0,0,1,2,1,0,0,0
g174,nor,n2905,"n2652, n2703",2,0,0,0,5,7,7,3,0,479,0,384,77,0,0,78,0,0,0,0,1,2,1,0,0,0
g175,nor,n2904,"n2653, n2682",2,0,0,0,5,7,7,3,0,245,0,194,39,0,0,40,0,0,0,0,1,2,1,0,0,0
g176,nor,n2903,"n2655, n2668",2,0,0,0,5,7,7,3,0,121,0,94,19,0,0,20,0,0,0,0,1,2,1,0,0,0
g177,nor,n2902,"n2651, n2732",2,0,0,0,5,7,7,3,0,491,0,394,79,0,0,80,0,0,0,0,1,2,1,0,0,0
g178,nor,n2901,"n2624, n2545",2,0,0,0,2,7,7,6,0,731,0,584,117,0,0,118,0,0,0,0,1,3,1,0,0,0
g179,nor,n2900,"n2651, n2568",2,0,0,0,5,7,7,3,0,503,0,404,81,0,0,82,0,0,0,0,1,2,1,0,0,0
g180,nor,n2899,"n2652, n2755",2,0,0,0,5,7,7,3,0,570,0,454,91,0,0,92,0,0,0,0,1,2,1,0,0,0
g181,nor,n2898,"n2652, n2663",2,0,0,0,5,7,7,3,0,257,0,204,41,0,0,42,0,0,0,0,1,2,1,0,0,0
g182,nor,n2897,"n2652, n2599",2,0,0,0,5,7,7,3,0,516,0,414,83,0,0,84,0,0,0,0,1,2,1,0,0,0
g183,nor,n2896,"n2659, n2597",2,0,0,0,5,7,7,3,0,530,0,424,85,0,0,86,0,0,0,0,1,2,1,0,0,0
g184,nor,n2895,"n2625, n2544",2,0,0,0,2,7,7,6,0,353,0,284,57,0,0,58,0,0,0,0,1,3,1,0,0,0
g185,nor,n2894,"n2657, n2600",2,0,0,0,5,7,7,3,0,269,0,214,43,0,0,44,0,0,0,0,1,2,1,0,0,0
g186,nor,n2893,"n2653, n2603",2,0,0,0,5,7,7,3,0,133,0,104,21,0,0,22,0,0,0,0,1,2,1,0,0,0
g187,nor,n2892,"n2656, n2572",2,0,0,0,5,7,7,3,0,543,0,434,87,0,0,88,0,0,0,0,1,2,1,0,0,0
g188,nor,n2891,"n2655, n2660",2,0,0,0,5,7,7,3,0,556,0,444,89,0,0,90,0,0,0,0,1,2,1,0,0,0
g189,nor,n2890,"n2584, n2648",2,0,0,0,2,7,7,6,0,85,0,64,13,0,0,14,0,0,0,0,1,3,1,0,0,0
g190,nor,n2889,"n2657, n2749",2,0,0,0,5,7,7,3,0,281,0,224,45,0,0,46,0,0,0,0,1,2,1,0,0,0
g191,nor,n2888,"n2651, n2725",2,0,0,0,5,7,7,3,0,72,0,54,11,0,0,12,0,0,0,0,1,2,1,0,0,0
