gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,dff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,dff_gates_fanout,and_gates_prelevel,or_gates_prelevel,nand_gates_prelevel,nor_gates_prelevel,not_gates_prelevel,buf_gates_prelevel,xor_gates_prelevel,xnor_gates_prelevel,dff_gates_prelevel,and_gates_postlevel,or_gates_postlevel,nand_gates_postlevel,nor_gates_postlevel,not_gates_postlevel,buf_gates_postlevel,xor_gates_postlevel,xnor_gates_postlevel,dff_gates_postlevel
g10,buf,n16[2],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g11,buf,n16[3],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g12,buf,n16[4],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g13,buf,n16[5],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g14,buf,n16[6],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g15,buf,n16[7],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g16,buf,n16[8],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g17,buf,n16[9],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g18,buf,n16[10],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g19,buf,n16[11],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g20,buf,n16[12],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g21,buf,n16[13],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g22,buf,n16[14],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g23,buf,n16[15],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g24,buf,n15[0],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g25,buf,n15[1],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g26,buf,n15[2],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g27,buf,n15[3],n13[1],1,0,0,1,-1,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
g28,buf,n15[4],n13[2],1,0,0,1,-1,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
g29,buf,n15[5],n13[5],1,0,0,1,10,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
g30,buf,n14[0],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g31,buf,n14[2],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g32,buf,n14[3],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g33,buf,n14[4],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g34,buf,n14[5],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g35,buf,n14[6],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g36,buf,n14[7],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g37,buf,n13[0],1'b0,1,0,1,1,-1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g38,not,n1879,n1937,1,0,0,0,9,8,5,4,0,4,0,0,1,0,0,0,0,0,967,0,206,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g39,not,n1878,n1919,1,0,0,0,8,8,5,3,0,0,0,0,2,0,0,0,0,0,272,0,311,18,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
g40,not,n1877,n4,1,0,0,0,1,8,5,-1,0,0,0,0,0,0,0,0,0,0,272,0,311,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g41,dff,n7,"1'b1, 1'b1, n0, n575",4,1,1,0,-1,-1,0,1,0,1,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g42,dff,n14[1],"1'b1, 1'b1, n0, n1401",4,1,1,1,-1,0,0,1,0,7,0,12,13,0,0,0,1,0,0,0,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
g43,dff,n13[1],"1'b1, 1'b1, n0, n618",4,1,1,1,-1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
g44,dff,n13[2],"1'b1, 1'b1, n0, n794",4,1,1,1,-1,0,0,1,0,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
g45,dff,n13[5],"1'b1, 1'b1, n0, n797",4,1,1,1,9,0,0,1,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
g46,dff,n15[6],"1'b1, 1'b1, n0, n619",4,1,1,1,-1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g47,dff,n15[7],"1'b1, 1'b1, n0, n621",4,1,1,1,26,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g48,dff,n17[0],"1'b1, 1'b1, n0, n1485",4,1,1,1,-1,18,0,1,0,23,0,34,27,0,0,0,1,0,141,0,350,52,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,3,0,0,0,0
g49,dff,n17[1],"1'b1, 1'b1, n0, n1487",4,1,1,1,-1,18,0,1,0,23,0,37,30,0,0,0,1,0,140,0,349,52,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0
g50,dff,n17[2],"1'b1, 1'b1, n0, n1496",4,1,1,1,-1,17,0,1,0,23,0,39,34,0,0,0,1,0,138,0,342,48,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0
g51,dff,n17[3],"1'b1, 1'b1, n0, n1512",4,1,1,1,-1,17,0,1,0,23,0,41,38,0,0,0,1,0,136,0,336,45,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,1,2,0,0,0,0
g52,dff,n17[4],"1'b1, 1'b1, n0, n1517",4,1,1,1,-1,17,0,1,0,23,0,43,42,0,0,0,1,0,134,0,329,43,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0
g53,dff,n17[5],"1'b1, 1'b1, n0, n1520",4,1,1,1,-1,15,0,1,0,23,0,45,46,0,0,0,1,0,130,0,322,41,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
g54,dff,n17[6],"1'b1, 1'b1, n0, n1504",4,1,1,1,-1,15,0,1,0,23,0,47,50,0,0,0,1,0,128,0,315,37,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
g55,dff,n17[7],"1'b1, 1'b1, n0, n1503",4,1,1,1,-1,13,0,1,0,23,0,49,54,0,0,0,1,0,124,0,307,34,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
g56,dff,n17[8],"1'b1, 1'b1, n0, n1505",4,1,1,1,-1,14,0,1,0,23,0,51,58,0,0,0,1,0,124,0,300,32,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0
g57,dff,n17[9],"1'b1, 1'b1, n0, n1502",4,1,1,1,-1,13,0,1,0,23,0,53,62,0,0,0,1,0,122,0,293,28,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0
g58,dff,n17[10],"1'b1, 1'b1, n0, n1499",4,1,1,1,-1,11,0,1,0,23,0,43,46,0,1,0,1,0,119,0,286,24,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0
g59,dff,n18[0],"1'b1, 1'b1, n0, n1817",4,1,1,1,-1,10,0,1,0,48,0,62,62,0,0,0,1,0,66,0,155,18,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
g60,dff,n18[1],"1'b1, 1'b1, n0, n1822",4,1,1,1,-1,9,0,1,0,48,0,65,65,0,0,0,1,0,63,0,154,18,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0
g61,dff,n18[2],"1'b1, 1'b1, n0, n1816",4,1,1,1,-1,10,0,1,0,48,0,63,65,0,1,0,1,0,63,0,148,15,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
g62,dff,n11,"1'b1, 1'b1, n0, n1765",4,1,1,0,-1,0,0,1,0,27,0,44,40,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g63,dff,n12[0],"1'b1, 1'b1, n0, n896",4,1,1,1,-1,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g64,dff,n12[1],"1'b1, 1'b1, n0, n888",4,1,1,1,-1,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g65,dff,n12[2],"1'b1, 1'b1, n0, n889",4,1,1,1,-1,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g66,dff,n12[3],"1'b1, 1'b1, n0, n890",4,1,1,1,-1,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g67,dff,n12[4],"1'b1, 1'b1, n0, n895",4,1,1,1,-1,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g68,dff,n12[5],"1'b1, 1'b1, n0, n893",4,1,1,1,-1,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g69,dff,n12[6],"1'b1, 1'b1, n0, n898",4,1,1,1,-1,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g70,dff,n12[7],"1'b1, 1'b1, n0, n891",4,1,1,1,-1,0,0,1,0,19,0,3,6,0,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g71,dff,n9,"1'b1, 1'b1, n0, n1766",4,1,1,0,-1,3,0,1,0,16,0,28,27,0,0,0,1,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g72,dff,n19[0],"1'b1, 1'b1, n0, n1776",4,1,1,1,-1,5,0,1,0,23,0,24,29,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g73,dff,n19[1],"1'b1, 1'b1, n0, n1778",4,1,1,1,-1,5,0,1,0,23,0,24,29,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g74,dff,n19[2],"1'b1, 1'b1, n0, n1777",4,1,1,1,-1,5,0,1,0,23,0,24,29,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g75,dff,n19[3],"1'b1, 1'b1, n0, n1775",4,1,1,1,-1,5,0,1,0,23,0,24,29,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g76,dff,n19[4],"1'b1, 1'b1, n0, n1774",4,1,1,1,-1,5,0,1,0,23,0,24,29,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g77,dff,n19[5],"1'b1, 1'b1, n0, n1773",4,1,1,1,-1,5,0,1,0,23,0,24,29,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g78,dff,n19[6],"1'b1, 1'b1, n0, n1772",4,1,1,1,-1,5,0,1,0,23,0,24,29,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g79,dff,n19[7],"1'b1, 1'b1, n0, n1798",4,1,1,1,-1,5,0,1,0,23,0,24,29,0,0,0,1,0,3,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g80,dff,n20[0],"1'b1, 1'b1, n0, n1736",4,1,1,1,-1,4,0,1,0,21,0,30,35,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g81,dff,n20[1],"1'b1, 1'b1, n0, n1693",4,1,1,1,-1,4,0,1,0,21,0,30,35,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g82,dff,n20[2],"1'b1, 1'b1, n0, n1688",4,1,1,1,-1,4,0,1,0,21,0,30,35,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g83,dff,n20[3],"1'b1, 1'b1, n0, n1684",4,1,1,1,-1,4,0,1,0,21,0,30,35,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g84,dff,n20[4],"1'b1, 1'b1, n0, n1678",4,1,1,1,-1,4,0,1,0,21,0,30,35,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g85,dff,n20[5],"1'b1, 1'b1, n0, n1675",4,1,1,1,-1,4,0,1,0,21,0,30,35,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g86,dff,n20[6],"1'b1, 1'b1, n0, n1674",4,1,1,1,-1,4,0,1,0,21,0,30,35,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g87,dff,n20[7],"1'b1, 1'b1, n0, n1673",4,1,1,1,-1,4,0,1,0,21,0,30,35,0,0,0,1,0,2,0,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g88,dff,n21[0],"1'b1, 1'b1, n0, n1509",4,1,1,1,-1,5,0,1,0,14,0,24,28,0,0,0,1,0,58,0,124,22,2,3,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,4,0,0,1,0
g89,dff,n21[0],"1'b1, 1'b1, n0, n708",4,1,1,1,-1,5,0,1,0,8,0,4,4,0,0,0,1,0,58,0,124,22,2,3,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,4,0,0,1,0
g90,dff,n21[1],"1'b1, 1'b1, n0, n1508",4,1,1,1,-1,5,0,1,0,14,0,27,29,0,0,0,1,0,59,0,118,19,2,3,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,3,0,0,1,0
g91,dff,n21[1],"1'b1, 1'b1, n0, n707",4,1,1,1,-1,5,0,1,0,8,0,4,3,0,0,1,1,0,59,0,118,19,2,3,1,1,0,0,0,1,0,0,0,0,0,0,2,0,2,3,0,0,1,0
g92,dff,n21[2],"1'b1, 1'b1, n0, n1507",4,1,1,1,-1,5,0,1,0,14,0,29,33,0,0,0,1,0,59,0,106,15,2,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,4,0,1,0,0
g93,dff,n21[2],"1'b1, 1'b1, n0, n724",4,1,1,1,-1,5,0,1,0,8,0,5,3,0,1,0,1,0,59,0,106,15,2,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,4,0,1,0,0
g94,dff,n21[3],"1'b1, 1'b1, n0, n1506",4,1,1,1,-1,5,0,1,0,14,0,31,37,0,0,0,1,0,59,0,92,10,2,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,4,0,1,0,0
g95,dff,n21[3],"1'b1, 1'b1, n0, n706",4,1,1,1,-1,5,0,1,0,8,0,6,4,0,1,0,1,0,59,0,92,10,2,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,4,0,1,0,0
g96,dff,n21[4],"1'b1, 1'b1, n0, n1513",4,1,1,1,-1,3,0,1,0,7,0,16,20,2,0,0,1,0,101,0,154,9,2,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,2,1,1,0,0
g97,dff,n21[4],"1'b1, 1'b1, n0, n711",4,1,1,1,-1,3,0,1,0,8,0,7,5,0,1,0,1,0,101,0,154,9,2,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,2,2,1,1,0,0
g98,dff,n22[0],"1'b1, 1'b1, n0, n874",4,1,1,1,-1,14,0,1,0,11,0,2,4,1,0,0,1,0,7,0,15,9,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g99,dff,n22[1],"1'b1, 1'b1, n0, n894",4,1,1,1,-1,14,0,1,0,11,0,5,5,1,0,0,1,0,6,0,14,8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g100,dff,n22[2],"1'b1, 1'b1, n0, n884",4,1,1,1,-1,12,0,1,0,11,0,7,9,1,0,0,1,0,4,0,8,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
g101,dff,n22[3],"1'b1, 1'b1, n0, n900",4,1,1,1,-1,5,0,1,0,11,0,4,7,1,1,0,1,0,28,0,18,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
g102,dff,n23[0],"1'b1, 1'b1, n0, n1501",4,1,1,1,-1,11,0,1,0,18,0,25,32,0,0,0,1,0,48,0,55,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0
g103,dff,n23[1],"1'b1, 1'b1, n0, n1500",4,1,1,1,-1,11,0,1,0,18,0,28,35,0,0,0,1,0,47,0,54,11,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
g104,dff,n23[2],"1'b1, 1'b1, n0, n1498",4,1,1,1,-1,11,0,1,0,18,0,30,39,0,0,0,1,0,45,0,48,8,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0
g105,dff,n23[3],"1'b1, 1'b1, n0, n1497",4,1,1,1,-1,10,0,1,0,18,0,27,37,0,1,0,1,0,42,0,42,5,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
g106,dff,n24[0],"1'b1, 1'b1, n0, n989",4,1,1,1,-1,8,0,1,0,12,0,18,21,0,0,0,1,0,2,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g107,dff,n24[1],"1'b1, 1'b1, n0, n988",4,1,1,1,-1,8,0,1,0,12,0,18,21,0,0,0,1,0,2,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g108,dff,n24[2],"1'b1, 1'b1, n0, n987",4,1,1,1,-1,8,0,1,0,12,0,18,21,0,0,0,1,0,2,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g109,dff,n24[3],"1'b1, 1'b1, n0, n986",4,1,1,1,-1,8,0,1,0,12,0,18,21,0,0,0,1,0,2,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g110,dff,n24[4],"1'b1, 1'b1, n0, n985",4,1,1,1,-1,8,0,1,0,12,0,18,21,0,0,0,1,0,2,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g111,dff,n24[5],"1'b1, 1'b1, n0, n990",4,1,1,1,-1,8,0,1,0,12,0,18,21,0,0,0,1,0,2,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g112,dff,n24[6],"1'b1, 1'b1, n0, n984",4,1,1,1,-1,8,0,1,0,12,0,18,21,0,0,0,1,0,2,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g113,dff,n24[7],"1'b1, 1'b1, n0, n991",4,1,1,1,-1,8,0,1,0,12,0,18,20,0,0,0,1,0,2,0,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
g114,dff,n25[0],"1'b1, 1'b1, n0, n1820",4,1,1,1,-1,5,0,1,0,41,0,61,57,0,0,0,1,0,154,0,332,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,5,1,0,0,0,0
