gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff
g55,not,n7322,n7705,1,0,0,0,5,5,-1,-1
g56,not,n7321,n7704,1,0,0,0,5,5,-1,-1
g57,not,n7320,n7733,1,0,0,0,4,5,-1,-1
g58,not,n7319,n7703,1,0,0,0,5,5,-1,-1
g59,not,n7318,n7383,1,0,0,0,4,5,-1,-1
g60,not,n7317,n7702,1,0,0,0,5,5,-1,-1
g61,not,n7316,n7732,1,0,0,0,4,5,-1,-1
g62,not,n7315,n7701,1,0,0,0,5,5,-1,-1
g63,not,n7314,n7700,1,0,0,0,5,5,-1,-1
g64,not,n7313,n7401,1,0,0,0,3,4,-1,-1
g65,not,n7312,n6,1,0,0,0,-1,6,-1,-1
g66,not,n7311,n7,1,0,0,0,-1,6,-1,-1
g67,or,n7528,"n7262, n7310",2,0,0,0,3,8,-1,-1
g68,or,n7557,"n7260, n7289",2,0,0,0,3,7,-1,-1
g69,or,n7554,"n7268, n7302",2,0,0,0,3,8,-1,-1
g70,or,n7548,"n7274, n7306",2,0,0,0,3,8,-1,-1
g71,or,n7535,"n7276, n7308",2,0,0,0,3,8,-1,-1
g72,or,n7547,"n7270, n7305",2,0,0,0,3,8,-1,-1
g73,or,n7534,"n7273, n7307",2,0,0,0,3,8,-1,-1
g74,or,n7533,"n7271, n7304",2,0,0,0,3,8,-1,-1
g75,or,n7546,"n7266, n7299",2,0,0,0,3,8,-1,-1
g76,or,n7532,"n7269, n7303",2,0,0,0,3,8,-1,-1
g77,or,n7531,"n7267, n7301",2,0,0,0,3,8,-1,-1
g78,or,n7530,"n7256, n7298",2,0,0,0,3,8,-1,-1
g79,or,n7553,"n7277, n7291",2,0,0,0,3,8,-1,-1
g80,or,n7545,"n7263, n7279",2,0,0,0,3,8,-1,-1
g81,or,n7529,"n7264, n7296",2,0,0,0,3,8,-1,-1
g82,or,n7558,"n7265, n7297",2,0,0,0,3,7,-1,-1
g83,or,n7536,"n7246, n7309",2,0,0,0,3,8,-1,-1
g84,or,n7527,"n7261, n7293",2,0,0,0,3,7,-1,-1
g85,or,n7552,"n7258, n7287",2,0,0,0,3,8,-1,-1
g86,or,n7543,"n7259, n7290",2,0,0,0,3,8,-1,-1
g87,or,n7556,"n7252, n7280",2,0,0,0,3,7,-1,-1
g88,or,n7551,"n7254, n7286",2,0,0,0,3,8,-1,-1
g89,or,n7542,"n7257, n7288",2,0,0,0,3,8,-1,-1
g90,or,n7541,"n7255, n7285",2,0,0,0,3,8,-1,-1
g91,or,n7540,"n7253, n7284",2,0,0,0,3,8,-1,-1
g92,or,n7539,"n7251, n7283",2,0,0,0,3,8,-1,-1
g93,or,n7555,"n7275, n7300",2,0,0,0,3,8,-1,-1
g94,or,n7550,"n7250, n7282",2,0,0,0,3,8,-1,-1
g95,or,n7538,"n7249, n7281",2,0,0,0,3,8,-1,-1
g96,or,n7549,"n7247, n7295",2,0,0,0,3,8,-1,-1
g97,or,n7537,"n7248, n7294",2,0,0,0,3,8,-1,-1
g98,or,n7544,"n7272, n7292",2,0,0,0,3,8,-1,-1
g99,nor,n7310,"n7229, n7278",2,0,0,0,2,9,-1,-1
g100,nor,n7309,"n7183, n7278",2,0,0,0,2,9,-1,-1
g101,nor,n7308,"n7237, n7278",2,0,0,0,2,9,-1,-1
g102,nor,n7307,"n7177, n7278",2,0,0,0,2,9,-1,-1
g103,nor,n7306,"n7175, n7278",2,0,0,0,2,9,-1,-1
g104,nor,n7305,"n7226, n7278",2,0,0,0,2,9,-1,-1
g105,nor,n7304,"n7239, n7278",2,0,0,0,2,9,-1,-1
g106,nor,n7303,"n7230, n7278",2,0,0,0,2,9,-1,-1
g107,nor,n7302,"n7184, n7278",2,0,0,0,2,9,-1,-1
g108,nor,n7301,"n7225, n7278",2,0,0,0,2,9,-1,-1
g109,nor,n7300,"n7176, n7278",2,0,0,0,2,9,-1,-1
g110,nor,n7299,"n7215, n7278",2,0,0,0,2,9,-1,-1
g111,nor,n7298,"n7214, n7278",2,0,0,0,2,9,-1,-1
g112,nor,n7297,"n7191, n7278",2,0,0,0,2,8,-1,-1
g113,nor,n7296,"n7186, n7278",2,0,0,0,2,9,-1,-1
g114,nor,n7295,"n7212, n7278",2,0,0,0,2,9,-1,-1
g115,nor,n7294,"n7203, n7278",2,0,0,0,2,9,-1,-1
g116,nor,n7293,"n7178, n7278",2,0,0,0,2,8,-1,-1
g117,nor,n7292,"n7197, n7278",2,0,0,0,2,9,-1,-1
g118,nor,n7291,"n7223, n7278",2,0,0,0,2,9,-1,-1
g119,nor,n7290,"n7192, n7278",2,0,0,0,2,9,-1,-1
g120,nor,n7289,"n7202, n7278",2,0,0,0,2,8,-1,-1
g121,nor,n7288,"n7213, n7278",2,0,0,0,2,9,-1,-1
g122,nor,n7287,"n7210, n7278",2,0,0,0,2,9,-1,-1
g123,nor,n7286,"n7173, n7278",2,0,0,0,2,9,-1,-1
g124,nor,n7285,"n7228, n7278",2,0,0,0,2,9,-1,-1
g125,nor,n7284,"n7205, n7278",2,0,0,0,2,9,-1,-1
g126,nor,n7283,"n7227, n7278",2,0,0,0,2,9,-1,-1
g127,nor,n7282,"n7224, n7278",2,0,0,0,2,9,-1,-1
g128,nor,n7281,"n7233, n7278",2,0,0,0,2,9,-1,-1
g129,nor,n7280,"n7238, n7278",2,0,0,0,2,8,-1,-1
g130,nor,n7279,"n7174, n7278",2,0,0,0,2,9,-1,-1
g131,not,n7662,n7278,1,0,0,0,4,10,-1,-1
g132,nor,n7278,"n7240, n7401",2,0,0,0,3,9,-1,-1
g133,nor,n7277,"n7181, n7171",2,0,0,0,2,9,-1,-1
g134,nor,n7276,"n7199, n7171",2,0,0,0,2,9,-1,-1
g135,nor,n7275,"n7198, n7171",2,0,0,0,2,9,-1,-1
g136,nor,n7274,"n7182, n7171",2,0,0,0,2,9,-1,-1
g137,nor,n7273,"n7180, n7171",2,0,0,0,2,9,-1,-1
g138,nor,n7272,"n7194, n7171",2,0,0,0,2,9,-1,-1
g139,nor,n7271,"n7236, n7171",2,0,0,0,2,9,-1,-1
g140,nor,n7270,"n7220, n7171",2,0,0,0,2,9,-1,-1
g141,nor,n7269,"n7231, n7171",2,0,0,0,2,9,-1,-1
g142,nor,n7268,"n7232, n7171",2,0,0,0,2,9,-1,-1
g143,nor,n7267,"n7217, n7171",2,0,0,0,2,9,-1,-1
g144,nor,n7266,"n7219, n7171",2,0,0,0,2,9,-1,-1
g145,nor,n7265,"n7189, n7171",2,0,0,0,2,8,-1,-1
g146,nor,n7264,"n7201, n7171",2,0,0,0,2,9,-1,-1
g147,nor,n7263,"n7185, n7171",2,0,0,0,2,9,-1,-1
g148,nor,n7262,"n7196, n7171",2,0,0,0,2,9,-1,-1
g149,nor,n7261,"n7209, n7171",2,0,0,0,2,8,-1,-1
g150,nor,n7260,"n7218, n7171",2,0,0,0,2,8,-1,-1
g151,nor,n7259,"n7187, n7171",2,0,0,0,2,9,-1,-1
g152,nor,n7258,"n7193, n7171",2,0,0,0,2,9,-1,-1
g153,nor,n7257,"n7190, n7171",2,0,0,0,2,9,-1,-1
g154,nor,n7256,"n7235, n7171",2,0,0,0,2,9,-1,-1
g155,nor,n7255,"n7179, n7171",2,0,0,0,2,9,-1,-1
g156,nor,n7254,"n7188, n7171",2,0,0,0,2,9,-1,-1
g157,nor,n7253,"n7204, n7171",2,0,0,0,2,9,-1,-1
g158,nor,n7252,"n7234, n7171",2,0,0,0,2,8,-1,-1
g159,nor,n7251,"n7195, n7171",2,0,0,0,2,9,-1,-1
g160,nor,n7250,"n7200, n7171",2,0,0,0,2,9,-1,-1
g161,nor,n7249,"n7221, n7171",2,0,0,0,2,9,-1,-1
g162,nor,n7248,"n7222, n7171",2,0,0,0,2,9,-1,-1
g163,nor,n7247,"n7211, n7171",2,0,0,0,2,9,-1,-1
g164,nor,n7246,"n7216, n7171",2,0,0,0,2,9,-1,-1
g165,or,n7401,"n7241, n7244",2,0,0,0,2,5,-1,-1
g166,not,n7171,n7245,1,0,0,0,2,9,-1,-1
g167,not,n7400,n7245,1,0,0,0,2,6,-1,-1
g168,nor,n7245,"n3[0], n7243",2,0,0,1,1,7,-1,-1
g169,not,n7397,n7244,1,0,0,0,2,5,-1,-1
g170,nor,n7244,"n3[1], n7242",2,0,0,1,1,6,-1,-1
g171,or,n7243,"n7206, n7664",2,0,0,0,2,8,-1,-1
g172,or,n7242,"n7208, n7663",2,0,0,0,2,7,-1,-1
g173,not,n7398,n7241,1,0,0,0,3,2,-1,-1
g174,not,n7399,n7240,1,0,0,0,3,4,-1,-1
g175,nor,n7241,"n7663, n7664",2,0,0,0,2,3,-1,-1
g176,nor,n7240,"n7664, n7665",2,0,0,0,2,5,-1,-1
g177,or,n7664,"n7207, n3[2]",2,0,0,1,1,4,-1,-1
g178,or,n7665,"n3[3], n3[0]",2,0,0,1,1,5,-1,-1
g179,or,n7663,"n7172, n3[3]",2,0,0,1,1,4,-1,-1
g180,not,n7239,n1[102],1,0,0,1,1,10,-1,-1
g181,not,n7238,n1[125],1,0,0,1,1,9,-1,-1
g182,not,n7237,n1[104],1,0,0,1,1,10,-1,-1
g183,not,n7236,n0[38],1,0,0,1,1,10,-1,-1
g184,not,n7235,n0[35],1,0,0,1,1,10,-1,-1
g185,not,n7234,n0[61],1,0,0,1,1,9,-1,-1
g186,not,n7233,n1[107],1,0,0,1,1,10,-1,-1
g187,not,n7232,n0[59],1,0,0,1,1,10,-1,-1
g188,not,n7231,n0[37],1,0,0,1,1,10,-1,-1
g189,not,n7230,n1[101],1,0,0,1,1,10,-1,-1
g190,not,n7229,n1[97],1,0,0,1,1,10,-1,-1
g191,not,n7228,n1[110],1,0,0,1,1,10,-1,-1
g192,not,n7227,n1[108],1,0,0,1,1,10,-1,-1
g193,not,n7226,n1[116],1,0,0,1,1,10,-1,-1
g194,not,n7225,n1[100],1,0,0,1,1,10,-1,-1
g195,not,n7224,n1[119],1,0,0,1,1,10,-1,-1
g196,not,n7223,n1[122],1,0,0,1,1,10,-1,-1
g197,not,n7222,n0[42],1,0,0,1,1,10,-1,-1
g198,not,n7221,n0[43],1,0,0,1,1,10,-1,-1
g199,not,n7220,n0[52],1,0,0,1,1,10,-1,-1
g200,not,n7219,n0[51],1,0,0,1,1,10,-1,-1
g201,not,n7218,n0[62],1,0,0,1,1,9,-1,-1
g202,not,n7217,n0[36],1,0,0,1,1,10,-1,-1
g203,not,n7216,n0[41],1,0,0,1,1,10,-1,-1
g204,not,n7215,n1[115],1,0,0,1,1,10,-1,-1
g205,not,n7214,n1[99],1,0,0,1,1,10,-1,-1
g206,not,n7213,n1[111],1,0,0,1,1,10,-1,-1
g207,not,n7212,n1[118],1,0,0,1,1,10,-1,-1
g208,not,n7211,n0[54],1,0,0,1,1,10,-1,-1
g209,not,n7210,n1[121],1,0,0,1,1,10,-1,-1
g210,not,n7209,n0[32],1,0,0,1,1,9,-1,-1
g211,not,n7208,n3[2],1,0,0,1,1,8,-1,-1
g212,not,n7207,n3[1],1,0,0,1,1,5,-1,-1
g213,not,n7206,n3[3],1,0,0,1,1,9,-1,-1
g214,not,n7205,n1[109],1,0,0,1,1,10,-1,-1
g215,not,n7204,n0[45],1,0,0,1,1,10,-1,-1
g216,not,n7203,n1[106],1,0,0,1,1,10,-1,-1
g217,not,n7202,n1[126],1,0,0,1,1,9,-1,-1
g218,not,n7201,n0[34],1,0,0,1,1,10,-1,-1
g219,not,n7200,n0[55],1,0,0,1,1,10,-1,-1
g220,not,n7199,n0[40],1,0,0,1,1,10,-1,-1
g221,not,n7198,n0[60],1,0,0,1,1,10,-1,-1
g222,not,n7197,n1[113],1,0,0,1,1,10,-1,-1
g223,not,n7196,n0[33],1,0,0,1,1,10,-1,-1
g224,not,n7195,n0[44],1,0,0,1,1,10,-1,-1
g225,not,n7194,n0[49],1,0,0,1,1,10,-1,-1
g226,not,n7193,n0[57],1,0,0,1,1,10,-1,-1
g227,not,n7192,n1[112],1,0,0,1,1,10,-1,-1
g228,not,n7191,n1[127],1,0,0,1,1,9,-1,-1
g229,not,n7190,n0[47],1,0,0,1,1,10,-1,-1
g230,not,n7189,n0[63],1,0,0,1,1,9,-1,-1
g231,not,n7188,n0[56],1,0,0,1,1,10,-1,-1
g232,not,n7187,n0[48],1,0,0,1,1,10,-1,-1
g233,not,n7186,n1[98],1,0,0,1,1,10,-1,-1
g234,not,n7185,n0[50],1,0,0,1,1,10,-1,-1
g235,not,n7184,n1[123],1,0,0,1,1,10,-1,-1
g236,not,n7183,n1[105],1,0,0,1,1,10,-1,-1
g237,not,n7182,n0[53],1,0,0,1,1,10,-1,-1
g238,not,n7181,n0[58],1,0,0,1,1,10,-1,-1
g239,not,n7180,n0[39],1,0,0,1,1,10,-1,-1
g240,not,n7179,n0[46],1,0,0,1,1,10,-1,-1
g241,not,n7178,n1[96],1,0,0,1,1,9,-1,-1
g242,not,n7177,n1[103],1,0,0,1,1,10,-1,-1
g243,not,n7176,n1[124],1,0,0,1,1,10,-1,-1
g244,not,n7175,n1[117],1,0,0,1,1,10,-1,-1
g245,not,n7174,n1[114],1,0,0,1,1,10,-1,-1
g246,not,n7173,n1[120],1,0,0,1,1,10,-1,-1
g247,not,n7172,n3[0],1,0,0,1,1,5,-1,-1
g248,or,n7622,"n7004, n7169",2,0,0,0,3,7,-1,-1
g249,or,n7589,"n6985, n7119",2,0,0,0,3,7,-1,-1
g250,or,n7587,"n6995, n7125",2,0,0,0,3,7,-1,-1
g251,or,n7584,"n7002, n7135",2,0,0,0,3,7,-1,-1
g252,or,n7577,"n7013, n7139",2,0,0,0,3,7,-1,-1
g253,or,n7595,"n7014, n7141",2,0,0,0,3,7,-1,-1
g254,or,n7594,"n7042, n7140",2,0,0,0,3,7,-1,-1
g255,or,n7562,"n7011, n7122",2,0,0,0,3,7,-1,-1
g256,or,n7593,"n7010, n7137",2,0,0,0,3,7,-1,-1
g257,or,n7592,"n7009, n7136",2,0,0,0,3,7,-1,-1
g258,or,n7576,"n7007, n7133",2,0,0,0,3,7,-1,-1
g259,or,n7561,"n7008, n7134",2,0,0,0,3,7,-1,-1
g260,or,n7560,"n7006, n7132",2,0,0,0,3,7,-1,-1
g261,or,n7583,"n6997, n7129",2,0,0,0,3,7,-1,-1
g262,or,n7575,"n7003, n7130",2,0,0,0,3,7,-1,-1
g263,or,n7623,"n7005, n7154",2,0,0,0,3,7,-1,-1
g264,or,n7591,"n6989, n7127",2,0,0,0,3,7,-1,-1
g265,or,n7574,"n6999, n7128",2,0,0,0,3,7,-1,-1
g266,or,n7621,"n7001, n7168",2,0,0,0,3,7,-1,-1
g267,or,n7620,"n6998, n7167",2,0,0,0,3,7,-1,-1
g268,or,n7582,"n6990, n7124",2,0,0,0,3,7,-1,-1
g269,or,n7573,"n6992, n7126",2,0,0,0,3,7,-1,-1
g270,or,n7619,"n6994, n7166",2,0,0,0,3,7,-1,-1
g271,or,n7618,"n6993, n7165",2,0,0,0,3,7,-1,-1
g272,or,n7572,"n6987, n7123",2,0,0,0,3,7,-1,-1
g273,or,n7617,"n6991, n7164",2,0,0,0,3,7,-1,-1
g274,or,n7616,"n6988, n7163",2,0,0,0,3,7,-1,-1
g275,or,n7581,"n6980, n7121",2,0,0,0,3,7,-1,-1
g276,or,n7571,"n6981, n7138",2,0,0,0,3,7,-1,-1
g277,or,n7615,"n6986, n7162",2,0,0,0,3,7,-1,-1
g278,or,n7614,"n6983, n7161",2,0,0,0,3,7,-1,-1
g279,or,n7613,"n6952, n7160",2,0,0,0,3,7,-1,-1
g280,or,n7604,"n6966, n7151",2,0,0,0,3,7,-1,-1
g281,or,n7590,"n6954, n7109",2,0,0,0,3,7,-1,-1
g282,or,n7586,"n6976, n7118",2,0,0,0,3,7,-1,-1
g283,or,n7580,"n6996, n7115",2,0,0,0,3,7,-1,-1
g284,or,n7570,"n6978, n7120",2,0,0,0,3,7,-1,-1
g285,or,n7611,"n6977, n7158",2,0,0,0,3,7,-1,-1
g286,or,n7610,"n6975, n7157",2,0,0,0,3,7,-1,-1
g287,or,n7569,"n6973, n7117",2,0,0,0,3,7,-1,-1
g288,or,n7609,"n6974, n7156",2,0,0,0,3,7,-1,-1
g289,or,n7608,"n6972, n7155",2,0,0,0,3,7,-1,-1
g290,or,n7579,"n6962, n7113",2,0,0,0,3,7,-1,-1
g291,or,n7568,"n6969, n7116",2,0,0,0,3,7,-1,-1
g292,or,n7607,"n6970, n7170",2,0,0,0,3,7,-1,-1
g293,or,n7606,"n6968, n7153",2,0,0,0,3,7,-1,-1
g294,or,n7567,"n7000, n7114",2,0,0,0,3,7,-1,-1
g295,or,n7605,"n6967, n7152",2,0,0,0,3,7,-1,-1
g296,or,n7612,"n6979, n7159",2,0,0,0,3,7,-1,-1
g297,or,n7588,"n6982, n7131",2,0,0,0,3,7,-1,-1
g298,or,n7585,"n6961, n7111",2,0,0,0,3,7,-1,-1
g299,or,n7566,"n6957, n7112",2,0,0,0,3,7,-1,-1
g300,or,n7603,"n6965, n7150",2,0,0,0,3,7,-1,-1
g301,or,n7602,"n6963, n7149",2,0,0,0,3,7,-1,-1
g302,or,n7565,"n6958, n7110",2,0,0,0,3,7,-1,-1
g303,or,n7601,"n6960, n7148",2,0,0,0,3,7,-1,-1
g304,or,n7600,"n6959, n7147",2,0,0,0,3,7,-1,-1
g305,or,n7578,"n6955, n7108",2,0,0,0,3,7,-1,-1
g306,or,n7564,"n6964, n7107",2,0,0,0,3,7,-1,-1
g307,or,n7599,"n6956, n7146",2,0,0,0,3,7,-1,-1
g308,or,n7598,"n6953, n7145",2,0,0,0,3,7,-1,-1
g309,or,n7563,"n6984, n7142",2,0,0,0,3,7,-1,-1
g310,or,n7597,"n6951, n7144",2,0,0,0,3,7,-1,-1
g311,or,n7596,"n6971, n7143",2,0,0,0,3,7,-1,-1
g312,not,n7714,n7170,1,0,0,0,4,4,-1,-1
g313,not,n7699,n7169,1,0,0,0,4,6,-1,-1
g314,not,n7700,n7168,1,0,0,0,4,6,-1,-1
g315,not,n7701,n7167,1,0,0,0,4,6,-1,-1
g316,not,n7702,n7166,1,0,0,0,4,6,-1,-1
g317,not,n7703,n7165,1,0,0,0,4,6,-1,-1
g318,not,n7704,n7164,1,0,0,0,4,6,-1,-1
g319,not,n7705,n7163,1,0,0,0,4,6,-1,-1
g320,not,n7706,n7162,1,0,0,0,4,5,-1,-1
g321,not,n7707,n7161,1,0,0,0,4,6,-1,-1
g322,not,n7708,n7160,1,0,0,0,4,5,-1,-1
g323,not,n7709,n7159,1,0,0,0,4,6,-1,-1
g324,not,n7710,n7158,1,0,0,0,4,6,-1,-1
g325,not,n7711,n7157,1,0,0,0,4,7,-1,-1
g326,not,n7712,n7156,1,0,0,0,4,6,-1,-1
g327,not,n7713,n7155,1,0,0,0,4,6,-1,-1
g328,not,n7698,n7154,1,0,0,0,4,7,-1,-1
g329,not,n7715,n7153,1,0,0,0,4,5,-1,-1
g330,not,n7716,n7152,1,0,0,0,4,4,-1,-1
g331,not,n7717,n7151,1,0,0,0,4,4,-1,-1
g332,not,n7718,n7150,1,0,0,0,4,7,-1,-1
g333,not,n7719,n7149,1,0,0,0,4,7,-1,-1
g334,not,n7720,n7148,1,0,0,0,4,6,-1,-1
g335,not,n7721,n7147,1,0,0,0,4,6,-1,-1
g336,not,n7722,n7146,1,0,0,0,4,6,-1,-1
g337,not,n7723,n7145,1,0,0,0,4,6,-1,-1
g338,not,n7724,n7144,1,0,0,0,4,7,-1,-1
g339,not,n7725,n7143,1,0,0,0,4,6,-1,-1
g340,not,n7393,n7142,1,0,0,0,3,5,-1,-1
g341,not,n7726,n7141,1,0,0,0,3,6,-1,-1
g342,not,n7727,n7140,1,0,0,0,3,8,-1,-1
g343,not,n7379,n7139,1,0,0,0,3,6,-1,-1
g344,nor,n7170,"n7026, n7085",2,0,0,0,3,5,-1,-1
g345,nor,n7169,"n7041, n7100",2,0,0,0,3,7,-1,-1
g346,nor,n7168,"n7040, n7099",2,0,0,0,3,7,-1,-1
g347,nor,n7167,"n7039, n7098",2,0,0,0,3,7,-1,-1
g348,nor,n7166,"n7038, n7097",2,0,0,0,3,7,-1,-1
g349,nor,n7165,"n7037, n7096",2,0,0,0,3,7,-1,-1
g350,nor,n7164,"n7036, n7095",2,0,0,0,3,7,-1,-1
g351,nor,n7163,"n7035, n7094",2,0,0,0,3,7,-1,-1
g352,nor,n7162,"n7034, n7093",2,0,0,0,3,6,-1,-1
g353,nor,n7161,"n7033, n7092",2,0,0,0,3,7,-1,-1
g354,nor,n7160,"n7032, n7091",2,0,0,0,3,6,-1,-1
g355,nor,n7159,"n7031, n7090",2,0,0,0,3,7,-1,-1
g356,nor,n7158,"n7030, n7089",2,0,0,0,3,7,-1,-1
g357,nor,n7157,"n7029, n7088",2,0,0,0,3,8,-1,-1
g358,nor,n7156,"n7028, n7087",2,0,0,0,3,7,-1,-1
g359,nor,n7155,"n7027, n7102",2,0,0,0,3,7,-1,-1
g360,nor,n7154,"n7012, n7101",2,0,0,0,3,8,-1,-1
g361,nor,n7153,"n7025, n7084",2,0,0,0,3,6,-1,-1
g362,nor,n7152,"n7023, n7083",2,0,0,0,3,5,-1,-1
g363,nor,n7151,"n7022, n7082",2,0,0,0,3,5,-1,-1
g364,nor,n7150,"n7021, n7081",2,0,0,0,3,8,-1,-1
g365,nor,n7149,"n7020, n7080",2,0,0,0,3,8,-1,-1
g366,nor,n7148,"n7018, n7079",2,0,0,0,3,7,-1,-1
g367,nor,n7147,"n7017, n7078",2,0,0,0,3,7,-1,-1
g368,nor,n7146,"n7016, n7077",2,0,0,0,3,7,-1,-1
g369,nor,n7145,"n7019, n7076",2,0,0,0,3,7,-1,-1
g370,nor,n7144,"n7024, n7075",2,0,0,0,3,8,-1,-1
g371,nor,n7143,"n7015, n7086",2,0,0,0,3,7,-1,-1
g372,nor,n7142,"n6821, n7104",2,0,0,0,2,6,-1,-1
g373,nor,n7141,"n6821, n7105",2,0,0,0,2,7,-1,-1
g374,nor,n7140,"n6821, n7106",2,0,0,0,2,8,-1,-1
g375,nor,n7139,"n6821, n7058",2,0,0,0,2,7,-1,-1
g376,not,n7385,n7138,1,0,0,0,3,5,-1,-1
g377,not,n7728,n7137,1,0,0,0,3,7,-1,-1
g378,not,n7729,n7136,1,0,0,0,3,6,-1,-1
g379,not,n7737,n7135,1,0,0,0,3,6,-1,-1
g380,not,n7395,n7134,1,0,0,0,3,6,-1,-1
g381,not,n7380,n7133,1,0,0,0,3,6,-1,-1
g382,not,n7396,n7132,1,0,0,0,3,5,-1,-1
g383,not,n7733,n7131,1,0,0,0,3,6,-1,-1
g384,not,n7381,n7130,1,0,0,0,3,4,-1,-1
g385,not,n7738,n7129,1,0,0,0,3,6,-1,-1
g386,not,n7382,n7128,1,0,0,0,3,6,-1,-1
g387,not,n7730,n7127,1,0,0,0,3,4,-1,-1
g388,not,n7383,n7126,1,0,0,0,3,6,-1,-1
g389,not,n7734,n7125,1,0,0,0,3,6,-1,-1
g390,not,n7739,n7124,1,0,0,0,3,6,-1,-1
g391,not,n7384,n7123,1,0,0,0,3,6,-1,-1
g392,not,n7394,n7122,1,0,0,0,3,5,-1,-1
g393,not,n7740,n7121,1,0,0,0,3,6,-1,-1
g394,not,n7386,n7120,1,0,0,0,3,6,-1,-1
g395,not,n7732,n7119,1,0,0,0,3,6,-1,-1
g396,not,n7735,n7118,1,0,0,0,3,5,-1,-1
g397,not,n7387,n7117,1,0,0,0,3,5,-1,-1
g398,not,n7388,n7116,1,0,0,0,3,5,-1,-1
g399,not,n7741,n7115,1,0,0,0,3,5,-1,-1
g400,not,n7389,n7114,1,0,0,0,3,6,-1,-1
g401,not,n7742,n7113,1,0,0,0,3,6,-1,-1
g402,not,n7390,n7112,1,0,0,0,3,5,-1,-1
g403,not,n7736,n7111,1,0,0,0,3,5,-1,-1
g404,not,n7391,n7110,1,0,0,0,3,4,-1,-1
g405,not,n7731,n7109,1,0,0,0,3,6,-1,-1
g406,not,n7378,n7108,1,0,0,0,3,6,-1,-1
g407,not,n7392,n7107,1,0,0,0,3,4,-1,-1
