gate_name,gate_type,output,inputs,input_count,is_sequential,is_constant_input,has_bus_signal,level_to_input,level_to_output,level_to_output_ff,level_to_input_ff,and_gates_fanin,or_gates_fanin,nand_gates_fanin,nor_gates_fanin,not_gates_fanin,buf_gates_fanin,xor_gates_fanin,xnor_gates_fanin,dff_gates_fanin,and_gates_fanout,or_gates_fanout,nand_gates_fanout,nor_gates_fanout,not_gates_fanout,buf_gates_fanout,xor_gates_fanout,xnor_gates_fanout,dff_gates_fanout,and_gates_prelevel,or_gates_prelevel,nand_gates_prelevel,nor_gates_prelevel,not_gates_prelevel,buf_gates_prelevel,xor_gates_prelevel,xnor_gates_prelevel,dff_gates_prelevel,and_gates_postlevel,or_gates_postlevel,nand_gates_postlevel,nor_gates_postlevel,not_gates_postlevel,buf_gates_postlevel,xor_gates_postlevel,xnor_gates_postlevel,dff_gates_postlevel
g42,or,n146,"n47, n136",2,0,0,0,6,1,1,0,0,10,0,13,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g43,or,n145,"n53, n141",2,0,0,0,6,1,1,0,0,11,0,13,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g44,or,n144,"n48, n126",2,0,0,0,6,1,1,0,0,10,0,13,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
g45,or,n143,"n117, n113",2,0,0,0,6,-1,5,7,0,15,0,22,12,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g46,not,n142,n141,1,0,0,0,6,-1,4,7,0,9,0,12,5,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g47,not,n140,n139,1,0,0,0,6,-1,3,7,0,9,0,12,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g48,or,n138,"n115, n114",2,0,0,0,6,-1,8,7,0,16,0,22,11,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g49,or,n137,"n111, n116",2,0,0,0,6,-1,8,7,0,15,0,22,12,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g50,nor,n136,"n134, n130",2,0,0,0,5,2,2,6,0,8,0,12,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g51,nor,n135,"n134, n132",2,0,0,0,5,2,2,6,0,8,0,12,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g52,or,n133,"n132, n119",2,0,0,0,5,8,8,6,0,16,0,22,9,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g53,or,n131,"n123, n130",2,0,0,0,5,8,8,6,0,15,0,22,10,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g54,or,n129,"n121, n120",2,0,0,0,5,5,5,6,0,16,0,22,9,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g55,nor,n128,"n134, n127",2,0,0,0,5,2,2,6,0,8,0,12,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g56,nor,n126,"n134, n125",2,0,0,0,5,2,2,6,0,8,0,12,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g57,nor,n124,"n134, n123",2,0,0,0,5,2,2,6,0,8,0,12,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g58,nor,n122,"n134, n121",2,0,0,0,5,2,2,6,0,8,0,12,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g59,nor,n141,"n134, n120",2,0,0,0,5,2,2,6,0,9,0,12,4,0,0,0,0,0,3,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
g60,nor,n139,"n134, n119",2,0,0,0,5,2,2,6,0,9,0,12,4,0,0,0,0,0,2,0,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
g61,not,n118,n120,1,0,0,0,5,-1,7,6,0,8,0,11,5,0,0,0,0,0,5,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g62,not,n117,n127,1,0,0,0,5,-1,6,6,0,7,0,11,6,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g63,not,n116,n130,1,0,0,0,5,-1,9,6,0,7,0,11,6,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g64,not,n115,n132,1,0,0,0,5,-1,9,6,0,7,0,11,6,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g65,not,n114,n119,1,0,0,0,5,-1,9,6,0,8,0,11,5,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g66,not,n113,n121,1,0,0,0,5,-1,6,6,0,7,0,11,6,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g67,not,n112,n125,1,0,0,0,5,-1,6,6,0,7,0,11,6,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g68,not,n111,n123,1,0,0,0,5,-1,9,6,0,7,0,11,6,0,0,0,0,0,7,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g69,nor,n120,"n95, n110",2,0,0,0,4,3,3,5,0,8,0,11,4,0,0,0,0,0,10,0,7,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
g70,nor,n127,"n97, n109",2,0,0,0,4,3,3,5,0,7,0,11,5,0,0,0,0,0,7,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
g71,nor,n130,"n99, n107",2,0,0,0,4,3,3,5,0,7,0,11,5,0,0,0,0,0,13,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
g72,nor,n132,"n96, n106",2,0,0,0,4,3,3,5,0,7,0,11,5,0,0,0,0,0,13,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
g73,nor,n119,"n102, n105",2,0,0,0,4,3,3,5,0,8,0,11,4,0,0,0,0,0,14,0,7,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
g74,nor,n121,"n98, n104",2,0,0,0,4,3,3,5,0,7,0,11,5,0,0,0,0,0,7,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
g75,nor,n125,"n100, n103",2,0,0,0,4,3,3,5,0,7,0,11,5,0,0,0,0,0,8,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
g76,nor,n123,"n101, n108",2,0,0,0,4,3,3,5,0,7,0,11,5,0,0,0,0,0,13,0,6,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
g77,or,n110,"n78, n93",2,0,0,0,6,4,4,4,0,4,0,7,3,0,0,0,0,0,11,0,7,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g78,or,n109,"n72, n91",2,0,0,0,6,4,4,4,0,4,0,7,3,0,0,0,0,0,8,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g79,or,n108,"n71, n90",2,0,0,0,6,4,4,4,0,4,0,7,3,0,0,0,0,0,14,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g80,or,n107,"n69, n88",2,0,0,0,6,4,4,4,0,4,0,7,3,0,0,0,0,0,14,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g81,or,n106,"n85, n89",2,0,0,0,6,4,4,4,0,4,0,7,3,0,0,0,0,0,14,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g82,or,n105,"n62, n87",2,0,0,0,4,4,4,4,0,5,0,7,2,0,0,0,0,0,15,0,7,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g83,or,n104,"n64, n86",2,0,0,0,6,4,4,4,0,4,0,7,3,0,0,0,0,0,8,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g84,or,n103,"n81, n94",2,0,0,0,6,4,4,4,0,4,0,7,3,0,0,0,0,0,9,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g85,or,n102,"n34, n66",2,0,0,0,3,4,4,4,0,3,0,3,2,0,0,0,0,0,15,0,7,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g86,or,n101,"n33, n74",2,0,0,0,3,4,4,4,0,3,0,3,2,0,0,0,0,0,14,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g87,or,n100,"n36, n83",2,0,0,0,3,4,4,4,0,3,0,3,2,0,0,0,0,0,9,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g88,or,n99,"n35, n59",2,0,0,0,3,4,4,4,0,3,0,3,2,0,0,0,0,0,14,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g89,or,n98,"n31, n65",2,0,0,0,3,4,4,4,0,3,0,3,2,0,0,0,0,0,8,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g90,or,n97,"n39, n76",2,0,0,0,3,4,4,4,0,3,0,3,2,0,0,0,0,0,8,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g91,or,n96,"n32, n67",2,0,0,0,3,4,4,4,0,3,0,3,2,0,0,0,0,0,14,0,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g92,or,n95,"n38, n61",2,0,0,0,3,4,4,-1,0,4,0,3,1,0,0,0,0,0,11,0,7,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0
g93,nor,n94,"n77, n92",2,0,0,0,5,5,5,3,0,1,0,5,1,0,0,0,0,0,9,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g94,nor,n93,"n82, n92",2,0,0,0,5,5,5,3,0,1,0,5,1,0,0,0,0,0,11,0,8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g95,nor,n91,"n80, n92",2,0,0,0,5,5,5,3,0,1,0,5,1,0,0,0,0,0,8,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g96,nor,n90,"n63, n92",2,0,0,0,5,5,5,3,0,1,0,5,1,0,0,0,0,0,14,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g97,nor,n89,"n68, n92",2,0,0,0,5,5,5,3,0,1,0,5,1,0,0,0,0,0,14,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g98,nor,n88,"n70, n92",2,0,0,0,5,5,5,3,0,1,0,5,1,0,0,0,0,0,14,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g99,nor,n87,"n84, n92",2,0,0,0,5,5,5,3,0,1,0,5,1,0,0,0,0,0,15,0,8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g100,nor,n86,"n73, n92",2,0,0,0,5,5,5,3,0,1,0,5,1,0,0,0,0,0,8,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g101,nor,n85,"n84, n79",2,0,0,0,5,5,5,3,0,2,0,2,2,0,0,0,0,0,14,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g102,nor,n83,"n82, n75",2,0,0,0,5,5,5,3,0,2,0,2,2,0,0,0,0,0,9,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g103,nor,n81,"n80, n79",2,0,0,0,5,5,5,3,0,2,0,2,2,0,0,0,0,0,9,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g104,nor,n78,"n77, n79",2,0,0,0,5,5,5,3,0,2,0,2,2,0,0,0,0,0,11,0,8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g105,nor,n76,"n77, n75",2,0,0,0,5,5,5,3,0,2,0,2,2,0,0,0,0,0,8,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g106,nor,n74,"n73, n75",2,0,0,0,5,5,5,3,0,2,0,2,2,0,0,0,0,0,14,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g107,nor,n72,"n73, n79",2,0,0,0,5,5,5,3,0,2,0,2,2,0,0,0,0,0,8,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g108,nor,n71,"n70, n79",2,0,0,0,5,5,5,3,0,2,0,2,2,0,0,0,0,0,14,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g109,nor,n69,"n68, n79",2,0,0,0,5,5,5,3,0,2,0,2,2,0,0,0,0,0,14,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g110,nor,n67,"n70, n75",2,0,0,0,5,5,5,3,0,2,0,2,2,0,0,0,0,0,14,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g111,nor,n66,"n68, n75",2,0,0,0,5,5,5,3,0,2,0,2,2,0,0,0,0,0,15,0,8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g112,nor,n65,"n80, n75",2,0,0,0,5,5,5,3,0,2,0,2,2,0,0,0,0,0,8,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g113,nor,n64,"n63, n79",2,0,0,0,5,5,5,3,0,2,0,2,2,0,0,0,0,0,8,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g114,nor,n62,"n60, n79",2,0,0,0,3,5,5,-1,0,3,0,2,1,0,0,0,0,0,15,0,8,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g115,nor,n61,"n60, n75",2,0,0,0,3,5,5,-1,0,3,0,2,1,0,0,0,0,0,11,0,8,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
g116,nor,n59,"n63, n75",2,0,0,0,5,5,5,3,0,2,0,2,2,0,0,0,0,0,14,0,7,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g117,or,n92,"n4, n58",2,0,0,0,4,6,6,-1,0,1,0,4,0,0,0,0,0,0,94,0,58,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0
g118,or,n79,"n4, n55",2,0,0,0,4,6,6,-1,0,2,0,1,1,0,0,0,0,0,94,0,58,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
g119,or,n75,"n4, n57",2,0,0,0,4,6,6,-1,0,2,0,1,1,0,0,0,0,0,94,0,58,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0
g120,nor,n58,"n56, n43",2,0,0,0,3,7,7,-1,0,0,0,4,0,0,0,0,0,0,94,0,59,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g121,or,n57,"n56, n41",2,0,0,0,3,7,7,-1,0,1,0,1,1,0,0,0,0,0,95,0,58,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g122,or,n55,"n56, n54",2,0,0,0,3,7,7,-1,0,1,0,1,1,0,0,0,0,0,95,0,58,10,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0
g123,nor,n53,"n82, n51",2,0,0,0,9,2,2,3,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
g124,nor,n52,"n84, n51",2,0,0,0,9,2,2,3,0,1,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
